radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,34,0,0,0,0,12,10106,22,2423,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,22,0,0,0,0,15,142,7,22,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,66,0,0,0,0,15,5587,51,1058,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,72,0,0,0,0,13,7462,59,1790,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,113,0,0,0,0,15,7968,98,1785,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,34,0,0,0,0,12,3117,22,639,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,103,0,0,0,0,13,5762,90,1255,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,165,0,0,0,0,13,5467,152,1138,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,0,0,1,0,32,0.281412,0.474256,0.0346782,10410,13,5879,19,1130,4442
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,110,0,0,0,0,13,6087,97,1406,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,207,0,0,0,0,14,8538,193,2387,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,105,0,0,0,0,13,7712,92,1826,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,27,0,0,0,0,12,3880,15,600,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,33,0,0,0,0,14,4494,19,769,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,35,0,0,0,0,12,1704,23,269,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,69,0,0,0,0,12,10613,57,2743,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,81,0,0,0,0,14,15823,67,5047,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,83,0,0,0,0,13,8207,70,1903,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,41,0,0,0,0,15,2115,26,322,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,47,0,0,0,0,13,6445,34,1404,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,151,0,0,0,0,13,6903,138,1602,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,56,0,0,0,0,13,6104,43,1259,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,107,0,0,0,0,12,7250,95,1658,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,0,1,0,0,57,0.0,0.0,0.0,82216,12,14880,45,5438,41003
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,78,0,0,0,0,13,5516,65,1436,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,27,0,0,0,0,13,2214,14,354,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,37,0,0,0,0,12,7790,25,1868,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,57,0,0,0,0,12,5679,45,1174,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,36,0,0,0,0,15,3229,21,566,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,96,0,0,0,0,13,4172,83,805,0
0.2,0.1,0.05,1.0e-06,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,24,0,0,0,0,13,1327,11,178,0
