radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.310997,0.526803,0.0,11230,0,0,0,0,5098
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,13,0.458227,0.713792,0.001118,9839,0,0,0,0,3930
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.377504,0.605967,0.000214654,13976,0,0,0,0,5914
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.400048,0.638947,0.00177033,10450,0,0,0,0,4362
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.398645,0.641513,0.000334644,11953,0,0,0,0,5015
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.400152,0.644512,0.0,9840,0,0,0,0,4178
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.369686,0.607198,0.0,14254,0,0,0,0,6186
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.365199,0.596072,0.0,13646,0,0,0,0,5918
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.396394,0.632939,0.00154736,14864,0,0,0,0,6208
0.2,0.1,0.05,0.001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.425361,0.6727,0.000397812,10055,0,0,0,0,4269
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.330405,0.554156,0.00145024,12067,0,0,0,0,5365
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.285247,0.489636,0.00326797,10710,0,0,0,0,4807
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,0,0,0,1,0,16,0.269652,0.465734,0.00767693,12505,10,1542,6,255,5662
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.303515,0.507949,0.0,17864,0,0,0,0,8065
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
