Conversion,Dominant_r2,Embryo,FRACTION,Fitness,Gen,Germline,Recessive_r2,pop_size,rate_dr,rate_r2,rate_wt,success_Yes
0.6,T,0.1,0.1,0.8,0,0.2,F,55788,0.0497867,0.0,0.950213,
0.6,T,0.1,0.1,0.8,1,0.2,F,49683,0.0741199,0.0133043,0.912576,
0.6,T,0.1,0.1,0.8,2,0.2,F,46428,0.101609,0.0241341,0.874257,
0.6,T,0.1,0.1,0.8,3,0.2,F,44734,0.136887,0.0348169,0.828296,
0.6,T,0.1,0.1,0.8,4,0.2,F,42203,0.182617,0.0461816,0.771201,
0.6,T,0.1,0.1,0.8,5,0.2,F,39960,0.240265,0.0612362,0.698498,
0.6,T,0.1,0.1,0.8,6,0.2,F,36269,0.30788,0.0763875,0.615732,
0.6,T,0.1,0.1,0.8,7,0.2,F,32172,0.389283,0.0926427,0.518075,
0.6,T,0.1,0.1,0.8,8,0.2,F,27437,0.470296,0.106717,0.422987,
0.6,T,0.1,0.1,0.8,9,0.2,F,21662,0.552604,0.115225,0.332172,
0.6,T,0.1,0.1,0.8,10,0.2,F,16834,0.630807,0.123649,0.245545,
0.6,T,0.1,0.1,0.8,11,0.2,F,11884,0.697366,0.129376,0.173258,
0.6,T,0.1,0.1,0.8,12,0.2,F,7466,0.747522,0.122355,0.130123,
0.6,T,0.1,0.1,0.8,13,0.2,F,4517,0.759243,0.137923,0.102834,
0.6,T,0.1,0.1,0.8,14,0.2,F,2526,0.782462,0.121734,0.0958036,
0.6,T,0.1,0.1,0.8,15,0.2,F,1680,0.795536,0.131548,0.0729167,
0.6,T,0.1,0.1,0.8,16,0.2,F,972,0.822531,0.121914,0.0555556,
0.6,T,0.1,0.1,0.8,17,0.2,F,494,0.84413,0.103239,0.0526316,
0.6,T,0.1,0.1,0.8,18,0.2,F,225,0.875556,0.08,0.0444444,
0.6,T,0.1,0.1,0.8,19,0.2,F,128,0.824219,0.113281,0.0625,
0.6,T,0.1,0.1,0.8,20,0.2,F,70,0.821429,0.135714,0.0428571,
0.6,T,0.1,0.1,0.8,21,0.2,F,31,0.854839,0.112903,0.0322581,
0.6,T,0.1,0.1,0.8,22,0.2,F,7,0.928571,0.0714286,0.0,1
