Conversion,Dominant_r2,Embryo,FRACTION,Fitness,Gen,Germline,Recessive_r2,pop_size,rate_dr,rate_r2,rate_wt,success_Yes
0.6,T,0.1,0.1,0.8,0,0.2,F,56413,0.0492351,0.0,0.950765,
0.6,T,0.1,0.1,0.8,1,0.2,F,49573,0.0707542,0.0131523,0.916093,
0.6,T,0.1,0.1,0.8,2,0.2,F,47103,0.0958219,0.023714,0.880464,
0.6,T,0.1,0.1,0.8,3,0.2,F,44903,0.130414,0.0316126,0.837973,
0.6,T,0.1,0.1,0.8,4,0.2,F,43885,0.174034,0.044571,0.781395,
0.6,T,0.1,0.1,0.8,5,0.2,F,40691,0.229166,0.0584896,0.712344,
0.6,T,0.1,0.1,0.8,6,0.2,F,36879,0.295792,0.0721956,0.632013,
0.6,T,0.1,0.1,0.8,7,0.2,F,33489,0.368599,0.0891188,0.542283,
0.6,T,0.1,0.1,0.8,8,0.2,F,28819,0.450831,0.100056,0.449113,
0.6,T,0.1,0.1,0.8,9,0.2,F,23323,0.527955,0.106955,0.36509,
0.6,T,0.1,0.1,0.8,10,0.2,F,18201,0.602522,0.116642,0.280836,
0.6,T,0.1,0.1,0.8,11,0.2,F,13469,0.664043,0.119682,0.216274,
0.6,T,0.1,0.1,0.8,12,0.2,F,9285,0.717017,0.121379,0.161605,
0.6,T,0.1,0.1,0.8,13,0.2,F,6080,0.736431,0.135444,0.128125,
0.6,T,0.1,0.1,0.8,14,0.2,F,3858,0.764256,0.128694,0.10705,
0.6,T,0.1,0.1,0.8,15,0.2,F,2246,0.773375,0.137801,0.0888246,
0.6,T,0.1,0.1,0.8,16,0.2,F,1390,0.808993,0.110791,0.0802158,
0.6,T,0.1,0.1,0.8,17,0.2,F,815,0.804908,0.115337,0.0797546,
0.6,T,0.1,0.1,0.8,18,0.2,F,484,0.815083,0.123967,0.0609504,
0.6,T,0.1,0.1,0.8,19,0.2,F,245,0.816327,0.132653,0.0510204,
0.6,T,0.1,0.1,0.8,20,0.2,F,122,0.72541,0.213115,0.0614754,
0.6,T,0.1,0.1,0.8,21,0.2,F,31,0.919355,0.0483871,0.0322581,
0.6,T,0.1,0.1,0.8,22,0.2,F,17,0.911765,0.0588235,0.0294118,
0.6,T,0.1,0.1,0.8,23,0.2,F,10,0.85,0.05,0.1,
0.6,T,0.1,0.1,0.8,24,0.2,F,0,NAN,NAN,NAN,1
