Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,5015,0.1,0.8,39,0.0,6.0,,0.03,39,0.450073 0.647482 0.0769051 15012,T,15012,0.252665,0.0715428,0.323275,0.450073,0.0769051,0.00799361,0.0662803,0.473022,0.278244
0.8,0.2,F,0.1,4750,0.1,0.8,40,0.0,6.0,,0.03,40,0.476826 0.692683 0.073855 14542,T,14542,0.260968,0.0744739,0.357241,0.476826,0.073855,0.00797689,0.0572824,0.449319,0.242057
0.8,0.2,F,0.1,4217,0.1,0.8,41,0.0,6.0,,0.03,41,0.530192 0.743369 0.0669441 14176,T,14176,0.317015,0.0742805,0.352074,0.530192,0.0669441,0.00585497,0.0478979,0.402864,0.202878
0.8,0.2,F,0.1,3678,0.1,0.8,42,0.0,6.0,,0.03,42,0.572756 0.789096 0.0603023 12968,T,12968,0.356416,0.0714837,0.361197,0.572756,0.0603023,0.00562924,0.0378624,0.366942,0.167412
0.8,0.2,F,0.1,2971,0.1,0.8,43,0.0,6.0,,0.03,43,0.611734 0.81632 0.064149 11863,T,11863,0.407148,0.0821883,0.326983,0.611734,0.064149,0.00564781,0.0348141,0.324117,0.143218
0.8,0.2,F,0.1,2523,0.1,0.8,44,0.0,6.0,,0.03,44,0.628446 0.842789 0.056632 10012,T,10012,0.414103,0.0738114,0.354874,0.628446,0.056632,0.00509389,0.0292649,0.314922,0.122853
0.8,0.2,F,0.1,2101,0.1,0.8,45,0.0,6.0,,0.03,45,0.67608 0.872049 0.0535524 9402,T,9402,0.480111,0.0727505,0.319187,0.67608,0.0535524,0.00489258,0.0245692,0.270368,0.0984897
0.8,0.2,F,0.1,1756,0.1,0.8,46,0.0,6.0,,0.03,46,0.689015 0.882484 0.0551707 8084,T,8084,0.495547,0.0748392,0.312098,0.689015,0.0551707,0.00581395,0.0238743,0.255814,0.0878278
0.8,0.2,F,0.1,1404,0.1,0.8,47,0.0,6.0,,0.03,47,0.703074 0.882809 0.0603582 7091,T,7091,0.523339,0.0753067,0.284163,0.703074,0.0603582,0.00719222,0.0310252,0.236567,0.0789733
0.8,0.2,F,0.1,1245,0.1,0.8,48,0.0,6.0,,0.03,48,0.678325 0.857472 0.0765306 6076,T,6076,0.499177,0.0834431,0.274852,0.678325,0.0765306,0.014154,0.0413101,0.245145,0.0870639
0.8,0.2,F,0.1,1203,0.1,0.8,49,0.0,6.0,,0.03,49,0.636958 0.808312 0.0910964 5582,T,5582,0.465604,0.0861698,0.256539,0.636958,0.0910964,0.013436,0.0691508,0.271946,0.109101
0.8,0.2,F,0.1,1189,0.1,0.8,50,0.0,6.0,,0.03,50,0.608486 0.764499 0.102001 5397,T,5397,0.452474,0.0768946,0.235131,0.608486,0.102001,0.020567,0.0859737,0.289513,0.128961
0.8,0.2,F,0.1,1141,0.1,0.8,51,0.0,6.0,,0.03,51,0.566249 0.741908 0.110596 4634,T,4634,0.390591,0.0925766,0.25874,0.566249,0.110596,0.0183427,0.0919292,0.323155,0.14782
0.8,0.2,F,0.1,1261,0.1,0.8,52,0.0,6.0,,0.03,52,0.551168 0.733881 0.110883 4622,T,4622,0.368455,0.0893553,0.276071,0.551168,0.110883,0.0168758,0.0986586,0.337949,0.150584
0.8,0.2,F,0.1,1368,0.1,0.8,53,0.0,6.0,,0.03,53,0.525245 0.738786 0.119758 4793,T,4793,0.311705,0.110369,0.316712,0.525245,0.119758,0.0225329,0.084081,0.354997,0.1546
0.8,0.2,F,0.1,1456,0.1,0.8,54,0.0,6.0,,0.03,54,0.550354 0.763233 0.105676 5233,T,5233,0.337474,0.0993694,0.32639,0.550354,0.105676,0.0162431,0.0794955,0.343971,0.141028
0.8,0.2,F,0.1,1473,0.1,0.8,55,0.0,6.0,,0.03,55,0.553673 0.759551 0.110545 5785,T,5785,0.347796,0.107001,0.304754,0.553673,0.110545,0.0171132,0.0798617,0.335782,0.143475
0.8,0.2,F,0.1,1617,0.1,0.8,56,0.0,6.0,,0.03,56,0.54068 0.741204 0.114005 5912,T,5912,0.340156,0.104364,0.296685,0.54068,0.114005,0.0199594,0.083728,0.345315,0.155108
0.8,0.2,F,0.1,1794,0.1,0.8,57,0.0,6.0,,0.03,57,0.536425 0.726402 0.0997756 6685,T,6685,0.346447,0.0967838,0.283171,0.536425,0.0997756,0.0183994,0.0659686,0.3638,0.18923
0.8,0.2,F,0.1,1919,0.1,0.8,58,0.0,6.0,,0.03,58,0.521948 0.717442 0.102035 6880,T,6880,0.326453,0.101017,0.289971,0.521948,0.102035,0.0164244,0.0702035,0.376017,0.19593
0.8,0.2,F,0.1,1987,0.1,0.8,59,0.0,6.0,,0.03,59,0.511545 0.705958 0.10248 7016,T,7016,0.317132,0.0873717,0.301454,0.511545,0.10248,0.0183865,0.0808153,0.385975,0.19484
0.8,0.2,F,0.1,1945,0.1,0.8,60,0.0,6.0,,0.03,60,0.513329 0.7 0.108604 7090,T,7090,0.326657,0.0995769,0.273766,0.513329,0.108604,0.0166432,0.0843441,0.378068,0.199013
0.8,0.2,F,0.1,2072,0.1,0.8,61,0.0,6.0,,0.03,61,0.489708 0.687737 0.109927 6850,T,6850,0.291679,0.0912409,0.304818,0.489708,0.109927,0.0188321,0.0909489,0.400365,0.202482
0.8,0.2,F,0.1,2130,0.1,0.8,62,0.0,6.0,,0.03,62,0.503469 0.708067 0.11223 7351,T,7351,0.298871,0.100531,0.308665,0.503469,0.11223,0.0157802,0.0923684,0.384301,0.183785
0.8,0.2,F,0.1,2041,0.1,0.8,63,0.0,6.0,,0.03,63,0.519233 0.723665 0.113361 7357,T,7357,0.314802,0.107381,0.301482,0.519233,0.113361,0.0160391,0.0872638,0.367405,0.173032
0.8,0.2,F,0.1,2130,0.1,0.8,64,0.0,6.0,,0.03,64,0.523628 0.732078 0.102456 7491,T,7491,0.315178,0.0990522,0.317848,0.523628,0.102456,0.0128154,0.0802296,0.373915,0.174877
0.8,0.2,F,0.1,2054,0.1,0.8,65,0.0,6.0,,0.03,65,0.551134 0.757262 0.0943096 7539,T,7539,0.345006,0.0953707,0.316886,0.551134,0.0943096,0.00955034,0.0741478,0.354556,0.15904
0.8,0.2,F,0.1,1862,0.1,0.8,66,0.0,6.0,,0.03,66,0.578973 0.788483 0.0935078 7224,T,7224,0.369463,0.0989756,0.320044,0.578973,0.0935078,0.0119048,0.0642303,0.327519,0.135382
0.8,0.2,F,0.1,1642,0.1,0.8,67,0.0,6.0,,0.03,67,0.608521 0.812453 0.0930285 6713,T,6713,0.404588,0.0993595,0.308506,0.608521,0.0930285,0.0137048,0.0592879,0.298451,0.114554
0.8,0.2,F,0.1,1359,0.1,0.8,68,0.0,6.0,,0.03,68,0.637487 0.842633 0.0938857 5986,T,5986,0.432342,0.108754,0.301537,0.637487,0.0938857,0.011694,0.0556298,0.268627,0.0900434
0.8,0.2,F,0.1,1138,0.1,0.8,69,0.0,6.0,,0.03,69,0.648674 0.853977 0.105682 5280,T,5280,0.443371,0.120265,0.290341,0.648674,0.105682,0.0140152,0.0630682,0.245644,0.0689394
0.8,0.2,F,0.1,1028,0.1,0.8,70,0.0,6.0,,0.03,70,0.642207 0.832081 0.124308 5056,T,5056,0.452334,0.11432,0.265427,0.642207,0.124308,0.0274921,0.0793117,0.233485,0.0611155
0.8,0.2,F,0.1,1022,0.1,0.8,71,0.0,6.0,,0.03,71,0.604858 0.808688 0.138027 4673,T,4673,0.401027,0.116841,0.29082,0.604858,0.138027,0.0344532,0.090306,0.257115,0.0665525
0.8,0.2,F,0.1,1086,0.1,0.8,72,0.0,6.0,,0.03,72,0.61194 0.789323 0.134807 5226,T,5226,0.434558,0.124761,0.230004,0.61194,0.134807,0.0262151,0.0924225,0.253253,0.0920398
0.8,0.2,F,0.1,1169,0.1,0.8,73,0.0,6.0,,0.03,73,0.565066 0.75383 0.133708 4895,T,4895,0.376302,0.119305,0.258223,0.565066,0.133708,0.0241062,0.0998979,0.301226,0.122165
0.8,0.2,F,0.1,1469,0.1,0.8,74,0.0,6.0,,0.03,74,0.520381 0.708133 0.12911 5201,T,5201,0.332628,0.104788,0.270717,0.520381,0.12911,0.0251875,0.103057,0.35051,0.163622
0.8,0.2,F,0.1,1704,0.1,0.8,75,0.0,6.0,,0.03,75,0.51391 0.707181 0.123251 6434,T,6434,0.32064,0.112372,0.274168,0.51391,0.123251,0.0191172,0.0958968,0.362838,0.177805
0.8,0.2,F,0.1,1897,0.1,0.8,76,0.0,6.0,,0.03,76,0.480963 0.680774 0.118943 6356,T,6356,0.281152,0.114695,0.284928,0.480963,0.118943,0.0162052,0.0907804,0.400094,0.21224
0.8,0.2,F,0.1,2290,0.1,0.8,77,0.0,6.0,,0.03,77,0.467485 0.690534 0.115312 7458,T,7458,0.244436,0.126844,0.319254,0.467485,0.115312,0.0144811,0.074819,0.417203,0.220166
0.8,0.2,F,0.1,2514,0.1,0.8,78,0.0,6.0,,0.03,78,0.507237 0.725692 0.0992179 8567,T,8567,0.288783,0.109256,0.327653,0.507237,0.0992179,0.0105054,0.0681686,0.393545,0.195634
0.8,0.2,F,0.1,2460,0.1,0.8,79,0.0,6.0,,0.03,79,0.526739 0.741753 0.0940502 8639,T,8639,0.311726,0.102905,0.327121,0.526739,0.0940502,0.0137747,0.0576456,0.379211,0.186827
0.8,0.2,F,0.1,2471,0.1,0.8,80,0.0,6.0,,0.03,80,0.534101 0.736448 0.0976752 9076,T,9076,0.331754,0.114368,0.290326,0.534101,0.0976752,0.0110181,0.0589467,0.368224,0.193587
0.8,0.2,F,0.1,2802,0.1,0.8,81,0.0,6.0,,0.03,81,0.499379 0.688806 0.0967308 9666,T,9666,0.309952,0.0987999,0.280054,0.499379,0.0967308,0.0122077,0.0702462,0.40389,0.22874
0.8,0.2,F,0.1,3225,0.1,0.8,82,0.0,6.0,,0.03,82,0.467201 0.638158 0.0948703 10488,T,10488,0.296243,0.0762777,0.265637,0.467201,0.0948703,0.0149695,0.083524,0.437929,0.263349
0.8,0.2,F,0.1,3662,0.1,0.8,83,0.0,6.0,,0.03,83,0.436041 0.606347 0.103076 11312,T,11312,0.265736,0.0730198,0.267592,0.436041,0.103076,0.0165311,0.100071,0.460882,0.277051
0.8,0.2,F,0.1,4055,0.1,0.8,84,0.0,6.0,,0.03,84,0.427499 0.607749 0.111954 12724,T,12724,0.247249,0.0852719,0.275228,0.427499,0.111954,0.0177617,0.103112,0.460547,0.271377
0.8,0.2,F,0.1,4337,0.1,0.8,85,0.0,6.0,,0.03,85,0.421614 0.6104 0.109468 12885,T,12885,0.232829,0.0768335,0.300737,0.421614,0.109468,0.0173069,0.107489,0.468917,0.264804
0.8,0.2,F,0.1,4247,0.1,0.8,86,0.0,6.0,,0.03,86,0.448906 0.646621 0.115436 13436,T,13436,0.251191,0.0876005,0.30783,0.448906,0.115436,0.0187556,0.105761,0.435658,0.228863
0.8,0.2,F,0.1,3875,0.1,0.8,87,0.0,6.0,,0.03,87,0.492559 0.700256 0.115689 12901,T,12901,0.284862,0.0974343,0.31796,0.492559,0.115689,0.0171305,0.0996822,0.391753,0.182932
0.8,0.2,F,0.1,3467,0.1,0.8,88,0.0,6.0,,0.03,88,0.527664 0.732061 0.116091 12417,T,12417,0.323266,0.107594,0.3012,0.527664,0.116091,0.0158653,0.0928566,0.356245,0.159217
0.8,0.2,F,0.1,3080,0.1,0.8,89,0.0,6.0,,0.03,89,0.546117 0.754634 0.117873 11330,T,11330,0.337599,0.117476,0.299559,0.546117,0.117873,0.0148279,0.0886143,0.336011,0.141924
0.8,0.2,F,0.1,2601,0.1,0.8,90,0.0,6.0,,0.03,90,0.579591 0.786526 0.118344 10554,T,10554,0.372655,0.121092,0.29278,0.579591,0.118344,0.0161076,0.0833807,0.302066,0.113985
0.8,0.2,F,0.1,2207,0.1,0.8,91,0.0,6.0,,0.03,91,0.576586 0.7814 0.123851 9140,T,9140,0.371772,0.121991,0.287637,0.576586,0.123851,0.0194748,0.0867615,0.299562,0.112363
0.8,0.2,F,0.1,1962,0.1,0.8,92,0.0,6.0,,0.03,92,0.576445 0.794952 0.130279 8359,T,8359,0.357938,0.13327,0.303744,0.576445,0.130279,0.0229693,0.0813494,0.293277,0.10073
0.8,0.2,F,0.1,1879,0.1,0.8,93,0.0,6.0,,0.03,93,0.60037 0.819347 0.123845 8115,T,8115,0.381392,0.135921,0.302033,0.60037,0.123845,0.0171288,0.0775108,0.275786,0.0860136
0.8,0.2,F,0.1,1891,0.1,0.8,94,0.0,6.0,,0.03,94,0.60915 0.818446 0.128369 8273,T,8273,0.399855,0.13949,0.279101,0.60915,0.128369,0.0195818,0.0780853,0.26248,0.0838873
0.8,0.2,F,0.1,1737,0.1,0.8,95,0.0,6.0,,0.03,95,0.59794 0.797211 0.134532 7816,T,7816,0.398669,0.138306,0.260235,0.59794,0.134532,0.02239,0.0859775,0.267528,0.0944217
0.8,0.2,F,0.1,1675,0.1,0.8,96,0.0,6.0,,0.03,96,0.585346 0.793623 0.132429 7370,T,7370,0.377069,0.135007,0.281547,0.585346,0.132429,0.0222524,0.085346,0.282225,0.0987788
0.8,0.2,F,0.1,1734,0.1,0.8,97,0.0,6.0,,0.03,97,0.573611 0.775328 0.127547 7166,T,7166,0.371895,0.122663,0.28077,0.573611,0.127547,0.0170248,0.0983812,0.298842,0.109266
0.8,0.2,F,0.1,1734,0.1,0.8,98,0.0,6.0,,0.03,98,0.5705 0.778097 0.131485 7305,T,7305,0.362902,0.127995,0.287201,0.5705,0.131485,0.0225873,0.0898015,0.298015,0.109514
0.8,0.2,F,0.1,1664,0.1,0.8,99,0.0,6.0,,0.03,99,0.57216 0.767013 0.13156 6936,T,6936,0.377307,0.122116,0.267589,0.57216,0.13156,0.0191753,0.102653,0.29628,0.111159
0.8,0.2,F,0.1,1692,0.1,0.8,100,0.0,6.0,,0.03,100,0.560328 0.759389 0.136701 7136,T,7136,0.361267,0.129765,0.268358,0.560328,0.136701,0.0228419,0.097954,0.302971,0.119815
0.8,0.2,F,0.1,1737,0.1,0.8,101,0.0,6.0,,0.03,101,0.551006 0.755173 0.134509 6862,T,6862,0.346838,0.127368,0.280968,0.551006,0.134509,0.0201108,0.101428,0.314486,0.123288
0.8,0.2,F,0.1,1660,0.1,0.8,102,0.0,6.0,,0.03,102,0.553956 0.73991 0.138001 6913,T,6913,0.368002,0.12151,0.250398,0.553956,0.138001,0.0222769,0.109938,0.308043,0.127875
0.8,0.2,F,0.1,1801,0.1,0.8,103,0.0,6.0,,0.03,103,0.506098 0.693486 0.148126 6724,T,6724,0.318709,0.118084,0.256692,0.506098,0.148126,0.0272159,0.123736,0.345776,0.155562
0.8,0.2,F,0.1,2169,0.1,0.8,104,0.0,6.0,,0.03,104,0.464792 0.654596 0.16542 7484,T,7484,0.274987,0.117718,0.261892,0.464792,0.16542,0.0402191,0.132683,0.369789,0.172501
0.8,0.2,F,0.1,2496,0.1,0.8,105,0.0,6.0,,0.03,105,0.448872 0.640618 0.158135 8420,T,8420,0.257126,0.11342,0.270071,0.448872,0.158135,0.0292162,0.144418,0.392993,0.185748
0.8,0.2,F,0.1,2828,0.1,0.8,106,0.0,6.0,,0.03,106,0.428073 0.624142 0.15443 9030,T,9030,0.232004,0.10742,0.284718,0.428073,0.15443,0.0306755,0.140089,0.417497,0.205094
0.8,0.2,F,0.1,3360,0.1,0.8,107,0.0,6.0,,0.03,107,0.423449 0.618345 0.143049 10444,T,10444,0.228552,0.106281,0.283512,0.423449,0.143049,0.0248947,0.130027,0.433502,0.226733
0.8,0.2,F,0.1,3774,0.1,0.8,108,0.0,6.0,,0.03,108,0.435021 0.627422 0.134323 12027,T,12027,0.242621,0.100607,0.284194,0.435021,0.134323,0.0223663,0.123306,0.430656,0.226906
0.8,0.2,F,0.1,4003,0.1,0.8,109,0.0,6.0,,0.03,109,0.430784 0.623822 0.129331 12526,T,12526,0.237745,0.103225,0.282852,0.430784,0.129331,0.0188408,0.117755,0.439885,0.239582
0.8,0.2,F,0.1,4234,0.1,0.8,110,0.0,6.0,,0.03,110,0.443569 0.635103 0.119421 13264,T,13264,0.252036,0.0994421,0.283625,0.443569,0.119421,0.0162847,0.106831,0.43701,0.241782
0.8,0.2,F,0.1,4274,0.1,0.8,111,0.0,6.0,,0.03,111,0.455727 0.652597 0.114917 13575,T,13575,0.258858,0.0977532,0.295985,0.455727,0.114917,0.0137017,0.104678,0.429355,0.229024
0.8,0.2,F,0.1,3877,0.1,0.8,112,0.0,6.0,,0.03,112,0.483303 0.67086 0.10796 13116,T,13116,0.295746,0.0922537,0.282861,0.483303,0.10796,0.0133425,0.0969808,0.408737,0.218817
0.8,0.2,F,0.1,3657,0.1,0.8,113,0.0,6.0,,0.03,113,0.493429 0.679221 0.103654 12479,T,12479,0.307637,0.0888693,0.282715,0.493429,0.103654,0.0126613,0.0931164,0.402917,0.215001
0.8,0.2,F,0.1,3544,0.1,0.8,114,0.0,6.0,,0.03,114,0.485258 0.673339 0.102605 11939,T,11939,0.297177,0.0955691,0.280593,0.485258,0.102605,0.00946478,0.0907111,0.412137,0.226485
0.8,0.2,F,0.1,3470,0.1,0.8,115,0.0,6.0,,0.03,115,0.500389 0.696186 0.0947418 11563,T,11563,0.304592,0.0903745,0.301219,0.500389,0.0947418,0.0104644,0.0781804,0.404869,0.215169
0.8,0.2,F,0.1,3215,0.1,0.8,116,0.0,6.0,,0.03,116,0.535059 0.735673 0.09292 11709,T,11709,0.334444,0.103852,0.297378,0.535059,0.09292,0.00862584,0.0647365,0.372022,0.190964
0.8,0.2,F,0.1,2851,0.1,0.8,117,0.0,6.0,,0.03,117,0.56032 0.750721 0.0851549 10751,T,10751,0.369919,0.0948749,0.285927,0.56032,0.0851549,0.00725514,0.0609246,0.354525,0.181099
0.8,0.2,F,0.1,2564,0.1,0.8,118,0.0,6.0,,0.03,118,0.562348 0.760241 0.0874352 9447,T,9447,0.364454,0.0928337,0.302953,0.562348,0.0874352,0.00783317,0.0663703,0.350217,0.165555
0.8,0.2,F,0.1,2431,0.1,0.8,119,0.0,6.0,,0.03,119,0.581421 0.790061 0.0880793 9236,T,9236,0.37278,0.0949545,0.322326,0.581421,0.0880793,0.0081204,0.0649632,0.3305,0.136856
