Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,29488,0.1,0.8,0,0.0,6.0,0.03,,0.046949 0.0938979 0.0 59160,T,,59160,0.0,0.0,0.0938979,0.046949,0.0,0.0,0.0,0.953051,0.906102
0.8,0.2,F,0.1,25864,0.1,0.8,1,0.0,6.0,0.03,,0.0760909 0.14663 0.00366004 52595,T,,52595,0.00555186,0.00600818,0.13507,0.0760909,0.00366004,3.80264e-05,0.00123586,0.920249,0.852096
0.8,0.2,F,0.1,25044,0.1,0.8,2,0.0,6.0,0.03,,0.117173 0.221564 0.00754004 51326,T,,51326,0.012781,0.00952734,0.199256,0.117173,0.00754004,0.000136383,0.00527998,0.875287,0.77302
0.8,0.2,F,0.1,23533,0.1,0.8,3,0.0,6.0,0.03,,0.173288 0.313 0.0127267 49738,T,,49738,0.0335759,0.0138526,0.265572,0.173288,0.0127267,0.000160843,0.0112791,0.813985,0.67556
0.8,0.2,F,0.1,21697,0.1,0.8,4,0.0,6.0,0.03,4,0.242238 0.423212 0.0180665 46993,T,,46993,0.0612644,0.0190879,0.34286,0.242238,0.0180665,0.000234077,0.0165769,0.739695,0.559977
0.8,0.2,F,0.1,19056,0.1,0.8,5,0.0,6.0,0.03,5,0.333438 0.551361 0.0246278 44401,T,,44401,0.115515,0.0269138,0.408932,0.333438,0.0246278,0.000360352,0.0216211,0.641934,0.426657
0.8,0.2,F,0.1,15424,0.1,0.8,6,0.0,6.0,0.03,6,0.434874 0.678769 0.030613 40130,T,,40130,0.190979,0.0373536,0.450436,0.434874,0.030613,0.000398704,0.023075,0.534513,0.297757
0.8,0.2,F,0.1,11249,0.1,0.8,7,0.0,6.0,0.03,7,0.548879 0.796022 0.0357955 34739,T,,34739,0.301736,0.0453381,0.448948,0.548879,0.0357955,0.000892369,0.0244682,0.415326,0.178618
0.8,0.2,F,0.1,7240,0.1,0.8,8,0.0,6.0,0.03,8,0.646812 0.874416 0.0399949 27416,T,,27416,0.419208,0.0514298,0.403779,0.646812,0.0399949,0.00156843,0.0254231,0.313193,0.0985921
0.8,0.2,F,0.1,4231,0.1,0.8,9,0.0,6.0,0.03,9,0.729262 0.930206 0.045006 20675,T,,20675,0.528319,0.0676179,0.334268,0.729262,0.045006,0.00169287,0.0190085,0.225732,0.0490931
