Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,2583,0.1,0.8,25,0.0,6.0,,0.03,25,0.207216 0.308871 0.1945 6527,T,6527,0.105562,0.072315,0.130994,0.207216,0.1945,0.0406006,0.235483,0.598284,0.415045
0.8,0.2,F,0.1,3129,0.1,0.8,26,0.0,6.0,,0.03,26,0.204191 0.312337 0.167621 7684,T,7684,0.0960437,0.0644196,0.151874,0.204191,0.167621,0.0334461,0.20393,0.628188,0.450286
0.8,0.2,F,0.1,3647,0.1,0.8,27,0.0,6.0,,0.03,27,0.218889 0.339556 0.151722 9000,T,9000,0.0982222,0.0588889,0.182444,0.218889,0.151722,0.0274444,0.189667,0.629389,0.443333
0.8,0.2,F,0.1,4195,0.1,0.8,28,0.0,6.0,,0.03,28,0.242489 0.371777 0.138205 10318,T,10318,0.1132,0.0633844,0.195193,0.242489,0.138205,0.0225819,0.167862,0.619306,0.437779
0.8,0.2,F,0.1,4626,0.1,0.8,29,0.0,6.0,,0.03,29,0.255444 0.382869 0.121791 11803,T,11803,0.128018,0.0631195,0.191731,0.255444,0.121791,0.0192324,0.141998,0.622765,0.455901
0.8,0.2,F,0.1,4914,0.1,0.8,30,0.0,6.0,,0.03,30,0.268345 0.40084 0.108615 12374,T,12374,0.135849,0.061904,0.203087,0.268345,0.108615,0.0136577,0.12801,0.62304,0.457492
0.8,0.2,F,0.1,5385,0.1,0.8,31,0.0,6.0,,0.03,31,0.273343 0.415434 0.0981799 13516,T,13516,0.131252,0.0638503,0.220331,0.273343,0.0981799,0.00947026,0.113569,0.628477,0.461527
0.8,0.2,F,0.1,5614,0.1,0.8,32,0.0,6.0,,0.03,32,0.301562 0.439108 0.0890018 14657,T,14657,0.164017,0.0615406,0.21355,0.301562,0.0890018,0.00852835,0.0994064,0.609436,0.452958
0.8,0.2,F,0.1,5741,0.1,0.8,33,0.0,6.0,,0.03,33,0.302813 0.447171 0.0849458 15039,T,15039,0.158455,0.063967,0.224749,0.302813,0.0849458,0.00724782,0.091429,0.612242,0.454153
0.8,0.2,F,0.1,5918,0.1,0.8,34,0.0,6.0,,0.03,34,0.318629 0.454098 0.0757682 15653,T,15653,0.18316,0.0601163,0.210822,0.318629,0.0757682,0.00581358,0.079793,0.605603,0.460295
0.8,0.2,F,0.1,5834,0.1,0.8,35,0.0,6.0,,0.03,35,0.315566 0.455532 0.0655493 15393,T,15393,0.175599,0.0535958,0.226337,0.315566,0.0655493,0.00480738,0.067888,0.618885,0.471773
0.8,0.2,F,0.1,5578,0.1,0.8,36,0.0,6.0,,0.03,36,0.340464 0.479949 0.0649142 14912,T,14912,0.200979,0.0566658,0.222304,0.340464,0.0649142,0.00435891,0.0644447,0.594622,0.451247
0.8,0.2,F,0.1,5103,0.1,0.8,37,0.0,6.0,,0.03,37,0.34589 0.493898 0.0633175 13685,T,13685,0.197881,0.0567044,0.239313,0.34589,0.0633175,0.00474973,0.0604311,0.590793,0.440921
0.8,0.2,F,0.1,4564,0.1,0.8,38,0.0,6.0,,0.03,38,0.366926 0.51503 0.0651833 12741,T,12741,0.218821,0.0614551,0.234754,0.366926,0.0651833,0.00470921,0.059493,0.567891,0.420768
0.8,0.2,F,0.1,4143,0.1,0.8,39,0.0,6.0,,0.03,39,0.387136 0.539451 0.0579331 11660,T,11660,0.23482,0.0596913,0.24494,0.387136,0.0579331,0.00283019,0.0505146,0.554931,0.407204
0.8,0.2,F,0.1,3483,0.1,0.8,40,0.0,6.0,,0.03,40,0.422842 0.57311 0.0569155 10621,T,10621,0.272573,0.063365,0.237172,0.422842,0.0569155,0.00395443,0.0425572,0.520243,0.380378
0.8,0.2,F,0.1,3079,0.1,0.8,41,0.0,6.0,,0.03,41,0.427392 0.580755 0.0536905 9145,T,9145,0.27403,0.0541279,0.252597,0.427392,0.0536905,0.00448332,0.0442865,0.518917,0.370476
0.8,0.2,F,0.1,2761,0.1,0.8,42,0.0,6.0,,0.03,42,0.434017 0.594261 0.0630187 8434,T,8434,0.273773,0.0667536,0.253735,0.434017,0.0630187,0.00557268,0.0481385,0.502964,0.352028
0.8,0.2,F,0.1,2513,0.1,0.8,43,0.0,6.0,,0.03,43,0.44226 0.620676 0.0641194 7603,T,7603,0.263843,0.0686571,0.288176,0.44226,0.0641194,0.00854926,0.0424832,0.493621,0.328291
0.8,0.2,F,0.1,2377,0.1,0.8,44,0.0,6.0,,0.03,44,0.473153 0.648681 0.0683377 7580,T,7580,0.297625,0.0651715,0.285884,0.473153,0.0683377,0.0091029,0.0532982,0.458509,0.288918
0.8,0.2,F,0.1,2309,0.1,0.8,45,0.0,6.0,,0.03,45,0.478275 0.655348 0.0769385 7480,T,7480,0.301203,0.0703209,0.283824,0.478275,0.0769385,0.0120321,0.059492,0.444786,0.273128
0.8,0.2,F,0.1,2346,0.1,0.8,46,0.0,6.0,,0.03,46,0.468548 0.63482 0.0919858 7599,T,7599,0.302277,0.0692196,0.263324,0.468548,0.0919858,0.0152652,0.0842216,0.439466,0.265693
0.8,0.2,F,0.1,2547,0.1,0.8,47,0.0,6.0,,0.03,47,0.435803 0.597093 0.108951 7843,T,7843,0.274512,0.0733138,0.249267,0.435803,0.108951,0.0188703,0.106847,0.455247,0.27719
0.8,0.2,F,0.1,2708,0.1,0.8,48,0.0,6.0,,0.03,48,0.433968 0.608182 0.115098 8458,T,8458,0.259754,0.0783873,0.27004,0.433968,0.115098,0.0180894,0.11563,0.450934,0.258099
0.8,0.2,F,0.1,2768,0.1,0.8,49,0.0,6.0,,0.03,49,0.432788 0.616671 0.120129 8674,T,8674,0.248905,0.0836984,0.284067,0.432788,0.120129,0.0192529,0.118054,0.447083,0.246023
0.8,0.2,F,0.1,2758,0.1,0.8,50,0.0,6.0,,0.03,50,0.458932 0.62601 0.118211 8912,T,8912,0.291854,0.0803411,0.253815,0.458932,0.118211,0.0142504,0.127581,0.422857,0.232159
0.8,0.2,F,0.1,2601,0.1,0.8,51,0.0,6.0,,0.03,51,0.444664 0.619092 0.121937 8611,T,8611,0.270236,0.0880269,0.260829,0.444664,0.121937,0.0181164,0.119614,0.433399,0.243177
0.8,0.2,F,0.1,2465,0.1,0.8,52,0.0,6.0,,0.03,52,0.454074 0.645062 0.124321 8100,T,8100,0.263086,0.0958025,0.286173,0.454074,0.124321,0.018642,0.115556,0.421605,0.220741
0.8,0.2,F,0.1,2496,0.1,0.8,53,0.0,6.0,,0.03,53,0.457395 0.65453 0.120621 7992,T,7992,0.26026,0.096972,0.297297,0.457395,0.120621,0.0168919,0.110485,0.421984,0.218093
0.8,0.2,F,0.1,2462,0.1,0.8,54,0.0,6.0,,0.03,54,0.483602 0.680867 0.124228 8263,T,8263,0.286337,0.0979063,0.296624,0.483602,0.124228,0.0204526,0.109645,0.39217,0.189035
0.8,0.2,F,0.1,2385,0.1,0.8,55,0.0,6.0,,0.03,55,0.50406 0.696522 0.120713 8251,T,8251,0.311599,0.0956248,0.289298,0.50406,0.120713,0.0192704,0.10726,0.375227,0.176948
0.8,0.2,F,0.1,2483,0.1,0.8,56,0.0,6.0,,0.03,56,0.498082 0.697664 0.126468 8603,T,8603,0.298501,0.10229,0.296873,0.498082,0.126468,0.0215041,0.107637,0.37545,0.173195
0.8,0.2,F,0.1,2468,0.1,0.8,57,0.0,6.0,,0.03,57,0.498093 0.676352 0.136863 8914,T,8914,0.319834,0.0932241,0.263294,0.498093,0.136863,0.0264752,0.127552,0.365044,0.169621
0.8,0.2,F,0.1,2636,0.1,0.8,58,0.0,6.0,,0.03,58,0.463093 0.640488 0.147518 9104,T,9104,0.285699,0.0946837,0.260105,0.463093,0.147518,0.0287786,0.142794,0.389389,0.187939
0.8,0.2,F,0.1,2929,0.1,0.8,59,0.0,6.0,,0.03,59,0.425147 0.584243 0.151542 9532,T,9532,0.266051,0.0921108,0.226081,0.425147,0.151542,0.0294796,0.152014,0.423311,0.234264
0.8,0.2,F,0.1,3451,0.1,0.8,60,0.0,6.0,,0.03,60,0.378534 0.535359 0.156199 10365,T,10365,0.221708,0.0866377,0.227014,0.378534,0.156199,0.0295224,0.166715,0.465268,0.268403
0.8,0.2,F,0.1,3850,0.1,0.8,61,0.0,6.0,,0.03,61,0.358412 0.51243 0.151567 11424,T,11424,0.204394,0.0843838,0.223652,0.358412,0.151567,0.0251225,0.168505,0.490021,0.293943
0.8,0.2,F,0.1,4194,0.1,0.8,62,0.0,6.0,,0.03,62,0.349219 0.494221 0.143008 12286,T,12286,0.204216,0.0811493,0.208856,0.349219,0.143008,0.0258831,0.153101,0.507773,0.326795
0.8,0.2,F,0.1,4656,0.1,0.8,63,0.0,6.0,,0.03,63,0.328033 0.482607 0.134119 12735,T,12735,0.173459,0.0846486,0.224499,0.328033,0.134119,0.0198665,0.143856,0.537848,0.353671
0.8,0.2,F,0.1,4958,0.1,0.8,64,0.0,6.0,,0.03,64,0.351993 0.511887 0.130794 14175,T,14175,0.192099,0.0874074,0.232381,0.351993,0.130794,0.0201764,0.133827,0.517213,0.334109
0.8,0.2,F,0.1,5090,0.1,0.8,65,0.0,6.0,,0.03,65,0.35433 0.516661 0.117739 14375,T,14375,0.192,0.0850783,0.239583,0.35433,0.117739,0.0145391,0.121322,0.52793,0.347478
0.8,0.2,F,0.1,5316,0.1,0.8,66,0.0,6.0,,0.03,66,0.365719 0.530777 0.113587 15125,T,15125,0.200661,0.0895207,0.240595,0.365719,0.113587,0.0122314,0.11319,0.520694,0.343802
0.8,0.2,F,0.1,5150,0.1,0.8,67,0.0,6.0,,0.03,67,0.36976 0.526141 0.104597 15053,T,15053,0.213379,0.0816449,0.231117,0.36976,0.104597,0.0122899,0.10297,0.525643,0.3586
0.8,0.2,F,0.1,5319,0.1,0.8,68,0.0,6.0,,0.03,68,0.351739 0.508611 0.1038 14923,T,14923,0.194867,0.08182,0.231924,0.351739,0.1038,0.0111238,0.103531,0.544462,0.376734
0.8,0.2,F,0.1,5522,0.1,0.8,69,0.0,6.0,,0.03,69,0.353424 0.514777 0.0980405 15463,T,15463,0.192071,0.0814202,0.241286,0.353424,0.0980405,0.0115113,0.0916381,0.548535,0.382073
0.8,0.2,F,0.1,5544,0.1,0.8,70,0.0,6.0,,0.03,70,0.3777 0.535472 0.0929181 15928,T,15928,0.219927,0.0813661,0.234179,0.3777,0.0929181,0.0116775,0.081115,0.529382,0.371735
0.8,0.2,F,0.1,5706,0.1,0.8,71,0.0,6.0,,0.03,71,0.376174 0.54146 0.0889339 16293,T,16293,0.210888,0.0783772,0.252194,0.376174,0.0889339,0.0106794,0.0781317,0.534892,0.369729
0.8,0.2,F,0.1,5541,0.1,0.8,72,0.0,6.0,,0.03,72,0.394465 0.562832 0.0876933 16170,T,16170,0.226098,0.0833024,0.253432,0.394465,0.0876933,0.00940012,0.0732839,0.517842,0.354484
0.8,0.2,F,0.1,5237,0.1,0.8,73,0.0,6.0,,0.03,73,0.412719 0.581352 0.0835791 15937,T,15937,0.244086,0.0782456,0.25902,0.412719,0.0835791,0.00991404,0.0690845,0.503702,0.33965
0.8,0.2,F,0.1,4840,0.1,0.8,74,0.0,6.0,,0.03,74,0.437365 0.603922 0.0776874 15247,T,15247,0.270807,0.0834918,0.249623,0.437365,0.0776874,0.00695219,0.0579786,0.484948,0.331147
0.8,0.2,F,0.1,4575,0.1,0.8,75,0.0,6.0,,0.03,75,0.433771 0.601483 0.07482 14027,T,14027,0.266058,0.0777786,0.257646,0.433771,0.07482,0.00613103,0.0595993,0.491409,0.332787
0.8,0.2,F,0.1,4197,0.1,0.8,76,0.0,6.0,,0.03,76,0.462602 0.633975 0.072789 13704,T,13704,0.291229,0.079028,0.263719,0.462602,0.072789,0.00634851,0.0538529,0.464609,0.305823
0.8,0.2,F,0.1,3629,0.1,0.8,77,0.0,6.0,,0.03,77,0.489099 0.65262 0.0693134 12292,T,12292,0.325578,0.073137,0.253905,0.489099,0.0693134,0.00829808,0.0488936,0.441588,0.290189
0.8,0.2,F,0.1,3162,0.1,0.8,78,0.0,6.0,,0.03,78,0.493544 0.668834 0.0676266 10765,T,10765,0.318254,0.0718068,0.278774,0.493544,0.0676266,0.00826753,0.0469113,0.43883,0.275987
0.8,0.2,F,0.1,2644,0.1,0.8,79,0.0,6.0,,0.03,79,0.5252 0.701545 0.0665956 9385,T,9385,0.348855,0.0722429,0.280448,0.5252,0.0665956,0.00863079,0.0436867,0.408205,0.246137
0.8,0.2,F,0.1,2334,0.1,0.8,80,0.0,6.0,,0.03,80,0.533763 0.720196 0.06814 8145,T,8145,0.34733,0.0785758,0.294291,0.533763,0.06814,0.00662983,0.0444444,0.398097,0.228729
0.8,0.2,F,0.1,2033,0.1,0.8,81,0.0,6.0,,0.03,81,0.556053 0.74525 0.0743078 7368,T,7368,0.366857,0.0869978,0.291395,0.556053,0.0743078,0.00746471,0.0466884,0.369639,0.200597
0.8,0.2,F,0.1,1602,0.1,0.8,82,0.0,6.0,,0.03,82,0.563997 0.76218 0.0774566 6055,T,6055,0.365813,0.0916598,0.304707,0.563997,0.0774566,0.00842279,0.0464079,0.358547,0.182989
0.8,0.2,F,0.1,1282,0.1,0.8,83,0.0,6.0,,0.03,83,0.593959 0.778434 0.0722157 5082,T,5082,0.409484,0.0745769,0.294372,0.593959,0.0722157,0.00964187,0.0505706,0.333825,0.161354
0.8,0.2,F,0.1,1177,0.1,0.8,84,0.0,6.0,,0.03,84,0.584251 0.793172 0.0834802 4540,T,4540,0.37533,0.0962555,0.321586,0.584251,0.0834802,0.00991189,0.0508811,0.332269,0.146035
0.8,0.2,F,0.1,1035,0.1,0.8,85,0.0,6.0,,0.03,85,0.587854 0.804245 0.10059 4240,T,4240,0.371462,0.104245,0.328538,0.587854,0.10059,0.0139151,0.0691038,0.311557,0.112736
0.8,0.2,F,0.1,953,0.1,0.8,86,0.0,6.0,,0.03,86,0.616296 0.823259 0.104207 4136,T,4136,0.409333,0.111944,0.301983,0.616296,0.104207,0.016441,0.063588,0.279497,0.0967118
0.8,0.2,F,0.1,988,0.1,0.8,87,0.0,6.0,,0.03,87,0.609112 0.826036 0.105799 4225,T,4225,0.392189,0.124734,0.309112,0.609112,0.105799,0.0144379,0.0579882,0.285089,0.101538
0.8,0.2,F,0.1,1089,0.1,0.8,88,0.0,6.0,,0.03,88,0.59902 0.793718 0.0975718 4489,T,4489,0.404322,0.111829,0.277567,0.59902,0.0975718,0.00957897,0.0641568,0.303408,0.132546
0.8,0.2,F,0.1,1350,0.1,0.8,89,0.0,6.0,,0.03,89,0.51853 0.71955 0.105143 4803,T,4803,0.31751,0.104518,0.297522,0.51853,0.105143,0.011243,0.0832813,0.376327,0.185925
0.8,0.2,F,0.1,1616,0.1,0.8,90,0.0,6.0,,0.03,90,0.513631 0.728832 0.0992056 5539,T,5539,0.298429,0.105615,0.324788,0.513631,0.0992056,0.014443,0.0639105,0.387164,0.192815
0.8,0.2,F,0.1,1811,0.1,0.8,91,0.0,6.0,,0.03,91,0.521604 0.731942 0.0932659 6133,T,6133,0.311267,0.0893527,0.331322,0.521604,0.0932659,0.0107615,0.0756563,0.38513,0.18164
0.8,0.2,F,0.1,1908,0.1,0.8,92,0.0,6.0,,0.03,92,0.529181 0.740248 0.101527 6614,T,6614,0.318113,0.0916238,0.330511,0.529181,0.101527,0.0152706,0.080889,0.369292,0.163592
0.8,0.2,F,0.1,1858,0.1,0.8,93,0.0,6.0,,0.03,93,0.554626 0.778731 0.105106 6874,T,6874,0.330521,0.112453,0.335758,0.554626,0.105106,0.0160023,0.065755,0.340268,0.139511
0.8,0.2,F,0.1,1707,0.1,0.8,94,0.0,6.0,,0.03,94,0.584878 0.79664 0.103056 6904,T,6904,0.373117,0.1208,0.302723,0.584878,0.103056,0.0137601,0.0577926,0.312065,0.131808
0.8,0.2,F,0.1,1597,0.1,0.8,95,0.0,6.0,,0.03,95,0.58481 0.799907 0.0918066 6432,T,6432,0.369714,0.107587,0.322606,0.58481,0.0918066,0.0105721,0.0548818,0.323383,0.134639
0.8,0.2,F,0.1,1534,0.1,0.8,96,0.0,6.0,,0.03,96,0.628107 0.833231 0.0798558 6518,T,6518,0.422983,0.0966554,0.313593,0.628107,0.0798558,0.00705738,0.0489414,0.292037,0.11077
0.8,0.2,F,0.1,1413,0.1,0.8,97,0.0,6.0,,0.03,97,0.629425 0.840277 0.0776387 6073,T,6073,0.418574,0.0979746,0.323728,0.629425,0.0776387,0.00691586,0.0434711,0.292936,0.109336
0.8,0.2,F,0.1,1353,0.1,0.8,98,0.0,6.0,,0.03,98,0.631261 0.829307 0.0791297 5630,T,5630,0.433215,0.0893428,0.30675,0.631261,0.0791297,0.00941385,0.0500888,0.289609,0.11119
0.8,0.2,F,0.1,1330,0.1,0.8,99,0.0,6.0,,0.03,99,0.61193 0.808839 0.0915379 5566,T,5566,0.41502,0.0959396,0.29788,0.61193,0.0915379,0.0104204,0.0662954,0.296533,0.114445
0.8,0.2,F,0.1,1494,0.1,0.8,100,0.0,6.0,,0.03,100,0.577416 0.776033 0.101997 5858,T,5858,0.378798,0.100376,0.296859,0.577416,0.101997,0.0177535,0.068112,0.320587,0.138102
0.8,0.2,F,0.1,1772,0.1,0.8,101,0.0,6.0,,0.03,101,0.550336 0.749237 0.103417 6556,T,6556,0.351434,0.100519,0.297285,0.550336,0.103417,0.0111348,0.0840451,0.346248,0.155583
0.8,0.2,F,0.1,1913,0.1,0.8,102,0.0,6.0,,0.03,102,0.535224 0.736098 0.11219 7211,T,7211,0.33435,0.110526,0.291222,0.535224,0.11219,0.0145611,0.0847317,0.352586,0.16461
0.8,0.2,F,0.1,2121,0.1,0.8,103,0.0,6.0,,0.03,103,0.517373 0.718675 0.10813 7454,T,7454,0.316072,0.0956533,0.306949,0.517373,0.10813,0.0167695,0.0870673,0.374497,0.177489
0.8,0.2,F,0.1,2328,0.1,0.8,104,0.0,6.0,,0.03,104,0.526882 0.731427 0.109482 8184,T,8184,0.322336,0.097263,0.311828,0.526882,0.109482,0.0146628,0.0923754,0.363636,0.161535
0.8,0.2,F,0.1,2362,0.1,0.8,105,0.0,6.0,,0.03,105,0.521955 0.728163 0.116856 8472,T,8472,0.315746,0.111898,0.300519,0.521955,0.116856,0.0168791,0.0880548,0.36119,0.166903
0.8,0.2,F,0.1,2422,0.1,0.8,106,0.0,6.0,,0.03,106,0.510205 0.718311 0.115563 8623,T,8623,0.302099,0.118056,0.298156,0.510205,0.115563,0.0129885,0.0870927,0.374232,0.181607
0.8,0.2,F,0.1,2581,0.1,0.8,107,0.0,6.0,,0.03,107,0.509741 0.69618 0.11147 9137,T,9137,0.323301,0.100033,0.272847,0.509741,0.11147,0.0160884,0.09073,0.37879,0.197001
0.8,0.2,F,0.1,2811,0.1,0.8,108,0.0,6.0,,0.03,108,0.476573 0.672015 0.11227 9348,T,9348,0.28113,0.109114,0.281772,0.476573,0.11227,0.0132649,0.088896,0.411157,0.225824
0.8,0.2,F,0.1,2982,0.1,0.8,109,0.0,6.0,,0.03,109,0.481943 0.681864 0.103202 10024,T,10024,0.282023,0.0925778,0.307263,0.481943,0.103202,0.012071,0.0896848,0.414854,0.216381
0.8,0.2,F,0.1,3226,0.1,0.8,110,0.0,6.0,,0.03,110,0.488627 0.686454 0.10393 10815,T,10815,0.2908,0.0943135,0.301341,0.488627,0.10393,0.0123902,0.0887656,0.407443,0.21239
0.8,0.2,F,0.1,3574,0.1,0.8,111,0.0,6.0,,0.03,111,0.478071 0.684602 0.107612 11560,T,11560,0.27154,0.0927336,0.320329,0.478071,0.107612,0.0121107,0.0982699,0.414317,0.205017
0.8,0.2,F,0.1,3530,0.1,0.8,112,0.0,6.0,,0.03,112,0.504116 0.719524 0.118161 12026,T,12026,0.288708,0.107184,0.323632,0.504116,0.118161,0.0162149,0.0967071,0.377723,0.167554
0.8,0.2,F,0.1,3358,0.1,0.8,113,0.0,6.0,,0.03,113,0.539061 0.758003 0.119547 12058,T,12058,0.320119,0.107563,0.33032,0.539061,0.119547,0.0179964,0.0955382,0.341392,0.128462
0.8,0.2,F,0.1,3125,0.1,0.8,114,0.0,6.0,,0.03,114,0.553624 0.762128 0.126393 11935,T,11935,0.345119,0.120151,0.296858,0.553624,0.126393,0.018098,0.096439,0.319983,0.123335
0.8,0.2,F,0.1,2960,0.1,0.8,115,0.0,6.0,,0.03,115,0.540088 0.740613 0.139037 11612,T,11612,0.339563,0.122718,0.278333,0.540088,0.139037,0.0235102,0.108336,0.320875,0.12754
0.8,0.2,F,0.1,2934,0.1,0.8,116,0.0,6.0,,0.03,116,0.535739 0.7356 0.136884 11528,T,11528,0.335878,0.121617,0.278105,0.535739,0.136884,0.0225538,0.107044,0.327377,0.134802
0.8,0.2,F,0.1,2911,0.1,0.8,117,0.0,6.0,,0.03,117,0.531093 0.730348 0.134916 11144,T,11144,0.331838,0.119616,0.278894,0.531093,0.134916,0.0233309,0.103553,0.333991,0.142767
0.8,0.2,F,0.1,2976,0.1,0.8,118,0.0,6.0,,0.03,118,0.523918 0.728265 0.135231 10996,T,10996,0.319571,0.119953,0.288741,0.523918,0.135231,0.0200982,0.110313,0.340851,0.141324
0.8,0.2,F,0.1,2861,0.1,0.8,119,0.0,6.0,,0.03,119,0.532968 0.734313 0.141517 11299,T,11299,0.331622,0.130808,0.271882,0.532968,0.141517,0.0225684,0.107089,0.325516,0.13603
