Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,1314,0.1,0.8,46,0.0,6.0,,0.03,46,0.60169 0.799437 0.101127 5325,T,5325,0.403944,0.101972,0.293521,0.60169,0.101127,0.0138967,0.0724883,0.297183,0.114178
0.8,0.2,F,0.1,1315,0.1,0.8,47,0.0,6.0,,0.03,47,0.581313 0.756442 0.104314 5239,T,5239,0.406184,0.0921932,0.258065,0.581313,0.104314,0.0164153,0.0836037,0.314373,0.143539
0.8,0.2,F,0.1,1358,0.1,0.8,48,0.0,6.0,,0.03,48,0.535863 0.713096 0.1162 5284,T,5284,0.35863,0.110712,0.243755,0.535863,0.1162,0.0130583,0.0955715,0.347937,0.178274
0.8,0.2,F,0.1,1486,0.1,0.8,49,0.0,6.0,,0.03,49,0.480981 0.642016 0.120583 5179,T,5179,0.319946,0.0828345,0.239235,0.480981,0.120583,0.0231705,0.111991,0.398436,0.222823
0.8,0.2,F,0.1,1679,0.1,0.8,50,0.0,6.0,,0.03,50,0.432095 0.574185 0.131986 5493,T,5493,0.290005,0.0819224,0.202257,0.432095,0.131986,0.0203896,0.141271,0.435918,0.264154
0.8,0.2,F,0.1,2081,0.1,0.8,51,0.0,6.0,,0.03,51,0.352421 0.508757 0.138565 5824,T,5824,0.196085,0.0777816,0.23489,0.352421,0.138565,0.0242102,0.150927,0.509014,0.316106
0.8,0.2,F,0.1,2439,0.1,0.8,52,0.0,6.0,,0.03,52,0.337489 0.493025 0.134313 6738,T,6738,0.181953,0.0734639,0.237608,0.337489,0.134313,0.0181063,0.158949,0.528198,0.32992
0.8,0.2,F,0.1,2732,0.1,0.8,53,0.0,6.0,,0.03,53,0.326104 0.49171 0.14047 7539,T,7539,0.160499,0.084096,0.247115,0.326104,0.14047,0.0275899,0.141663,0.533426,0.339037
0.8,0.2,F,0.1,3004,0.1,0.8,54,0.0,6.0,,0.03,54,0.336909 0.507956 0.135487 8296,T,8296,0.165863,0.0730473,0.269045,0.336909,0.135487,0.0191659,0.159595,0.527604,0.313284
0.8,0.2,F,0.1,3344,0.1,0.8,55,0.0,6.0,,0.03,55,0.360107 0.544236 0.130938 9325,T,9325,0.175979,0.0762466,0.292011,0.360107,0.130938,0.0209115,0.143807,0.508954,0.291046
0.8,0.2,F,0.1,3593,0.1,0.8,56,0.0,6.0,,0.03,56,0.380368 0.557893 0.125913 10269,T,10269,0.202844,0.0767358,0.278313,0.380368,0.125913,0.0182101,0.13867,0.493719,0.285227
0.8,0.2,F,0.1,3571,0.1,0.8,57,0.0,6.0,,0.03,57,0.396555 0.569828 0.123125 10798,T,10798,0.223282,0.0768661,0.26968,0.396555,0.123125,0.0186146,0.132154,0.48032,0.279404
0.8,0.2,F,0.1,3591,0.1,0.8,58,0.0,6.0,,0.03,58,0.412282 0.599649 0.119948 10813,T,10813,0.224914,0.0922038,0.28253,0.412282,0.119948,0.0159068,0.115879,0.46777,0.268566
0.8,0.2,F,0.1,3606,0.1,0.8,59,0.0,6.0,,0.03,59,0.434934 0.62051 0.108046 10912,T,10912,0.249359,0.0889846,0.282166,0.434934,0.108046,0.0120968,0.102914,0.45702,0.264479
0.8,0.2,F,0.1,3293,0.1,0.8,60,0.0,6.0,,0.03,60,0.466209 0.660332 0.103319 10787,T,10787,0.272087,0.0933531,0.294892,0.466209,0.103319,0.0130713,0.0871419,0.430472,0.239455
0.8,0.2,F,0.1,3020,0.1,0.8,61,0.0,6.0,,0.03,61,0.486948 0.665849 0.0952895 10190,T,10190,0.308047,0.0861629,0.271639,0.486948,0.0952895,0.0103042,0.0838077,0.417763,0.240039
0.8,0.2,F,0.1,2913,0.1,0.8,62,0.0,6.0,,0.03,62,0.484652 0.668198 0.0926603 9578,T,9578,0.301107,0.0813322,0.285759,0.484652,0.0926603,0.00918772,0.0856129,0.422687,0.237001
0.8,0.2,F,0.1,2915,0.1,0.8,63,0.0,6.0,,0.03,63,0.497328 0.680234 0.090811 9729,T,9729,0.314421,0.0821256,0.283688,0.497328,0.090811,0.012951,0.0735944,0.411861,0.23322
0.8,0.2,F,0.1,2736,0.1,0.8,64,0.0,6.0,,0.03,64,0.507531 0.678118 0.0920252 9693,T,9693,0.336944,0.084494,0.25668,0.507531,0.0920252,0.00990405,0.0797483,0.400444,0.232229
0.8,0.2,F,0.1,2660,0.1,0.8,65,0.0,6.0,,0.03,65,0.497092 0.67475 0.0894327 9113,T,9113,0.319434,0.0819708,0.273346,0.497092,0.0894327,0.0095468,0.0778009,0.413475,0.237902
0.8,0.2,F,0.1,2539,0.1,0.8,66,0.0,6.0,,0.03,66,0.515358 0.676509 0.0824681 9246,T,9246,0.354207,0.0738698,0.248432,0.515358,0.0824681,0.00735453,0.0763573,0.402174,0.239779
0.8,0.2,F,0.1,2485,0.1,0.8,67,0.0,6.0,,0.03,67,0.495589 0.675846 0.0912017 8388,T,8388,0.315331,0.0906056,0.269909,0.495589,0.0912017,0.00906056,0.0736767,0.413209,0.241416
0.8,0.2,F,0.1,2407,0.1,0.8,68,0.0,6.0,,0.03,68,0.487369 0.661025 0.0962544 8036,T,8036,0.313713,0.0914634,0.255849,0.487369,0.0962544,0.0111996,0.0786461,0.416376,0.249129
0.8,0.2,F,0.1,2371,0.1,0.8,69,0.0,6.0,,0.03,69,0.465319 0.654528 0.0995065 7497,T,7497,0.27611,0.0849673,0.293451,0.465319,0.0995065,0.0129385,0.0881686,0.435174,0.244364
0.8,0.2,F,0.1,2194,0.1,0.8,70,0.0,6.0,,0.03,70,0.507279 0.72068 0.10415 7350,T,7350,0.293878,0.10898,0.317823,0.507279,0.10415,0.0122449,0.0748299,0.388571,0.192245
0.8,0.2,F,0.1,1838,0.1,0.8,71,0.0,6.0,,0.03,71,0.546471 0.755835 0.109364 7155,T,7155,0.337107,0.114186,0.304542,0.546471,0.109364,0.0169113,0.0707198,0.344165,0.156534
0.8,0.2,F,0.1,1577,0.1,0.8,72,0.0,6.0,,0.03,72,0.56494 0.773314 0.11181 6198,T,6198,0.356567,0.106809,0.309939,0.56494,0.11181,0.0182317,0.0803485,0.323249,0.128106
0.8,0.2,F,0.1,1585,0.1,0.8,73,0.0,6.0,,0.03,73,0.569385 0.76545 0.126521 6327,T,6327,0.373321,0.105263,0.286866,0.569385,0.126521,0.0290817,0.0896159,0.304094,0.115853
0.8,0.2,F,0.1,1496,0.1,0.8,74,0.0,6.0,,0.03,74,0.577612 0.761391 0.133733 6584,T,6584,0.393834,0.116191,0.251367,0.577612,0.133733,0.0267315,0.0978129,0.288654,0.114064
0.8,0.2,F,0.1,1692,0.1,0.8,75,0.0,6.0,,0.03,75,0.517274 0.688913 0.14565 6368,T,6368,0.345634,0.104899,0.238379,0.517274,0.14565,0.0307789,0.124843,0.337076,0.155465
0.8,0.2,F,0.1,2090,0.1,0.8,76,0.0,6.0,,0.03,76,0.472494 0.668389 0.160151 7162,T,7162,0.276599,0.118961,0.272829,0.472494,0.160151,0.0319743,0.137392,0.367355,0.162245
0.8,0.2,F,0.1,2418,0.1,0.8,77,0.0,6.0,,0.03,77,0.459331 0.647289 0.160173 8188,T,8188,0.271373,0.114436,0.26148,0.459331,0.160173,0.0327308,0.140449,0.380496,0.179531
0.8,0.2,F,0.1,2552,0.1,0.8,78,0.0,6.0,,0.03,78,0.459673 0.655345 0.161593 8803,T,8803,0.264001,0.124957,0.266386,0.459673,0.161593,0.0291946,0.139839,0.378735,0.175622
0.8,0.2,F,0.1,2713,0.1,0.8,79,0.0,6.0,,0.03,79,0.461459 0.664384 0.154055 9198,T,9198,0.258534,0.122635,0.283214,0.461459,0.154055,0.0272885,0.130898,0.384486,0.17743
0.8,0.2,F,0.1,2739,0.1,0.8,80,0.0,6.0,,0.03,80,0.489861 0.705198 0.146629 9715,T,9715,0.274524,0.130726,0.299949,0.489861,0.146629,0.0197633,0.123006,0.36351,0.152033
0.8,0.2,F,0.1,2548,0.1,0.8,81,0.0,6.0,,0.03,81,0.50471 0.715907 0.149272 9342,T,9342,0.293513,0.13359,0.288803,0.50471,0.149272,0.0259045,0.113145,0.346018,0.145044
0.8,0.2,F,0.1,2398,0.1,0.8,82,0.0,6.0,,0.03,82,0.529478 0.751961 0.139823 8922,T,8922,0.306994,0.140551,0.304416,0.529478,0.139823,0.0169245,0.105245,0.330699,0.125869
0.8,0.2,F,0.1,2322,0.1,0.8,83,0.0,6.0,,0.03,83,0.537893 0.745235 0.132852 8867,T,8867,0.330551,0.121574,0.293109,0.537893,0.132852,0.0188339,0.106462,0.329255,0.129469
0.8,0.2,F,0.1,2195,0.1,0.8,84,0.0,6.0,,0.03,84,0.538832 0.750352 0.132215 8524,T,8524,0.327311,0.128344,0.294697,0.538832,0.132215,0.0191225,0.0978414,0.328954,0.132684
0.8,0.2,F,0.1,2080,0.1,0.8,85,0.0,6.0,,0.03,85,0.560471 0.757017 0.120149 8194,T,8194,0.363925,0.121064,0.272028,0.560471,0.120149,0.0144008,0.090432,0.31938,0.13815
0.8,0.2,F,0.1,2115,0.1,0.8,86,0.0,6.0,,0.03,86,0.526339 0.720129 0.133366 8068,T,8068,0.332548,0.132003,0.255578,0.526339,0.133366,0.0140059,0.106718,0.340295,0.159147
0.8,0.2,F,0.1,2247,0.1,0.8,87,0.0,6.0,,0.03,87,0.507748 0.696347 0.123601 8131,T,8131,0.319149,0.107121,0.270077,0.507748,0.123601,0.017956,0.104169,0.368651,0.181527
0.8,0.2,F,0.1,2444,0.1,0.8,88,0.0,6.0,,0.03,88,0.496316 0.690796 0.129225 8551,T,8551,0.301836,0.118232,0.270729,0.496316,0.129225,0.0189452,0.102327,0.374459,0.187931
0.8,0.2,F,0.1,2511,0.1,0.8,89,0.0,6.0,,0.03,89,0.507422 0.720027 0.119091 8758,T,8758,0.294816,0.115437,0.309774,0.507422,0.119091,0.0137018,0.0953414,0.373487,0.170929
0.8,0.2,F,0.1,2511,0.1,0.8,90,0.0,6.0,,0.03,90,0.528308 0.747269 0.125041 9061,T,9061,0.309348,0.116654,0.321267,0.528308,0.125041,0.0201964,0.0930361,0.34665,0.139499
0.8,0.2,F,0.1,2410,0.1,0.8,91,0.0,6.0,,0.03,91,0.54816 0.764243 0.124474 9022,T,9022,0.332077,0.123808,0.308357,0.54816,0.124474,0.0161827,0.0927732,0.327366,0.126801
0.8,0.2,F,0.1,2374,0.1,0.8,92,0.0,6.0,,0.03,92,0.555112 0.761604 0.12158 9027,T,9027,0.348621,0.110114,0.302869,0.555112,0.12158,0.0193863,0.0942727,0.323308,0.124737
0.8,0.2,F,0.1,2314,0.1,0.8,93,0.0,6.0,,0.03,93,0.566379 0.762716 0.124677 9280,T,9280,0.370043,0.118319,0.274353,0.566379,0.124677,0.0205819,0.0898707,0.308944,0.126832
0.8,0.2,F,0.1,2168,0.1,0.8,94,0.0,6.0,,0.03,94,0.570129 0.755545 0.116824 8791,T,8791,0.384712,0.112501,0.258332,0.570129,0.116824,0.0172904,0.0865658,0.313047,0.140598
0.8,0.2,F,0.1,1896,0.1,0.8,95,0.0,6.0,,0.03,95,0.579051 0.762292 0.107702 8115,T,8115,0.39581,0.109181,0.257301,0.579051,0.107702,0.012939,0.080345,0.313247,0.144424
0.8,0.2,F,0.1,1675,0.1,0.8,96,0.0,6.0,,0.03,96,0.5779 0.756203 0.101774 6932,T,6932,0.399596,0.100981,0.255626,0.5779,0.101774,0.0132718,0.0760242,0.320326,0.154501
0.8,0.2,F,0.1,1570,0.1,0.8,97,0.0,6.0,,0.03,97,0.561391 0.756337 0.111534 6312,T,6312,0.366445,0.116762,0.273131,0.561391,0.111534,0.0129911,0.0803232,0.327075,0.150349
0.8,0.2,F,0.1,1391,0.1,0.8,98,0.0,6.0,,0.03,98,0.584329 0.779835 0.109578 5941,T,5941,0.388823,0.127756,0.263255,0.584329,0.109578,0.0129608,0.0654772,0.306093,0.141727
0.8,0.2,F,0.1,1362,0.1,0.8,99,0.0,6.0,,0.03,99,0.585384 0.79445 0.0987049 5405,T,5405,0.376318,0.115819,0.302313,0.585384,0.0987049,0.00832562,0.0649399,0.315911,0.132285
0.8,0.2,F,0.1,1254,0.1,0.8,100,0.0,6.0,,0.03,100,0.621575 0.837134 0.091301 5219,T,5219,0.406016,0.116497,0.31462,0.621575,0.091301,0.00900556,0.0480935,0.287124,0.105767
0.8,0.2,F,0.1,1081,0.1,0.8,101,0.0,6.0,,0.03,101,0.655245 0.853746 0.0853147 5005,T,5005,0.456743,0.100699,0.296304,0.655245,0.0853147,0.0113886,0.0471528,0.259441,0.0877123
0.8,0.2,F,0.1,909,0.1,0.8,102,0.0,6.0,,0.03,102,0.67052 0.879835 0.086862 4369,T,4369,0.461204,0.107347,0.311284,0.67052,0.086862,0.00709545,0.0521859,0.242618,0.0608835
0.8,0.2,F,0.1,779,0.1,0.8,103,0.0,6.0,,0.03,103,0.704296 0.891872 0.0827435 4097,T,4097,0.51672,0.0966561,0.278496,0.704296,0.0827435,0.0100073,0.0488162,0.212961,0.0493044
0.8,0.2,F,0.1,693,0.1,0.8,104,0.0,6.0,,0.03,104,0.687896 0.882928 0.0971195 3784,T,3784,0.492865,0.126321,0.263742,0.687896,0.0971195,0.0103066,0.0473044,0.214984,0.0594609
0.8,0.2,F,0.1,634,0.1,0.8,105,0.0,6.0,,0.03,105,0.677341 0.836892 0.102334 3513,T,3513,0.517791,0.10817,0.210931,0.677341,0.102334,0.0153715,0.0657558,0.220325,0.0819812
0.8,0.2,F,0.1,722,0.1,0.8,106,0.0,6.0,,0.03,106,0.617532 0.809337 0.107574 3063,T,3063,0.425726,0.106758,0.276853,0.617532,0.107574,0.0117532,0.0848841,0.274894,0.0940255
0.8,0.2,F,0.1,684,0.1,0.8,107,0.0,6.0,,0.03,107,0.636102 0.829645 0.122158 3299,T,3299,0.442558,0.131858,0.255229,0.636102,0.122158,0.0184905,0.0754774,0.24174,0.0763868
0.8,0.2,F,0.1,606,0.1,0.8,108,0.0,6.0,,0.03,108,0.643264 0.858244 0.128184 2984,T,2984,0.428284,0.150134,0.279826,0.643264,0.128184,0.0201072,0.0660188,0.228552,0.05563
0.8,0.2,F,0.1,475,0.1,0.8,109,0.0,6.0,,0.03,109,0.677192 0.87297 0.123241 2771,T,2771,0.481415,0.139661,0.251895,0.677192,0.123241,0.0230964,0.0606279,0.199567,0.0433057
0.8,0.2,F,0.1,466,0.1,0.8,110,0.0,6.0,,0.03,110,0.626655 0.834069 0.147838 2266,T,2266,0.419241,0.158429,0.256399,0.626655,0.147838,0.0264784,0.0842895,0.225508,0.0551633
0.8,0.2,F,0.1,515,0.1,0.8,111,0.0,6.0,,0.03,111,0.602326 0.781395 0.159302 2580,T,2580,0.423256,0.14845,0.20969,0.602326,0.159302,0.0375969,0.0949612,0.238372,0.0860465
0.8,0.2,F,0.1,783,0.1,0.8,112,0.0,6.0,,0.03,112,0.450231 0.624956 0.197476 2813,T,2813,0.275507,0.131177,0.218272,0.450231,0.197476,0.0451475,0.17348,0.352293,0.156417
0.8,0.2,F,0.1,1093,0.1,0.8,113,0.0,6.0,,0.03,113,0.371021 0.540271 0.21395 3613,T,3613,0.201771,0.119291,0.219208,0.371021,0.21395,0.0514808,0.205646,0.415029,0.202602
0.8,0.2,F,0.1,1440,0.1,0.8,114,0.0,6.0,,0.03,114,0.37065 0.545196 0.207376 4569,T,4569,0.196104,0.128912,0.220179,0.37065,0.207376,0.0433355,0.199168,0.421974,0.2123
0.8,0.2,F,0.1,1883,0.1,0.8,115,0.0,6.0,,0.03,115,0.333027 0.513707 0.195768 5435,T,5435,0.152346,0.115547,0.245814,0.333027,0.195768,0.0412144,0.19356,0.471205,0.251518
0.8,0.2,F,0.1,2273,0.1,0.8,116,0.0,6.0,,0.03,116,0.347347 0.547006 0.187868 6446,T,6446,0.147688,0.107974,0.291343,0.347347,0.187868,0.0408005,0.186162,0.464784,0.226032
0.8,0.2,F,0.1,2469,0.1,0.8,117,0.0,6.0,,0.03,117,0.395937 0.596897 0.176703 7606,T,7606,0.194978,0.11583,0.28609,0.395937,0.176703,0.037076,0.163424,0.42736,0.202603
0.8,0.2,F,0.1,2534,0.1,0.8,118,0.0,6.0,,0.03,118,0.434443 0.654706 0.16141 8054,T,8054,0.214179,0.12441,0.316116,0.434443,0.16141,0.0269431,0.144524,0.404147,0.173827
0.8,0.2,F,0.1,2400,0.1,0.8,119,0.0,6.0,,0.03,119,0.482513 0.699006 0.155827 8349,T,8349,0.26602,0.12756,0.305426,0.482513,0.155827,0.0258714,0.132351,0.36166,0.142772
0.8,0.2,F,0.1,2135,0.1,0.8,120,0.0,6.0,,0.03,120,0.524049 0.74909 0.140525 7963,T,7963,0.299008,0.132111,0.317971,0.524049,0.140525,0.0221022,0.104734,0.335426,0.124074
