Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,667,0.1,0.8,12,0.0,6.0,,0.03,12,0.822942 0.967706 0.0617106 6255,T,6255,0.678177,0.0946443,0.194884,0.822942,0.0617106,0.00639488,0.0159872,0.115348,0.00991207
0.8,0.2,F,0.1,417,0.1,0.8,13,0.0,6.0,,0.03,13,0.835104 0.977491 0.0553869 3954,T,3954,0.692716,0.088265,0.19651,0.835104,0.0553869,0.00556399,0.0113809,0.109509,0.00556399
0.8,0.2,F,0.1,263,0.1,0.8,14,0.0,6.0,,0.03,14,0.854903 0.979949 0.053591 2743,T,2743,0.729858,0.0900474,0.160044,0.854903,0.053591,0.00218739,0.0127598,0.0915057,0.0051039
0.8,0.2,F,0.1,157,0.1,0.8,15,0.0,6.0,,0.03,15,0.854143 0.982406 0.0584563 1762,T,1762,0.72588,0.0964813,0.160045,0.854143,0.0584563,0.00510783,0.0102157,0.0874007,0.00227015
0.8,0.2,F,0.1,97,0.1,0.8,16,0.0,6.0,,0.03,16,0.850957 0.951686 0.0701914 1097,T,1097,0.750228,0.0820419,0.119417,0.850957,0.0701914,0.0145852,0.0291705,0.0788514,0.00455789
0.8,0.2,F,0.1,82,0.1,0.8,17,0.0,6.0,,0.03,17,0.759129 0.921348 0.11868 712,T,712,0.59691,0.141854,0.182584,0.759129,0.11868,0.0224719,0.0505618,0.122191,0.00561798
0.8,0.2,F,0.1,79,0.1,0.8,18,0.0,6.0,,0.03,18,0.66108 0.83054 0.182495 537,T,537,0.49162,0.160149,0.178771,0.66108,0.182495,0.0558659,0.0931099,0.156425,0.0204842
0.8,0.2,F,0.1,94,0.1,0.8,19,0.0,6.0,,0.03,19,0.570902 0.705341 0.195212 543,T,543,0.436464,0.139963,0.128913,0.570902,0.195212,0.0570902,0.13628,0.233886,0.101289
0.8,0.2,F,0.1,210,0.1,0.8,20,0.0,6.0,,0.03,20,0.373293 0.597876 0.179059 659,T,659,0.14871,0.165402,0.283763,0.373293,0.179059,0.0318665,0.128983,0.447648,0.241275
0.8,0.2,F,0.1,364,0.1,0.8,21,0.0,6.0,,0.03,21,0.372596 0.526442 0.151843 1248,T,1248,0.21875,0.141827,0.165865,0.372596,0.151843,0.0216346,0.11859,0.475561,0.333333
0.8,0.2,F,0.1,630,0.1,0.8,22,0.0,6.0,,0.03,22,0.277318 0.423509 0.138216 1693,T,1693,0.131128,0.104548,0.187832,0.277318,0.138216,0.0307147,0.110455,0.584465,0.435322
0.8,0.2,F,0.1,1087,0.1,0.8,23,0.0,6.0,,0.03,23,0.239736 0.36437 0.110337 2728,T,2728,0.115103,0.0920088,0.157258,0.239736,0.110337,0.0219941,0.0846774,0.649927,0.528959
0.8,0.2,F,0.1,1563,0.1,0.8,24,0.0,6.0,,0.03,24,0.213483 0.324275 0.0919781 3827,T,3827,0.102691,0.0640188,0.157565,0.213483,0.0919781,0.0237784,0.0723805,0.694539,0.579566
0.8,0.2,F,0.1,1951,0.1,0.8,25,0.0,6.0,,0.03,25,0.229423 0.327151 0.0754324 4799,T,4799,0.131694,0.0479267,0.147531,0.229423,0.0754324,0.0185455,0.0658471,0.695145,0.588456
0.8,0.2,F,0.1,2355,0.1,0.8,26,0.0,6.0,,0.03,26,0.205091 0.308542 0.0870578 5795,T,5795,0.101639,0.0533218,0.153581,0.205091,0.0870578,0.0174288,0.0859362,0.707852,0.588093
0.8,0.2,F,0.1,2831,0.1,0.8,27,0.0,6.0,,0.03,27,0.20855 0.311777 0.0949074 6912,T,6912,0.105324,0.0460069,0.160446,0.20855,0.0949074,0.0230035,0.0978009,0.696542,0.567419
0.8,0.2,F,0.1,3492,0.1,0.8,28,0.0,6.0,,0.03,28,0.217992 0.326001 0.0977884 8365,T,8365,0.109982,0.0508069,0.165212,0.217992,0.0977884,0.0224746,0.0998207,0.68422,0.551704
0.8,0.2,F,0.1,4198,0.1,0.8,29,0.0,6.0,,0.03,29,0.20764 0.31193 0.105628 10092,T,10092,0.103349,0.049346,0.159235,0.20764,0.105628,0.0229885,0.115933,0.686732,0.549148
0.8,0.2,F,0.1,4824,0.1,0.8,30,0.0,6.0,,0.03,30,0.209128 0.316784 0.100732 11481,T,11481,0.101472,0.0401533,0.175159,0.209128,0.100732,0.0236042,0.114102,0.69014,0.54551
0.8,0.2,F,0.1,5514,0.1,0.8,31,0.0,6.0,,0.03,31,0.228116 0.333309 0.0975475 13537,T,13537,0.122922,0.0432888,0.167098,0.228116,0.0975475,0.0204624,0.110881,0.674337,0.535348
0.8,0.2,F,0.1,6410,0.1,0.8,32,0.0,6.0,,0.03,32,0.209358 0.313495 0.0948968 15206,T,15206,0.105222,0.0384059,0.169867,0.209358,0.0948968,0.0170328,0.117322,0.695745,0.55215
0.8,0.2,F,0.1,7158,0.1,0.8,33,0.0,6.0,,0.03,33,0.213985 0.317048 0.0921922 17111,T,17111,0.110923,0.0381041,0.168021,0.213985,0.0921922,0.0174157,0.111449,0.693823,0.554088
0.8,0.2,F,0.1,8099,0.1,0.8,34,0.0,6.0,,0.03,34,0.198616 0.294956 0.0892385 19291,T,19291,0.102276,0.036079,0.156602,0.198616,0.0892385,0.0161733,0.110051,0.712146,0.578819
0.8,0.2,F,0.1,8750,0.1,0.8,35,0.0,6.0,,0.03,35,0.208525 0.313126 0.086337 20669,T,20669,0.103924,0.0334801,0.175722,0.208525,0.086337,0.0142242,0.110746,0.705138,0.561904
0.8,0.2,F,0.1,9298,0.1,0.8,36,0.0,6.0,,0.03,36,0.221205 0.327864 0.0882553 22061,T,22061,0.114546,0.0355832,0.177734,0.221205,0.0882553,0.0131454,0.114637,0.69054,0.544354
0.8,0.2,F,0.1,9352,0.1,0.8,37,0.0,6.0,,0.03,37,0.239574 0.356965 0.0819432 22540,T,22540,0.122183,0.0428571,0.191925,0.239574,0.0819432,0.0115794,0.0978705,0.678483,0.533585
0.8,0.2,F,0.1,8842,0.1,0.8,38,0.0,6.0,,0.03,38,0.260403 0.382848 0.0830242 22108,T,22108,0.137959,0.0444183,0.20047,0.260403,0.0830242,0.0123032,0.0970237,0.656572,0.507825
0.8,0.2,F,0.1,8796,0.1,0.8,39,0.0,6.0,,0.03,39,0.263728 0.389461 0.0827137 21653,T,21653,0.137995,0.0462292,0.205237,0.263728,0.0827137,0.0108992,0.0973999,0.653558,0.50224
0.8,0.2,F,0.1,8819,0.1,0.8,40,0.0,6.0,,0.03,40,0.279692 0.410992 0.0806539 22144,T,22144,0.148392,0.0484104,0.214189,0.279692,0.0806539,0.0111994,0.0904986,0.639654,0.48731
0.8,0.2,F,0.1,8703,0.1,0.8,41,0.0,6.0,,0.03,41,0.287434 0.42619 0.0818446 21718,T,21718,0.148679,0.0478865,0.229625,0.287434,0.0818446,0.0102219,0.0953587,0.630721,0.468229
0.8,0.2,F,0.1,8324,0.1,0.8,42,0.0,6.0,,0.03,42,0.313529 0.470225 0.0859357 21679,T,21679,0.156834,0.0595968,0.253794,0.313529,0.0859357,0.011578,0.0891185,0.600535,0.429079
0.8,0.2,F,0.1,7745,0.1,0.8,43,0.0,6.0,,0.03,43,0.337196 0.506726 0.0893739 20666,T,20666,0.167667,0.0666312,0.272428,0.337196,0.0893739,0.0111778,0.089761,0.57343,0.392335
0.8,0.2,F,0.1,7376,0.1,0.8,44,0.0,6.0,,0.03,44,0.377008 0.563018 0.0885141 20042,T,20042,0.190999,0.0698034,0.302215,0.377008,0.0885141,0.0109769,0.0852709,0.534478,0.340734
0.8,0.2,F,0.1,6606,0.1,0.8,45,0.0,6.0,,0.03,45,0.422162 0.62296 0.0898565 19303,T,19303,0.221365,0.0777081,0.323887,0.422162,0.0898565,0.0119671,0.0780708,0.487981,0.287002
0.8,0.2,F,0.1,5454,0.1,0.8,46,0.0,6.0,,0.03,46,0.473478 0.680621 0.0883489 17080,T,17080,0.266335,0.0855972,0.328689,0.473478,0.0883489,0.0105972,0.0699063,0.438173,0.238876
0.8,0.2,F,0.1,4564,0.1,0.8,47,0.0,6.0,,0.03,47,0.524931 0.739039 0.0858526 15282,T,15282,0.310823,0.0895825,0.338634,0.524931,0.0858526,0.00942285,0.0632771,0.389216,0.188261
0.8,0.2,F,0.1,3696,0.1,0.8,48,0.0,6.0,,0.03,48,0.563179 0.775908 0.089644 13905,T,13905,0.350449,0.097375,0.328083,0.563179,0.089644,0.00949299,0.062927,0.347177,0.151672
0.8,0.2,F,0.1,2781,0.1,0.8,49,0.0,6.0,,0.03,49,0.604354 0.816427 0.0907989 11140,T,11140,0.39228,0.10368,0.320467,0.604354,0.0907989,0.010772,0.0563734,0.304847,0.116427
0.8,0.2,F,0.1,2303,0.1,0.8,50,0.0,6.0,,0.03,50,0.631421 0.851309 0.0943712 10162,T,10162,0.411533,0.122023,0.317752,0.631421,0.0943712,0.00915174,0.0484157,0.274208,0.0911238
0.8,0.2,F,0.1,1822,0.1,0.8,51,0.0,6.0,,0.03,51,0.652707 0.852379 0.098734 8847,T,8847,0.453035,0.120719,0.278626,0.652707,0.098734,0.0106251,0.055499,0.248559,0.0814966
0.8,0.2,F,0.1,1492,0.1,0.8,52,0.0,6.0,,0.03,52,0.646816 0.838848 0.103391 7254,T,7254,0.454784,0.118142,0.265922,0.646816,0.103391,0.0122691,0.0641026,0.249793,0.0847808
0.8,0.2,F,0.1,1411,0.1,0.8,53,0.0,6.0,,0.03,53,0.626139 0.81585 0.112158 6473,T,6473,0.436428,0.117256,0.262166,0.626139,0.112158,0.019311,0.0684381,0.261702,0.0964004
0.8,0.2,F,0.1,1336,0.1,0.8,54,0.0,6.0,,0.03,54,0.609756 0.803762 0.120437 6273,T,6273,0.41575,0.142516,0.245497,0.609756,0.120437,0.013869,0.0706201,0.269807,0.111749
0.8,0.2,F,0.1,1372,0.1,0.8,55,0.0,6.0,,0.03,55,0.568021 0.751945 0.122126 5785,T,5785,0.384097,0.129991,0.237857,0.568021,0.122126,0.0162489,0.0817632,0.309853,0.150043
0.8,0.2,F,0.1,1431,0.1,0.8,56,0.0,6.0,,0.03,56,0.531764 0.721036 0.121194 5714,T,5714,0.342492,0.118131,0.260413,0.531764,0.121194,0.0180259,0.0882044,0.347042,0.172734
0.8,0.2,F,0.1,1623,0.1,0.8,57,0.0,6.0,,0.03,57,0.51391 0.704587 0.121129 6039,T,6039,0.323232,0.118563,0.262792,0.51391,0.121129,0.0152343,0.0932274,0.364961,0.186951
0.8,0.2,F,0.1,1787,0.1,0.8,58,0.0,6.0,,0.03,58,0.508412 0.704275 0.125714 6479,T,6479,0.312548,0.117148,0.274579,0.508412,0.125714,0.0152801,0.10372,0.365874,0.176725
0.8,0.2,F,0.1,1861,0.1,0.8,59,0.0,6.0,,0.03,59,0.498862 0.696299 0.128717 6592,T,6592,0.301426,0.113623,0.28125,0.498862,0.128717,0.0172937,0.109223,0.372421,0.177184
0.8,0.2,F,0.1,1918,0.1,0.8,60,0.0,6.0,,0.03,60,0.495333 0.697288 0.130612 6749,T,6749,0.293377,0.121648,0.282264,0.495333,0.130612,0.0168914,0.105793,0.374055,0.180027
0.8,0.2,F,0.1,1756,0.1,0.8,61,0.0,6.0,,0.03,61,0.504957 0.707444 0.132322 6556,T,6556,0.302471,0.132855,0.272117,0.504957,0.132322,0.0151007,0.101586,0.362721,0.175869
0.8,0.2,F,0.1,1842,0.1,0.8,62,0.0,6.0,,0.03,62,0.505636 0.723766 0.120098 6299,T,6299,0.287506,0.111923,0.324337,0.505636,0.120098,0.0184156,0.0914431,0.374266,0.166376
0.8,0.2,F,0.1,1899,0.1,0.8,63,0.0,6.0,,0.03,63,0.547441 0.767556 0.113194 6935,T,6935,0.327325,0.111464,0.328767,0.547441,0.113194,0.0158616,0.0832012,0.339366,0.133381
0.8,0.2,F,0.1,1741,0.1,0.8,64,0.0,6.0,,0.03,64,0.583757 0.803283 0.112306 6883,T,6883,0.364231,0.117827,0.321226,0.583757,0.112306,0.0143833,0.0780183,0.303937,0.104315
0.8,0.2,F,0.1,1484,0.1,0.8,65,0.0,6.0,,0.03,65,0.615326 0.82614 0.108663 6603,T,6603,0.404513,0.122217,0.299409,0.615326,0.108663,0.0157504,0.0636075,0.276011,0.0945025
0.8,0.2,F,0.1,1343,0.1,0.8,66,0.0,6.0,,0.03,66,0.624099 0.824585 0.0996143 5963,T,5963,0.423612,0.111018,0.289955,0.624099,0.0996143,0.0122422,0.0637263,0.276287,0.0994466
0.8,0.2,F,0.1,1235,0.1,0.8,67,0.0,6.0,,0.03,67,0.623364 0.833537 0.0991101 5731,T,5731,0.413191,0.127377,0.292968,0.623364,0.0991101,0.00907346,0.0526959,0.277526,0.104694
0.8,0.2,F,0.1,1179,0.1,0.8,68,0.0,6.0,,0.03,68,0.628256 0.812629 0.0885329 5337,T,5337,0.443882,0.103429,0.265318,0.628256,0.0885329,0.00786959,0.0578977,0.283212,0.121604
0.8,0.2,F,0.1,1312,0.1,0.8,69,0.0,6.0,,0.03,69,0.600654 0.785434 0.0898226 5355,T,5355,0.415873,0.0892624,0.280299,0.600654,0.0898226,0.0106443,0.0690943,0.309524,0.134827
0.8,0.2,F,0.1,1404,0.1,0.8,70,0.0,6.0,,0.03,70,0.570026 0.748045 0.100174 5755,T,5755,0.392007,0.0962641,0.259774,0.570026,0.100174,0.0154648,0.0731538,0.3298,0.163336
0.8,0.2,F,0.1,1590,0.1,0.8,71,0.0,6.0,,0.03,71,0.542152 0.729095 0.0998972 5836,T,5836,0.355209,0.0913297,0.282557,0.542152,0.0998972,0.0126799,0.0831049,0.357951,0.17512
0.8,0.2,F,0.1,1791,0.1,0.8,72,0.0,6.0,,0.03,72,0.50835 0.688629 0.108244 6587,T,6587,0.32807,0.101564,0.258995,0.50835,0.108244,0.0113861,0.0921512,0.383407,0.207834
0.8,0.2,F,0.1,2074,0.1,0.8,73,0.0,6.0,,0.03,73,0.47458 0.661356 0.107184 6904,T,6904,0.287804,0.101825,0.271727,0.47458,0.107184,0.0110081,0.0905272,0.418236,0.237109
0.8,0.2,F,0.1,2217,0.1,0.8,74,0.0,6.0,,0.03,74,0.477476 0.659294 0.100611 7370,T,7370,0.295658,0.0971506,0.266486,0.477476,0.100611,0.012076,0.0799186,0.421913,0.248711
0.8,0.2,F,0.1,2185,0.1,0.8,75,0.0,6.0,,0.03,75,0.488066 0.68172 0.102658 7374,T,7374,0.294413,0.105099,0.282208,0.488066,0.102658,0.0109845,0.0782479,0.409276,0.229048
0.8,0.2,F,0.1,2061,0.1,0.8,76,0.0,6.0,,0.03,76,0.523331 0.721949 0.0972222 7308,T,7308,0.324713,0.0967433,0.300493,0.523331,0.0972222,0.0136836,0.0703339,0.379447,0.194034
0.8,0.2,F,0.1,2044,0.1,0.8,77,0.0,6.0,,0.03,77,0.546947 0.747392 0.0868688 7189,T,7189,0.346502,0.0913896,0.309501,0.546947,0.0868688,0.0119627,0.0584226,0.366184,0.182223
0.8,0.2,F,0.1,2013,0.1,0.8,78,0.0,6.0,,0.03,78,0.551828 0.75928 0.0861287 7274,T,7274,0.344377,0.101045,0.313858,0.551828,0.0861287,0.00811108,0.0549904,0.362043,0.177619
0.8,0.2,F,0.1,1761,0.1,0.8,79,0.0,6.0,,0.03,79,0.605964 0.808426 0.077569 7026,T,7026,0.403501,0.0920865,0.312838,0.605964,0.077569,0.00768574,0.04768,0.316467,0.136208
0.8,0.2,F,0.1,1621,0.1,0.8,80,0.0,6.0,,0.03,80,0.615624 0.822333 0.0797484 6439,T,6439,0.408914,0.0967542,0.316664,0.615624,0.0797484,0.0083864,0.0459699,0.304628,0.123311
0.8,0.2,F,0.1,1381,0.1,0.8,81,0.0,6.0,,0.03,81,0.631465 0.837225 0.0788791 5781,T,5781,0.425705,0.107594,0.303927,0.631465,0.0788791,0.0062273,0.0377097,0.289656,0.118838
0.8,0.2,F,0.1,1178,0.1,0.8,82,0.0,6.0,,0.03,82,0.636215 0.837656 0.074928 5205,T,5205,0.434774,0.0949087,0.307973,0.636215,0.074928,0.0074928,0.0399616,0.288857,0.11489
0.8,0.2,F,0.1,1187,0.1,0.8,83,0.0,6.0,,0.03,83,0.613278 0.81722 0.0733402 4820,T,4820,0.409336,0.0973029,0.310581,0.613278,0.0733402,0.00809129,0.033195,0.313382,0.141494
0.8,0.2,F,0.1,1220,0.1,0.8,84,0.0,6.0,,0.03,84,0.614132 0.82403 0.0670264 4819,T,4819,0.404233,0.0906827,0.329114,0.614132,0.0670264,0.00601785,0.0313343,0.318842,0.138618
0.8,0.2,F,0.1,1148,0.1,0.8,85,0.0,6.0,,0.03,85,0.648008 0.846414 0.0610558 5020,T,5020,0.449602,0.0758964,0.320916,0.648008,0.0610558,0.00697211,0.0322709,0.290936,0.114343
0.8,0.2,F,0.1,967,0.1,0.8,86,0.0,6.0,,0.03,86,0.667979 0.869877 0.0618199 4319,T,4319,0.46608,0.079185,0.324612,0.667979,0.0618199,0.00740912,0.0296365,0.270201,0.0930771
0.8,0.2,F,0.1,766,0.1,0.8,87,0.0,6.0,,0.03,87,0.677968 0.858483 0.0608416 3731,T,3731,0.497454,0.0670062,0.294023,0.677968,0.0608416,0.010721,0.0332351,0.26119,0.097561
0.8,0.2,F,0.1,757,0.1,0.8,88,0.0,6.0,,0.03,88,0.652702 0.839064 0.0722335 3461,T,3461,0.466339,0.0936146,0.27911,0.652702,0.0722335,0.00895695,0.0329385,0.275065,0.119041
0.8,0.2,F,0.1,804,0.1,0.8,89,0.0,6.0,,0.03,89,0.618619 0.808203 0.0643258 3389,T,3389,0.429035,0.0770139,0.302154,0.618619,0.0643258,0.00767188,0.0362939,0.317055,0.147831
0.8,0.2,F,0.1,875,0.1,0.8,90,0.0,6.0,,0.03,90,0.600139 0.76968 0.0713491 3595,T,3595,0.430598,0.0567455,0.282337,0.600139,0.0713491,0.00751043,0.0709318,0.328512,0.151878
0.8,0.2,F,0.1,1164,0.1,0.8,91,0.0,6.0,,0.03,91,0.526504 0.748015 0.0902689 3905,T,3905,0.304994,0.102433,0.340589,0.526504,0.0902689,0.00665813,0.0647887,0.383227,0.180538
0.8,0.2,F,0.1,1360,0.1,0.8,92,0.0,6.0,,0.03,92,0.5567 0.7448 0.0867 5000,T,5000,0.3686,0.0756,0.3006,0.5567,0.0867,0.0108,0.0762,0.3566,0.1682
0.8,0.2,F,0.1,1429,0.1,0.8,93,0.0,6.0,,0.03,93,0.54311 0.744034 0.102964 5196,T,5196,0.342186,0.0906467,0.311201,0.54311,0.102964,0.0146266,0.0860277,0.353926,0.155312
0.8,0.2,F,0.1,1570,0.1,0.8,94,0.0,6.0,,0.03,94,0.544904 0.750044 0.109805 5701,T,5701,0.339765,0.103666,0.306613,0.544904,0.109805,0.0164883,0.0829679,0.34529,0.1505
0.8,0.2,F,0.1,1727,0.1,0.8,95,0.0,6.0,,0.03,95,0.525776 0.746747 0.11036 5994,T,5994,0.304805,0.11011,0.331832,0.525776,0.11036,0.0125125,0.0855856,0.363864,0.155155
0.8,0.2,F,0.1,1757,0.1,0.8,96,0.0,6.0,,0.03,96,0.53023 0.734344 0.115741 6467,T,6467,0.326117,0.107933,0.300294,0.53023,0.115741,0.0180919,0.0873666,0.354028,0.160198
0.8,0.2,F,0.1,1854,0.1,0.8,97,0.0,6.0,,0.03,97,0.518968 0.721847 0.11426 6669,T,6669,0.316089,0.11486,0.290898,0.518968,0.11426,0.0133453,0.0869696,0.366772,0.177838
0.8,0.2,F,0.1,2008,0.1,0.8,98,0.0,6.0,,0.03,98,0.513079 0.711402 0.114089 7034,T,7034,0.314757,0.109042,0.287603,0.513079,0.114089,0.0156383,0.087859,0.372832,0.185101
0.8,0.2,F,0.1,2028,0.1,0.8,99,0.0,6.0,,0.03,99,0.508689 0.702655 0.105569 7308,T,7308,0.314724,0.104817,0.283114,0.508689,0.105569,0.0103996,0.0855227,0.385742,0.201423
0.8,0.2,F,0.1,1950,0.1,0.8,100,0.0,6.0,,0.03,100,0.49713 0.706506 0.112747 6794,T,6794,0.287754,0.113777,0.304975,0.49713,0.112747,0.0138357,0.0840447,0.390124,0.195614
0.8,0.2,F,0.1,1854,0.1,0.8,101,0.0,6.0,,0.03,101,0.515789 0.715504 0.11299 6682,T,6682,0.316073,0.106106,0.293325,0.515789,0.11299,0.0164621,0.08695,0.371221,0.181084
0.8,0.2,F,0.1,1757,0.1,0.8,102,0.0,6.0,,0.03,102,0.522375 0.726021 0.113128 6391,T,6391,0.318729,0.115005,0.292286,0.522375,0.113128,0.0133,0.0846503,0.364497,0.176029
0.8,0.2,F,0.1,1608,0.1,0.8,103,0.0,6.0,,0.03,103,0.545695 0.739298 0.10574 6237,T,6237,0.352092,0.104537,0.282668,0.545695,0.10574,0.0155523,0.0758377,0.348565,0.169312
0.8,0.2,F,0.1,1758,0.1,0.8,104,0.0,6.0,,0.03,104,0.537688 0.74068 0.101046 6116,T,6116,0.334696,0.0941792,0.311805,0.537688,0.101046,0.0174951,0.0729235,0.361266,0.168901
0.8,0.2,F,0.1,1711,0.1,0.8,105,0.0,6.0,,0.03,105,0.556422 0.76289 0.102038 6478,T,6478,0.349954,0.0882989,0.324637,0.556422,0.102038,0.0209941,0.0737882,0.341541,0.142328
0.8,0.2,F,0.1,1543,0.1,0.8,106,0.0,6.0,,0.03,106,0.572743 0.770006 0.107074 6248,T,6248,0.37548,0.0981114,0.296415,0.572743,0.107074,0.0192061,0.0776248,0.320182,0.133163
0.8,0.2,F,0.1,1452,0.1,0.8,107,0.0,6.0,,0.03,107,0.555622 0.753833 0.121465 5870,T,5870,0.357411,0.119761,0.276661,0.555622,0.121465,0.0226576,0.0778535,0.322913,0.145656
0.8,0.2,F,0.1,1631,0.1,0.8,108,0.0,6.0,,0.03,108,0.522631 0.719783 0.126886 5899,T,5899,0.325479,0.10612,0.288184,0.522631,0.126886,0.0206815,0.106289,0.350483,0.153246
0.8,0.2,F,0.1,1741,0.1,0.8,109,0.0,6.0,,0.03,109,0.517927 0.707187 0.128243 6359,T,6359,0.328668,0.105677,0.272842,0.517927,0.128243,0.0185564,0.113697,0.353829,0.16056
0.8,0.2,F,0.1,2057,0.1,0.8,110,0.0,6.0,,0.03,110,0.487013 0.663826 0.130682 7392,T,7392,0.3102,0.102408,0.251218,0.487013,0.130682,0.0205628,0.11783,0.382305,0.197781
0.8,0.2,F,0.1,2335,0.1,0.8,111,0.0,6.0,,0.03,111,0.425857 0.599795 0.131781 7816,T,7816,0.251919,0.0992835,0.248593,0.425857,0.131781,0.0197032,0.124872,0.442362,0.255629
0.8,0.2,F,0.1,2959,0.1,0.8,112,0.0,6.0,,0.03,112,0.385375 0.550312 0.131693 8964,T,8964,0.220437,0.0956046,0.23427,0.385375,0.131693,0.019411,0.12896,0.482932,0.301316
0.8,0.2,F,0.1,3413,0.1,0.8,113,0.0,6.0,,0.03,113,0.378258 0.547488 0.121392 10013,T,10013,0.209028,0.0859882,0.252472,0.378258,0.121392,0.0167782,0.12324,0.50035,0.312494
0.8,0.2,F,0.1,3548,0.1,0.8,114,0.0,6.0,,0.03,114,0.405545 0.573812 0.112815 10730,T,10730,0.237279,0.0804287,0.256104,0.405545,0.112815,0.0180801,0.10904,0.48164,0.299068
0.8,0.2,F,0.1,3604,0.1,0.8,115,0.0,6.0,,0.03,115,0.41102 0.591158 0.111271 10789,T,10789,0.230883,0.0892576,0.271017,0.41102,0.111271,0.0146445,0.103995,0.477709,0.290203
0.8,0.2,F,0.1,3506,0.1,0.8,116,0.0,6.0,,0.03,116,0.442227 0.630379 0.101035 10922,T,10922,0.254074,0.0863395,0.289965,0.442227,0.101035,0.0108954,0.0939388,0.456739,0.264787
0.8,0.2,F,0.1,3435,0.1,0.8,117,0.0,6.0,,0.03,117,0.469406 0.66026 0.0938719 10770,T,10770,0.278552,0.07948,0.302228,0.469406,0.0938719,0.0106778,0.0869081,0.436722,0.242154
0.8,0.2,F,0.1,3286,0.1,0.8,118,0.0,6.0,,0.03,118,0.486891 0.694055 0.0887914 10260,T,10260,0.279727,0.0826511,0.331676,0.486891,0.0887914,0.00789474,0.0791423,0.424318,0.218908
0.8,0.2,F,0.1,2875,0.1,0.8,119,0.0,6.0,,0.03,119,0.526665 0.721918 0.0905939 10238,T,10238,0.331412,0.0871264,0.30338,0.526665,0.0905939,0.0105489,0.0729635,0.382741,0.194569
