Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,1518,0.1,0.8,48,0.0,6.0,,0.03,48,0.610283 0.795373 0.046958 5835,T,5835,0.425193,0.0606684,0.309512,0.610283,0.046958,0.00411311,0.0250214,0.342759,0.175493
0.8,0.2,F,0.1,1452,0.1,0.8,49,0.0,6.0,,0.03,49,0.603211 0.801284 0.0477064 5450,T,5450,0.405138,0.0636697,0.332477,0.603211,0.0477064,0.00165138,0.0284404,0.349083,0.168624
0.8,0.2,F,0.1,1182,0.1,0.8,50,0.0,6.0,,0.03,50,0.637006 0.838419 0.0494573 4883,T,4883,0.435593,0.0688102,0.334016,0.637006,0.0494573,0.00225271,0.025599,0.313537,0.133729
0.8,0.2,F,0.1,1016,0.1,0.8,51,0.0,6.0,,0.03,51,0.662898 0.857868 0.049377 4334,T,4334,0.467928,0.0664513,0.323489,0.662898,0.049377,0.00253807,0.0272266,0.287725,0.112367
0.8,0.2,F,0.1,855,0.1,0.8,52,0.0,6.0,,0.03,52,0.66402 0.859526 0.0516685 3716,T,3716,0.468515,0.0648547,0.326157,0.66402,0.0516685,0.00296017,0.0325619,0.284311,0.104952
0.8,0.2,F,0.1,721,0.1,0.8,53,0.0,6.0,,0.03,53,0.685294 0.871176 0.0536765 3400,T,3400,0.499412,0.0685294,0.303235,0.685294,0.0536765,0.00382353,0.0311765,0.261029,0.0938235
0.8,0.2,F,0.1,572,0.1,0.8,54,0.0,6.0,,0.03,54,0.704862 0.884162 0.0527351 2797,T,2797,0.525563,0.0654272,0.293171,0.704862,0.0527351,0.00214516,0.0357526,0.242403,0.0779407
0.8,0.2,F,0.1,474,0.1,0.8,55,0.0,6.0,,0.03,55,0.697422 0.876841 0.070581 2444,T,2444,0.518003,0.089198,0.26964,0.697422,0.070581,0.00695581,0.0380524,0.231997,0.0781506
0.8,0.2,F,0.1,359,0.1,0.8,56,0.0,6.0,,0.03,56,0.682489 0.878165 0.0830696 1896,T,1896,0.486814,0.0975738,0.293776,0.682489,0.0830696,0.0110759,0.0464135,0.234441,0.064346
0.8,0.2,F,0.1,354,0.1,0.8,57,0.0,6.0,,0.03,57,0.679135 0.845704 0.0885447 1711,T,1711,0.512566,0.0818235,0.251315,0.679135,0.0885447,0.0122735,0.0707189,0.23232,0.0713033
0.8,0.2,F,0.1,433,0.1,0.8,58,0.0,6.0,,0.03,58,0.574895 0.738397 0.147152 1896,T,1896,0.411392,0.101793,0.225211,0.574895,0.147152,0.032173,0.128165,0.277954,0.101266
0.8,0.2,F,0.1,625,0.1,0.8,59,0.0,6.0,,0.03,59,0.48754 0.654735 0.154282 2207,T,2207,0.320344,0.0987766,0.235614,0.48754,0.154282,0.0280924,0.153602,0.358179,0.16357
0.8,0.2,F,0.1,866,0.1,0.8,60,0.0,6.0,,0.03,60,0.436123 0.584548 0.162826 2951,T,2951,0.287699,0.0864114,0.210437,0.436123,0.162826,0.0332091,0.172823,0.40105,0.209421
0.8,0.2,F,0.1,1117,0.1,0.8,61,0.0,6.0,,0.03,61,0.388187 0.500275 0.163049 3640,T,3640,0.276099,0.0618132,0.162363,0.388187,0.163049,0.0313187,0.201648,0.448764,0.266758
0.8,0.2,F,0.1,1723,0.1,0.8,62,0.0,6.0,,0.03,62,0.274 0.367969 0.172013 4427,T,4427,0.180032,0.0510504,0.136887,0.274,0.172013,0.0307206,0.231534,0.553987,0.369776
0.8,0.2,F,0.1,2336,0.1,0.8,63,0.0,6.0,,0.03,63,0.197782 0.285162 0.181482 5951,T,5951,0.110402,0.0492354,0.125525,0.197782,0.181482,0.0410015,0.231726,0.620736,0.442111
0.8,0.2,F,0.1,3123,0.1,0.8,64,0.0,6.0,,0.03,64,0.159923 0.246194 0.168084 7291,T,7291,0.0736524,0.0415581,0.130983,0.159923,0.168084,0.0290769,0.236456,0.671993,0.488273
0.8,0.2,F,0.1,4092,0.1,0.8,65,0.0,6.0,,0.03,65,0.144708 0.227383 0.166719 9495,T,9495,0.0620326,0.0468668,0.118483,0.144708,0.166719,0.0308583,0.224855,0.688573,0.516904
0.8,0.2,F,0.1,5062,0.1,0.8,66,0.0,6.0,,0.03,66,0.136004 0.22373 0.155402 11496,T,11496,0.0482777,0.0468859,0.128566,0.136004,0.155402,0.0275748,0.208768,0.708594,0.539927
0.8,0.2,F,0.1,5934,0.1,0.8,67,0.0,6.0,,0.03,67,0.141591 0.227223 0.141555 13599,T,13599,0.05596,0.033826,0.137437,0.141591,0.141555,0.0223546,0.204574,0.716854,0.545849
0.8,0.2,F,0.1,6912,0.1,0.8,68,0.0,6.0,,0.03,68,0.154064 0.247157 0.134083 15565,T,15565,0.0609701,0.0419531,0.144234,0.154064,0.134083,0.0192098,0.187793,0.711854,0.54584
0.8,0.2,F,0.1,7796,0.1,0.8,69,0.0,6.0,,0.03,69,0.161806 0.260692 0.127463 17864,T,17864,0.0629198,0.0414241,0.156348,0.161806,0.127463,0.0186408,0.17622,0.710731,0.544447
0.8,0.2,F,0.1,8883,0.1,0.8,70,0.0,6.0,,0.03,70,0.168106 0.274702 0.120326 20029,T,20029,0.0615108,0.0485296,0.164661,0.168106,0.120326,0.0149783,0.162165,0.711568,0.548155
0.8,0.2,F,0.1,9881,0.1,0.8,71,0.0,6.0,,0.03,71,0.175924 0.286176 0.108397 22902,T,22902,0.0656711,0.0467208,0.173784,0.175924,0.108397,0.0127063,0.14466,0.71568,0.556458
0.8,0.2,F,0.1,10321,0.1,0.8,72,0.0,6.0,,0.03,72,0.200925 0.317846 0.101371 24213,T,24213,0.0840045,0.0457192,0.188122,0.200925,0.101371,0.0133399,0.130343,0.697704,0.538471
0.8,0.2,F,0.1,11101,0.1,0.8,73,0.0,6.0,,0.03,73,0.22112 0.346219 0.0939803 26463,T,26463,0.0960209,0.0497676,0.200431,0.22112,0.0939803,0.0103919,0.117409,0.6849,0.52598
0.8,0.2,F,0.1,11625,0.1,0.8,74,0.0,6.0,,0.03,74,0.235258 0.368642 0.0849856 27387,T,27387,0.101873,0.0498412,0.216928,0.235258,0.0849856,0.00817906,0.103772,0.679757,0.519407
0.8,0.2,F,0.1,11895,0.1,0.8,75,0.0,6.0,,0.03,75,0.260317 0.396481 0.081104 28932,T,28932,0.124153,0.0528826,0.219446,0.260317,0.081104,0.00732753,0.0946703,0.658579,0.501521
0.8,0.2,F,0.1,11633,0.1,0.8,76,0.0,6.0,,0.03,76,0.275955 0.408821 0.0742039 28954,T,28954,0.143089,0.0516682,0.214064,0.275955,0.0742039,0.00618222,0.0843752,0.649841,0.500622
0.8,0.2,F,0.1,11393,0.1,0.8,77,0.0,6.0,,0.03,77,0.278871 0.410239 0.0684729 28420,T,28420,0.147502,0.0498944,0.212843,0.278871,0.0684729,0.0059817,0.075088,0.652657,0.508691
0.8,0.2,F,0.1,10979,0.1,0.8,78,0.0,6.0,,0.03,78,0.291815 0.421558 0.0626478 28333,T,28333,0.162072,0.0498712,0.209614,0.291815,0.0626478,0.00508241,0.0652596,0.645537,0.5081
0.8,0.2,F,0.1,10929,0.1,0.8,79,0.0,6.0,,0.03,79,0.287263 0.417511 0.0598668 27628,T,27628,0.157015,0.0497322,0.210764,0.287263,0.0598668,0.00474157,0.0605183,0.65287,0.517229
0.8,0.2,F,0.1,10543,0.1,0.8,80,0.0,6.0,,0.03,80,0.302811 0.437211 0.0550398 27035,T,27035,0.168411,0.0481228,0.220677,0.302811,0.0550398,0.00395783,0.0540411,0.642149,0.50479
0.8,0.2,F,0.1,10110,0.1,0.8,81,0.0,6.0,,0.03,81,0.321707 0.456143 0.0495683 26176,T,26176,0.187271,0.0438188,0.225053,0.321707,0.0495683,0.00328545,0.0487469,0.628725,0.491825
0.8,0.2,F,0.1,9126,0.1,0.8,82,0.0,6.0,,0.03,82,0.338233 0.479442 0.0500576 24322,T,24322,0.197023,0.0472823,0.235137,0.338233,0.0500576,0.00324809,0.0463366,0.61171,0.470973
0.8,0.2,F,0.1,7963,0.1,0.8,83,0.0,6.0,,0.03,83,0.353043 0.495163 0.0484379 21605,T,21605,0.210923,0.0473039,0.236936,0.353043,0.0484379,0.00310113,0.0433696,0.598519,0.458366
0.8,0.2,F,0.1,7185,0.1,0.8,84,0.0,6.0,,0.03,84,0.37245 0.526584 0.0487408 19655,T,19655,0.218316,0.0488425,0.259425,0.37245,0.0487408,0.00335792,0.0419232,0.578809,0.428135
0.8,0.2,F,0.1,6349,0.1,0.8,85,0.0,6.0,,0.03,85,0.401451 0.561443 0.0476084 17854,T,17854,0.241458,0.0460401,0.273944,0.401451,0.0476084,0.0028565,0.0434636,0.550941,0.392237
0.8,0.2,F,0.1,5530,0.1,0.8,86,0.0,6.0,,0.03,86,0.430463 0.59801 0.0490509 16279,T,16279,0.262915,0.0530131,0.282081,0.430463,0.0490509,0.00270287,0.039683,0.520487,0.359604
0.8,0.2,F,0.1,4905,0.1,0.8,87,0.0,6.0,,0.03,87,0.457858 0.634793 0.0492611 14819,T,14819,0.280923,0.0551994,0.298671,0.457858,0.0492611,0.00202443,0.0392739,0.492881,0.323908
0.8,0.2,F,0.1,4266,0.1,0.8,88,0.0,6.0,,0.03,88,0.495405 0.677389 0.0503647 13710,T,13710,0.313421,0.0569657,0.307002,0.495405,0.0503647,0.00444931,0.0348651,0.45423,0.283297
0.8,0.2,F,0.1,3733,0.1,0.8,89,0.0,6.0,,0.03,89,0.527678 0.711413 0.0541355 12284,T,12284,0.343943,0.060648,0.306822,0.527678,0.0541355,0.00594269,0.0357375,0.418186,0.246907
0.8,0.2,F,0.1,3271,0.1,0.8,90,0.0,6.0,,0.03,90,0.552737 0.747821 0.0593183 11472,T,11472,0.357653,0.070781,0.319386,0.552737,0.0593183,0.00523013,0.0373954,0.387945,0.209554
0.8,0.2,F,0.1,2772,0.1,0.8,91,0.0,6.0,,0.03,91,0.572179 0.76068 0.0641265 10183,T,10183,0.383679,0.0613768,0.315624,0.572179,0.0641265,0.0102131,0.04645,0.363694,0.182657
0.8,0.2,F,0.1,2523,0.1,0.8,92,0.0,6.0,,0.03,92,0.583263 0.778318 0.078825 9464,T,9464,0.388208,0.0793533,0.310757,0.583263,0.078825,0.0126796,0.0529374,0.337912,0.156065
0.8,0.2,F,0.1,2311,0.1,0.8,93,0.0,6.0,,0.03,93,0.582499 0.777655 0.0864612 9085,T,9085,0.387342,0.0827738,0.30754,0.582499,0.0864612,0.0134287,0.0632911,0.33104,0.145625
0.8,0.2,F,0.1,2200,0.1,0.8,94,0.0,6.0,,0.03,94,0.581221 0.781117 0.0922909 8717,T,8717,0.381324,0.0978548,0.301939,0.581221,0.0922909,0.011816,0.0630951,0.326488,0.143972
0.8,0.2,F,0.1,2146,0.1,0.8,95,0.0,6.0,,0.03,95,0.568823 0.763132 0.0910141 8224,T,8224,0.374514,0.0905885,0.29803,0.568823,0.0910141,0.0126459,0.0661479,0.340163,0.158074
0.8,0.2,F,0.1,2092,0.1,0.8,96,0.0,6.0,,0.03,96,0.561328 0.751728 0.0954467 8104,T,8104,0.370928,0.095385,0.285415,0.561328,0.0954467,0.0109822,0.0735439,0.343226,0.163746
0.8,0.2,F,0.1,2053,0.1,0.8,97,0.0,6.0,,0.03,97,0.561928 0.761052 0.0922891 7872,T,7872,0.362805,0.0952744,0.302973,0.561928,0.0922891,0.0119411,0.0654217,0.345783,0.161585
0.8,0.2,F,0.1,1925,0.1,0.8,98,0.0,6.0,,0.03,98,0.59828 0.803707 0.0826777 7499,T,7499,0.392852,0.0914789,0.319376,0.59828,0.0826777,0.00706761,0.0597413,0.319043,0.129484
0.8,0.2,F,0.1,1814,0.1,0.8,99,0.0,6.0,,0.03,99,0.590468 0.798144 0.0994043 7218,T,7218,0.382793,0.0971183,0.318232,0.590468,0.0994043,0.0171793,0.0673317,0.310127,0.117346
0.8,0.2,F,0.1,1783,0.1,0.8,100,0.0,6.0,,0.03,100,0.584374 0.78639 0.11387 7289,T,7289,0.382357,0.10509,0.298944,0.584374,0.11387,0.0207161,0.0812183,0.301756,0.111675
0.8,0.2,F,0.1,1804,0.1,0.8,101,0.0,6.0,,0.03,101,0.556896 0.73261 0.130277 7461,T,7461,0.381182,0.0970379,0.254389,0.556896,0.130277,0.0276102,0.108296,0.312827,0.131484
0.8,0.2,F,0.1,2166,0.1,0.8,102,0.0,6.0,,0.03,102,0.488684 0.66103 0.149523 7865,T,7865,0.316338,0.0973935,0.247298,0.488684,0.149523,0.0311507,0.139352,0.361793,0.168468
0.8,0.2,F,0.1,2637,0.1,0.8,103,0.0,6.0,,0.03,103,0.449654 0.616879 0.154164 8958,T,8958,0.282429,0.101139,0.233311,0.449654,0.154164,0.0299174,0.147354,0.396182,0.20585
0.8,0.2,F,0.1,3097,0.1,0.8,104,0.0,6.0,,0.03,104,0.398647 0.57342 0.164089 9827,T,9827,0.223873,0.102982,0.246566,0.398647,0.164089,0.0328686,0.159459,0.437265,0.234253
0.8,0.2,F,0.1,3424,0.1,0.8,105,0.0,6.0,,0.03,105,0.3913 0.569129 0.156271 10437,T,10437,0.213471,0.103765,0.251892,0.3913,0.156271,0.0268276,0.155121,0.452429,0.248922
0.8,0.2,F,0.1,3681,0.1,0.8,106,0.0,6.0,,0.03,106,0.399482 0.581495 0.151514 11197,T,11197,0.217469,0.103063,0.260963,0.399482,0.151514,0.0267929,0.146378,0.449004,0.245334
0.8,0.2,F,0.1,3728,0.1,0.8,107,0.0,6.0,,0.03,107,0.412091 0.597003 0.142084 11546,T,11546,0.227178,0.0996882,0.270137,0.412091,0.142084,0.024424,0.135631,0.445825,0.242941
0.8,0.2,F,0.1,3603,0.1,0.8,108,0.0,6.0,,0.03,108,0.4348 0.622763 0.135027 11457,T,11457,0.246836,0.0984551,0.277472,0.4348,0.135027,0.0182421,0.135114,0.430174,0.223881
0.8,0.2,F,0.1,3375,0.1,0.8,109,0.0,6.0,,0.03,109,0.451057 0.64715 0.136767 10931,T,10931,0.254963,0.102461,0.289726,0.451057,0.136767,0.021407,0.128259,0.412176,0.203184
0.8,0.2,F,0.1,3065,0.1,0.8,110,0.0,6.0,,0.03,110,0.480072 0.669082 0.13508 10764,T,10764,0.291063,0.106187,0.271832,0.480072,0.13508,0.0209959,0.121981,0.384848,0.187941
0.8,0.2,F,0.1,2763,0.1,0.8,111,0.0,6.0,,0.03,111,0.486747 0.67818 0.130857 9583,T,9583,0.295315,0.108317,0.274549,0.486747,0.130857,0.0165919,0.120213,0.382396,0.185015
0.8,0.2,F,0.1,2544,0.1,0.8,112,0.0,6.0,,0.03,112,0.504135 0.680849 0.12889 9190,T,9190,0.327421,0.10272,0.250707,0.504135,0.12889,0.0208923,0.113275,0.366975,0.184984
0.8,0.2,F,0.1,2353,0.1,0.8,113,0.0,6.0,,0.03,113,0.491585 0.68561 0.129634 8200,T,8200,0.297561,0.106585,0.281463,0.491585,0.129634,0.0229268,0.106829,0.37878,0.184634
0.8,0.2,F,0.1,2241,0.1,0.8,114,0.0,6.0,,0.03,114,0.521513 0.706792 0.124728 8274,T,8274,0.336234,0.118564,0.251994,0.521513,0.124728,0.0157119,0.0994682,0.353759,0.178028
0.8,0.2,F,0.1,2054,0.1,0.8,115,0.0,6.0,,0.03,115,0.525073 0.713909 0.113486 7578,T,7578,0.336236,0.0961995,0.281473,0.525073,0.113486,0.0151755,0.100422,0.361441,0.170494
0.8,0.2,F,0.1,1866,0.1,0.8,116,0.0,6.0,,0.03,116,0.538124 0.73532 0.111087 6846,T,6846,0.340929,0.109407,0.284984,0.538124,0.111087,0.0125621,0.0876424,0.350789,0.164476
0.8,0.2,F,0.1,1682,0.1,0.8,117,0.0,6.0,,0.03,117,0.573134 0.773453 0.101718 6577,T,6577,0.372814,0.10856,0.292078,0.573134,0.101718,0.00942679,0.0760225,0.325148,0.141098
0.8,0.2,F,0.1,1418,0.1,0.8,118,0.0,6.0,,0.03,118,0.592033 0.795223 0.104894 5987,T,5987,0.388842,0.115918,0.290463,0.592033,0.104894,0.00868549,0.0764991,0.303073,0.119592
0.8,0.2,F,0.1,1167,0.1,0.8,119,0.0,6.0,,0.03,119,0.609624 0.808886 0.103415 5154,T,5154,0.410361,0.113504,0.285021,0.609624,0.103415,0.0110594,0.0712068,0.286962,0.108847
