Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,1765,0.1,0.8,28,0.0,6.0,0.03,28,0.492552 0.684407 0.147013 6445,T,,6445,0.300698,0.125058,0.25865,0.492552,0.147013,0.0257564,0.117455,0.360434,0.172382
0.8,0.2,F,0.1,1926,0.1,0.8,29,0.0,6.0,0.03,29,0.468114 0.663251 0.1488 6539,T,,6539,0.272978,0.122496,0.267778,0.468114,0.1488,0.0243156,0.126472,0.383086,0.185961
0.8,0.2,F,0.1,2027,0.1,0.8,30,0.0,6.0,0.03,30,0.48451 0.669363 0.14133 7295,T,,7295,0.299657,0.120631,0.249075,0.48451,0.14133,0.0237149,0.114599,0.37416,0.192324
0.8,0.2,F,0.1,2250,0.1,0.8,31,0.0,6.0,0.03,31,0.456711 0.655705 0.144832 7450,T,,7450,0.257718,0.117718,0.280268,0.456711,0.144832,0.0253691,0.121208,0.398456,0.197718
0.8,0.2,F,0.1,2335,0.1,0.8,32,0.0,6.0,0.03,32,0.49928 0.685265 0.12713 8334,T,,8334,0.313295,0.109311,0.262659,0.49928,0.12713,0.0217183,0.101512,0.37359,0.191505
0.8,0.2,F,0.1,2518,0.1,0.8,33,0.0,6.0,0.03,33,0.499299 0.708844 0.123496 8559,T,,8559,0.289753,0.113682,0.30541,0.499299,0.123496,0.0193948,0.0945204,0.377205,0.17724
0.8,0.2,F,0.1,2362,0.1,0.8,34,0.0,6.0,0.03,34,0.529021 0.733985 0.115345 8804,T,,8804,0.324057,0.114948,0.29498,0.529021,0.115345,0.0154475,0.0848478,0.355634,0.16572
0.8,0.2,F,0.1,2200,0.1,0.8,35,0.0,6.0,0.03,35,0.533823 0.733578 0.116086 8175,T,,8175,0.334067,0.113639,0.285872,0.533823,0.116086,0.0171254,0.0842813,0.350092,0.165015
0.8,0.2,F,0.1,2168,0.1,0.8,36,0.0,6.0,0.03,36,0.546598 0.749783 0.109741 8069,T,,8069,0.343413,0.110175,0.296195,0.546598,0.109741,0.0148717,0.0795638,0.343661,0.155781
0.8,0.2,F,0.1,2295,0.1,0.8,37,0.0,6.0,0.03,37,0.545082 0.743469 0.0997954 8307,T,,8307,0.346696,0.106416,0.290358,0.545082,0.0997954,0.00914891,0.0748766,0.355122,0.172505
0.8,0.2,F,0.1,2223,0.1,0.8,38,0.0,6.0,0.03,38,0.559357 0.752982 0.0923977 8550,T,,8550,0.365731,0.113684,0.273567,0.559357,0.0923977,0.00666667,0.0577778,0.348246,0.182573
0.8,0.2,F,0.1,2159,0.1,0.8,39,0.0,6.0,0.03,39,0.551029 0.733631 0.0895957 8064,T,,8064,0.368428,0.100942,0.264261,0.551029,0.0895957,0.0104167,0.0574157,0.359375,0.198537
0.8,0.2,F,0.1,2127,0.1,0.8,40,0.0,6.0,0.03,40,0.538432 0.717698 0.0828357 7871,T,,7871,0.359167,0.096557,0.261974,0.538432,0.0828357,0.0094016,0.0503113,0.378732,0.222589
0.8,0.2,F,0.1,2176,0.1,0.8,41,0.0,6.0,0.03,41,0.519063 0.705719 0.0813476 7554,T,,7554,0.332407,0.0914747,0.281837,0.519063,0.0813476,0.00966375,0.051893,0.39959,0.232724
0.8,0.2,F,0.1,2059,0.1,0.8,42,0.0,6.0,0.03,42,0.531474 0.71302 0.0775446 7673,T,,7673,0.349928,0.0925323,0.270559,0.531474,0.0775446,0.0101655,0.042226,0.390981,0.234589
0.8,0.2,F,0.1,1967,0.1,0.8,43,0.0,6.0,0.03,43,0.530256 0.718407 0.0741627 7106,T,,7106,0.342105,0.0885167,0.287785,0.530256,0.0741627,0.0122432,0.0353223,0.395581,0.234028
0.8,0.2,F,0.1,1956,0.1,0.8,44,0.0,6.0,0.03,44,0.538588 0.718451 0.0686723 6997,T,,6997,0.358725,0.0791768,0.280549,0.538588,0.0686723,0.00871802,0.0407317,0.39274,0.232099
0.8,0.2,F,0.1,1884,0.1,0.8,45,0.0,6.0,0.03,45,0.541898 0.739416 0.0732117 6850,T,,6850,0.34438,0.0839416,0.311095,0.541898,0.0732117,0.0110949,0.040292,0.384891,0.209197
0.8,0.2,F,0.1,1880,0.1,0.8,46,0.0,6.0,0.03,46,0.554625 0.762404 0.0669119 6389,T,,6389,0.346846,0.0666771,0.348881,0.554625,0.0669119,0.00610424,0.0549382,0.378463,0.176553
0.8,0.2,F,0.1,1734,0.1,0.8,47,0.0,6.0,0.03,47,0.588046 0.79945 0.0808621 6542,T,,6542,0.376643,0.0865179,0.336289,0.588046,0.0808621,0.00840721,0.0583919,0.331091,0.133751
0.8,0.2,F,0.1,1535,0.1,0.8,48,0.0,6.0,0.03,48,0.612154 0.817123 0.093219 6179,T,,6179,0.407186,0.098236,0.311701,0.612154,0.093219,0.0122997,0.0636025,0.294627,0.106975
0.8,0.2,F,0.1,1486,0.1,0.8,49,0.0,6.0,0.03,49,0.614065 0.822583 0.0974069 6093,T,,6093,0.405547,0.10389,0.313146,0.614065,0.0974069,0.0128016,0.0653209,0.288528,0.0992943
0.8,0.2,F,0.1,1425,0.1,0.8,50,0.0,6.0,0.03,50,0.625614 0.817203 0.0925075 6313,T,,6313,0.434025,0.0885474,0.29463,0.625614,0.0925075,0.0136227,0.0692222,0.281879,0.0999525
0.8,0.2,F,0.1,1364,0.1,0.8,51,0.0,6.0,0.03,51,0.624065 0.828538 0.100366 6013,T,,6013,0.419591,0.109762,0.299185,0.624065,0.100366,0.0144687,0.0620323,0.27557,0.0949609
0.8,0.2,F,0.1,1200,0.1,0.8,52,0.0,6.0,0.03,52,0.639209 0.830112 0.0933676 5639,T,,5639,0.448306,0.0920376,0.289768,0.639209,0.0933676,0.0150736,0.0645505,0.267423,0.0902642
0.8,0.2,F,0.1,1172,0.1,0.8,53,0.0,6.0,0.03,53,0.634957 0.840115 0.0985673 5235,T,,5235,0.429799,0.110602,0.299713,0.634957,0.0985673,0.0133715,0.0597899,0.266476,0.086724
0.8,0.2,F,0.1,1173,0.1,0.8,54,0.0,6.0,0.03,54,0.618669 0.799963 0.122326 5469,T,,5469,0.437374,0.106967,0.255623,0.618669,0.122326,0.024136,0.0894131,0.259005,0.0864875
0.8,0.2,F,0.1,1406,0.1,0.8,55,0.0,6.0,0.03,55,0.544808 0.729467 0.133489 5345,T,,5345,0.36015,0.110384,0.258934,0.544808,0.133489,0.0220767,0.112442,0.321703,0.136015
0.8,0.2,F,0.1,1662,0.1,0.8,56,0.0,6.0,0.03,56,0.490167 0.6885 0.145167 6000,T,,6000,0.291833,0.112667,0.284,0.490167,0.145167,0.0255,0.126667,0.364667,0.159333
0.8,0.2,F,0.1,1772,0.1,0.8,57,0.0,6.0,0.03,57,0.500457 0.69709 0.149703 6563,T,,6563,0.303824,0.117934,0.275331,0.500457,0.149703,0.0303215,0.120829,0.34984,0.15176
0.8,0.2,F,0.1,2054,0.1,0.8,58,0.0,6.0,0.03,58,0.483671 0.679127 0.157588 7196,T,,7196,0.288216,0.11159,0.279322,0.483671,0.157588,0.0334908,0.136604,0.358741,0.150778
0.8,0.2,F,0.1,2191,0.1,0.8,59,0.0,6.0,0.03,59,0.477011 0.680308 0.155804 7917,T,,7917,0.273715,0.133889,0.272704,0.477011,0.155804,0.0267778,0.124163,0.367185,0.168751
0.8,0.2,F,0.1,2509,0.1,0.8,60,0.0,6.0,0.03,60,0.456009 0.639008 0.14628 8388,T,,8388,0.273009,0.10515,0.260849,0.456009,0.14628,0.0257511,0.135908,0.397711,0.199332
0.8,0.2,F,0.1,2916,0.1,0.8,61,0.0,6.0,0.03,61,0.423906 0.597225 0.148453 9370,T,,9370,0.250587,0.0990395,0.247599,0.423906,0.148453,0.0256137,0.146638,0.427641,0.230523
0.8,0.2,F,0.1,3181,0.1,0.8,62,0.0,6.0,0.03,62,0.39958 0.569114 0.15123 9998,T,,9998,0.230046,0.105221,0.233847,0.39958,0.15123,0.0267053,0.143829,0.44919,0.260352
0.8,0.2,F,0.1,3252,0.1,0.8,63,0.0,6.0,0.03,63,0.395547 0.564715 0.145523 10129,T,,10129,0.22638,0.101491,0.236845,0.395547,0.145523,0.0235956,0.142364,0.45893,0.269326
0.8,0.2,F,0.1,3380,0.1,0.8,64,0.0,6.0,0.03,64,0.389269 0.557856 0.142027 10241,T,,10241,0.220682,0.100674,0.2365,0.389269,0.142027,0.0215799,0.140221,0.468704,0.280344
0.8,0.2,F,0.1,3561,0.1,0.8,65,0.0,6.0,0.03,65,0.370828 0.546788 0.140797 10366,T,,10366,0.194868,0.0935751,0.258345,0.370828,0.140797,0.0209338,0.146151,0.488375,0.286128
0.8,0.2,F,0.1,3786,0.1,0.8,66,0.0,6.0,0.03,66,0.383808 0.566441 0.138489 11055,T,,11055,0.201176,0.0989597,0.266305,0.383808,0.138489,0.0205337,0.136952,0.477702,0.276074
0.8,0.2,F,0.1,4041,0.1,0.8,67,0.0,6.0,0.03,67,0.408319 0.599134 0.130319 12009,T,,12009,0.217504,0.0960946,0.285536,0.408319,0.130319,0.0185694,0.127404,0.461362,0.254892
0.8,0.2,F,0.1,4033,0.1,0.8,68,0.0,6.0,0.03,68,0.441497 0.636112 0.127823 12666,T,,12666,0.246881,0.1039,0.285331,0.441497,0.127823,0.0165009,0.118743,0.430681,0.228644
0.8,0.2,F,0.1,3975,0.1,0.8,69,0.0,6.0,0.03,69,0.452002 0.644505 0.123705 12740,T,,12740,0.259498,0.0988226,0.286185,0.452002,0.123705,0.016405,0.115777,0.424294,0.223312
0.8,0.2,F,0.1,3888,0.1,0.8,70,0.0,6.0,0.03,70,0.468622 0.663088 0.119908 12668,T,,12668,0.274155,0.102384,0.286549,0.468622,0.119908,0.0169719,0.103489,0.41147,0.216451
0.8,0.2,F,0.1,3590,0.1,0.8,71,0.0,6.0,0.03,71,0.498632 0.685473 0.114406 12425,T,,12425,0.311791,0.107445,0.266237,0.498632,0.114406,0.0130382,0.0952918,0.386962,0.206197
0.8,0.2,F,0.1,3431,0.1,0.8,72,0.0,6.0,0.03,72,0.47957 0.663701 0.11256 11576,T,,11576,0.295439,0.101762,0.2665,0.47957,0.11256,0.0139081,0.0955425,0.40787,0.226849
0.8,0.2,F,0.1,3215,0.1,0.8,73,0.0,6.0,0.03,73,0.469983 0.65165 0.113772 10877,T,,10877,0.288315,0.0999356,0.2634,0.469983,0.113772,0.0172842,0.0930404,0.416245,0.238025
0.8,0.2,F,0.1,3067,0.1,0.8,74,0.0,6.0,0.03,74,0.464525 0.645252 0.111138 10289,T,,10289,0.283798,0.0962193,0.265235,0.464525,0.111138,0.0171056,0.0918457,0.424337,0.245796
0.8,0.2,F,0.1,3193,0.1,0.8,75,0.0,6.0,0.03,75,0.458917 0.640293 0.114777 10503,T,,10503,0.27754,0.0978768,0.264877,0.458917,0.114777,0.0175188,0.0966391,0.426307,0.245549
0.8,0.2,F,0.1,3337,0.1,0.8,76,0.0,6.0,0.03,76,0.443223 0.624225 0.124772 10964,T,,10964,0.262222,0.0981394,0.263864,0.443223,0.124772,0.0230755,0.105254,0.432005,0.247446
0.8,0.2,F,0.1,3607,0.1,0.8,77,0.0,6.0,0.03,77,0.424563 0.603933 0.12103 11493,T,,11493,0.245193,0.0895328,0.269207,0.424563,0.12103,0.0209693,0.110589,0.454407,0.264509
0.8,0.2,F,0.1,3937,0.1,0.8,78,0.0,6.0,0.03,78,0.410068 0.575467 0.119028 12098,T,,12098,0.244669,0.0905108,0.240288,0.410068,0.119028,0.0212432,0.105059,0.470904,0.298231
0.8,0.2,F,0.1,4451,0.1,0.8,79,0.0,6.0,0.03,79,0.378845 0.551054 0.119087 12810,T,,12810,0.206635,0.0867291,0.257689,0.378845,0.119087,0.0189696,0.113505,0.502069,0.316472
0.8,0.2,F,0.1,4733,0.1,0.8,80,0.0,6.0,0.03,80,0.389955 0.563505 0.115534 14117,T,,14117,0.216406,0.0948502,0.252249,0.389955,0.115534,0.0194092,0.0974003,0.49451,0.319685
0.8,0.2,F,0.1,4770,0.1,0.8,81,0.0,6.0,0.03,81,0.397024 0.581777 0.105355 14081,T,,14081,0.212272,0.0904055,0.279099,0.397024,0.105355,0.0147717,0.0907606,0.497621,0.312691
0.8,0.2,F,0.1,4770,0.1,0.8,82,0.0,6.0,0.03,82,0.423944 0.615869 0.0993067 14279,T,,14279,0.232019,0.0885216,0.295329,0.423944,0.0993067,0.0119056,0.0862806,0.476749,0.285944
0.8,0.2,F,0.1,4650,0.1,0.8,83,0.0,6.0,0.03,83,0.457477 0.654478 0.0993221 14604,T,,14604,0.260477,0.090797,0.303205,0.457477,0.0993221,0.0138318,0.0801835,0.4432,0.251506
0.8,0.2,F,0.1,4299,0.1,0.8,84,0.0,6.0,0.03,84,0.47289 0.671227 0.103831 13888,T,,13888,0.274554,0.094254,0.302419,0.47289,0.103831,0.0164891,0.0804291,0.423279,0.231855
0.8,0.2,F,0.1,4048,0.1,0.8,85,0.0,6.0,0.03,85,0.499307 0.705745 0.101852 13716,T,,13716,0.29287,0.103893,0.308982,0.499307,0.101852,0.0140712,0.0716681,0.398841,0.208516
0.8,0.2,F,0.1,3411,0.1,0.8,86,0.0,6.0,0.03,86,0.525884 0.718755 0.0949352 12498,T,,12498,0.333013,0.107057,0.278685,0.525884,0.0949352,0.0075212,0.0677708,0.379181,0.205953
0.8,0.2,F,0.1,3070,0.1,0.8,87,0.0,6.0,0.03,87,0.523786 0.710758 0.0948706 11015,T,,11015,0.336813,0.0986836,0.275261,0.523786,0.0948706,0.00853382,0.07399,0.381344,0.206718
0.8,0.2,F,0.1,2717,0.1,0.8,88,0.0,6.0,0.03,88,0.52068 0.704622 0.0956159 10082,T,,10082,0.336739,0.0959135,0.27197,0.52068,0.0956159,0.0128943,0.0695299,0.383704,0.212954
0.8,0.2,F,0.1,2569,0.1,0.8,89,0.0,6.0,0.03,89,0.530574 0.710023 0.0954507 9518,T,,9518,0.351124,0.0929817,0.265917,0.530574,0.0954507,0.0140786,0.0697626,0.373976,0.206136
0.8,0.2,F,0.1,2539,0.1,0.8,90,0.0,6.0,0.03,90,0.517083 0.70438 0.100034 8927,T,,8927,0.329786,0.090848,0.283746,0.517083,0.100034,0.0154587,0.0783018,0.382883,0.20186
0.8,0.2,F,0.1,2499,0.1,0.8,91,0.0,6.0,0.03,91,0.524181 0.728198 0.107127 9036,T,,9036,0.320164,0.11089,0.297145,0.524181,0.107127,0.0126162,0.0781319,0.368692,0.181054
0.8,0.2,F,0.1,2265,0.1,0.8,92,0.0,6.0,0.03,92,0.539294 0.754845 0.110391 8411,T,,8411,0.323743,0.11378,0.317323,0.539294,0.110391,0.0148615,0.0772798,0.350315,0.153014
0.8,0.2,F,0.1,2061,0.1,0.8,93,0.0,6.0,0.03,93,0.565173 0.780429 0.116195 7879,T,,7879,0.349918,0.126285,0.304226,0.565173,0.116195,0.014215,0.0776748,0.318632,0.127681
0.8,0.2,F,0.1,1858,0.1,0.8,94,0.0,6.0,0.03,94,0.589384 0.802026 0.115036 7602,T,,7602,0.376743,0.126414,0.298869,0.589384,0.115036,0.0159169,0.0718232,0.29558,0.110234
0.8,0.2,F,0.1,1689,0.1,0.8,95,0.0,6.0,0.03,95,0.606088 0.820403 0.116165 7244,T,,7244,0.391773,0.124655,0.303976,0.606088,0.116165,0.0162893,0.0750966,0.277747,0.0882109
0.8,0.2,F,0.1,1498,0.1,0.8,96,0.0,6.0,0.03,96,0.605846 0.820195 0.127104 6774,T,,6774,0.391497,0.133599,0.295099,0.605846,0.127104,0.0246531,0.071302,0.26705,0.08385
0.8,0.2,F,0.1,1556,0.1,0.8,97,0.0,6.0,0.03,97,0.595894 0.815622 0.125908 6747,T,,6747,0.376167,0.140803,0.298651,0.595894,0.125908,0.0185268,0.0739588,0.278198,0.0918927
0.8,0.2,F,0.1,1625,0.1,0.8,98,0.0,6.0,0.03,98,0.592566 0.808435 0.126733 6995,T,,6995,0.376698,0.132094,0.299643,0.592566,0.126733,0.0178699,0.0856326,0.280701,0.0880629
0.8,0.2,F,0.1,1761,0.1,0.8,99,0.0,6.0,0.03,99,0.579934 0.77823 0.131803 7625,T,,7625,0.381639,0.131541,0.265049,0.579934,0.131803,0.0208525,0.0903607,0.288262,0.110557
0.8,0.2,F,0.1,1950,0.1,0.8,100,0.0,6.0,0.03,100,0.552306 0.753908 0.129299 7676,T,,7676,0.350703,0.117118,0.286087,0.552306,0.129299,0.0192809,0.102918,0.318395,0.123893
0.8,0.2,F,0.1,2326,0.1,0.8,101,0.0,6.0,0.03,101,0.531114 0.722197 0.134334 8758,T,,8758,0.340032,0.118863,0.263302,0.531114,0.134334,0.0186116,0.112583,0.334551,0.146609
0.8,0.2,F,0.1,2595,0.1,0.8,102,0.0,6.0,0.03,102,0.519344 0.712941 0.141874 9667,T,,9667,0.325747,0.118858,0.268336,0.519344,0.141874,0.0242061,0.116479,0.338781,0.146374
0.8,0.2,F,0.1,2559,0.1,0.8,103,0.0,6.0,0.03,103,0.521354 0.719259 0.1513 9881,T,,9881,0.323449,0.133489,0.262322,0.521354,0.1513,0.0278312,0.11345,0.327345,0.13946
0.8,0.2,F,0.1,2550,0.1,0.8,104,0.0,6.0,0.03,104,0.517179 0.727487 0.150872 9750,T,,9750,0.306872,0.134051,0.286564,0.517179,0.150872,0.0291282,0.109436,0.331949,0.133949
0.8,0.2,F,0.1,2462,0.1,0.8,105,0.0,6.0,0.03,105,0.538504 0.740666 0.151786 9856,T,,9856,0.336343,0.141132,0.26319,0.538504,0.151786,0.0274959,0.107447,0.30971,0.124391
0.8,0.2,F,0.1,2488,0.1,0.8,106,0.0,6.0,0.03,106,0.532648 0.752788 0.149377 9235,T,,9235,0.312507,0.137195,0.303086,0.532648,0.149377,0.025555,0.110449,0.317975,0.111207
0.8,0.2,F,0.1,2282,0.1,0.8,107,0.0,6.0,0.03,107,0.570331 0.794167 0.141767 9498,T,,9498,0.346494,0.148242,0.299431,0.570331,0.141767,0.0246368,0.0860181,0.287903,0.0951779
0.8,0.2,F,0.1,1930,0.1,0.8,108,0.0,6.0,0.03,108,0.605299 0.81323 0.131567 8813,T,,8813,0.397368,0.140474,0.275389,0.605299,0.131567,0.0199705,0.0827187,0.263134,0.0840803
0.8,0.2,F,0.1,1767,0.1,0.8,109,0.0,6.0,0.03,109,0.59771 0.807707 0.12611 7993,T,,7993,0.387714,0.144376,0.275616,0.59771,0.12611,0.0161391,0.0755661,0.276179,0.100588
0.8,0.2,F,0.1,1799,0.1,0.8,110,0.0,6.0,0.03,110,0.587386 0.794928 0.122432 7690,T,,7690,0.379844,0.141482,0.273602,0.587386,0.122432,0.0148244,0.0737321,0.290182,0.116515
0.8,0.2,F,0.1,1969,0.1,0.8,111,0.0,6.0,0.03,111,0.570502 0.769531 0.114037 7936,T,,7936,0.371472,0.12122,0.27684,0.570502,0.114037,0.0123488,0.0821573,0.315461,0.135963
0.8,0.2,F,0.1,2026,0.1,0.8,112,0.0,6.0,0.03,112,0.557013 0.756348 0.118077 8270,T,,8270,0.357678,0.134825,0.263845,0.557013,0.118077,0.0125756,0.076179,0.324909,0.154897
0.8,0.2,F,0.1,2253,0.1,0.8,113,0.0,6.0,0.03,113,0.534027 0.721654 0.109354 8317,T,,8317,0.346399,0.114104,0.261152,0.534027,0.109354,0.0151497,0.0743056,0.356619,0.18889
0.8,0.2,F,0.1,2541,0.1,0.8,114,0.0,6.0,0.03,114,0.5099 0.706947 0.104379 8838,T,,8838,0.312854,0.103983,0.290111,0.5099,0.104379,0.013804,0.0771668,0.385721,0.202082
0.8,0.2,F,0.1,2667,0.1,0.8,115,0.0,6.0,0.03,115,0.503842 0.696411 0.101141 9111,T,,9111,0.311272,0.095489,0.28965,0.503842,0.101141,0.0131709,0.0804522,0.395017,0.209966
0.8,0.2,F,0.1,2890,0.1,0.8,116,0.0,6.0,0.03,116,0.507216 0.720071 0.10326 9631,T,,9631,0.294362,0.109231,0.316478,0.507216,0.10326,0.0110061,0.0752777,0.389523,0.193646
0.8,0.2,F,0.1,2840,0.1,0.8,117,0.0,6.0,0.03,117,0.542302 0.755927 0.101082 10165,T,,10165,0.328677,0.104279,0.322971,0.542302,0.101082,0.0134776,0.0709297,0.356616,0.159666
0.8,0.2,F,0.1,2551,0.1,0.8,118,0.0,6.0,0.03,118,0.563858 0.777462 0.113096 9850,T,,9850,0.350254,0.12132,0.305888,0.563858,0.113096,0.0147208,0.0754315,0.323046,0.132386
0.8,0.2,F,0.1,2324,0.1,0.8,119,0.0,6.0,0.03,119,0.564256 0.782908 0.122054 9291,T,,9291,0.345603,0.127543,0.309762,0.564256,0.122054,0.0173286,0.0819072,0.313691,0.117856
0.8,0.2,F,0.1,2158,0.1,0.8,120,0.0,6.0,0.03,120,0.58566 0.803631 0.122774 8703,T,,8703,0.367689,0.128691,0.30725,0.58566,0.122774,0.0187292,0.0793979,0.291566,0.098242
