Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,3527,0.1,0.8,29,0.0,6.0,,0.03,29,0.378647 0.531978 0.120688 10523,T,10523,0.225316,0.0788748,0.227787,0.378647,0.120688,0.0185308,0.12544,0.500665,0.324052
0.8,0.2,F,0.1,3574,0.1,0.8,30,0.0,6.0,,0.03,30,0.383531 0.536433 0.106362 10389,T,10389,0.230629,0.0686303,0.237174,0.383531,0.106362,0.0151121,0.11387,0.510107,0.334585
0.8,0.2,F,0.1,3751,0.1,0.8,31,0.0,6.0,,0.03,31,0.384069 0.547494 0.0999907 10696,T,10696,0.220643,0.0747008,0.25215,0.384069,0.0999907,0.0121541,0.100972,0.515941,0.339379
0.8,0.2,F,0.1,3773,0.1,0.8,32,0.0,6.0,,0.03,32,0.405251 0.567224 0.0885265 11008,T,11008,0.243278,0.0623183,0.261628,0.405251,0.0885265,0.0139898,0.0867551,0.506223,0.332031
0.8,0.2,F,0.1,3662,0.1,0.8,33,0.0,6.0,,0.03,33,0.401541 0.577321 0.0835682 10644,T,10644,0.225761,0.0725291,0.27903,0.401541,0.0835682,0.00986471,0.0748779,0.514891,0.337937
0.8,0.2,F,0.1,3472,0.1,0.8,34,0.0,6.0,,0.03,34,0.437851 0.626613 0.0714567 10153,T,10153,0.249089,0.0647099,0.312814,0.437851,0.0714567,0.00630356,0.0655964,0.490692,0.301487
0.8,0.2,F,0.1,3230,0.1,0.8,35,0.0,6.0,,0.03,35,0.481516 0.667784 0.0661968 10144,T,10144,0.295248,0.0598383,0.312697,0.481516,0.0661968,0.00571767,0.0611199,0.452287,0.265379
0.8,0.2,F,0.1,2705,0.1,0.8,36,0.0,6.0,,0.03,36,0.51457 0.70574 0.0645695 9060,T,9060,0.3234,0.0714128,0.310927,0.51457,0.0645695,0.00540839,0.0469095,0.420861,0.241943
0.8,0.2,F,0.1,2158,0.1,0.8,37,0.0,6.0,,0.03,37,0.551168 0.73395 0.0587442 7788,T,7788,0.368387,0.068567,0.296995,0.551168,0.0587442,0.00359527,0.0417309,0.390087,0.220724
0.8,0.2,F,0.1,1796,0.1,0.8,38,0.0,6.0,,0.03,38,0.57415 0.774135 0.0589709 6588,T,6588,0.374165,0.0751366,0.324833,0.57415,0.0589709,0.0033394,0.0361263,0.366879,0.1864
0.8,0.2,F,0.1,1350,0.1,0.8,39,0.0,6.0,,0.03,39,0.631607 0.816956 0.0534764 5638,T,5638,0.446258,0.0659808,0.304718,0.631607,0.0534764,0.00354736,0.0338773,0.314917,0.145619
0.8,0.2,F,0.1,1043,0.1,0.8,40,0.0,6.0,,0.03,40,0.635783 0.833072 0.0632982 4463,T,4463,0.438494,0.0779745,0.316603,0.635783,0.0632982,0.00515348,0.038315,0.300919,0.12346
0.8,0.2,F,0.1,787,0.1,0.8,41,0.0,6.0,,0.03,41,0.668378 0.847838 0.0631081 3700,T,3700,0.488919,0.0754054,0.283514,0.668378,0.0631081,0.00351351,0.0437838,0.268514,0.104865
0.8,0.2,F,0.1,624,0.1,0.8,42,0.0,6.0,,0.03,42,0.688928 0.899903 0.0741873 3107,T,3107,0.477953,0.0994528,0.322498,0.688928,0.0741873,0.00675893,0.0354039,0.236884,0.0579337
0.8,0.2,F,0.1,428,0.1,0.8,43,0.0,6.0,,0.03,43,0.738465 0.917022 0.0816208 2579,T,2579,0.559907,0.112834,0.244281,0.738465,0.0816208,0.00697945,0.0364482,0.179915,0.0395502
0.8,0.2,F,0.1,346,0.1,0.8,44,0.0,6.0,,0.03,44,0.739236 0.92598 0.074746 2067,T,2067,0.552492,0.102564,0.270924,0.739236,0.074746,0.00580552,0.0353169,0.186018,0.0328979
0.8,0.2,F,0.1,285,0.1,0.8,45,0.0,6.0,,0.03,45,0.751645 0.921053 0.0751096 1824,T,1824,0.582237,0.0986842,0.240132,0.751645,0.0751096,0.00932018,0.0328947,0.173246,0.0367325
0.8,0.2,F,0.1,254,0.1,0.8,46,0.0,6.0,,0.03,46,0.722222 0.896873 0.0884897 1503,T,1503,0.547572,0.0958084,0.253493,0.722222,0.0884897,0.011976,0.0572189,0.189288,0.0339321
0.8,0.2,F,0.1,267,0.1,0.8,47,0.0,6.0,,0.03,47,0.652957 0.834806 0.147519 1471,T,1471,0.471108,0.139361,0.224337,0.652957,0.147519,0.0360299,0.0836166,0.199524,0.0455472
0.8,0.2,F,0.1,261,0.1,0.8,48,0.0,6.0,,0.03,48,0.618894 0.805316 0.156609 1392,T,1392,0.432471,0.163793,0.209052,0.618894,0.156609,0.029454,0.0905172,0.224497,0.0747126
0.8,0.2,F,0.1,328,0.1,0.8,49,0.0,6.0,,0.03,49,0.547829 0.77557 0.167403 1359,T,1359,0.320088,0.166299,0.289183,0.547829,0.167403,0.0272259,0.114054,0.284768,0.0831494
0.8,0.2,F,0.1,404,0.1,0.8,50,0.0,6.0,,0.03,50,0.558521 0.78135 0.163023 1555,T,1555,0.335691,0.153055,0.292605,0.558521,0.163023,0.0315113,0.109968,0.278457,0.0771704
0.8,0.2,F,0.1,446,0.1,0.8,51,0.0,6.0,,0.03,51,0.563994 0.785857 0.174303 2008,T,2008,0.342131,0.179781,0.263944,0.563994,0.174303,0.0308765,0.107072,0.261703,0.0761952
0.8,0.2,F,0.1,490,0.1,0.8,52,0.0,6.0,,0.03,52,0.531658 0.765829 0.164824 1990,T,1990,0.297487,0.176382,0.29196,0.531658,0.164824,0.0271357,0.098995,0.303518,0.10804
0.8,0.2,F,0.1,519,0.1,0.8,53,0.0,6.0,,0.03,53,0.565474 0.80227 0.162375 2291,T,2291,0.328677,0.178525,0.295068,0.565474,0.162375,0.0257529,0.0947185,0.272152,0.0772588
0.8,0.2,F,0.1,532,0.1,0.8,54,0.0,6.0,,0.03,54,0.587907 0.818182 0.156089 2332,T,2332,0.357633,0.17753,0.283019,0.587907,0.156089,0.0253002,0.084048,0.256003,0.07247
0.8,0.2,F,0.1,452,0.1,0.8,55,0.0,6.0,,0.03,55,0.629281 0.830479 0.135702 2336,T,2336,0.428082,0.153253,0.249144,0.629281,0.135702,0.0179795,0.0821918,0.235017,0.0693493
0.8,0.2,F,0.1,416,0.1,0.8,56,0.0,6.0,,0.03,56,0.618343 0.841716 0.129191 2028,T,2028,0.39497,0.16716,0.279586,0.618343,0.129191,0.0167653,0.0576923,0.252465,0.0838264
0.8,0.2,F,0.1,451,0.1,0.8,57,0.0,6.0,,0.03,57,0.599227 0.789175 0.126031 1940,T,1940,0.409278,0.129381,0.250515,0.599227,0.126031,0.0134021,0.0958763,0.274742,0.101546
0.8,0.2,F,0.1,534,0.1,0.8,58,0.0,6.0,,0.03,58,0.544622 0.739314 0.135744 2129,T,2129,0.34993,0.130108,0.259277,0.544622,0.135744,0.0216064,0.0981682,0.319634,0.140911
0.8,0.2,F,0.1,596,0.1,0.8,59,0.0,6.0,,0.03,59,0.520026 0.699397 0.129414 2322,T,2322,0.340655,0.116279,0.242463,0.520026,0.129414,0.0172265,0.108096,0.35056,0.17528
0.8,0.2,F,0.1,701,0.1,0.8,60,0.0,6.0,,0.03,60,0.494302 0.665446 0.128816 2457,T,2457,0.323158,0.0919821,0.250305,0.494302,0.128816,0.021978,0.121693,0.376882,0.190883
0.8,0.2,F,0.1,850,0.1,0.8,61,0.0,6.0,,0.03,61,0.467312 0.633345 0.139225 2891,T,2891,0.30128,0.102387,0.229678,0.467312,0.139225,0.0131442,0.149775,0.393462,0.203736
0.8,0.2,F,0.1,944,0.1,0.8,62,0.0,6.0,,0.03,62,0.380693 0.538749 0.162814 2942,T,2942,0.222638,0.0948334,0.221278,0.380693,0.162814,0.0237933,0.183209,0.456492,0.254249
0.8,0.2,F,0.1,1122,0.1,0.8,63,0.0,6.0,,0.03,63,0.356697 0.522947 0.168436 3203,T,3203,0.190446,0.0864814,0.246019,0.356697,0.168436,0.0290353,0.19232,0.474867,0.255698
0.8,0.2,F,0.1,1221,0.1,0.8,64,0.0,6.0,,0.03,64,0.368385 0.533112 0.163619 3609,T,3609,0.203658,0.0892214,0.240233,0.368385,0.163619,0.0335273,0.170961,0.467997,0.2624
0.8,0.2,F,0.1,1511,0.1,0.8,65,0.0,6.0,,0.03,65,0.336895 0.49359 0.158832 4212,T,4212,0.180199,0.0747863,0.238604,0.336895,0.158832,0.031339,0.180199,0.504274,0.294872
0.8,0.2,F,0.1,1753,0.1,0.8,66,0.0,6.0,,0.03,66,0.334364 0.488725 0.153063 5011,T,5011,0.180004,0.0792257,0.229495,0.334364,0.153063,0.0315306,0.16384,0.512572,0.315905
0.8,0.2,F,0.1,2200,0.1,0.8,67,0.0,6.0,,0.03,67,0.306547 0.455571 0.155587 5942,T,5942,0.157523,0.087176,0.210872,0.306547,0.155587,0.0249074,0.174184,0.537866,0.345338
0.8,0.2,F,0.1,2713,0.1,0.8,68,0.0,6.0,,0.03,68,0.287321 0.42465 0.152045 7067,T,7067,0.149993,0.0772605,0.197396,0.287321,0.152045,0.0220744,0.18268,0.560634,0.370596
0.8,0.2,F,0.1,3093,0.1,0.8,69,0.0,6.0,,0.03,69,0.267138 0.407903 0.145626 7921,T,7921,0.126373,0.0748643,0.206666,0.267138,0.145626,0.0219669,0.172453,0.587236,0.397677
0.8,0.2,F,0.1,3710,0.1,0.8,70,0.0,6.0,,0.03,70,0.258801 0.412627 0.144516 9345,T,9345,0.104976,0.0758694,0.231782,0.258801,0.144516,0.0226859,0.16779,0.596683,0.396897
0.8,0.2,F,0.1,3993,0.1,0.8,71,0.0,6.0,,0.03,71,0.294846 0.450182 0.136976 10458,T,10458,0.13951,0.0870147,0.223657,0.294846,0.136976,0.0191241,0.14869,0.568177,0.382004
0.8,0.2,F,0.1,4322,0.1,0.8,72,0.0,6.0,,0.03,72,0.302306 0.458962 0.131314 11404,T,11404,0.145651,0.0761136,0.237197,0.302306,0.131314,0.0222729,0.141968,0.56638,0.376798
0.8,0.2,F,0.1,4472,0.1,0.8,73,0.0,6.0,,0.03,73,0.326957 0.490645 0.122493 11919,T,11919,0.163269,0.0821378,0.245239,0.326957,0.122493,0.0172833,0.128283,0.55055,0.363789
0.8,0.2,F,0.1,4391,0.1,0.8,74,0.0,6.0,,0.03,74,0.345194 0.520095 0.12126 12267,T,12267,0.170294,0.0865737,0.263227,0.345194,0.12126,0.0156517,0.124643,0.533545,0.33961
0.8,0.2,F,0.1,4174,0.1,0.8,75,0.0,6.0,,0.03,75,0.367791 0.549632 0.119502 11686,T,11686,0.185949,0.0917337,0.271949,0.367791,0.119502,0.0149752,0.11732,0.512708,0.318073
0.8,0.2,F,0.1,4224,0.1,0.8,76,0.0,6.0,,0.03,76,0.386254 0.580457 0.120116 11851,T,11851,0.192051,0.097207,0.291199,0.386254,0.120116,0.0161168,0.110792,0.493629,0.292634
0.8,0.2,F,0.1,4028,0.1,0.8,77,0.0,6.0,,0.03,77,0.420983 0.616328 0.11419 12396,T,12396,0.225637,0.100194,0.290497,0.420983,0.11419,0.0141175,0.0999516,0.464827,0.269603
0.8,0.2,F,0.1,3871,0.1,0.8,78,0.0,6.0,,0.03,78,0.445018 0.64583 0.10565 11822,T,11822,0.244206,0.0943157,0.307308,0.445018,0.10565,0.0150567,0.0868719,0.449332,0.252242
0.8,0.2,F,0.1,3549,0.1,0.8,79,0.0,6.0,,0.03,79,0.473556 0.674928 0.0970448 11742,T,11742,0.272185,0.0976835,0.305059,0.473556,0.0970448,0.0114972,0.0734117,0.429399,0.240164
0.8,0.2,F,0.1,3524,0.1,0.8,80,0.0,6.0,,0.03,80,0.473593 0.670552 0.090193 10982,T,10982,0.276634,0.0847751,0.309142,0.473593,0.090193,0.00828629,0.0790384,0.436214,0.242123
0.8,0.2,F,0.1,3561,0.1,0.8,81,0.0,6.0,,0.03,81,0.482763 0.690342 0.0948896 11545,T,11545,0.275184,0.0962321,0.318926,0.482763,0.0948896,0.0098744,0.0737982,0.422347,0.225985
0.8,0.2,F,0.1,3285,0.1,0.8,82,0.0,6.0,,0.03,82,0.503216 0.706361 0.0930856 11194,T,11194,0.300071,0.0959443,0.310345,0.503216,0.0930856,0.011792,0.0666428,0.403698,0.215205
0.8,0.2,F,0.1,3161,0.1,0.8,83,0.0,6.0,,0.03,83,0.512921 0.708814 0.0847716 10835,T,10835,0.317028,0.0898016,0.301984,0.512921,0.0847716,0.00969082,0.0603599,0.402307,0.221135
0.8,0.2,F,0.1,3258,0.1,0.8,84,0.0,6.0,,0.03,84,0.502338 0.685953 0.075463 10906,T,10906,0.318724,0.0791308,0.288098,0.502338,0.075463,0.00724372,0.0573079,0.422199,0.249496
0.8,0.2,F,0.1,3244,0.1,0.8,85,0.0,6.0,,0.03,85,0.493627 0.669509 0.0717561 10905,T,10905,0.317744,0.0698762,0.281889,0.493627,0.0717561,0.00678588,0.0600642,0.434617,0.263641
0.8,0.2,F,0.1,3284,0.1,0.8,86,0.0,6.0,,0.03,86,0.474862 0.642543 0.071997 10681,T,10681,0.307181,0.0661923,0.26917,0.474862,0.071997,0.00805168,0.0616983,0.453141,0.287707
0.8,0.2,F,0.1,3089,0.1,0.8,87,0.0,6.0,,0.03,87,0.467125 0.63028 0.0761389 10251,T,10251,0.30397,0.0662374,0.260072,0.467125,0.0761389,0.00926739,0.0675056,0.456736,0.292947
0.8,0.2,F,0.1,2961,0.1,0.8,88,0.0,6.0,,0.03,88,0.447805 0.623171 0.0772549 9158,T,9158,0.272439,0.0648613,0.28587,0.447805,0.0772549,0.00786198,0.0739244,0.47494,0.295043
0.8,0.2,F,0.1,3092,0.1,0.8,89,0.0,6.0,,0.03,89,0.455874 0.640869 0.0822315 9303,T,9303,0.27088,0.0668602,0.303128,0.455874,0.0822315,0.0109642,0.0756745,0.461894,0.272493
0.8,0.2,F,0.1,3062,0.1,0.8,90,0.0,6.0,,0.03,90,0.47094 0.649847 0.0876404 9790,T,9790,0.292033,0.0731359,0.284678,0.47094,0.0876404,0.0109295,0.080286,0.44142,0.258938
0.8,0.2,F,0.1,2757,0.1,0.8,91,0.0,6.0,,0.03,91,0.483831 0.66067 0.0946568 9339,T,9339,0.306992,0.0834136,0.270264,0.483831,0.0946568,0.0117786,0.0823429,0.421512,0.245208
0.8,0.2,F,0.1,2534,0.1,0.8,92,0.0,6.0,,0.03,92,0.482942 0.671248 0.1 8295,T,8295,0.294635,0.0822182,0.294394,0.482942,0.1,0.0151899,0.087402,0.417058,0.22616
0.8,0.2,F,0.1,2460,0.1,0.8,93,0.0,6.0,,0.03,93,0.4855 0.675548 0.10057 8069,T,8069,0.295452,0.0858842,0.294212,0.4855,0.10057,0.0171025,0.0810509,0.41393,0.226298
0.8,0.2,F,0.1,2287,0.1,0.8,94,0.0,6.0,,0.03,94,0.516818 0.713135 0.0924671 7819,T,7819,0.320501,0.0856887,0.306945,0.516818,0.0924671,0.0102315,0.0787825,0.390715,0.197851
0.8,0.2,F,0.1,1977,0.1,0.8,95,0.0,6.0,,0.03,95,0.558968 0.758676 0.0974604 7521,T,7521,0.359261,0.100519,0.298896,0.558968,0.0974604,0.0132961,0.0678101,0.343571,0.160218
0.8,0.2,F,0.1,1793,0.1,0.8,96,0.0,6.0,,0.03,96,0.575389 0.7745 0.0921423 6745,T,6745,0.376279,0.0945886,0.303632,0.575389,0.0921423,0.0102298,0.0692365,0.332468,0.146034
0.8,0.2,F,0.1,1585,0.1,0.8,97,0.0,6.0,,0.03,97,0.58473 0.798747 0.101958 6385,T,6385,0.370713,0.10556,0.322475,0.58473,0.101958,0.0120595,0.0742365,0.313312,0.114957
0.8,0.2,F,0.1,1377,0.1,0.8,98,0.0,6.0,,0.03,98,0.595063 0.789791 0.112887 5975,T,5975,0.400335,0.11431,0.275146,0.595063,0.112887,0.0153975,0.0806695,0.29205,0.114142
0.8,0.2,F,0.1,1407,0.1,0.8,99,0.0,6.0,,0.03,99,0.551807 0.721859 0.12117 5810,T,5810,0.381756,0.100861,0.239243,0.551807,0.12117,0.0166954,0.10809,0.327022,0.153356
0.8,0.2,F,0.1,1731,0.1,0.8,100,0.0,6.0,,0.03,100,0.463517 0.606422 0.135424 5948,T,5948,0.320612,0.0894418,0.196369,0.463517,0.135424,0.0183255,0.144755,0.401059,0.230498
0.8,0.2,F,0.1,2153,0.1,0.8,101,0.0,6.0,,0.03,101,0.372876 0.505812 0.164829 6710,T,6710,0.23994,0.0846498,0.181222,0.372876,0.164829,0.0345753,0.175857,0.462295,0.283756
0.8,0.2,F,0.1,2623,0.1,0.8,102,0.0,6.0,,0.03,102,0.335532 0.461119 0.171191 7883,T,7883,0.209945,0.0952683,0.155905,0.335532,0.171191,0.0318407,0.183433,0.493277,0.323608
0.8,0.2,F,0.1,3244,0.1,0.8,103,0.0,6.0,,0.03,103,0.301865 0.432559 0.163298 8956,T,8956,0.17117,0.080728,0.180661,0.301865,0.163298,0.0269093,0.19205,0.534837,0.348481
0.8,0.2,F,0.1,3817,0.1,0.8,104,0.0,6.0,,0.03,104,0.313446 0.446374 0.157721 10769,T,10769,0.180518,0.0875662,0.17829,0.313446,0.157721,0.0247005,0.178475,0.528833,0.35045
0.8,0.2,F,0.1,4366,0.1,0.8,105,0.0,6.0,,0.03,105,0.28589 0.412985 0.155324 11814,T,11814,0.158795,0.0788048,0.175385,0.28589,0.155324,0.0249704,0.181903,0.558786,0.380142
0.8,0.2,F,0.1,4983,0.1,0.8,106,0.0,6.0,,0.03,106,0.267614 0.398617 0.15436 13015,T,13015,0.136612,0.0765271,0.185478,0.267614,0.15436,0.0248175,0.182559,0.578025,0.394007
0.8,0.2,F,0.1,5366,0.1,0.8,107,0.0,6.0,,0.03,107,0.280462 0.412622 0.146185 14403,T,14403,0.148302,0.0787336,0.185586,0.280462,0.146185,0.0204818,0.172672,0.573353,0.394223
0.8,0.2,F,0.1,5911,0.1,0.8,108,0.0,6.0,,0.03,108,0.266419 0.403856 0.146288 15196,T,15196,0.128981,0.0762043,0.198671,0.266419,0.146288,0.0192156,0.177942,0.587293,0.398987
0.8,0.2,F,0.1,6388,0.1,0.8,109,0.0,6.0,,0.03,109,0.280557 0.421584 0.143842 17050,T,17050,0.139531,0.0828739,0.199179,0.280557,0.143842,0.0229326,0.158944,0.575601,0.39654
0.8,0.2,F,0.1,6655,0.1,0.8,110,0.0,6.0,,0.03,110,0.284258 0.42744 0.139651 17558,T,17558,0.141075,0.0749516,0.211414,0.284258,0.139651,0.0204465,0.163458,0.576091,0.388655
0.8,0.2,F,0.1,7025,0.1,0.8,111,0.0,6.0,,0.03,111,0.307976 0.450803 0.137826 18995,T,18995,0.165149,0.0789681,0.206686,0.307976,0.137826,0.0210055,0.154672,0.554198,0.373519
0.8,0.2,F,0.1,7267,0.1,0.8,112,0.0,6.0,,0.03,112,0.309888 0.458048 0.13255 19570,T,19570,0.161727,0.0784364,0.217885,0.309888,0.13255,0.0190598,0.148544,0.557563,0.374348
0.8,0.2,F,0.1,7287,0.1,0.8,113,0.0,6.0,,0.03,113,0.320968 0.479588 0.13303 19988,T,19988,0.162347,0.0891035,0.228137,0.320968,0.13303,0.0176106,0.141735,0.546003,0.361067
0.8,0.2,F,0.1,7323,0.1,0.8,114,0.0,6.0,,0.03,114,0.346046 0.512163 0.122238 20636,T,20636,0.179928,0.0848033,0.247432,0.346046,0.122238,0.0162822,0.127108,0.531716,0.344447
0.8,0.2,F,0.1,7257,0.1,0.8,115,0.0,6.0,,0.03,115,0.358301 0.533448 0.122551 20420,T,20420,0.183154,0.0891283,0.261166,0.358301,0.122551,0.0150833,0.125808,0.519148,0.325661
0.8,0.2,F,0.1,6889,0.1,0.8,116,0.0,6.0,,0.03,116,0.386201 0.572213 0.123708 20031,T,20031,0.20019,0.0982477,0.273776,0.386201,0.123708,0.0163746,0.11642,0.49009,0.294993
0.8,0.2,F,0.1,6485,0.1,0.8,117,0.0,6.0,,0.03,117,0.412732 0.603508 0.120029 19612,T,19612,0.221956,0.0946869,0.286865,0.412732,0.120029,0.0154497,0.114471,0.467239,0.266571
0.8,0.2,F,0.1,5947,0.1,0.8,118,0.0,6.0,,0.03,118,0.444874 0.625408 0.116567 19002,T,19002,0.264341,0.0960951,0.264972,0.444874,0.116567,0.014209,0.10862,0.438559,0.251763
0.8,0.2,F,0.1,5525,0.1,0.8,119,0.0,6.0,,0.03,119,0.450883 0.626956 0.118183 17896,T,17896,0.27481,0.0952168,0.256929,0.450883,0.118183,0.0154783,0.110192,0.430934,0.247374
0.8,0.2,F,0.1,4999,0.1,0.8,120,0.0,6.0,,0.03,120,0.449103 0.625168 0.116166 16386,T,16386,0.273038,0.0980105,0.254119,0.449103,0.116166,0.0147687,0.104785,0.434731,0.255279
