Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,1796,0.1,0.8,10,0.0,6.0,,0.03,10,0.803352 0.959385 0.0445978 12680,T,12680,0.647319,0.0708991,0.241167,0.803352,0.0445978,0.00165615,0.0149842,0.15205,0.0239748
0.8,0.2,F,0.1,908,0.1,0.8,11,0.0,6.0,,0.03,11,0.829723 0.969899 0.0450252 7940,T,7940,0.689547,0.0706549,0.209698,0.829723,0.0450252,0.00264484,0.0141058,0.125252,0.0133501
0.8,0.2,F,0.1,494,0.1,0.8,12,0.0,6.0,,0.03,12,0.844132 0.974323 0.0480441 4985,T,4985,0.713942,0.0804413,0.17994,0.844132,0.0480441,0.00280843,0.0100301,0.107823,0.0128385
0.8,0.2,F,0.1,363,0.1,0.8,13,0.0,6.0,,0.03,13,0.820137 0.963506 0.0500163 3069,T,3069,0.676768,0.0827631,0.203975,0.820137,0.0500163,0.00130336,0.0146628,0.129847,0.0205279
0.8,0.2,F,0.1,335,0.1,0.8,14,0.0,6.0,,0.03,14,0.783201 0.955593 0.065354 2387,T,2387,0.610809,0.0959363,0.248848,0.783201,0.065354,0.0058651,0.0230415,0.151445,0.0155006
0.8,0.2,F,0.1,237,0.1,0.8,15,0.0,6.0,,0.03,15,0.787998 0.931342 0.0749476 1908,T,1908,0.644654,0.0859539,0.200734,0.787998,0.0749476,0.0131027,0.0377358,0.137055,0.0178197
0.8,0.2,F,0.1,203,0.1,0.8,16,0.0,6.0,,0.03,16,0.746787 0.89653 0.111825 1556,T,1556,0.597044,0.12982,0.169666,0.746787,0.111825,0.0224936,0.0488432,0.141388,0.0321337
0.8,0.2,F,0.1,244,0.1,0.8,17,0.0,6.0,,0.03,17,0.642286 0.808153 0.134293 1251,T,1251,0.476419,0.138289,0.193445,0.642286,0.134293,0.0175859,0.0951239,0.223421,0.0791367
0.8,0.2,F,0.1,367,0.1,0.8,18,0.0,6.0,,0.03,18,0.535917 0.716446 0.154379 1587,T,1587,0.355388,0.143037,0.218021,0.535917,0.154379,0.0258349,0.114052,0.309704,0.143667
0.8,0.2,F,0.1,494,0.1,0.8,19,0.0,6.0,,0.03,19,0.457165 0.63845 0.169301 1961,T,1961,0.27588,0.148394,0.214176,0.457165,0.169301,0.0351861,0.119837,0.373534,0.206527
0.8,0.2,F,0.1,729,0.1,0.8,20,0.0,6.0,,0.03,20,0.403303 0.597566 0.167536 2301,T,2301,0.20904,0.132986,0.255541,0.403303,0.167536,0.0247718,0.152542,0.429161,0.22512
0.8,0.2,F,0.1,1018,0.1,0.8,21,0.0,6.0,,0.03,21,0.419215 0.601319 0.160372 3336,T,3336,0.23711,0.120504,0.243705,0.419215,0.160372,0.0236811,0.152878,0.420414,0.222122
0.8,0.2,F,0.1,1230,0.1,0.8,22,0.0,6.0,,0.03,22,0.397229 0.576071 0.167506 3970,T,3970,0.218388,0.108312,0.24937,0.397229,0.167506,0.034005,0.15869,0.435264,0.231234
0.8,0.2,F,0.1,1577,0.1,0.8,23,0.0,6.0,,0.03,23,0.372343 0.559158 0.173717 4657,T,4657,0.185527,0.111875,0.261756,0.372343,0.173717,0.0274855,0.180588,0.45394,0.232768
0.8,0.2,F,0.1,2014,0.1,0.8,24,0.0,6.0,,0.03,24,0.359769 0.539653 0.176225 5876,T,5876,0.179884,0.10228,0.257488,0.359769,0.176225,0.0372703,0.17563,0.464006,0.247447
0.8,0.2,F,0.1,2416,0.1,0.8,25,0.0,6.0,,0.03,25,0.365414 0.531333 0.173209 7133,T,7133,0.199495,0.100939,0.230899,0.365414,0.173209,0.0367307,0.172017,0.461377,0.259919
0.8,0.2,F,0.1,2846,0.1,0.8,26,0.0,6.0,,0.03,26,0.3416 0.503039 0.165937 8226,T,8226,0.18016,0.0882567,0.234622,0.3416,0.165937,0.033309,0.177,0.492463,0.286652
0.8,0.2,F,0.1,3276,0.1,0.8,27,0.0,6.0,,0.03,27,0.344815 0.5 0.159256 9334,T,9334,0.189629,0.0867795,0.223591,0.344815,0.159256,0.0318192,0.168095,0.495929,0.300086
0.8,0.2,F,0.1,3710,0.1,0.8,28,0.0,6.0,,0.03,28,0.334139 0.492125 0.147067 10349,T,10349,0.176152,0.0824234,0.233549,0.334139,0.147067,0.0245434,0.162624,0.518794,0.320707
0.8,0.2,F,0.1,3944,0.1,0.8,29,0.0,6.0,,0.03,29,0.357813 0.512564 0.143868 11302,T,11302,0.203061,0.0856486,0.223854,0.357813,0.143868,0.0230048,0.156079,0.498319,0.308353
0.8,0.2,F,0.1,4103,0.1,0.8,30,0.0,6.0,,0.03,30,0.347541 0.510871 0.140423 11590,T,11590,0.184211,0.088956,0.237705,0.347541,0.140423,0.0222606,0.147368,0.512036,0.3195
0.8,0.2,F,0.1,4148,0.1,0.8,31,0.0,6.0,,0.03,31,0.374194 0.545607 0.129827 11939,T,11939,0.202781,0.082419,0.260407,0.374194,0.129827,0.0198509,0.137532,0.49598,0.29701
0.8,0.2,F,0.1,4289,0.1,0.8,32,0.0,6.0,,0.03,32,0.391297 0.56543 0.124529 12479,T,12479,0.217165,0.0825387,0.265726,0.391297,0.124529,0.0181104,0.130299,0.484173,0.286161
0.8,0.2,F,0.1,4119,0.1,0.8,33,0.0,6.0,,0.03,33,0.412662 0.585922 0.125526 12360,T,12360,0.239401,0.0877023,0.258819,0.412662,0.125526,0.0183657,0.126618,0.461812,0.269094
0.8,0.2,F,0.1,3964,0.1,0.8,34,0.0,6.0,,0.03,34,0.413022 0.583306 0.121369 12256,T,12256,0.242738,0.0842037,0.256364,0.413022,0.121369,0.0170529,0.124429,0.465609,0.275212
0.8,0.2,F,0.1,3720,0.1,0.8,35,0.0,6.0,,0.03,35,0.417378 0.584524 0.116744 11825,T,11825,0.250233,0.0881184,0.246173,0.417378,0.116744,0.0178436,0.109683,0.465877,0.287949
0.8,0.2,F,0.1,3821,0.1,0.8,36,0.0,6.0,,0.03,36,0.404984 0.575594 0.109637 11456,T,11456,0.234375,0.0846718,0.256547,0.404984,0.109637,0.0137919,0.107018,0.485379,0.303596
0.8,0.2,F,0.1,3943,0.1,0.8,37,0.0,6.0,,0.03,37,0.415432 0.590041 0.102305 12150,T,12150,0.240823,0.0857613,0.263457,0.415432,0.102305,0.0111111,0.0966255,0.482263,0.302222
0.8,0.2,F,0.1,4205,0.1,0.8,38,0.0,6.0,,0.03,38,0.422915 0.604557 0.0966791 12376,T,12376,0.241273,0.0780543,0.285229,0.422915,0.0966791,0.0130899,0.0891241,0.480406,0.293229
0.8,0.2,F,0.1,4125,0.1,0.8,39,0.0,6.0,,0.03,39,0.441631 0.631517 0.0921991 12755,T,12755,0.251744,0.0831047,0.296668,0.441631,0.0921991,0.0101921,0.0809094,0.46617,0.277381
0.8,0.2,F,0.1,4000,0.1,0.8,40,0.0,6.0,,0.03,40,0.446472 0.638066 0.0910168 12657,T,12657,0.254879,0.0874615,0.295726,0.446472,0.0910168,0.00869084,0.0771905,0.462511,0.276053
0.8,0.2,F,0.1,3832,0.1,0.8,41,0.0,6.0,,0.03,41,0.463108 0.659244 0.0889074 12035,T,12035,0.266971,0.0865808,0.305692,0.463108,0.0889074,0.0107187,0.0697964,0.447985,0.260241
0.8,0.2,F,0.1,3757,0.1,0.8,42,0.0,6.0,,0.03,42,0.478204 0.672007 0.084987 12296,T,12296,0.284401,0.0853936,0.302212,0.478204,0.084987,0.00927131,0.0660377,0.436809,0.252684
0.8,0.2,F,0.1,3669,0.1,0.8,43,0.0,6.0,,0.03,43,0.482754 0.672287 0.0809226 11684,T,11684,0.293221,0.0806231,0.298442,0.482754,0.0809226,0.010784,0.0596542,0.436323,0.257275
0.8,0.2,F,0.1,3499,0.1,0.8,44,0.0,6.0,,0.03,44,0.51707 0.702192 0.0809501 12273,T,12273,0.331948,0.0829463,0.287297,0.51707,0.0809501,0.0117331,0.0554877,0.40198,0.230587
0.8,0.2,F,0.1,3081,0.1,0.8,45,0.0,6.0,,0.03,45,0.538982 0.731366 0.0822956 11082,T,11082,0.346598,0.089695,0.295073,0.538982,0.0822956,0.0100162,0.0548637,0.378722,0.203754
0.8,0.2,F,0.1,2718,0.1,0.8,46,0.0,6.0,,0.03,46,0.570695 0.76298 0.0781754 10227,T,10227,0.37841,0.0888824,0.295688,0.570695,0.0781754,0.0089958,0.0494769,0.351129,0.178547
0.8,0.2,F,0.1,2358,0.1,0.8,47,0.0,6.0,,0.03,47,0.566963 0.75406 0.0846496 8990,T,8990,0.379867,0.0877642,0.286429,0.566963,0.0846496,0.0105673,0.0604004,0.348387,0.174972
0.8,0.2,F,0.1,2075,0.1,0.8,48,0.0,6.0,,0.03,48,0.577796 0.761592 0.0859782 8066,T,8066,0.394,0.0838086,0.283784,0.577796,0.0859782,0.01091,0.0663278,0.336226,0.16117
0.8,0.2,F,0.1,1911,0.1,0.8,49,0.0,6.0,,0.03,49,0.561989 0.763329 0.100212 7090,T,7090,0.360649,0.096897,0.305783,0.561989,0.100212,0.0110014,0.0815233,0.3378,0.144147
0.8,0.2,F,0.1,1823,0.1,0.8,50,0.0,6.0,,0.03,50,0.575726 0.771646 0.107261 7230,T,7230,0.379806,0.0958506,0.295989,0.575726,0.107261,0.0195021,0.079668,0.317012,0.129184
0.8,0.2,F,0.1,1778,0.1,0.8,51,0.0,6.0,,0.03,51,0.580074 0.796331 0.105746 7031,T,7031,0.363817,0.110511,0.322003,0.580074,0.105746,0.014365,0.0722515,0.31418,0.117053
0.8,0.2,F,0.1,1618,0.1,0.8,52,0.0,6.0,,0.03,52,0.607551 0.809354 0.106622 6992,T,6992,0.405749,0.113272,0.290332,0.607551,0.106622,0.0167334,0.0665046,0.285827,0.107408
0.8,0.2,F,0.1,1540,0.1,0.8,53,0.0,6.0,,0.03,53,0.601273 0.80852 0.106504 6596,T,6596,0.394027,0.113705,0.300788,0.601273,0.106504,0.0133414,0.0726198,0.292223,0.105518
0.8,0.2,F,0.1,1531,0.1,0.8,54,0.0,6.0,,0.03,54,0.592439 0.797603 0.113954 6507,T,6507,0.387275,0.123867,0.286461,0.592439,0.113954,0.014446,0.0751498,0.293607,0.112802
0.8,0.2,F,0.1,1493,0.1,0.8,55,0.0,6.0,,0.03,55,0.596275 0.795304 0.0991903 6175,T,6175,0.397247,0.0997571,0.2983,0.596275,0.0991903,0.0147368,0.0691498,0.304534,0.12081
0.8,0.2,F,0.1,1639,0.1,0.8,56,0.0,6.0,,0.03,56,0.569704 0.756386 0.102882 6420,T,6420,0.383022,0.101869,0.271495,0.569704,0.102882,0.0126168,0.0786604,0.327414,0.152336
0.8,0.2,F,0.1,1835,0.1,0.8,57,0.0,6.0,,0.03,57,0.548394 0.730803 0.0976642 6850,T,6850,0.365985,0.0983942,0.266423,0.548394,0.0976642,0.0119708,0.0729927,0.353942,0.184234
0.8,0.2,F,0.1,1899,0.1,0.8,58,0.0,6.0,,0.03,58,0.538615 0.714855 0.0964683 7277,T,7277,0.362375,0.108699,0.243782,0.538615,0.0964683,0.00687096,0.0704961,0.364917,0.207778
0.8,0.2,F,0.1,2016,0.1,0.8,59,0.0,6.0,,0.03,59,0.52234 0.676008 0.0886319 7565,T,7565,0.368672,0.0877726,0.219564,0.52234,0.0886319,0.00819564,0.0730998,0.389028,0.242697
0.8,0.2,F,0.1,2063,0.1,0.8,60,0.0,6.0,,0.03,60,0.474223 0.62557 0.0902557 7235,T,7235,0.322875,0.0916379,0.211057,0.474223,0.0902557,0.00774015,0.0733932,0.435522,0.293296
0.8,0.2,F,0.1,2229,0.1,0.8,61,0.0,6.0,,0.03,61,0.431247 0.590274 0.0917412 7156,T,7156,0.272219,0.0863611,0.231694,0.431247,0.0917412,0.00894354,0.0792342,0.477012,0.321548
0.8,0.2,F,0.1,2198,0.1,0.8,62,0.0,6.0,,0.03,62,0.449274 0.611748 0.0949551 7235,T,7235,0.2868,0.100346,0.224603,0.449274,0.0949551,0.00967519,0.0702142,0.455771,0.308362
0.8,0.2,F,0.1,2184,0.1,0.8,63,0.0,6.0,,0.03,63,0.441461 0.616274 0.0857603 6833,T,6833,0.266647,0.0867847,0.262842,0.441461,0.0857603,0.00907361,0.0665886,0.472779,0.308064
0.8,0.2,F,0.1,1895,0.1,0.8,64,0.0,6.0,,0.03,64,0.480494 0.660864 0.0822195 6434,T,6434,0.300124,0.09341,0.26733,0.480494,0.0822195,0.00543985,0.0601492,0.437286,0.273547
0.8,0.2,F,0.1,1714,0.1,0.8,65,0.0,6.0,,0.03,65,0.490416 0.68322 0.0864262 5739,T,5739,0.297613,0.09479,0.290817,0.490416,0.0864262,0.00958355,0.0588953,0.423157,0.248301
0.8,0.2,F,0.1,1516,0.1,0.8,66,0.0,6.0,,0.03,66,0.547807 0.745748 0.0784244 5585,T,5585,0.349866,0.0986571,0.297225,0.547807,0.0784244,0.00501343,0.0481647,0.373769,0.201074
0.8,0.2,F,0.1,1294,0.1,0.8,67,0.0,6.0,,0.03,67,0.573111 0.761531 0.0882237 5095,T,5095,0.384691,0.102257,0.274583,0.573111,0.0882237,0.0107949,0.0526006,0.338665,0.175074
0.8,0.2,F,0.1,1038,0.1,0.8,68,0.0,6.0,,0.03,68,0.589643 0.770613 0.0864974 4451,T,4451,0.408672,0.0905415,0.2714,0.589643,0.0864974,0.0134801,0.0554931,0.32386,0.160413
0.8,0.2,F,0.1,889,0.1,0.8,69,0.0,6.0,,0.03,69,0.598298 0.78822 0.091623 3820,T,3820,0.408377,0.0981675,0.281675,0.598298,0.091623,0.00942408,0.0662304,0.310079,0.136126
0.8,0.2,F,0.1,833,0.1,0.8,70,0.0,6.0,,0.03,70,0.607364 0.820619 0.100589 3395,T,3395,0.394109,0.110162,0.316348,0.607364,0.100589,0.00972018,0.0715758,0.292047,0.0980854
0.8,0.2,F,0.1,753,0.1,0.8,71,0.0,6.0,,0.03,71,0.635551 0.820181 0.110393 3637,T,3637,0.450921,0.116305,0.252956,0.635551,0.110393,0.0197965,0.0648886,0.254056,0.0951334
0.8,0.2,F,0.1,641,0.1,0.8,72,0.0,6.0,,0.03,72,0.630294 0.841872 0.112193 2928,T,2928,0.418716,0.130464,0.292691,0.630294,0.112193,0.016735,0.0604508,0.257514,0.0809426
0.8,0.2,F,0.1,549,0.1,0.8,73,0.0,6.0,,0.03,73,0.641808 0.853555 0.118818 2588,T,2588,0.430062,0.144127,0.279366,0.641808,0.118818,0.0123648,0.068779,0.239374,0.0653014
0.8,0.2,F,0.1,547,0.1,0.8,74,0.0,6.0,,0.03,74,0.643273 0.857697 0.117875 2579,T,2579,0.428848,0.139977,0.288872,0.643273,0.117875,0.0162854,0.0632028,0.238852,0.062815
0.8,0.2,F,0.1,496,0.1,0.8,75,0.0,6.0,,0.03,75,0.644963 0.864552 0.135448 2680,T,2680,0.425373,0.168657,0.270522,0.644963,0.135448,0.0160448,0.0701493,0.21959,0.0492537
0.8,0.2,F,0.1,481,0.1,0.8,76,0.0,6.0,,0.03,76,0.643533 0.839637 0.148638 2644,T,2644,0.447428,0.152042,0.240166,0.643533,0.148638,0.0279879,0.0892587,0.207829,0.0431165
0.8,0.2,F,0.1,591,0.1,0.8,77,0.0,6.0,,0.03,77,0.580977 0.781124 0.169849 2723,T,2723,0.38083,0.160485,0.239809,0.580977,0.169849,0.036357,0.1065,0.249174,0.0760191
0.8,0.2,F,0.1,694,0.1,0.8,78,0.0,6.0,,0.03,78,0.56205 0.756385 0.171578 3054,T,3054,0.367714,0.131958,0.256713,0.56205,0.171578,0.0406025,0.129993,0.266372,0.073019
0.8,0.2,F,0.1,886,0.1,0.8,79,0.0,6.0,,0.03,79,0.505192 0.709547 0.197721 3467,T,3467,0.300836,0.158062,0.250649,0.505192,0.197721,0.045861,0.145659,0.297087,0.0989328
0.8,0.2,F,0.1,1066,0.1,0.8,80,0.0,6.0,,0.03,80,0.490571 0.676015 0.193182 4136,T,4136,0.305126,0.133462,0.237427,0.490571,0.193182,0.0456963,0.161509,0.316248,0.116779
0.8,0.2,F,0.1,1349,0.1,0.8,81,0.0,6.0,,0.03,81,0.449979 0.627306 0.210537 4878,T,4878,0.272653,0.139196,0.215457,0.449979,0.210537,0.0492005,0.183477,0.339483,0.140016
0.8,0.2,F,0.1,1891,0.1,0.8,82,0.0,6.0,,0.03,82,0.396185 0.586213 0.214999 6107,T,6107,0.206157,0.130178,0.249877,0.396185,0.214999,0.048469,0.202882,0.388816,0.162437
0.8,0.2,F,0.1,2419,0.1,0.8,83,0.0,6.0,,0.03,83,0.410869 0.604982 0.191596 7949,T,7949,0.216757,0.12706,0.261165,0.410869,0.191596,0.0383696,0.179394,0.397534,0.177255
0.8,0.2,F,0.1,2708,0.1,0.8,84,0.0,6.0,,0.03,84,0.412503 0.597046 0.184488 9006,T,9006,0.227959,0.124362,0.244726,0.412503,0.184488,0.0361981,0.172219,0.403009,0.194537
0.8,0.2,F,0.1,2861,0.1,0.8,85,0.0,6.0,,0.03,85,0.409414 0.610571 0.180354 9157,T,9157,0.208256,0.137054,0.265262,0.409414,0.180354,0.0324342,0.158786,0.410233,0.198209
0.8,0.2,F,0.1,2703,0.1,0.8,86,0.0,6.0,,0.03,86,0.459679 0.659067 0.158856 9474,T,9474,0.260291,0.130251,0.268524,0.459679,0.158856,0.0248047,0.137851,0.381465,0.178277
0.8,0.2,F,0.1,2615,0.1,0.8,87,0.0,6.0,,0.03,87,0.468274 0.683072 0.151738 8920,T,8920,0.253475,0.12926,0.300336,0.468274,0.151738,0.0254484,0.123318,0.379989,0.168161
0.8,0.2,F,0.1,2526,0.1,0.8,88,0.0,6.0,,0.03,88,0.507772 0.724894 0.136099 8942,T,8942,0.290651,0.126146,0.308097,0.507772,0.136099,0.0191232,0.107806,0.356128,0.148177
0.8,0.2,F,0.1,2213,0.1,0.8,89,0.0,6.0,,0.03,89,0.541838 0.764976 0.131105 8497,T,8497,0.318701,0.13134,0.314935,0.541838,0.131105,0.0190656,0.0927386,0.327057,0.12322
0.8,0.2,F,0.1,1921,0.1,0.8,90,0.0,6.0,,0.03,90,0.570871 0.789757 0.12356 7810,T,7810,0.351985,0.140973,0.296799,0.570871,0.12356,0.0147247,0.0766965,0.30557,0.118822
0.8,0.2,F,0.1,1709,0.1,0.8,91,0.0,6.0,,0.03,91,0.602804 0.815355 0.110648 7203,T,7203,0.390254,0.126336,0.298764,0.602804,0.110648,0.0112453,0.0724698,0.286547,0.10093
0.8,0.2,F,0.1,1476,0.1,0.8,92,0.0,6.0,,0.03,92,0.629605 0.841949 0.106061 6732,T,6732,0.417261,0.122995,0.301693,0.629605,0.106061,0.0126263,0.063874,0.264335,0.0815508
0.8,0.2,F,0.1,1245,0.1,0.8,93,0.0,6.0,,0.03,93,0.652812 0.871454 0.105017 6099,T,6099,0.43417,0.132481,0.304804,0.652812,0.105017,0.0136088,0.0503361,0.242171,0.0646008
0.8,0.2,F,0.1,1033,0.1,0.8,94,0.0,6.0,,0.03,94,0.685758 0.886355 0.0978104 5526,T,5526,0.485161,0.126674,0.27452,0.685758,0.0978104,0.00850525,0.0519363,0.216431,0.053203
0.8,0.2,F,0.1,946,0.1,0.8,95,0.0,6.0,,0.03,95,0.673935 0.878458 0.111952 4953,T,4953,0.469412,0.138502,0.270543,0.673935,0.111952,0.0191803,0.0470422,0.214113,0.05532
0.8,0.2,F,0.1,964,0.1,0.8,96,0.0,6.0,,0.03,96,0.664335 0.855502 0.0964711 4789,T,4789,0.473168,0.116099,0.266235,0.664335,0.0964711,0.0114847,0.0538735,0.239194,0.0791397
0.8,0.2,F,0.1,929,0.1,0.8,97,0.0,6.0,,0.03,97,0.63951 0.814488 0.108233 4652,T,4652,0.464531,0.126827,0.22313,0.63951,0.108233,0.0178418,0.0539553,0.252257,0.113715
0.8,0.2,F,0.1,1037,0.1,0.8,98,0.0,6.0,,0.03,98,0.567789 0.747752 0.105372 4337,T,4337,0.387826,0.114595,0.245331,0.567789,0.105372,0.0154485,0.0652525,0.326839,0.171547
0.8,0.2,F,0.1,1283,0.1,0.8,99,0.0,6.0,,0.03,99,0.49599 0.669629 0.108389 4613,T,4613,0.32235,0.0916974,0.255582,0.49599,0.108389,0.0227618,0.0795578,0.395621,0.228051
0.8,0.2,F,0.1,1888,0.1,0.8,100,0.0,6.0,,0.03,100,0.464716 0.661037 0.0966555 5980,T,5980,0.268395,0.0914716,0.301171,0.464716,0.0966555,0.0147157,0.072408,0.438629,0.251839
0.8,0.2,F,0.1,2218,0.1,0.8,101,0.0,6.0,,0.03,101,0.482851 0.666621 0.0974756 7289,T,7289,0.299081,0.095212,0.272328,0.482851,0.0974756,0.0107011,0.0783372,0.419673,0.244341
0.8,0.2,F,0.1,2525,0.1,0.8,102,0.0,6.0,,0.03,102,0.456287 0.653601 0.0970985 7858,T,7858,0.258972,0.086536,0.308094,0.456287,0.0970985,0.0157801,0.0761008,0.446615,0.254518
0.8,0.2,F,0.1,2925,0.1,0.8,103,0.0,6.0,,0.03,103,0.446537 0.632818 0.0982963 8922,T,8922,0.260256,0.0855189,0.287043,0.446537,0.0982963,0.0107599,0.0895539,0.455167,0.266868
0.8,0.2,F,0.1,3433,0.1,0.8,104,0.0,6.0,,0.03,104,0.416242 0.602152 0.100423 10411,T,10411,0.230333,0.0823168,0.289501,0.416242,0.100423,0.0145039,0.0895207,0.483335,0.293824
0.8,0.2,F,0.1,3854,0.1,0.8,105,0.0,6.0,,0.03,105,0.415784 0.595146 0.103839 11619,T,11619,0.236423,0.0856356,0.273087,0.415784,0.103839,0.0136845,0.0946725,0.480377,0.296497
0.8,0.2,F,0.1,4293,0.1,0.8,106,0.0,6.0,,0.03,106,0.40636 0.584771 0.0981943 12516,T,12516,0.227948,0.0754235,0.2814,0.40636,0.0981943,0.0131032,0.0947587,0.495446,0.307367
0.8,0.2,F,0.1,4585,0.1,0.8,107,0.0,6.0,,0.03,107,0.433014 0.607804 0.0943777 13891,T,13891,0.258225,0.0662299,0.283349,0.433014,0.0943777,0.0113023,0.0999208,0.472608,0.280973
0.8,0.2,F,0.1,4634,0.1,0.8,108,0.0,6.0,,0.03,108,0.433041 0.61806 0.0893023 14031,T,14031,0.248022,0.0724111,0.297627,0.433041,0.0893023,0.0111182,0.083957,0.477657,0.286865
0.8,0.2,F,0.1,4471,0.1,0.8,109,0.0,6.0,,0.03,109,0.476459 0.669145 0.0802181 14124,T,14124,0.283772,0.0727839,0.312589,0.476459,0.0802181,0.00785896,0.0719343,0.443323,0.251062
0.8,0.2,F,0.1,4208,0.1,0.8,110,0.0,6.0,,0.03,110,0.493887 0.686381 0.0780732 13577,T,13577,0.301392,0.0701922,0.314797,0.493887,0.0780732,0.00788098,0.0701922,0.42804,0.235545
0.8,0.2,F,0.1,3679,0.1,0.8,111,0.0,6.0,,0.03,111,0.535318 0.734016 0.0835387 12982,T,12982,0.33662,0.0832691,0.314127,0.535318,0.0835387,0.00908951,0.0656293,0.381143,0.191265
0.8,0.2,F,0.1,2939,0.1,0.8,112,0.0,6.0,,0.03,112,0.583564 0.77947 0.0856413 11554,T,11554,0.387658,0.0901852,0.301627,0.583564,0.0856413,0.00969361,0.0617102,0.330795,0.149126
0.8,0.2,F,0.1,2516,0.1,0.8,113,0.0,6.0,,0.03,113,0.600185 0.794375 0.0840794 10276,T,10276,0.405995,0.0906968,0.297684,0.600185,0.0840794,0.00866096,0.0601401,0.315736,0.136824
0.8,0.2,F,0.1,2017,0.1,0.8,114,0.0,6.0,,0.03,114,0.614725 0.796094 0.0915077 8808,T,8808,0.433356,0.0942325,0.268506,0.614725,0.0915077,0.0123751,0.0640327,0.293767,0.127498
0.8,0.2,F,0.1,1756,0.1,0.8,115,0.0,6.0,,0.03,115,0.606038 0.803878 0.0873332 7271,T,7271,0.408197,0.0929721,0.302709,0.606038,0.0873332,0.00907716,0.0635401,0.306629,0.123504
0.8,0.2,F,0.1,1540,0.1,0.8,116,0.0,6.0,,0.03,116,0.61285 0.827304 0.0936615 6358,T,6358,0.398396,0.110569,0.318339,0.61285,0.0936615,0.00896508,0.0588235,0.293489,0.104907
0.8,0.2,F,0.1,1332,0.1,0.8,117,0.0,6.0,,0.03,117,0.642633 0.859264 0.0904966 6061,T,6061,0.426002,0.118297,0.314965,0.642633,0.0904966,0.00841445,0.045867,0.26687,0.0864544
0.8,0.2,F,0.1,1127,0.1,0.8,118,0.0,6.0,,0.03,118,0.657711 0.862557 0.0889894 5304,T,5304,0.452866,0.108786,0.300905,0.657711,0.0889894,0.0122549,0.0446833,0.253299,0.0805053
0.8,0.2,F,0.1,955,0.1,0.8,119,0.0,6.0,,0.03,119,0.676618 0.878914 0.0898747 4790,T,4790,0.474322,0.109395,0.295198,0.676618,0.0898747,0.0114823,0.0473904,0.233507,0.0622129
