Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,LONG_TERM_CHASE,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.8,0.2,F,0.1,416,0.1,0.8,13,0.0,6.0,,0.03,13,0.829008 0.958189 0.0422434 3468,T,3468,0.699827,0.0602653,0.198097,0.829008,0.0422434,0.00346021,0.017301,0.128749,0.0210496
0.8,0.2,F,0.1,331,0.1,0.8,14,0.0,6.0,,0.03,14,0.798207 0.961355 0.060757 2510,T,2510,0.63506,0.0860558,0.240239,0.798207,0.060757,0.00796813,0.0195219,0.141036,0.0111554
0.8,0.2,F,0.1,228,0.1,0.8,15,0.0,6.0,,0.03,15,0.797732 0.940401 0.0851793 1896,T,1896,0.655063,0.102321,0.183017,0.797732,0.0851793,0.0147679,0.0385021,0.117089,0.00632911
0.8,0.2,F,0.1,190,0.1,0.8,16,0.0,6.0,,0.03,16,0.745289 0.904483 0.125081 1539,T,1539,0.586095,0.137102,0.181287,0.745289,0.125081,0.0318389,0.0493827,0.12963,0.014295
0.8,0.2,F,0.1,205,0.1,0.8,17,0.0,6.0,,0.03,17,0.6624 0.8168 0.142 1250,T,1250,0.508,0.12,0.1888,0.6624,0.142,0.0392,0.0856,0.1956,0.0584
0.8,0.2,F,0.1,282,0.1,0.8,18,0.0,6.0,,0.03,18,0.538809 0.710625 0.189525 1327,T,1327,0.366993,0.150716,0.192916,0.538809,0.189525,0.042954,0.142427,0.271665,0.103994
0.8,0.2,F,0.1,424,0.1,0.8,19,0.0,6.0,,0.03,19,0.441027 0.630311 0.205453 1577,T,1577,0.251744,0.142042,0.236525,0.441027,0.205453,0.0431198,0.182625,0.353519,0.143944
0.8,0.2,F,0.1,614,0.1,0.8,20,0.0,6.0,,0.03,20,0.428571 0.627551 0.19666 2156,T,2156,0.229592,0.139147,0.258813,0.428571,0.19666,0.0398887,0.174397,0.374768,0.158163
0.8,0.2,F,0.1,905,0.1,0.8,21,0.0,6.0,,0.03,21,0.377871 0.554502 0.205067 2743,T,2743,0.20124,0.115202,0.238061,0.377871,0.205067,0.0488516,0.197229,0.417062,0.199417
0.8,0.2,F,0.1,1171,0.1,0.8,22,0.0,6.0,,0.03,22,0.362026 0.529297 0.188477 3584,T,3584,0.194754,0.0976562,0.236886,0.362026,0.188477,0.0440848,0.191127,0.449498,0.235491
0.8,0.2,F,0.1,1471,0.1,0.8,23,0.0,6.0,,0.03,23,0.339912 0.508939 0.178082 4307,T,4307,0.170885,0.10541,0.232645,0.339912,0.178082,0.0355236,0.179707,0.482006,0.27583
0.8,0.2,F,0.1,1946,0.1,0.8,24,0.0,6.0,,0.03,24,0.31388 0.483392 0.158657 5389,T,5389,0.144368,0.095565,0.243459,0.31388,0.158657,0.0248655,0.172017,0.527463,0.319725
0.8,0.2,F,0.1,2453,0.1,0.8,25,0.0,6.0,,0.03,25,0.292259 0.441337 0.147566 6614,T,6614,0.143181,0.0855761,0.212579,0.292259,0.147566,0.0247959,0.159964,0.560175,0.373904
0.8,0.2,F,0.1,3202,0.1,0.8,26,0.0,6.0,,0.03,26,0.266737 0.429498 0.138636 8021,T,8021,0.103977,0.0723102,0.25321,0.266737,0.138636,0.0248099,0.155342,0.594627,0.39035
0.8,0.2,F,0.1,4060,0.1,0.8,27,0.0,6.0,,0.03,27,0.295915 0.453898 0.131606 10672,T,10672,0.137931,0.0729948,0.242972,0.295915,0.131606,0.0213643,0.147489,0.572479,0.377249
0.8,0.2,F,0.1,4868,0.1,0.8,28,0.0,6.0,,0.03,28,0.304242 0.466688 0.121345 12518,T,12518,0.141796,0.0633488,0.261543,0.304242,0.121345,0.0165362,0.146269,0.574413,0.370506
0.8,0.2,F,0.1,5674,0.1,0.8,29,0.0,6.0,,0.03,29,0.305742 0.471697 0.123449 14751,T,14751,0.139787,0.0684699,0.26344,0.305742,0.123449,0.0148465,0.148736,0.570809,0.364721
0.8,0.2,F,0.1,6099,0.1,0.8,30,0.0,6.0,,0.03,30,0.340082 0.502015 0.118939 16374,T,16374,0.178148,0.0681568,0.25571,0.340082,0.118939,0.0166117,0.136497,0.54098,0.344876
0.8,0.2,F,0.1,6247,0.1,0.8,31,0.0,6.0,,0.03,31,0.356943 0.525666 0.118904 17182,T,17182,0.18822,0.0727506,0.264696,0.356943,0.118904,0.0161215,0.132813,0.524153,0.325399
0.8,0.2,F,0.1,5904,0.1,0.8,32,0.0,6.0,,0.03,32,0.389522 0.559301 0.118574 17293,T,17293,0.219742,0.0783554,0.261204,0.389522,0.118574,0.0145145,0.129763,0.491904,0.296421
0.8,0.2,F,0.1,5457,0.1,0.8,33,0.0,6.0,,0.03,33,0.395327 0.562147 0.119197 16284,T,16284,0.228507,0.0794031,0.254237,0.395327,0.119197,0.0143085,0.130373,0.485477,0.293171
0.8,0.2,F,0.1,5215,0.1,0.8,34,0.0,6.0,,0.03,34,0.422173 0.597048 0.110239 15920,T,15920,0.247299,0.0853643,0.264384,0.422173,0.110239,0.0125628,0.109987,0.467588,0.280402
0.8,0.2,F,0.1,4939,0.1,0.8,35,0.0,6.0,,0.03,35,0.435359 0.601487 0.106076 15470,T,15470,0.269231,0.0819005,0.250356,0.435359,0.106076,0.0121526,0.105947,0.458565,0.280414
0.8,0.2,F,0.1,4942,0.1,0.8,36,0.0,6.0,,0.03,36,0.416113 0.591686 0.103621 14746,T,14746,0.24054,0.0801573,0.270989,0.416113,0.103621,0.0113929,0.104299,0.480266,0.292622
0.8,0.2,F,0.1,4558,0.1,0.8,37,0.0,6.0,,0.03,37,0.446895 0.621871 0.099234 14622,T,14622,0.271919,0.0837779,0.266174,0.446895,0.099234,0.0119683,0.0907537,0.453871,0.275407
0.8,0.2,F,0.1,4189,0.1,0.8,38,0.0,6.0,,0.03,38,0.456238 0.635978 0.0923277 13425,T,13425,0.276499,0.0825326,0.276946,0.456238,0.0923277,0.00916201,0.0837989,0.451434,0.271061
0.8,0.2,F,0.1,3969,0.1,0.8,39,0.0,6.0,,0.03,39,0.473573 0.655227 0.0890599 12733,T,12733,0.291919,0.0814419,0.281866,0.473573,0.0890599,0.00879604,0.0790858,0.437367,0.256892
0.8,0.2,F,0.1,3623,0.1,0.8,40,0.0,6.0,,0.03,40,0.485613 0.674004 0.0884657 12129,T,12129,0.297222,0.0861571,0.290626,0.485613,0.0884657,0.00775002,0.0752741,0.425921,0.242971
0.8,0.2,F,0.1,3091,0.1,0.8,41,0.0,6.0,,0.03,41,0.516347 0.718621 0.0935738 10644,T,10644,0.314074,0.0938557,0.310691,0.516347,0.0935738,0.00958286,0.0741263,0.390079,0.19767
0.8,0.2,F,0.1,2671,0.1,0.8,42,0.0,6.0,,0.03,42,0.558845 0.761532 0.0900947 9712,T,9712,0.356157,0.0924629,0.312912,0.558845,0.0900947,0.00957578,0.068575,0.351061,0.160317
0.8,0.2,F,0.1,2243,0.1,0.8,43,0.0,6.0,,0.03,43,0.576241 0.771561 0.10043 8847,T,8847,0.38092,0.096756,0.293885,0.576241,0.10043,0.0142421,0.0756189,0.32333,0.138578
0.8,0.2,F,0.1,2052,0.1,0.8,44,0.0,6.0,,0.03,44,0.581083 0.774777 0.107594 8072,T,8072,0.387389,0.106169,0.281219,0.581083,0.107594,0.0154856,0.0780476,0.311323,0.13169
0.8,0.2,F,0.1,1893,0.1,0.8,45,0.0,6.0,,0.03,45,0.579981 0.77085 0.113234 7458,T,7458,0.389112,0.10901,0.272727,0.579981,0.113234,0.0152856,0.0868866,0.306785,0.126978
0.8,0.2,F,0.1,1756,0.1,0.8,46,0.0,6.0,,0.03,46,0.54975 0.743388 0.119157 6995,T,6995,0.356112,0.117227,0.27005,0.54975,0.119157,0.0165833,0.0879199,0.331094,0.152109
0.8,0.2,F,0.1,1601,0.1,0.8,47,0.0,6.0,,0.03,47,0.543737 0.742081 0.116176 6219,T,6219,0.345393,0.119794,0.276893,0.543737,0.116176,0.0152758,0.0820068,0.340087,0.160637
0.8,0.2,F,0.1,1617,0.1,0.8,48,0.0,6.0,,0.03,48,0.534811 0.733333 0.112233 6090,T,6090,0.336289,0.108374,0.28867,0.534811,0.112233,0.0139573,0.0881773,0.352956,0.164532
0.8,0.2,F,0.1,1575,0.1,0.8,49,0.0,6.0,,0.03,49,0.55531 0.770943 0.107137 5885,T,5885,0.339677,0.109431,0.321835,0.55531,0.107137,0.0130841,0.0786746,0.337553,0.137298
0.8,0.2,F,0.1,1503,0.1,0.8,50,0.0,6.0,,0.03,50,0.591177 0.784192 0.102083 6098,T,6098,0.398163,0.101509,0.28452,0.591177,0.102083,0.0152509,0.0721548,0.30674,0.128403
0.8,0.2,F,0.1,1340,0.1,0.8,51,0.0,6.0,,0.03,51,0.596676 0.80018 0.101078 5565,T,5565,0.393172,0.10027,0.306739,0.596676,0.101078,0.0145553,0.0727763,0.302246,0.112489
0.8,0.2,F,0.1,1173,0.1,0.8,52,0.0,6.0,,0.03,52,0.605424 0.792681 0.107561 5383,T,5383,0.418168,0.102174,0.272339,0.605424,0.107561,0.0148616,0.083225,0.287015,0.109233
0.8,0.2,F,0.1,1190,0.1,0.8,53,0.0,6.0,,0.03,53,0.576686 0.782072 0.119963 4864,T,4864,0.371299,0.121711,0.289062,0.576686,0.119963,0.0148026,0.0886102,0.303351,0.114515
0.8,0.2,F,0.1,1328,0.1,0.8,54,0.0,6.0,,0.03,54,0.569739 0.773326 0.115627 5241,T,5241,0.366151,0.124022,0.283152,0.569739,0.115627,0.0146919,0.0778477,0.314635,0.134135
0.8,0.2,F,0.1,1494,0.1,0.8,55,0.0,6.0,,0.03,55,0.554333 0.744367 0.10182 5770,T,5770,0.364298,0.0993068,0.280763,0.554333,0.10182,0.0147314,0.07487,0.343847,0.166031
0.8,0.2,F,0.1,1623,0.1,0.8,56,0.0,6.0,,0.03,56,0.538944 0.705499 0.097192 5983,T,5983,0.372388,0.0904229,0.242688,0.538944,0.097192,0.0113655,0.0812302,0.363864,0.201905
0.8,0.2,F,0.1,2016,0.1,0.8,57,0.0,6.0,,0.03,57,0.479745 0.675311 0.0964401 6517,T,6517,0.28418,0.0902256,0.300905,0.479745,0.0964401,0.012429,0.0777965,0.423815,0.234464
0.8,0.2,F,0.1,2201,0.1,0.8,58,0.0,6.0,,0.03,58,0.494117 0.67041 0.0981415 7479,T,7479,0.317823,0.0847707,0.267817,0.494117,0.0981415,0.00775505,0.0960021,0.407742,0.225832
0.8,0.2,F,0.1,2344,0.1,0.8,59,0.0,6.0,,0.03,59,0.467541 0.64237 0.10959 7779,T,7779,0.292711,0.0835583,0.266101,0.467541,0.10959,0.0127266,0.110168,0.422869,0.234735
0.8,0.2,F,0.1,2383,0.1,0.8,60,0.0,6.0,,0.03,60,0.466472 0.633096 0.108776 7874,T,7874,0.299848,0.0800102,0.253239,0.466472,0.108776,0.015367,0.106807,0.424752,0.244729
0.8,0.2,F,0.1,2571,0.1,0.8,61,0.0,6.0,,0.03,61,0.448548 0.618678 0.112606 7988,T,7988,0.278418,0.0787431,0.261517,0.448548,0.112606,0.012018,0.122434,0.438846,0.24687
0.8,0.2,F,0.1,2564,0.1,0.8,62,0.0,6.0,,0.03,62,0.454346 0.647217 0.123657 8192,T,8192,0.261475,0.0970459,0.288696,0.454346,0.123657,0.0203857,0.109497,0.421997,0.2229
0.8,0.2,F,0.1,2343,0.1,0.8,63,0.0,6.0,,0.03,63,0.475187 0.681685 0.13187 7879,T,7879,0.268689,0.112324,0.300673,0.475187,0.13187,0.0182764,0.114862,0.392943,0.185176
0.8,0.2,F,0.1,1998,0.1,0.8,64,0.0,6.0,,0.03,64,0.513603 0.717093 0.130118 7278,T,7278,0.310113,0.117752,0.289228,0.513603,0.130118,0.0210223,0.10044,0.356279,0.161445
0.8,0.2,F,0.1,1673,0.1,0.8,65,0.0,6.0,,0.03,65,0.531506 0.732819 0.132432 6475,T,6475,0.330193,0.120927,0.281699,0.531506,0.132432,0.019305,0.105328,0.336062,0.142548
0.8,0.2,F,0.1,1507,0.1,0.8,66,0.0,6.0,,0.03,66,0.532567 0.748947 0.132022 5696,T,5696,0.316187,0.120084,0.312676,0.532567,0.132022,0.0231742,0.0976124,0.335411,0.130267
0.8,0.2,F,0.1,1318,0.1,0.8,67,0.0,6.0,,0.03,67,0.579889 0.793344 0.117463 5589,T,5589,0.366434,0.131866,0.295044,0.579889,0.117463,0.0146717,0.0737162,0.302648,0.118268
0.8,0.2,F,0.1,1237,0.1,0.8,68,0.0,6.0,,0.03,68,0.592681 0.814638 0.104614 5028,T,5028,0.370724,0.118138,0.325776,0.592681,0.104614,0.0143198,0.0624503,0.302705,0.108592
0.8,0.2,F,0.1,1131,0.1,0.8,69,0.0,6.0,,0.03,69,0.631703 0.835225 0.100489 5110,T,5110,0.42818,0.119374,0.287671,0.631703,0.100489,0.0107632,0.0600783,0.267808,0.0939335
0.8,0.2,F,0.1,1089,0.1,0.8,70,0.0,6.0,,0.03,70,0.636157 0.842713 0.107194 4851,T,4851,0.429602,0.120594,0.292517,0.636157,0.107194,0.0142239,0.0653474,0.256648,0.0777159
0.8,0.2,F,0.1,1029,0.1,0.8,71,0.0,6.0,,0.03,71,0.659485 0.872835 0.0973807 4734,T,4734,0.446134,0.112801,0.313899,0.659485,0.0973807,0.0107731,0.060414,0.243135,0.055978
0.8,0.2,F,0.1,777,0.1,0.8,72,0.0,6.0,,0.03,72,0.703624 0.908494 0.093658 4415,T,4415,0.498754,0.11778,0.291959,0.703624,0.093658,0.0133635,0.0428086,0.202718,0.0353341
0.8,0.2,F,0.1,517,0.1,0.8,73,0.0,6.0,,0.03,73,0.740816 0.930865 0.0996529 3457,T,3457,0.550767,0.137113,0.242985,0.740816,0.0996529,0.0133063,0.03558,0.159531,0.0202488
0.8,0.2,F,0.1,297,0.1,0.8,74,0.0,6.0,,0.03,74,0.792506 0.954472 0.0811845 2482,T,2482,0.63054,0.122885,0.201048,0.792506,0.0811845,0.00684932,0.0257857,0.126309,0.0128928
0.8,0.2,F,0.1,203,0.1,0.8,75,0.0,6.0,,0.03,75,0.80748 0.963826 0.0686695 1631,T,1631,0.651134,0.10607,0.206622,0.80748,0.0686695,0.00367872,0.0239117,0.12385,0.00858369
0.8,0.2,F,0.1,143,0.1,0.8,76,0.0,6.0,,0.03,76,0.819016 0.95246 0.058799 1199,T,1199,0.685571,0.0692244,0.197665,0.819016,0.058799,0.0116764,0.0250209,0.122185,0.0108424
0.8,0.2,F,0.1,116,0.1,0.8,77,0.0,6.0,,0.03,77,0.802564 0.935385 0.0707692 975,T,975,0.669744,0.094359,0.171282,0.802564,0.0707692,0.00205128,0.0430769,0.126667,0.0194872
0.8,0.2,F,0.1,117,0.1,0.8,78,0.0,6.0,,0.03,78,0.656849 0.760274 0.117808 730,T,730,0.553425,0.0657534,0.141096,0.656849,0.117808,0.0356164,0.0986301,0.225342,0.105479
0.8,0.2,F,0.1,151,0.1,0.8,79,0.0,6.0,,0.03,79,0.433498 0.553366 0.183087 609,T,609,0.313629,0.101806,0.137931,0.433498,0.183087,0.0311987,0.20197,0.383415,0.213465
0.8,0.2,F,0.1,321,0.1,0.8,80,0.0,6.0,,0.03,80,0.255855 0.368852 0.211358 854,T,854,0.142857,0.0644028,0.161593,0.255855,0.211358,0.0526932,0.252927,0.532787,0.325527
0.8,0.2,F,0.1,620,0.1,0.8,81,0.0,6.0,,0.03,81,0.187992 0.307087 0.205381 1524,T,1524,0.0688976,0.0597113,0.178478,0.187992,0.205381,0.0479003,0.255249,0.606627,0.389764
0.8,0.2,F,0.1,944,0.1,0.8,82,0.0,6.0,,0.03,82,0.181839 0.31435 0.20157 2230,T,2230,0.0493274,0.0843049,0.180717,0.181839,0.20157,0.0394619,0.23991,0.616592,0.406278
0.8,0.2,F,0.1,1202,0.1,0.8,83,0.0,6.0,,0.03,83,0.207258 0.353285 0.162883 2907,T,2907,0.0612315,0.0743034,0.21775,0.207258,0.162883,0.0295838,0.192294,0.629859,0.424837
0.8,0.2,F,0.1,1358,0.1,0.8,84,0.0,6.0,,0.03,84,0.232455 0.393545 0.14658 3377,T,3377,0.0713651,0.0811371,0.241042,0.232455,0.14658,0.0228013,0.16642,0.620965,0.417234
0.8,0.2,F,0.1,1546,0.1,0.8,85,0.0,6.0,,0.03,85,0.276363 0.450841 0.131941 3926,T,3926,0.101885,0.0830362,0.26592,0.276363,0.131941,0.0224147,0.136016,0.591696,0.390728
0.8,0.2,F,0.1,1611,0.1,0.8,86,0.0,6.0,,0.03,86,0.345961 0.523094 0.122412 4395,T,4395,0.168828,0.0891923,0.265074,0.345961,0.122412,0.0168373,0.121957,0.531627,0.338111
0.8,0.2,F,0.1,1744,0.1,0.8,87,0.0,6.0,,0.03,87,0.348985 0.551166 0.114637 4632,T,4632,0.146805,0.0902418,0.314119,0.348985,0.114637,0.0120898,0.114853,0.536377,0.321891
0.8,0.2,F,0.1,1748,0.1,0.8,88,0.0,6.0,,0.03,88,0.412632 0.637648 0.104613 4813,T,4813,0.187617,0.0941201,0.355911,0.412632,0.104613,0.0085186,0.0980677,0.482755,0.255766
0.8,0.2,F,0.1,1565,0.1,0.8,89,0.0,6.0,,0.03,89,0.489812 0.715755 0.0992536 4957,T,4957,0.263869,0.0968328,0.355053,0.489812,0.0992536,0.0100867,0.0815009,0.410934,0.192657
0.8,0.2,F,0.1,1276,0.1,0.8,90,0.0,6.0,,0.03,90,0.556399 0.779093 0.0985035 4477,T,4477,0.333706,0.106991,0.338396,0.556399,0.0985035,0.00603082,0.077954,0.345097,0.136922
0.8,0.2,F,0.1,947,0.1,0.8,91,0.0,6.0,,0.03,91,0.606 0.83275 0.1075 4000,T,4000,0.37925,0.1275,0.326,0.606,0.1075,0.0105,0.0665,0.2865,0.09025
0.8,0.2,F,0.1,697,0.1,0.8,92,0.0,6.0,,0.03,92,0.621305 0.835476 0.104113 3112,T,3112,0.407134,0.132712,0.29563,0.621305,0.104113,0.00899743,0.0575193,0.274582,0.0980077
0.8,0.2,F,0.1,578,0.1,0.8,93,0.0,6.0,,0.03,93,0.666607 0.87442 0.0893685 2803,T,2803,0.458794,0.125223,0.290403,0.666607,0.0893685,0.00749197,0.0385301,0.244024,0.0795576
0.8,0.2,F,0.1,519,0.1,0.8,94,0.0,6.0,,0.03,94,0.672774 0.86249 0.0823483 2538,T,2538,0.483058,0.104413,0.27502,0.672774,0.0823483,0.00906225,0.0421592,0.244878,0.0862884
0.8,0.2,F,0.1,479,0.1,0.8,95,0.0,6.0,,0.03,95,0.630237 0.858152 0.0893488 1981,T,1981,0.402322,0.128218,0.327612,0.630237,0.0893488,0.00555275,0.0393741,0.280414,0.0969207
0.8,0.2,F,0.1,383,0.1,0.8,96,0.0,6.0,,0.03,96,0.682576 0.877273 0.0729798 1980,T,1980,0.487879,0.10202,0.287374,0.682576,0.0729798,0.00707071,0.029798,0.244444,0.0858586
0.8,0.2,F,0.1,339,0.1,0.8,97,0.0,6.0,,0.03,97,0.706109 0.893891 0.0530547 1555,T,1555,0.518328,0.0765273,0.299035,0.706109,0.0530547,0.00192926,0.0257235,0.240836,0.0784566
0.8,0.2,F,0.1,258,0.1,0.8,98,0.0,6.0,,0.03,98,0.737941 0.940965 0.0446364 1389,T,1389,0.534917,0.0741541,0.331893,0.737941,0.0446364,0.0,0.0151188,0.217423,0.0439165
0.8,0.2,F,0.1,145,0.1,0.8,99,0.0,6.0,,0.03,99,0.811833 0.962173 0.0363725 1031,T,1031,0.661494,0.0591659,0.241513,0.811833,0.0363725,0.000969932,0.0116392,0.151794,0.0252182
0.8,0.2,F,0.1,80,0.1,0.8,100,0.0,6.0,,0.03,100,0.857771 0.979472 0.0197947 682,T,682,0.73607,0.0307918,0.21261,0.857771,0.0197947,0.0,0.00879765,0.122434,0.0117302
0.8,0.2,F,0.1,49,0.1,0.8,101,0.0,6.0,,0.03,101,0.853687 0.981567 0.0299539 434,T,434,0.725806,0.0437788,0.211982,0.853687,0.0299539,0.00230415,0.0115207,0.116359,0.00460829
0.8,0.2,F,0.1,16,0.1,0.8,102,0.0,6.0,,0.03,102,0.844398 0.950207 0.0518672 241,T,241,0.738589,0.0622407,0.149378,0.844398,0.0518672,0.0124481,0.0165975,0.103734,0.0207469
0.8,0.2,F,0.1,18,0.1,0.8,103,0.0,6.0,,0.03,103,0.680851 0.87234 0.0531915 94,T,94,0.489362,0.106383,0.276596,0.680851,0.0531915,0.0,0.0,0.265957,0.12766
0.8,0.2,F,0.1,43,0.1,0.8,104,0.0,6.0,,0.03,104,0.536667 0.713333 0.0366667 150,T,150,0.36,0.04,0.313333,0.536667,0.0366667,0.0,0.0333333,0.426667,0.253333
0.8,0.2,F,0.1,89,0.1,0.8,105,0.0,6.0,,0.03,105,0.487762 0.632867 0.0524476 286,T,286,0.342657,0.0559441,0.234266,0.487762,0.0524476,0.0,0.048951,0.45979,0.318182
0.8,0.2,F,0.1,164,0.1,0.8,106,0.0,6.0,,0.03,106,0.396181 0.596659 0.0584726 419,T,419,0.195704,0.0238663,0.377088,0.396181,0.0584726,0.00954654,0.0739857,0.545346,0.319809
0.8,0.2,F,0.1,261,0.1,0.8,107,0.0,6.0,,0.03,107,0.450925 0.70128 0.0825036 703,T,703,0.200569,0.0668563,0.433855,0.450925,0.0825036,0.00995733,0.0782361,0.466572,0.210526
0.8,0.2,F,0.1,301,0.1,0.8,108,0.0,6.0,,0.03,108,0.574268 0.824268 0.0700837 956,T,956,0.324268,0.0889121,0.411088,0.574268,0.0700837,0.00523013,0.040795,0.355649,0.129707
0.8,0.2,F,0.1,226,0.1,0.8,109,0.0,6.0,,0.03,109,0.657129 0.886546 0.0727912 996,T,996,0.427711,0.0993976,0.359438,0.657129,0.0727912,0.00401606,0.0381526,0.27008,0.0712851
0.8,0.2,F,0.1,135,0.1,0.8,110,0.0,6.0,,0.03,110,0.726291 0.888355 0.0714286 833,T,833,0.564226,0.105642,0.218487,0.726291,0.0714286,0.0,0.0372149,0.202281,0.0744298
0.8,0.2,F,0.1,163,0.1,0.8,111,0.0,6.0,,0.03,111,0.613354 0.767081 0.0590062 644,T,644,0.459627,0.0776398,0.229814,0.613354,0.0590062,0.0015528,0.0372671,0.32764,0.194099
0.8,0.2,F,0.1,300,0.1,0.8,112,0.0,6.0,,0.03,112,0.504315 0.695793 0.0555556 927,T,927,0.312837,0.0463862,0.33657,0.504315,0.0555556,0.00323625,0.0582524,0.440129,0.242718
0.8,0.2,F,0.1,369,0.1,0.8,113,0.0,6.0,,0.03,113,0.517077 0.71247 0.0607625 1259,T,1259,0.321684,0.0659253,0.324861,0.517077,0.0607625,0.00238284,0.050834,0.42216,0.234313
0.8,0.2,F,0.1,483,0.1,0.8,114,0.0,6.0,,0.03,114,0.488235 0.696194 0.0539792 1445,T,1445,0.280277,0.0484429,0.367474,0.488235,0.0539792,0.00692042,0.0456747,0.457785,0.251211
0.8,0.2,F,0.1,630,0.1,0.8,115,0.0,6.0,,0.03,115,0.473229 0.66425 0.0652538 1793,T,1793,0.282209,0.0613497,0.320692,0.473229,0.0652538,0.00501952,0.0591188,0.461517,0.271612
0.8,0.2,F,0.1,785,0.1,0.8,116,0.0,6.0,,0.03,116,0.45418 0.663388 0.0677246 2237,T,2237,0.244971,0.0607957,0.357622,0.45418,0.0677246,0.00178811,0.0710773,0.478096,0.263746
0.8,0.2,F,0.1,845,0.1,0.8,117,0.0,6.0,,0.03,117,0.470774 0.67796 0.0785555 2686,T,2686,0.263589,0.0886076,0.325763,0.470774,0.0785555,0.00670141,0.0551005,0.45067,0.260238
0.8,0.2,F,0.1,884,0.1,0.8,118,0.0,6.0,,0.03,118,0.459106 0.64631 0.0757906 2751,T,2751,0.271901,0.0712468,0.303162,0.459106,0.0757906,0.00472555,0.0708833,0.465104,0.278081
0.8,0.2,F,0.1,1086,0.1,0.8,119,0.0,6.0,,0.03,119,0.42736 0.601789 0.0811228 3242,T,3242,0.25293,0.0743368,0.274522,0.42736,0.0811228,0.00771129,0.0724861,0.491518,0.318014
0.8,0.2,F,0.1,1402,0.1,0.8,120,0.0,6.0,,0.03,120,0.378443 0.577066 0.081965 3776,T,3776,0.17982,0.0722987,0.324947,0.378443,0.081965,0.0103284,0.0709746,0.539592,0.341631
