original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,74,0.67,0.927553,0.69,0.79444,0.77,0.128389,0.79,0.0609791,0.67414,0.778423,0.104283,,
0,75,0.67,0.959252,0.69,0.839984,0.77,0.137952,0.79,0.084644,0.679936,0.784239,0.104303,,
0,76,0.67,0.96176,0.69,0.892213,0.77,0.181547,0.79,0.0980626,0.687761,0.789536,0.101775,,
0,77,0.69,0.925339,0.71,0.784057,0.79,0.119988,0.81,0.0615557,0.693587,0.796841,0.103254,,
0,78,0.69,0.954234,0.71,0.841828,0.79,0.14304,0.81,0.0798749,0.69965,0.803628,0.103978,,
0,0,0.19,0.966423,0.21,0.876528,0.29,0.166772,0.31,0.0970729,0.204778,0.30916,0.104382,,
0,1,0.21,0.918721,0.23,0.776884,0.31,0.113302,0.33,0.0610886,0.21264,0.315095,0.102455,,
0,2,0.21,0.950769,0.23,0.84164,0.31,0.123389,0.33,0.0764312,0.219304,0.319962,0.100658,,
0,3,0.21,0.964784,0.23,0.894071,0.31,0.140202,0.33,0.0866948,0.228323,0.325027,0.096704,,
0,4,0.23,0.920729,0.25,0.750964,0.33,0.100408,0.35,0.0528584,0.232442,0.330172,0.09773,,
0,5,0.23,0.938841,0.25,0.819692,0.33,0.11432,0.35,0.0610665,0.23652,0.335378,0.098858,,
0,6,0.23,0.960083,0.25,0.872207,0.33,0.142765,0.35,0.0812301,0.243674,0.343899,0.100225,,
0,7,0.25,0.910566,0.27,0.733163,0.35,0.105358,0.37,0.0566401,0.251191,0.3522,0.101009,,
0,8,0.25,0.933997,0.27,0.810777,0.35,0.126852,0.37,0.0721709,0.255518,0.359821,0.104303,,
0,9,0.25,0.947213,0.27,0.859204,0.35,0.14019,0.37,0.0799761,0.260729,0.363349,0.10262,,
0,10,0.27,0.905527,0.29,0.731789,0.37,0.102766,0.39,0.0526026,0.270636,0.371103,0.100467,,
0,11,0.27,0.923896,0.29,0.780008,0.37,0.116961,0.39,0.0740011,0.273321,0.377896,0.104575,,
0,12,0.27,0.950573,0.29,0.849143,0.37,0.139441,0.39,0.0733558,0.279972,0.381936,0.101964,,
0,13,0.27,0.973787,0.29,0.891358,0.37,0.175147,0.39,0.0970104,0.287903,0.389235,0.101332,,
0,14,0.29,0.933333,0.31,0.798354,0.39,0.116476,0.41,0.0717098,0.294939,0.397361,0.102422,,
0,15,0.29,0.955925,0.31,0.847029,0.39,0.14174,0.41,0.0729777,0.300271,0.40214,0.101869,,
0,16,0.29,0.97076,0.31,0.889289,0.39,0.147604,0.41,0.0982854,0.307371,0.409305,0.101934,,
0,17,0.31,0.933959,0.33,0.790768,0.41,0.106802,0.43,0.0570528,0.314743,0.412735,0.097992,,
0,18,0.31,0.957208,0.33,0.847492,0.41,0.12443,0.43,0.0645709,0.320428,0.418163,0.097735,,
0,19,0.31,0.970077,0.33,0.886792,0.41,0.16366,0.43,0.0806498,0.326828,0.425338,0.09851,,
0,20,0.33,0.923954,0.35,0.783911,0.43,0.111405,0.45,0.062744,0.333421,0.434688,0.101267,,
0,21,0.33,0.954324,0.35,0.830763,0.43,0.130462,0.45,0.0715746,0.338793,0.440346,0.101553,,
0,22,0.33,0.970669,0.35,0.893505,0.43,0.167363,0.45,0.0931659,0.348317,0.448158,0.099841,,
0,23,0.35,0.911642,0.37,0.768834,0.45,0.114828,0.47,0.0562887,0.35163,0.455066,0.103436,,
0,24,0.35,0.940162,0.37,0.823505,0.45,0.136419,0.47,0.0708571,0.356885,0.46111,0.104225,,
0,25,0.35,0.958651,0.37,0.869357,0.45,0.154482,0.47,0.0941704,0.363137,0.468067,0.10493,,
0,26,0.37,0.910765,0.39,0.762195,0.45,0.17894,0.47,0.0973966,0.371449,0.469361,0.097912,,
0,27,0.37,0.939595,0.39,0.821712,0.47,0.125429,0.49,0.074392,0.376718,0.479965,0.103247,,
0,28,0.37,0.958243,0.39,0.867059,0.47,0.152305,0.49,0.0731214,0.382775,0.483211,0.100436,,
0,29,0.39,0.903492,0.41,0.737739,0.47,0.176035,0.49,0.0954492,0.390421,0.488871,0.09845,,
0,30,0.39,0.925871,0.41,0.795859,0.49,0.119174,0.51,0.056007,0.39398,0.496071,0.102091,,
0,31,0.39,0.945956,0.41,0.852847,0.49,0.138495,0.51,0.0698529,0.399871,0.501216,0.101345,,
0,32,0.41,0.901447,0.43,0.72963,0.49,0.162405,0.51,0.0866284,0.410168,0.506471,0.096303,,
0,33,0.41,0.932016,0.43,0.797967,0.51,0.104037,0.53,0.0582212,0.414777,0.511762,0.096985,,
0,34,0.41,0.945878,0.43,0.83805,0.51,0.118957,0.53,0.0597379,0.418509,0.516402,0.097893,,
0,35,0.41,0.968569,0.43,0.89031,0.51,0.165682,0.53,0.0828335,0.427524,0.525856,0.098332,,
0,36,0.43,0.913625,0.45,0.770352,0.53,0.109025,0.55,0.0559247,0.431902,0.533399,0.101497,,
0,37,0.43,0.952166,0.45,0.826788,0.53,0.133313,0.55,0.0621629,0.438321,0.539364,0.101043,,
0,38,0.43,0.96624,0.45,0.868281,0.53,0.163009,0.55,0.0855357,0.443524,0.546266,0.102742,,
0,39,0.45,0.90965,0.47,0.738862,0.55,0.101857,0.57,0.061691,0.45113,0.550925,0.099795,,
0,40,0.45,0.940282,0.47,0.811626,0.55,0.12684,0.57,0.0761849,0.456262,0.560597,0.104335,,
0,41,0.45,0.953309,0.47,0.854302,0.55,0.139788,0.57,0.0871991,0.460769,0.565132,0.104363,,
0,42,0.47,0.903416,0.49,0.727503,0.55,0.169019,0.57,0.0918612,0.470388,0.56789,0.097502,,
0,43,0.47,0.928284,0.49,0.798109,0.57,0.107626,0.59,0.0610987,0.474346,0.573278,0.098932,,
0,44,0.47,0.948175,0.49,0.842875,0.57,0.13481,0.59,0.0804426,0.47915,0.582805,0.103655,,
0,45,0.49,0.900795,0.51,0.733591,0.57,0.174886,0.59,0.0929229,0.490095,0.588273,0.098178,,
0,46,0.49,0.925241,0.51,0.788202,0.59,0.123479,0.61,0.0625869,0.493684,0.597712,0.104028,,
0,47,0.49,0.94887,0.51,0.835545,0.59,0.138406,0.61,0.0775592,0.498625,0.602624,0.103999,,
0,48,0.49,0.960845,0.51,0.890511,0.59,0.157198,0.61,0.0872075,0.507302,0.606345,0.099043,,
0,49,0.51,0.925122,0.53,0.787879,0.61,0.100092,0.63,0.0630053,0.513661,0.61005,0.096389,,
0,50,0.51,0.948755,0.53,0.822707,0.61,0.137504,0.63,0.0700989,0.517736,0.621128,0.103392,,
0,51,0.51,0.961219,0.53,0.876306,0.61,0.162975,0.63,0.0802855,0.524419,0.625232,0.100813,,
0,52,0.53,0.913957,0.55,0.761307,0.61,0.191731,0.63,0.0998157,0.531829,0.62996,0.098131,,
0,53,0.53,0.936299,0.55,0.81025,0.63,0.123821,0.65,0.0651987,0.53576,0.638127,0.102367,,
0,54,0.53,0.967045,0.55,0.867136,0.63,0.145693,0.65,0.0720093,0.543421,0.642402,0.098981,,
0,55,0.53,0.973122,0.55,0.89791,0.63,0.184797,0.65,0.0932228,0.549444,0.64852,0.099076,,
0,56,0.55,0.938106,0.57,0.806996,0.65,0.115813,0.67,0.0618318,0.555813,0.655859,0.100046,,
0,57,0.55,0.963087,0.57,0.871196,0.65,0.140105,0.67,0.0787197,0.563731,0.663067,0.099336,,
0,58,0.57,0.900655,0.59,0.748273,0.65,0.170764,0.67,0.0927536,0.570086,0.668142,0.098056,,
0,59,0.57,0.934966,0.59,0.785155,0.67,0.113173,0.69,0.0608771,0.574668,0.675038,0.10037,,
0,60,0.57,0.948851,0.59,0.856275,0.67,0.140506,0.69,0.0729841,0.580554,0.681998,0.101444,,
0,61,0.57,0.96262,0.59,0.877875,0.67,0.161043,0.69,0.0935211,0.584778,0.688081,0.103303,,
0,62,0.59,0.928655,0.61,0.794883,0.69,0.112651,0.71,0.0618762,0.594284,0.694983,0.100699,,
0,63,0.59,0.95287,0.61,0.85216,0.69,0.127666,0.71,0.0730353,0.600499,0.700128,0.099629,,
0,64,0.59,0.966746,0.61,0.882876,0.69,0.157979,0.71,0.0787265,0.605917,0.704631,0.098714,,
0,65,0.61,0.917578,0.63,0.763235,0.71,0.105936,0.73,0.0564848,0.612278,0.712401,0.100123,,
0,66,0.61,0.952451,0.63,0.823193,0.71,0.122688,0.73,0.0709181,0.618116,0.718765,0.100649,,
0,67,0.61,0.963768,0.63,0.874556,0.71,0.145398,0.73,0.0825015,0.624296,0.724436,0.10014,,
0,68,0.63,0.915564,0.65,0.758929,0.73,0.106331,0.75,0.0539023,0.631987,0.732415,0.100428,,
0,69,0.63,0.940516,0.65,0.806833,0.73,0.120073,0.75,0.0673648,0.636062,0.737617,0.101555,,
0,70,0.63,0.956522,0.65,0.869394,0.73,0.140199,0.75,0.0776504,0.642974,0.742854,0.09988,,
0,71,0.65,0.902022,0.67,0.732158,0.75,0.102345,0.77,0.0496395,0.650238,0.75089,0.100652,,
0,72,0.65,0.9375,0.67,0.797881,0.75,0.114683,0.77,0.0627349,0.655372,0.755653,0.100281,,
0,73,0.65,0.957515,0.67,0.854047,0.75,0.158681,0.77,0.0859808,0.661117,0.766143,0.105026,,
0,74,0.67,0.900823,0.69,0.729848,0.77,0.106773,0.79,0.0556321,0.670096,0.772649,0.102553,,
0,75,0.67,0.919324,0.69,0.786127,0.77,0.106231,0.79,0.0558882,0.672902,0.772475,0.099573,,
0,76,0.67,0.94659,0.69,0.836481,0.77,0.136872,0.79,0.0695755,0.678463,0.780958,0.102495,,
0,77,0.67,0.96503,0.69,0.883321,0.77,0.163465,0.79,0.0864198,0.685917,0.786475,0.100558,,
0,78,0.69,0.927416,0.71,0.777593,0.79,0.119141,0.81,0.0615869,0.69366,0.796651,0.102991,,
0,79,0.69,0.952915,0.71,0.838111,0.79,0.135468,0.81,0.0840708,0.699218,0.803802,0.104584,,
0,0,0.19,0.950402,0.21,0.871446,0.29,0.142335,0.31,0.0899502,0.202767,0.306163,0.103396,,
0,1,0.21,0.903831,0.23,0.728864,0.29,0.177107,0.31,0.0974374,0.210438,0.309357,0.098919,,
0,2,0.21,0.929589,0.23,0.808849,0.31,0.117929,0.33,0.065277,0.214901,0.31681,0.101909,,
0,3,0.21,0.955068,0.23,0.842471,0.31,0.132283,0.33,0.0667424,0.219781,0.319851,0.10007,,
0,4,0.21,0.970697,0.23,0.894145,0.31,0.154766,0.33,0.0926143,0.22847,0.327623,0.099153,,
0,5,0.23,0.928545,0.25,0.768425,0.33,0.105263,0.35,0.0542217,0.233565,0.332062,0.098497,,
0,6,0.23,0.946909,0.25,0.835124,0.33,0.123067,0.35,0.0647482,0.238393,0.337911,0.099518,,
0,7,0.23,0.966678,0.25,0.875399,0.33,0.154525,0.35,0.0827688,0.24461,0.345197,0.100587,,
0,8,0.25,0.922566,0.27,0.766181,0.35,0.109337,0.37,0.0597857,0.252886,0.353769,0.100883,,
0,9,0.25,0.937153,0.27,0.823504,0.35,0.121974,0.37,0.0685403,0.256538,0.358225,0.101687,,
0,10,0.25,0.96147,0.27,0.863599,0.35,0.142718,0.37,0.0862417,0.262561,0.365128,0.102567,,
0,11,0.27,0.903262,0.29,0.745562,0.37,0.100711,0.39,0.0587734,0.270414,0.370339,0.099925,,
0,12,0.27,0.933793,0.29,0.802647,0.37,0.124804,0.39,0.0665895,0.275153,0.378522,0.103369,,
0,13,0.27,0.957225,0.29,0.859326,0.37,0.155457,0.39,0.0887402,0.281691,0.386625,0.104934,,
0,14,0.27,0.977099,0.29,0.894086,0.39,0.110607,0.41,0.0562951,0.288575,0.393906,0.105331,,
0,15,0.29,0.934987,0.31,0.81198,0.39,0.122392,0.41,0.0767501,0.295689,0.399812,0.104123,,
0,16,0.29,0.960756,0.31,0.848682,0.39,0.140132,0.41,0.0788406,0.300842,0.403095,0.102253,,
0,17,0.31,0.904723,0.33,0.721964,0.39,0.160535,0.41,0.0877139,0.310517,0.406626,0.096109,,
0,18,0.31,0.914092,0.33,0.780508,0.41,0.112223,0.43,0.0614203,0.31211,0.414812,0.102702,,
0,19,0.31,0.943291,0.33,0.833056,0.41,0.130448,0.43,0.0743733,0.317854,0.42086,0.103006,,
0,20,0.31,0.965855,0.33,0.865392,0.41,0.154925,0.43,0.0902981,0.32311,0.426998,0.103888,,
0,21,0.33,0.909886,0.35,0.754648,0.43,0.112961,0.45,0.0720023,0.331274,0.436329,0.105055,,
0,22,0.33,0.934941,0.35,0.804239,0.43,0.137643,0.45,0.0798041,0.335347,0.443016,0.107669,,
0,23,0.33,0.963755,0.35,0.862586,0.43,0.165049,0.45,0.0981687,0.342604,0.449452,0.106848,,
0,24,0.35,0.913913,0.37,0.760569,0.45,0.111042,0.47,0.0714487,0.351815,0.455578,0.103763,,
0,25,0.35,0.947388,0.37,0.814488,0.45,0.130909,0.47,0.0857901,0.357131,0.463701,0.10657,,
0,26,0.35,0.957095,0.37,0.867555,0.45,0.16544,0.47,0.0855746,0.362753,0.466388,0.103635,,
0,27,0.37,0.903127,0.39,0.745074,0.47,0.100366,0.49,0.0600933,0.370396,0.470182,0.099786,,
0,28,0.37,0.932165,0.39,0.808192,0.47,0.136489,0.49,0.0635838,0.375189,0.48001,0.104821,,
0,29,0.37,0.962312,0.39,0.866258,0.47,0.147505,0.49,0.0814154,0.382974,0.484376,0.101402,,
0,30,0.39,0.90934,0.41,0.750219,0.47,0.182578,0.49,0.0976797,0.391174,0.489453,0.098279,,
0,31,0.39,0.952416,0.41,0.813243,0.49,0.114764,0.51,0.0707214,0.397532,0.496704,0.099172,,
0,32,0.39,0.973638,0.41,0.87874,0.49,0.134267,0.51,0.0795053,0.405519,0.502515,0.096996,,
0,33,0.41,0.904726,0.43,0.75,0.49,0.172368,0.51,0.0976481,0.410611,0.50937,0.098759,,
0,34,0.41,0.929271,0.43,0.801703,0.51,0.106161,0.53,0.0650289,0.414589,0.512996,0.098407,,
0,35,0.41,0.949897,0.43,0.851011,0.51,0.146232,0.53,0.0770593,0.420092,0.523367,0.103275,,
0,36,0.41,0.970874,0.43,0.897386,0.53,0.100201,0.55,0.0565287,0.429289,0.530092,0.100803,,
0,37,0.43,0.917882,0.45,0.800512,0.53,0.10782,0.55,0.0610208,0.433047,0.533342,0.100295,,
0,38,0.43,0.948849,0.45,0.839314,0.53,0.127139,0.55,0.0691769,0.438919,0.539364,0.100445,,
0,39,0.43,0.973343,0.45,0.891179,0.53,0.14586,0.55,0.088551,0.447853,0.546004,0.098151,,
0,40,0.45,0.924376,0.47,0.775787,0.55,0.113772,0.57,0.0561453,0.453281,0.55478,0.101499,,
0,41,0.45,0.947994,0.47,0.832711,0.55,0.143905,0.57,0.0770092,0.458326,0.563126,0.1048,,
0,42,0.45,0.964374,0.47,0.871456,0.55,0.153846,0.57,0.0891396,0.463856,0.566643,0.102787,,
0,43,0.47,0.916732,0.49,0.752881,0.57,0.108961,0.59,0.0606144,0.472042,0.573707,0.101665,,
0,44,0.47,0.944155,0.49,0.818718,0.57,0.130435,0.59,0.0748899,0.47704,0.580959,0.103919,,
0,45,0.47,0.965132,0.49,0.867788,0.57,0.157694,0.59,0.0874207,0.483382,0.58642,0.103038,,
0,46,0.49,0.910396,0.51,0.735573,0.59,0.109541,0.61,0.057126,0.491189,0.593641,0.102452,,
0,47,0.49,0.954931,0.51,0.835289,0.59,0.135492,0.61,0.0833333,0.499183,0.603609,0.104426,,
0,48,0.49,0.961609,0.51,0.863948,0.59,0.161111,0.61,0.092205,0.502617,0.607737,0.10512,,
0,49,0.51,0.915091,0.53,0.756037,0.61,0.113057,0.63,0.0564147,0.511898,0.61461,0.102712,,
0,50,0.51,0.949502,0.53,0.825116,0.61,0.126053,0.63,0.0779555,0.517959,0.620833,0.102874,,
0,51,0.51,0.962132,0.53,0.868482,0.61,0.159786,0.63,0.0827688,0.523269,0.625525,0.102256,,
0,52,0.53,0.905646,0.55,0.74907,0.61,0.19524,0.63,0.0977238,0.530721,0.629533,0.098812,,
0,53,0.53,0.92935,0.55,0.794747,0.63,0.137584,0.65,0.0719751,0.534361,0.641457,0.107096,,
0,54,0.53,0.949273,0.55,0.856529,0.63,0.153391,0.65,0.0781024,0.540626,0.644183,0.103557,,
0,55,0.53,0.971979,0.55,0.897286,0.65,0.105311,0.67,0.0545864,0.549273,0.652094,0.102821,,
0,56,0.55,0.933775,0.57,0.787326,0.65,0.132844,0.67,0.0756211,0.554613,0.661479,0.106866,,
0,57,0.55,0.957549,0.57,0.846254,0.65,0.135937,0.67,0.0903263,0.560342,0.665758,0.105416,,
0,58,0.55,0.96626,0.57,0.881829,0.65,0.170192,0.67,0.094994,0.565696,0.668669,0.102973,,
0,59,0.57,0.924041,0.59,0.788453,0.67,0.11698,0.69,0.0652853,0.573546,0.676569,0.103023,,
0,60,0.57,0.949982,0.59,0.84304,0.67,0.133667,0.69,0.0824257,0.579347,0.683141,0.103794,,
0,61,0.57,0.969979,0.59,0.895833,0.67,0.175873,0.69,0.0883234,0.588876,0.687333,0.098457,,
0,62,0.59,0.931034,0.61,0.784193,0.69,0.117839,0.71,0.0615514,0.594227,0.696339,0.102112,,
0,63,0.59,0.948983,0.61,0.850248,0.69,0.149527,0.71,0.0784146,0.599922,0.703929,0.104007,,
0,64,0.59,0.975561,0.61,0.889605,0.69,0.166612,0.71,0.0950185,0.607581,0.708608,0.101027,,
0,65,0.61,0.92322,0.63,0.79846,0.71,0.108582,0.73,0.0606488,0.613722,0.713581,0.099859,,
0,66,0.61,0.95421,0.63,0.839071,0.71,0.140885,0.73,0.083545,0.619416,0.724261,0.104845,,
0,67,0.61,0.965876,0.63,0.888048,0.71,0.157404,0.73,0.0904872,0.626929,0.727157,0.100228,,
0,68,0.63,0.913011,0.65,0.775157,0.73,0.104185,0.75,0.0646516,0.631888,0.732117,0.100229,,
0,69,0.63,0.941345,0.65,0.825986,0.73,0.127097,0.75,0.07218,0.637168,0.739868,0.1027,,
0,70,0.63,0.968761,0.65,0.879588,0.73,0.159091,0.75,0.0795977,0.645422,0.744867,0.099445,,
0,71,0.65,0.911358,0.67,0.760052,0.75,0.112889,0.77,0.0532394,0.651501,0.754322,0.102821,,
0,72,0.65,0.943335,0.67,0.825148,0.75,0.122653,0.77,0.0658009,0.657333,0.757969,0.100636,,
0,73,0.65,0.963545,0.67,0.871315,0.75,0.157997,0.77,0.0834313,0.66378,0.765556,0.101776,,
0,74,0.67,0.91453,0.69,0.764532,0.75,0.191762,0.77,0.0980101,0.671937,0.769575,0.097638,,
0,75,0.67,0.945599,0.69,0.831502,0.77,0.110072,0.79,0.0589391,0.677993,0.77394,0.095947,,
0,76,0.67,0.961757,0.69,0.84829,0.77,0.143038,0.79,0.0758185,0.680885,0.782805,0.10192,,
0,77,0.67,0.975186,0.69,0.896728,0.77,0.178215,0.79,0.0946262,0.689166,0.788714,0.099548,,
0,78,0.69,0.922137,0.71,0.805287,0.79,0.117258,0.81,0.0634518,0.693789,0.796415,0.102626,,
0,79,0.69,0.953907,0.71,0.842482,0.79,0.128964,0.81,0.0815155,0.699676,0.802209,0.102533,,
0,0,0.19,0.966597,0.21,0.891698,0.29,0.168616,0.31,0.0997603,0.207783,0.30993,0.102147,,
0,1,0.21,0.924954,0.23,0.77104,0.31,0.12203,0.33,0.0577201,0.213243,0.316851,0.103608,,
0,2,0.21,0.94012,0.23,0.819185,0.31,0.133291,0.33,0.0733333,0.216635,0.321105,0.10447,,
0,3,0.21,0.967765,0.23,0.877543,0.31,0.170206,0.33,0.095858,0.225022,0.328886,0.103864,,
0,4,0.21,0.970467,0.23,0.89557,0.33,0.11969,0.35,0.0617914,0.228817,0.336802,0.107985,,
0,5,0.23,0.929936,0.25,0.811774,0.33,0.13122,0.35,0.0835036,0.235067,0.343086,0.108019,,
0,6,0.23,0.950317,0.25,0.855161,0.33,0.162039,0.35,0.0902941,0.240576,0.347294,0.106718,,
0,7,0.25,0.902267,0.27,0.750111,0.35,0.11226,0.37,0.054902,0.250298,0.354275,0.103977,,
0,8,0.25,0.93475,0.27,0.809403,0.35,0.123969,0.37,0.0610009,0.255545,0.357613,0.102068,,
0,9,0.25,0.96068,0.27,0.853279,0.35,0.15133,0.37,0.0804962,0.2613,0.364493,0.103193,,
0,10,0.25,0.969615,0.27,0.886038,0.35,0.173459,0.37,0.0986483,0.266659,0.369639,0.10298,,
0,11,0.27,0.926519,0.29,0.805085,0.37,0.118165,0.39,0.0656413,0.274368,0.376917,0.102549,,
0,12,0.27,0.956017,0.29,0.853668,0.37,0.138717,0.39,0.0765187,0.280946,0.38245,0.101504,,
0,13,0.27,0.96771,0.29,0.897124,0.37,0.165936,0.39,0.0960334,0.289185,0.388865,0.09968,,
0,14,0.29,0.923921,0.31,0.787828,0.39,0.122264,0.41,0.0657895,0.293515,0.397885,0.10437,,
0,15,0.29,0.953863,0.31,0.8469,0.39,0.147903,0.41,0.0766306,0.300071,0.403442,0.103371,,
0,16,0.29,0.970618,0.31,0.893515,0.39,0.169657,0.41,0.0976331,0.308318,0.409343,0.101025,,
0,17,0.31,0.92901,0.33,0.771452,0.41,0.120785,0.43,0.0672433,0.313682,0.417764,0.104082,,
0,18,0.31,0.958797,0.33,0.831993,0.41,0.136706,0.43,0.0713876,0.319274,0.421239,0.101965,,
0,19,0.31,0.968652,0.33,0.888013,0.41,0.16409,0.43,0.0978556,0.327027,0.429352,0.102325,,
0,20,0.33,0.925471,0.35,0.780567,0.43,0.114774,0.45,0.0529954,0.333516,0.434783,0.101267,,
0,21,0.33,0.945448,0.35,0.84842,0.43,0.133903,0.45,0.0633136,0.339368,0.439606,0.100238,,
0,22,0.33,0.972496,0.35,0.882495,0.43,0.159256,0.45,0.0836268,0.34611,0.44567,0.09956,,
0,23,0.35,0.922083,0.37,0.788278,0.45,0.103753,0.47,0.0605394,0.353301,0.451737,0.098436,,
0,24,0.35,0.948513,0.37,0.828137,0.45,0.13234,0.47,0.0719816,0.35806,0.460716,0.102656,,
0,25,0.35,0.968707,0.37,0.8772,0.45,0.172347,0.47,0.0934207,0.365017,0.468333,0.103316,,
0,26,0.37,0.913688,0.39,0.767886,0.47,0.122393,0.49,0.0631313,0.371878,0.477557,0.105679,,
0,27,0.37,0.946177,0.39,0.835093,0.47,0.141749,0.49,0.0731497,0.378314,0.482172,0.103858,,
0,28,0.37,0.963798,0.39,0.86942,0.47,0.166615,0.49,0.089803,0.38352,0.487345,0.103825,,
0,29,0.39,0.908661,0.41,0.773942,0.49,0.104248,0.51,0.0596405,0.391286,0.491905,0.100619,,
0,30,0.39,0.939844,0.41,0.832711,0.49,0.139906,0.51,0.0742407,0.397438,0.502154,0.104716,,
0,31,0.39,0.96136,0.41,0.868191,0.49,0.168424,0.51,0.0920349,0.403172,0.507915,0.104743,,
0,32,0.41,0.909337,0.43,0.739222,0.51,0.104148,0.53,0.064693,0.411098,0.512103,0.101005,,
0,33,0.41,0.932859,0.43,0.810609,0.51,0.124369,0.53,0.077755,0.415376,0.520456,0.10508,,
0,34,0.41,0.959502,0.43,0.870109,0.51,0.148815,0.53,0.0824619,0.423312,0.524714,0.101402,,
0,35,0.41,0.97109,0.43,0.891954,0.51,0.166988,0.53,0.0991366,0.427967,0.529746,0.101779,,
0,36,0.43,0.932853,0.45,0.798915,0.53,0.108957,0.55,0.0631124,0.434906,0.533908,0.099002,,
0,37,0.43,0.955006,0.45,0.843587,0.53,0.150663,0.55,0.0663355,0.439874,0.542016,0.102142,,
0,38,0.43,0.972784,0.45,0.887058,0.53,0.16525,0.55,0.0906892,0.446981,0.547502,0.100521,,
0,39,0.45,0.926585,0.47,0.786424,0.55,0.126076,0.57,0.0592572,0.453793,0.557805,0.104012,,
0,40,0.45,0.945355,0.47,0.838326,0.55,0.132697,0.57,0.0801255,0.458475,0.562439,0.103964,,
0,41,0.45,0.970546,0.47,0.880841,0.55,0.1627,0.57,0.0864865,0.465728,0.566454,0.100726,,
0,42,0.47,0.907078,0.49,0.75,0.55,0.175236,0.57,0.0960576,0.470901,0.569004,0.098103,,
0,43,0.47,0.931868,0.49,0.812701,0.57,0.126574,0.59,0.0676315,0.475348,0.579017,0.103669,,
0,44,0.47,0.966114,0.49,0.872475,0.57,0.149259,0.59,0.0876576,0.484121,0.585993,0.101872,,
0,45,0.49,0.916988,0.51,0.772822,0.59,0.104536,0.61,0.0521071,0.492357,0.59173,0.099373,,
0,46,0.49,0.939371,0.51,0.81553,0.59,0.124222,0.61,0.0745087,0.496358,0.599745,0.103387,,
0,47,0.49,0.960805,0.51,0.867233,0.59,0.158382,0.61,0.0831442,0.502996,0.605519,0.102523,,
0,48,0.49,0.979769,0.51,0.896721,0.61,0.10745,0.63,0.0598194,0.50921,0.613128,0.103918,,
0,49,0.51,0.93694,0.53,0.813182,0.61,0.124776,0.63,0.069398,0.51597,0.618948,0.102978,,
0,50,0.51,0.960309,0.53,0.853135,0.61,0.144089,0.63,0.0771292,0.521254,0.623169,0.101915,,
0,51,0.51,0.978102,0.53,0.899475,0.63,0.108696,0.65,0.0558205,0.529866,0.633289,0.103423,,
0,52,0.53,0.924013,0.55,0.790631,0.63,0.113596,0.65,0.0681947,0.533601,0.635989,0.102388,,
0,53,0.53,0.957283,0.55,0.850626,0.63,0.143855,0.65,0.0839628,0.540742,0.644645,0.103903,,
0,54,0.53,0.969728,0.55,0.896499,0.63,0.16861,0.65,0.0981211,0.549044,0.649467,0.100423,,
0,55,0.55,0.927979,0.57,0.79992,0.65,0.118402,0.67,0.0645517,0.55437,0.656835,0.102465,,
0,56,0.55,0.944961,0.57,0.837918,0.65,0.139925,0.67,0.0731847,0.558401,0.661964,0.103563,,
0,57,0.55,0.971127,0.57,0.882146,0.65,0.158796,0.67,0.0939994,0.565987,0.668148,0.102161,,
0,58,0.57,0.920855,0.59,0.747024,0.67,0.111421,0.69,0.0664095,0.572399,0.675075,0.102676,,
0,59,0.57,0.944612,0.59,0.832132,0.67,0.116578,0.69,0.0779145,0.577932,0.678576,0.100644,,
0,60,0.57,0.959813,0.59,0.863278,0.67,0.151935,0.69,0.0856568,0.582392,0.685672,0.10328,,
0,61,0.59,0.914967,0.61,0.766279,0.69,0.102777,0.71,0.0537213,0.592013,0.691132,0.099119,,
0,62,0.59,0.941245,0.61,0.804002,0.69,0.125153,0.71,0.0694693,0.596011,0.699034,0.103023,,
0,63,0.59,0.96337,0.61,0.866501,0.69,0.15035,0.71,0.0891868,0.603084,0.706464,0.10338,,
0,64,0.59,0.980247,0.61,0.899002,0.71,0.107715,0.73,0.0558061,0.609754,0.712973,0.103219,,
0,65,0.61,0.921336,0.63,0.789431,0.71,0.122012,0.73,0.0794628,0.613235,0.720347,0.107112,,
0,66,0.61,0.956333,0.63,0.847187,0.71,0.143754,0.73,0.0812482,0.620323,0.724,0.103677,,
0,67,0.63,0.90549,0.65,0.732558,0.71,0.170799,0.73,0.0933948,0.630635,0.728293,0.097658,,
0,68,0.63,0.929931,0.65,0.78169,0.73,0.120763,0.75,0.0608841,0.634038,0.736935,0.102897,,
0,69,0.63,0.954044,0.65,0.853814,0.73,0.143949,0.75,0.0772346,0.640784,0.743175,0.102391,,
0,70,0.63,0.969406,0.65,0.872756,0.73,0.1637,0.75,0.0946026,0.644362,0.748438,0.104076,,
0,71,0.65,0.916914,0.67,0.772613,0.75,0.108742,0.77,0.0660403,0.652344,0.754094,0.10175,,
0,72,0.65,0.95163,0.67,0.838956,0.75,0.136222,0.77,0.0741472,0.659164,0.76167,0.102506,,
0,73,0.65,0.964706,0.67,0.867925,0.75,0.157009,0.77,0.0830232,0.663372,0.765411,0.102039,,
