Conversion,Dominant_r2,Embryo,FRACTION,Fitness,Gen,Germline,Recessive_r2,pop_size,rate_dr,rate_r2,rate_wt,success_Yes
0.8,F,0.1,0.1,0.8,0,0.0,T,55411,0.0501254,0.0,0.949875,
0.8,F,0.1,0.1,0.8,1,0.0,T,49502,0.0806331,0.00432306,0.915044,
0.8,F,0.1,0.1,0.8,2,0.0,T,48290,0.120646,0.00844895,0.870905,
0.8,F,0.1,0.1,0.8,3,0.0,T,46406,0.179513,0.0139206,0.806566,
0.8,F,0.1,0.1,0.8,4,0.0,T,44346,0.259685,0.0206558,0.719659,
0.8,F,0.1,0.1,0.8,5,0.0,T,41215,0.361288,0.0265195,0.612192,
0.8,F,0.1,0.1,0.8,6,0.0,T,36622,0.47436,0.0324259,0.493214,
0.8,F,0.1,0.1,0.8,7,0.0,T,30267,0.592659,0.0376978,0.369644,
0.8,F,0.1,0.1,0.8,8,0.0,T,23410,0.691286,0.0399616,0.268753,
0.8,F,0.1,0.1,0.8,9,0.0,T,16641,0.765218,0.0425455,0.192236,
0.8,F,0.1,0.1,0.8,10,0.0,T,10802,0.81721,0.0433716,0.139419,
0.8,F,0.1,0.1,0.8,11,0.0,T,6797,0.853906,0.042813,0.103281,
0.8,F,0.1,0.1,0.8,12,0.0,T,4120,0.874393,0.0396845,0.0859223,
0.8,F,0.1,0.1,0.8,13,0.0,T,2412,0.885987,0.0356551,0.0783582,
0.8,F,0.1,0.1,0.8,14,0.0,T,1542,0.895914,0.0363165,0.0677691,
0.8,F,0.1,0.1,0.8,15,0.0,T,778,0.881748,0.0366324,0.0816195,
0.8,F,0.1,0.1,0.8,16,0.0,T,525,0.872381,0.047619,0.08,
0.8,F,0.1,0.1,0.8,17,0.0,T,405,0.888889,0.0530864,0.0580247,
0.8,F,0.1,0.1,0.8,18,0.0,T,213,0.812207,0.112676,0.0751174,
0.8,F,0.1,0.1,0.8,19,0.0,T,166,0.846386,0.105422,0.0481928,
0.8,F,0.1,0.1,0.8,20,0.0,T,95,0.705263,0.157895,0.136842,
0.8,F,0.1,0.1,0.8,21,0.0,T,110,0.709091,0.177273,0.113636,
0.8,F,0.1,0.1,0.8,22,0.0,T,141,0.588652,0.237589,0.173759,
0.8,F,0.1,0.1,0.8,23,0.0,T,230,0.569565,0.254348,0.176087,
0.8,F,0.1,0.1,0.8,24,0.0,T,466,0.492489,0.310086,0.197425,
0.8,F,0.1,0.1,0.8,25,0.0,T,848,0.491156,0.259434,0.24941,
0.8,F,0.1,0.1,0.8,26,0.0,T,1798,0.587597,0.201613,0.21079,
0.8,F,0.1,0.1,0.8,27,0.0,T,3057,0.577527,0.196434,0.226039,
0.8,F,0.1,0.1,0.8,28,0.0,T,4809,0.591079,0.178727,0.230193,
0.8,F,0.1,0.1,0.8,29,0.0,T,6813,0.629312,0.153163,0.217525,
0.8,F,0.1,0.1,0.8,30,0.0,T,8373,0.677953,0.131076,0.190971,
0.8,F,0.1,0.1,0.8,31,0.0,T,8297,0.716283,0.120646,0.163071,
0.8,F,0.1,0.1,0.8,32,0.0,T,7197,0.754134,0.106711,0.139155,
0.8,F,0.1,0.1,0.8,33,0.0,T,5554,0.778718,0.104969,0.116313,
0.8,F,0.1,0.1,0.8,34,0.0,T,4352,0.808594,0.0929458,0.0984605,
0.8,F,0.1,0.1,0.8,35,0.0,T,2950,0.830678,0.0835593,0.0857627,
0.8,F,0.1,0.1,0.8,36,0.0,T,1955,0.838363,0.0746803,0.0869565,
0.8,F,0.1,0.1,0.8,37,0.0,T,1354,0.820901,0.0712703,0.107829,
0.8,F,0.1,0.1,0.8,38,0.0,T,1148,0.824042,0.0888502,0.087108,
0.8,F,0.1,0.1,0.8,39,0.0,T,789,0.830798,0.0766793,0.0925222,
0.8,F,0.1,0.1,0.8,40,0.0,T,661,0.802572,0.0824508,0.114977,
0.8,F,0.1,0.1,0.8,41,0.0,T,575,0.750435,0.111304,0.138261,
0.8,F,0.1,0.1,0.8,42,0.0,T,734,0.728883,0.117166,0.153951,
0.8,F,0.1,0.1,0.8,43,0.0,T,1164,0.749141,0.131014,0.119845,
0.8,F,0.1,0.1,0.8,44,0.0,T,1268,0.708202,0.129338,0.162461,
0.8,F,0.1,0.1,0.8,45,0.0,T,2055,0.772749,0.108273,0.118978,
0.8,F,0.1,0.1,0.8,46,0.0,T,2081,0.80346,0.100432,0.0961076,
0.8,F,0.1,0.1,0.8,47,0.0,T,1738,0.795455,0.0955121,0.109033,
0.8,F,0.1,0.1,0.8,48,0.0,T,1433,0.80321,0.0851361,0.111654,
0.8,F,0.1,0.1,0.8,49,0.0,T,1257,0.787589,0.0684169,0.143994,
0.8,F,0.1,0.1,0.8,50,0.0,T,1548,0.811047,0.0794574,0.109496,
0.8,F,0.1,0.1,0.8,51,0.0,T,1408,0.84517,0.065696,0.0891335,
0.8,F,0.1,0.1,0.8,52,0.0,T,901,0.892342,0.0405105,0.0671476,
0.8,F,0.1,0.1,0.8,53,0.0,T,645,0.879845,0.0496124,0.0705426,
0.8,F,0.1,0.1,0.8,54,0.0,T,452,0.872788,0.0707965,0.0564159,
0.8,F,0.1,0.1,0.8,55,0.0,T,227,0.88326,0.0286344,0.0881057,
0.8,F,0.1,0.1,0.8,56,0.0,T,217,0.923963,0.00921659,0.0668203,
0.8,F,0.1,0.1,0.8,57,0.0,T,133,0.93985,0.018797,0.0413534,
0.8,F,0.1,0.1,0.8,58,0.0,T,74,0.945946,0.0135135,0.0405405,
0.8,F,0.1,0.1,0.8,59,0.0,T,28,0.982143,0.0,0.0178571,
0.8,F,0.1,0.1,0.8,60,0.0,T,5,1.0,0.0,0.0,1
