radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0880251,0.168567,0.00824227,97546,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0886568,0.169889,0.00876637,96163,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0838943,0.161579,0.00847536,97754,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0838168,0.160879,0.00820971,96532,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0904688,0.173249,0.00888857,96641,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0939068,0.179773,0.00896692,96633,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0852938,0.162925,0.0078903,96701,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0836322,0.160398,0.0081447,98162,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.235901,0.419121,0.0184884,84756,34,84419,966,38646
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.237663,0.419346,0.018642,84460,32,84601,968,38786
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.235581,0.416475,0.0179205,84903,33,84453,967,38690
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.231981,0.410304,0.0184608,83772,33,84526,967,38746
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.236812,0.418147,0.0183344,84377,30,84538,970,38718
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.223888,0.39865,0.0177819,84721,28,84531,972,38720
