radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00517958,0.0103592,0.0289493,102904,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00897445,0.0179005,0.0397295,103349,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00284088,0.00567205,0.0269762,102961,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00533516,0.0106414,0.0330143,103652,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00877924,0.0174615,0.0449773,103141,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00767745,0.0152967,0.0412117,103029,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00784047,0.0156615,0.0413032,103055,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00680139,0.0135734,0.0393111,102185,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00453023,0.00905074,0.0385676,102975,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00846231,0.0168464,0.0418814,102277,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00676939,0.013529,0.0385076,102668,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00961894,0.0191407,0.0490619,102870,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00510972,0.0102097,0.0332472,102941,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00699949,0.0139893,0.0357552,102936,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00588975,0.0117408,0.0358806,103315,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.0104261,0.0207839,0.0483003,102339,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.00881558,0.0175247,0.0364678,103283,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.15,0.8,F,T,0,0,0,0,1,1000,0.0037393,0.0074593,0.0336875,103629,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0492978,0.0961371,0.102273,98838,26,98448,974,48576
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0514423,0.100144,0.100353,98139,25,98420,975,48560
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0550566,0.107177,0.104465,98435,27,98377,973,48547
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0507613,0.0991056,0.100462,98057,27,98503,973,48607
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0588666,0.113975,0.104206,97653,23,98476,977,48597
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.051706,0.10081,0.0986737,98770,33,98347,967,48520
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0544553,0.105457,0.0992591,97860,29,98368,971,48535
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0490836,0.0958609,0.096928,98862,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.052047,0.101656,0.0956745,98046,24,98341,976,48512
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0587889,0.114193,0.10405,97799,27,98331,973,48511
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0497923,0.0973491,0.100963,97967,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0551793,0.107141,0.106519,98198,31,98362,969,48527
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0579741,0.11283,0.105755,97811,25,98380,975,48535
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0566547,0.110197,0.101586,98006,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0598162,0.11597,0.106522,97482,26,98409,974,48560
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0523585,0.101908,0.0977241,98599,27,98316,973,48497
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0541104,0.105337,0.102332,98493,29,98478,971,48591
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0523573,0.101498,0.0979004,98544,25,98449,975,48584
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0439493,0.0857268,0.100143,98534,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.2,0.8,F,T,0,0,0,0,1,1000,0.0592068,0.114732,0.100996,97776,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.125695,0.235576,0.141459,89538,16,90701,984,43846
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.126726,0.237906,0.145187,89922,16,90617,984,43802
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.114068,0.215231,0.133696,92217,18,90676,982,43830
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.125043,0.234769,0.142954,90753,16,90589,984,43782
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.124818,0.235141,0.144247,89759,18,90528,982,43749
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.128167,0.240425,0.138714,90074,21,90653,979,43803
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.131668,0.246294,0.145443,89657,23,90528,977,43723
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.122039,0.229455,0.138189,90680,17,90550,983,43756
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.119706,0.225351,0.138701,91027,16,90593,984,43789
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.12039,0.226055,0.137703,91752,18,90680,982,43828
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.125491,0.23539,0.138766,90624,19,90517,981,43731
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.122552,0.230901,0.14109,90896,21,90582,979,43762
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.120832,0.22753,0.13985,91201,16,90598,984,43789
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.12088,0.227219,0.141399,89746,19,90440,981,43688
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.124144,0.232931,0.141182,89271,17,90422,983,43673
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.116735,0.22044,0.136101,91399,20,90605,980,43785
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.126266,0.236578,0.139525,90317,22,90731,978,43847
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.117148,0.221707,0.135805,91436,19,90717,981,43851
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.1233,0.232231,0.142761,90746,17,90571,983,43758
0.2,0.1,0.05,6.0,0.1,0.05,0.25,0.8,F,T,0,0,0,0,1,1000,0.11918,0.225091,0.13993,90892,18,90677,982,43824
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.201479,0.363431,0.164656,80073,17,80798,983,37755
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.207412,0.374233,0.162479,80164,13,80835,987,37797
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.208527,0.376021,0.167395,80522,13,80788,987,37766
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.205607,0.37014,0.163621,80610,13,80715,987,37719
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.209509,0.376114,0.165185,80667,13,80970,987,37878
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.201536,0.363259,0.163179,80755,18,80868,982,37796
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.197761,0.357941,0.164502,82142,13,80794,987,37768
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.201524,0.3636,0.166925,80638,16,80940,984,37852
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.202435,0.36397,0.161751,80732,14,80857,986,37804
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.20453,0.368537,0.164593,80125,15,80829,985,37779
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.212785,0.382873,0.163073,79397,18,80791,982,37741
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.20497,0.369625,0.167529,81607,13,80948,987,37870
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.203086,0.365098,0.162982,81926,15,80765,985,37739
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.203128,0.3651,0.164618,80304,14,80845,986,37800
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.206721,0.371826,0.160533,80812,13,80872,987,37819
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.199286,0.361985,0.164975,81752,19,80879,981,37797
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.205657,0.371386,0.16337,80994,13,80874,987,37821
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.204376,0.368143,0.165949,80868,18,81043,982,37897
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.200918,0.363732,0.16426,80595,13,80909,987,37842
0.2,0.1,0.05,6.0,0.1,0.05,0.3,0.8,F,T,0,0,0,0,1,1000,0.208866,0.375194,0.163456,80609,15,80843,985,37789
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.28537,0.49307,0.17881,68830,11,70310,989,31402
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.28412,0.490889,0.17623,70303,15,70209,985,31336
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.284572,0.488939,0.177442,71105,14,70101,986,31277
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.290305,0.498495,0.176711,70109,14,70176,986,31301
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.283255,0.490577,0.176296,71312,12,70240,988,31356
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.28419,0.488931,0.178429,70423,12,70159,988,31323
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.283144,0.488474,0.181254,70360,14,70257,986,31368
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.283066,0.488771,0.177196,69996,13,70165,987,31316
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.289743,0.498729,0.178155,70433,14,70380,986,31426
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.28374,0.488981,0.17987,69428,18,70223,982,31310
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.286381,0.493828,0.181077,69589,17,70133,983,31255
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.283038,0.487687,0.180707,70941,12,70305,988,31392
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.291769,0.501489,0.181114,69495,12,70078,988,31258
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.280325,0.484963,0.181519,70461,15,70020,985,31224
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.287198,0.492553,0.174551,70965,16,70175,984,31300
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.285712,0.490531,0.175357,70228,17,70133,983,31263
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.278186,0.480591,0.177342,70584,13,70200,987,31319
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.288584,0.497121,0.174848,71033,13,70357,987,31413
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.271453,0.47079,0.17626,72064,15,70192,985,31311
0.2,0.1,0.05,6.0,0.1,0.05,0.35,0.8,F,T,0,0,0,0,1,1000,0.292633,0.499712,0.180007,69500,17,69994,983,31187
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.36159,0.5959,0.183113,59750,14,59430,986,24989
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.36765,0.604912,0.187828,58149,16,59470,984,25011
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.357557,0.590559,0.186891,59845,14,59493,986,25040
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.365335,0.601501,0.18037,59960,17,59457,983,24987
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.361748,0.599274,0.184164,59200,14,59342,986,24950
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.359732,0.592861,0.18365,60117,12,59437,988,25024
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.357014,0.590199,0.186814,59768,14,59451,986,25022
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.3706,0.609516,0.180167,57380,20,59219,980,24840
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.364091,0.59971,0.182751,59904,12,59365,988,24992
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.369926,0.606339,0.177107,58459,17,59197,983,24851
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.354814,0.588948,0.187488,59737,16,59276,984,24896
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.363918,0.600189,0.183178,60291,12,59367,988,24985
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.356178,0.591471,0.179099,60620,14,59407,986,24999
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.362397,0.597342,0.181549,59152,13,59352,987,24969
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.372132,0.609774,0.181162,59135,15,59551,985,25067
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.360615,0.595818,0.183913,58726,24,59435,976,24962
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.372531,0.610422,0.181542,58014,10,59329,990,24964
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.366671,0.602991,0.184587,58918,14,59455,986,25010
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.359506,0.595883,0.182303,59807,26,59347,974,24906
0.2,0.1,0.05,6.0,0.1,0.05,0.4,0.8,F,T,0,0,0,0,1,1000,0.360126,0.59345,0.18645,58871,12,59328,988,24963
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.436418,0.689142,0.179821,49566,19,48910,981,19131
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.428085,0.679748,0.185758,49586,13,48954,987,19193
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.432635,0.684067,0.183624,49751,18,48847,982,19103
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.435773,0.685668,0.185019,50049,18,49238,982,19316
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.433851,0.687237,0.186727,49101,13,48941,987,19196
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.443132,0.69692,0.185993,47311,13,48973,987,19199
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.432855,0.682224,0.186066,49453,17,48888,983,19125
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.430595,0.683762,0.183902,49975,14,49059,986,19248
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.429037,0.679371,0.185305,50139,11,49034,989,19251
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.438687,0.688262,0.189454,48236,11,48952,989,19213
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.459661,0.714347,0.175414,46245,24,48979,976,19160
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.423882,0.671964,0.185156,51092,22,48985,978,19168
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.441226,0.694511,0.180477,49095,16,49091,984,19245
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.434619,0.685881,0.184716,48921,15,49033,985,19218
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.432682,0.683032,0.183022,49229,22,49008,978,19173
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.437852,0.691309,0.184115,49833,15,49188,985,19304
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.426231,0.677602,0.191395,49228,10,49080,990,19289
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.428774,0.676247,0.193569,49476,19,49021,981,19185
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.441415,0.692776,0.182936,47760,12,48900,988,19178
0.2,0.1,0.05,6.0,0.1,0.05,0.45,0.8,F,T,0,0,0,0,1,1000,0.437302,0.68871,0.185616,48646,17,49061,983,19223
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.501624,0.759804,0.183085,40342,17,39372,983,14253
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.495572,0.751044,0.185541,39746,12,39385,988,14298
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.505247,0.761741,0.182101,39264,12,39565,988,14400
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.503609,0.759265,0.182847,39205,11,39507,989,14370
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.511156,0.764765,0.172862,39977,16,39357,984,14254
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.498273,0.755502,0.179706,39943,18,39476,982,14297
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.503084,0.75735,0.179864,38265,16,39412,984,14284
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.496873,0.751263,0.182706,39974,24,39186,976,14151
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.505012,0.762544,0.178393,38205,18,39285,982,14205
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.515921,0.774469,0.172775,38252,23,39344,977,14231
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.494568,0.751018,0.180965,41240,13,39375,987,14290
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.495667,0.751617,0.184318,40506,18,39234,982,14179
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.507381,0.762388,0.179983,38748,18,39331,982,14223
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.510694,0.76569,0.1762,38479,14,39274,986,14222
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.504539,0.761967,0.175552,39108,19,39162,981,14140
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.496381,0.752243,0.184222,39789,15,39414,985,14275
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.491974,0.744635,0.185444,39187,16,39284,984,14217
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.506899,0.763364,0.181121,39791,18,39444,982,14284
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.507725,0.764445,0.180588,38059,9,39501,991,14374
0.2,0.1,0.05,6.0,0.1,0.05,0.5,0.8,F,T,0,0,0,0,1,1000,0.500117,0.756696,0.185988,38532,19,39396,981,14259
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.565735,0.815612,0.170256,30463,21,30616,979,10179
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.547896,0.800327,0.183891,31777,19,30546,981,10152
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.550237,0.801457,0.18032,31580,19,30529,981,10146
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.554876,0.809217,0.175681,31617,19,30475,981,10119
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.561452,0.813569,0.171851,30349,20,30612,980,10178
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.561033,0.81322,0.17113,30287,15,30508,985,10133
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.546029,0.797586,0.172921,33229,17,30602,983,10181
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.554664,0.805412,0.18101,30084,16,30505,984,10134
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.550793,0.80301,0.176752,31697,19,30739,981,10233
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.565722,0.815383,0.176207,29488,19,30752,981,10238
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.564024,0.813857,0.171661,29934,21,30695,979,10218
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.539658,0.791248,0.181875,31923,14,30602,986,10187
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.566393,0.820044,0.174932,30952,20,30749,980,10235
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.542901,0.79468,0.183458,32179,14,30539,986,10160
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.563916,0.814471,0.171178,30626,22,30793,978,10251
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.552297,0.806462,0.179719,31694,9,30658,991,10267
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.550559,0.802706,0.176023,30746,12,30737,988,10262
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.56573,0.816183,0.179508,29241,19,30662,981,10200
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.557599,0.810708,0.174034,30313,22,30563,978,10156
0.2,0.1,0.05,6.0,0.1,0.05,0.55,0.8,F,T,0,0,0,0,1,1000,0.555632,0.810004,0.178326,31448,15,30488,985,10131
0.2,0.1,0.05,6.0,0.1,0.05,0.6,0.8,F,T,0,0,0,0,1,1000,0.607966,0.851085,0.169782,22308,21,23044,979,7049
