radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,223,0.0,0.0,0.0,103802,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,295,0.0,0.0,0.0,103482,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,207,0.0,0.0,0.0,103185,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,209,0.0,0.0,0.0,104014,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,231,0.0,0.0,0.0,103480,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,217,0.0,0.0,0.0,103752,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.1,0.8,T,F,0,1,0,0,0,210,0.0,0.0,0.0,103208,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0272159,0.0535257,0.00296927,101540,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0260284,0.0514156,0.0029052,101370,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0288615,0.0567467,0.00327916,101398,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0310809,0.0612172,0.00320704,100560,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0311457,0.0611594,0.0032819,100704,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.029595,0.0583099,0.00293181,101132,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0334997,0.0657117,0.00353863,100180,0,0,0,0
