Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,29634,0.1,0.8,0,0.2,6.0,0.03,,0.0470555 0.0941111 0.0 59026,F,,59026,0.0,0.0,0.0941111,0.0470555,0.0,0.0,0.0,0.952944,0.905889
0.6,0.2,T,0.1,25916,0.1,0.8,1,0.2,6.0,0.03,,0.068143 0.13169 0.0127188 53307,F,,53307,0.00459602,0.00748495,0.119609,0.068143,0.0127188,0.000862926,0.0162268,0.919138,0.85122
0.6,0.2,T,0.1,24056,0.1,0.8,2,0.2,6.0,0.03,,0.0922774 0.17532 0.0222147 50462,F,,50462,0.00923467,0.0106813,0.155404,0.0922774,0.0222147,0.00142682,0.0308945,0.885508,0.792359
0.6,0.2,T,0.1,22471,0.1,0.8,3,0.2,6.0,0.03,,0.123207 0.231209 0.0325176 48666,F,,48666,0.0152057,0.0144454,0.201558,0.123207,0.0325176,0.00193153,0.0467267,0.844275,0.720133
0.6,0.2,T,0.1,20427,0.1,0.8,4,0.2,6.0,0.03,4,0.165489 0.302659 0.0446282 46260,F,,46260,0.0283182,0.0238651,0.250476,0.165489,0.0446282,0.00252918,0.0603329,0.789883,0.634479
0.6,0.2,T,0.1,18451,0.1,0.8,5,0.2,6.0,0.03,5,0.212919 0.38044 0.0553884 43547,F,,43547,0.0453992,0.0325855,0.302455,0.212919,0.0553884,0.00344455,0.0713023,0.731692,0.544814
0.6,0.2,T,0.1,16136,0.1,0.8,6,0.2,6.0,0.03,6,0.276676 0.476615 0.0671457 40710,F,,40710,0.0767379,0.0455171,0.35436,0.276676,0.0671457,0.00439695,0.0799803,0.656178,0.439008
0.6,0.2,T,0.1,13058,0.1,0.8,7,0.2,6.0,0.03,7,0.348132 0.571652 0.0814526 36377,F,,36377,0.124612,0.0669654,0.380075,0.348132,0.0814526,0.00648762,0.0829645,0.570415,0.338895
0.6,0.2,T,0.1,10268,0.1,0.8,8,0.2,6.0,0.03,8,0.421129 0.659751 0.0960611 32344,F,,32344,0.182507,0.088579,0.388666,0.421129,0.0960611,0.00844051,0.0866621,0.48281,0.245146
0.6,0.2,T,0.1,7527,0.1,0.8,9,0.2,6.0,0.03,9,0.48724 0.737028 0.109636 27117,F,,27117,0.237453,0.111996,0.38758,0.48724,0.109636,0.0103625,0.0865509,0.403124,0.166058
0.6,0.2,T,0.1,5087,0.1,0.8,10,0.2,6.0,0.03,10,0.562692 0.80844 0.116632 22108,F,,22108,0.316944,0.134341,0.357156,0.562692,0.116632,0.0116248,0.075674,0.320676,0.104261
0.6,0.2,T,0.1,3237,0.1,0.8,11,0.2,6.0,0.03,11,0.625337 0.861063 0.11665 16691,F,,16691,0.389611,0.145647,0.325804,0.625337,0.11665,0.0125217,0.0626086,0.258013,0.0638068
0.6,0.2,T,0.1,1853,0.1,0.8,12,0.2,6.0,0.03,12,0.688411 0.899251 0.122373 12417,F,,12417,0.477571,0.16872,0.25296,0.688411,0.122373,0.0157043,0.0446163,0.189216,0.0404284
0.6,0.2,T,0.1,1049,0.1,0.8,13,0.2,6.0,0.03,13,0.713397 0.914348 0.125244 8196,F,,8196,0.512445,0.184236,0.217667,0.713397,0.125244,0.0148853,0.0364812,0.161359,0.034285
0.6,0.2,T,0.1,713,0.1,0.8,14,0.2,6.0,0.03,14,0.723935 0.928064 0.117339 5352,F,,5352,0.519806,0.17358,0.234679,0.723935,0.117339,0.0134529,0.0341928,0.158726,0.02429
0.6,0.2,T,0.1,432,0.1,0.8,15,0.2,6.0,0.03,15,0.738901 0.924454 0.126932 4077,F,,4077,0.553348,0.181506,0.1896,0.738901,0.126932,0.0159431,0.0404709,0.134167,0.0191317
0.6,0.2,T,0.1,249,0.1,0.8,16,0.2,6.0,0.03,16,0.73708 0.9274 0.130025 2438,F,,2438,0.54676,0.195652,0.184988,0.73708,0.130025,0.0147662,0.0348646,0.132896,0.0229696
0.6,0.2,T,0.1,150,0.1,0.8,17,0.2,6.0,0.03,17,0.742535 0.921699 0.121102 1507,F,,1507,0.563371,0.169874,0.188454,0.742535,0.121102,0.01858,0.0351692,0.136364,0.0245521
0.6,0.2,T,0.1,104,0.1,0.8,18,0.2,6.0,0.03,18,0.756098 0.941242 0.112528 902,F,,902,0.570953,0.172949,0.197339,0.756098,0.112528,0.0121951,0.0277162,0.131375,0.018847
0.6,0.2,T,0.1,53,0.1,0.8,19,0.2,6.0,0.03,19,0.795 0.963333 0.0983333 600,F,,600,0.626667,0.171667,0.165,0.795,0.0983333,0.00333333,0.0183333,0.106667,0.015
0.6,0.2,T,0.1,34,0.1,0.8,20,0.2,6.0,0.03,20,0.798611 0.975694 0.0920139 288,F,,288,0.621528,0.159722,0.194444,0.798611,0.0920139,0.00347222,0.0173611,0.109375,0.00347222
0.6,0.2,T,0.1,24,0.1,0.8,21,0.2,6.0,0.03,21,0.840149 0.977695 0.0817844 269,F,,269,0.702602,0.141264,0.133829,0.840149,0.0817844,0.00371747,0.0148699,0.0780669,0.00371747
0.6,0.2,T,0.1,5,0.1,0.8,22,0.2,6.0,0.03,22,0.852941 0.976471 0.111765 170,F,,170,0.729412,0.194118,0.0529412,0.852941,0.111765,0.00588235,0.0176471,0.0352941,0.0
0.6,0.2,T,0.1,0,0.1,0.8,23,0.2,6.0,0.03,23,0.95 1.0 0.0333333 30,F,,30,0.9,0.0666667,0.0333333,0.95,0.0333333,0.0,0.0,0.0166667,0.0
0.6,0.2,T,0.1,0,0.1,0.8,24,0.2,6.0,0.03,24,NAN NAN NAN 0,F,24,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
