Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,29256,0.1,0.8,0,0.2,6.0,0.03,,0.0480005 0.096001 0.0 57864,F,,57864,0.0,0.0,0.096001,0.0480005,0.0,0.0,0.0,0.952,0.903999
0.6,0.2,T,0.1,25880,0.1,0.8,1,0.2,6.0,0.03,,0.0694913 0.133813 0.0122406 53388,F,,53388,0.0051697,0.00732374,0.121319,0.0694913,0.0122406,0.000730501,0.0156964,0.918268,0.84976
0.6,0.2,T,0.1,23814,0.1,0.8,2,0.2,6.0,0.03,,0.0939371 0.178255 0.0214736 50108,F,,50108,0.00961922,0.010657,0.157979,0.0939371,0.0214736,0.000957931,0.0303744,0.884589,0.790413
0.6,0.2,T,0.1,22403,0.1,0.8,3,0.2,6.0,0.03,,0.125069 0.234672 0.0308406 48621,F,,48621,0.0154666,0.0151169,0.204089,0.125069,0.0308406,0.00187162,0.042821,0.84409,0.720635
0.6,0.2,T,0.1,20001,0.1,0.8,4,0.2,6.0,0.03,4,0.168673 0.30809 0.0437529 45597,F,,45597,0.0292563,0.0235542,0.25528,0.168673,0.0437529,0.00247823,0.0589951,0.787574,0.630436
0.6,0.2,T,0.1,18173,0.1,0.8,5,0.2,6.0,0.03,5,0.221377 0.39163 0.0557712 43033,F,,43033,0.0511236,0.0335789,0.306927,0.221377,0.0557712,0.00378779,0.0703878,0.722852,0.534195
0.6,0.2,T,0.1,15691,0.1,0.8,6,0.2,6.0,0.03,6,0.2797 0.479486 0.0714446 40143,F,,40143,0.0799143,0.0477543,0.351817,0.2797,0.0714446,0.00470817,0.0857186,0.648855,0.430087
0.6,0.2,T,0.1,12964,0.1,0.8,7,0.2,6.0,0.03,7,0.34994 0.577254 0.0844645 36542,F,,36542,0.122626,0.0684692,0.386158,0.34994,0.0844645,0.00662252,0.0872147,0.565596,0.328909
0.6,0.2,T,0.1,9856,0.1,0.8,8,0.2,6.0,0.03,8,0.428023 0.668307 0.0959963 31496,F,,31496,0.187738,0.0882017,0.392367,0.428023,0.0959963,0.00841377,0.0869634,0.475981,0.236316
0.6,0.2,T,0.1,7186,0.1,0.8,9,0.2,6.0,0.03,9,0.496958 0.744715 0.109068 26300,F,,26300,0.249202,0.108935,0.386578,0.496958,0.109068,0.0114829,0.0862357,0.393973,0.157567
0.6,0.2,T,0.1,4897,0.1,0.8,10,0.2,6.0,0.03,10,0.571125 0.816302 0.116876 21617,F,,21617,0.325947,0.133922,0.356432,0.571125,0.116876,0.0122589,0.0753111,0.312,0.096128
0.6,0.2,T,0.1,2976,0.1,0.8,11,0.2,6.0,0.03,11,0.642783 0.874954 0.123085 16322,F,,16322,0.410611,0.160336,0.304007,0.642783,0.123085,0.0139076,0.0580199,0.234132,0.0531185
0.6,0.2,T,0.1,1682,0.1,0.8,12,0.2,6.0,0.03,12,0.688202 0.900561 0.124405 11756,F,,11756,0.475842,0.171657,0.253062,0.688202,0.124405,0.0130146,0.0511228,0.187394,0.0353011
0.6,0.2,T,0.1,983,0.1,0.8,13,0.2,6.0,0.03,13,0.725281 0.926001 0.122175 7919,F,,7919,0.524561,0.176537,0.224902,0.725281,0.122175,0.0137644,0.0402829,0.152545,0.019952
0.6,0.2,T,0.1,500,0.1,0.8,14,0.2,6.0,0.03,14,0.742166 0.923985 0.131141 5170,F,,5170,0.560348,0.195358,0.168279,0.742166,0.131141,0.0141199,0.0386847,0.126692,0.0232108
0.6,0.2,T,0.1,378,0.1,0.8,15,0.2,6.0,0.03,15,0.73371 0.927859 0.117354 3008,F,,3008,0.539561,0.176529,0.211769,0.73371,0.117354,0.0103059,0.0375665,0.148936,0.0242686
0.6,0.2,T,0.1,283,0.1,0.8,16,0.2,6.0,0.03,16,0.727507 0.905272 0.126833 2523,F,,2523,0.549742,0.178755,0.176774,0.727507,0.126833,0.0150614,0.044788,0.14566,0.0348791
0.6,0.2,T,0.1,233,0.1,0.8,17,0.2,6.0,0.03,17,0.695853 0.89977 0.122696 1736,F,,1736,0.491935,0.174539,0.233295,0.695853,0.122696,0.0167051,0.0374424,0.181452,0.0460829
0.6,0.2,T,0.1,206,0.1,0.8,18,0.2,6.0,0.03,18,0.692308 0.894918 0.121909 1456,F,,1456,0.489698,0.167582,0.237637,0.692308,0.121909,0.0151099,0.0460165,0.185783,0.043956
