Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,29962,0.1,0.8,0,0.2,6.0,0.03,,0.0461924 0.0923847 0.0 60129,F,,60129,0.0,0.0,0.0923847,0.0461924,0.0,0.0,0.0,0.953808,0.907615
0.6,0.2,T,0.1,25586,0.1,0.8,1,0.2,6.0,0.03,,0.067709 0.130469 0.0122409 52733,F,,52733,0.00494946,0.00673203,0.118787,0.067709,0.0122409,0.000739575,0.0162706,0.92005,0.852521
0.6,0.2,T,0.1,24064,0.1,0.8,2,0.2,6.0,0.03,,0.0911755 0.173283 0.0222246 50507,F,,50507,0.00906805,0.0105134,0.153701,0.0911755,0.0222246,0.00150474,0.0309264,0.8866,0.794286
0.6,0.2,T,0.1,22436,0.1,0.8,3,0.2,6.0,0.03,,0.119518 0.224288 0.0314082 48411,F,,48411,0.0147487,0.0144182,0.195121,0.119518,0.0314082,0.00187974,0.0446386,0.849074,0.729194
0.6,0.2,T,0.1,20954,0.1,0.8,4,0.2,6.0,0.03,4,0.160481 0.295524 0.0414832 46778,F,,46778,0.0254393,0.0214631,0.248621,0.160481,0.0414832,0.00252255,0.0564582,0.798035,0.645496
0.6,0.2,T,0.1,18525,0.1,0.8,5,0.2,6.0,0.03,5,0.209337 0.374029 0.0539197 44149,F,,44149,0.0446443,0.0324583,0.296926,0.209337,0.0539197,0.00337493,0.0686312,0.736744,0.553965
0.6,0.2,T,0.1,16203,0.1,0.8,6,0.2,6.0,0.03,6,0.272611 0.470111 0.0658209 40633,F,,40633,0.0751114,0.0445697,0.350429,0.272611,0.0658209,0.00455295,0.0779662,0.661568,0.44737
0.6,0.2,T,0.1,13679,0.1,0.8,7,0.2,6.0,0.03,7,0.342549 0.567233 0.0817167 37526,F,,37526,0.117865,0.0635826,0.385786,0.342549,0.0817167,0.00604914,0.0877525,0.575734,0.338965
0.6,0.2,T,0.1,10374,0.1,0.8,8,0.2,6.0,0.03,8,0.417899 0.660472 0.0985145 32716,F,,32716,0.175327,0.088336,0.396809,0.417899,0.0985145,0.00813058,0.0924318,0.483586,0.238966
0.6,0.2,T,0.1,7250,0.1,0.8,9,0.2,6.0,0.03,9,0.493438 0.744251 0.112339 26745,F,,26745,0.242625,0.114339,0.387287,0.493438,0.112339,0.0113666,0.0876052,0.394223,0.156777
0.6,0.2,T,0.1,4835,0.1,0.8,10,0.2,6.0,0.03,10,0.566961 0.80999 0.122201 21841,F,,21841,0.323932,0.139279,0.346779,0.566961,0.122201,0.0138272,0.077469,0.310837,0.0987134
0.6,0.2,T,0.1,3131,0.1,0.8,11,0.2,6.0,0.03,11,0.621731 0.852236 0.127132 16479,F,,16479,0.391225,0.157716,0.303295,0.621731,0.127132,0.0164452,0.0636568,0.251138,0.0676619
0.6,0.2,T,0.1,1954,0.1,0.8,12,0.2,6.0,0.03,12,0.668047 0.88834 0.127668 12556,F,,12556,0.447754,0.17187,0.268716,0.668047,0.127668,0.0137783,0.0559095,0.204285,0.041972
0.6,0.2,T,0.1,1096,0.1,0.8,13,0.2,6.0,0.03,13,0.70428 0.907187 0.131209 8738,F,,8738,0.501373,0.183795,0.222019,0.70428,0.131209,0.0156786,0.0472648,0.164511,0.0298695
0.6,0.2,T,0.1,661,0.1,0.8,14,0.2,6.0,0.03,14,0.720483 0.921112 0.126203 5717,F,,5717,0.519853,0.180514,0.220745,0.720483,0.126203,0.0145181,0.0428546,0.153315,0.0215148
0.6,0.2,T,0.1,423,0.1,0.8,15,0.2,6.0,0.03,15,0.727965 0.91618 0.129032 3937,F,,3937,0.539751,0.188468,0.18796,0.727965,0.129032,0.014986,0.0396241,0.143002,0.0292101
0.6,0.2,T,0.1,308,0.1,0.8,16,0.2,6.0,0.03,16,0.712901 0.894109 0.128262 2682,F,,2682,0.531693,0.185309,0.177107,0.712901,0.128262,0.0160328,0.0391499,0.158837,0.0507084
0.6,0.2,T,0.1,284,0.1,0.8,17,0.2,6.0,0.03,17,0.671296 0.866255 0.120113 1944,F,,1944,0.476337,0.147119,0.242798,0.671296,0.120113,0.0190329,0.0550412,0.208591,0.0596708
0.6,0.2,T,0.1,269,0.1,0.8,18,0.2,6.0,0.03,18,0.641074 0.872035 0.123283 1602,F,,1602,0.410112,0.162921,0.299001,0.641074,0.123283,0.0118602,0.0599251,0.235643,0.0561798
0.6,0.2,T,0.1,167,0.1,0.8,19,0.2,6.0,0.03,19,0.687924 0.891452 0.126187 1474,F,,1474,0.484396,0.17232,0.234735,0.687924,0.126187,0.0108548,0.0583446,0.185889,0.0393487
0.6,0.2,T,0.1,114,0.1,0.8,20,0.2,6.0,0.03,20,0.70884 0.918232 0.120994 905,F,,905,0.499448,0.174586,0.244199,0.70884,0.120994,0.0121547,0.0430939,0.170166,0.0265193
0.6,0.2,T,0.1,90,0.1,0.8,21,0.2,6.0,0.03,21,0.750991 0.945839 0.117569 757,F,,757,0.556143,0.178336,0.211361,0.750991,0.117569,0.011889,0.0330251,0.13144,0.00924703
0.6,0.2,T,0.1,50,0.1,0.8,22,0.2,6.0,0.03,22,0.769886 0.943182 0.124053 528,F,,528,0.596591,0.193182,0.153409,0.769886,0.124053,0.00757576,0.0397727,0.106061,0.0094697
0.6,0.2,T,0.1,38,0.1,0.8,23,0.2,6.0,0.03,23,0.769947 0.898936 0.105053 376,F,,376,0.640957,0.143617,0.114362,0.769947,0.105053,0.0132979,0.0398936,0.125,0.0478723
0.6,0.2,T,0.1,76,0.1,0.8,24,0.2,6.0,0.03,24,0.5 0.707483 0.137755 294,F,,294,0.292517,0.129252,0.285714,0.5,0.137755,0.00680272,0.132653,0.362245,0.153061
0.6,0.2,T,0.1,109,0.1,0.8,25,0.2,6.0,0.03,25,0.485258 0.746929 0.13145 407,F,,407,0.223587,0.135135,0.388206,0.485258,0.13145,0.017199,0.0933661,0.383292,0.142506
0.6,0.2,T,0.1,100,0.1,0.8,26,0.2,6.0,0.03,26,0.59246 0.786355 0.117594 557,F,,557,0.398564,0.120287,0.267504,0.59246,0.117594,0.00718133,0.100539,0.289946,0.105925
0.6,0.2,T,0.1,132,0.1,0.8,27,0.2,6.0,0.03,27,0.547794 0.827206 0.119485 544,F,,544,0.268382,0.134191,0.424632,0.547794,0.119485,0.0128676,0.0790441,0.332721,0.0808824
0.6,0.2,T,0.1,123,0.1,0.8,28,0.2,6.0,0.03,28,0.592006 0.79638 0.121418 663,F,,663,0.387632,0.156863,0.251885,0.592006,0.121418,0.0165913,0.0527903,0.286576,0.134238
0.6,0.2,T,0.1,156,0.1,0.8,29,0.2,6.0,0.03,29,0.519026 0.74277 0.11035 657,F,,657,0.295282,0.14003,0.307458,0.519026,0.11035,0.0121766,0.0563166,0.370624,0.188737
0.6,0.2,T,0.1,222,0.1,0.8,30,0.2,6.0,0.03,30,0.483852 0.696655 0.0980392 867,F,,867,0.27105,0.117647,0.307958,0.483852,0.0980392,0.0103806,0.0576701,0.418108,0.235294
0.6,0.2,T,0.1,356,0.1,0.8,31,0.2,6.0,0.03,31,0.439114 0.679889 0.095941 1084,F,,1084,0.198339,0.0922509,0.389299,0.439114,0.095941,0.0101476,0.0793358,0.464945,0.230627
0.6,0.2,T,0.1,411,0.1,0.8,32,0.2,6.0,0.03,32,0.510112 0.712921 0.116854 1780,F,,1780,0.307303,0.124719,0.280899,0.510112,0.116854,0.0174157,0.0741573,0.373034,0.195506
0.6,0.2,T,0.1,446,0.1,0.8,33,0.2,6.0,0.03,33,0.449519 0.632812 0.0994591 1664,F,,1664,0.266226,0.102764,0.263822,0.449519,0.0994591,0.0108173,0.0745192,0.451022,0.281851
0.6,0.2,T,0.1,626,0.1,0.8,34,0.2,6.0,0.03,34,0.399241 0.570127 0.0873418 1975,F,,1975,0.228354,0.0967089,0.245063,0.399241,0.0873418,0.0126582,0.0526582,0.513418,0.364557
0.6,0.2,T,0.1,894,0.1,0.8,35,0.2,6.0,0.03,35,0.339686 0.520179 0.071562 2676,F,,2676,0.159193,0.0732436,0.287743,0.339686,0.071562,0.00672646,0.0564275,0.588752,0.416667
0.6,0.2,T,0.1,1034,0.1,0.8,36,0.2,6.0,0.03,36,0.334563 0.505531 0.0720751 2983,F,,2983,0.163594,0.0740865,0.267851,0.334563,0.0720751,0.00469326,0.0606772,0.593362,0.429098
0.6,0.2,T,0.1,1312,0.1,0.8,37,0.2,6.0,0.03,37,0.334535 0.494658 0.0670406 3744,F,,3744,0.174412,0.0665064,0.253739,0.334535,0.0670406,0.00507479,0.0574252,0.598424,0.442842
0.6,0.2,T,0.1,1554,0.1,0.8,38,0.2,6.0,0.03,38,0.317537 0.477262 0.0629221 4442,F,,4442,0.157812,0.0549302,0.26452,0.317537,0.0629221,0.00495272,0.0610086,0.619541,0.456776
0.6,0.2,T,0.1,1854,0.1,0.8,39,0.2,6.0,0.03,39,0.311789 0.477236 0.0634146 4920,F,,4920,0.146341,0.0640244,0.26687,0.311789,0.0634146,0.00589431,0.0510163,0.624797,0.465854
0.6,0.2,T,0.1,2306,0.1,0.8,40,0.2,6.0,0.03,40,0.313662 0.473709 0.0625099 6295,F,,6295,0.153614,0.067355,0.25274,0.313662,0.0625099,0.00794281,0.0417792,0.623828,0.476569
0.6,0.2,T,0.1,2682,0.1,0.8,41,0.2,6.0,0.03,41,0.306994 0.454472 0.0651648 7435,F,,7435,0.159516,0.068191,0.226765,0.306994,0.0651648,0.00605245,0.0500336,0.627841,0.489442
0.6,0.2,T,0.1,3054,0.1,0.8,42,0.2,6.0,0.03,42,0.284538 0.426837 0.0578334 8317,F,,8317,0.142239,0.0587952,0.225803,0.284538,0.0578334,0.00529037,0.0462907,0.657629,0.521582
0.6,0.2,T,0.1,3286,0.1,0.8,43,0.2,6.0,0.03,43,0.278062 0.419879 0.0589674 8793,F,,8793,0.136245,0.0601615,0.223473,0.278062,0.0589674,0.00545889,0.0468555,0.662971,0.527806
0.6,0.2,T,0.1,3685,0.1,0.8,44,0.2,6.0,0.03,44,0.278973 0.423679 0.0569534 9578,F,,9578,0.134266,0.0553351,0.234078,0.278973,0.0569534,0.00595114,0.0466695,0.664074,0.5237
0.6,0.2,T,0.1,3916,0.1,0.8,45,0.2,6.0,0.03,45,0.281146 0.428504 0.0624348 10539,F,,10539,0.133789,0.0567416,0.237973,0.281146,0.0624348,0.00569314,0.0567416,0.656419,0.509062
0.6,0.2,T,0.1,4054,0.1,0.8,46,0.2,6.0,0.03,46,0.288438 0.446486 0.0675039 10829,F,,10829,0.130391,0.060024,0.256072,0.288438,0.0675039,0.00618709,0.0626097,0.644058,0.484717
0.6,0.2,T,0.1,4111,0.1,0.8,47,0.2,6.0,0.03,47,0.314418 0.485094 0.0669456 11472,F,,11472,0.143741,0.0625872,0.278766,0.314418,0.0669456,0.00549163,0.0603208,0.618637,0.449093
0.6,0.2,T,0.1,4158,0.1,0.8,48,0.2,6.0,0.03,48,0.330799 0.504823 0.0718258 11507,F,,11507,0.156774,0.0706526,0.277396,0.330799,0.0718258,0.00747371,0.0580516,0.597376,0.429652
0.6,0.2,T,0.1,4100,0.1,0.8,49,0.2,6.0,0.03,49,0.34158 0.52271 0.0758268 11823,F,,11823,0.16045,0.0765457,0.285714,0.34158,0.0758268,0.00668189,0.0617441,0.582593,0.408864
0.6,0.2,T,0.1,3955,0.1,0.8,50,0.2,6.0,0.03,50,0.351786 0.529229 0.0778734 11615,F,,11615,0.174344,0.0775721,0.277314,0.351786,0.0778734,0.00671545,0.0647439,0.57034,0.399311
0.6,0.2,T,0.1,3648,0.1,0.8,51,0.2,6.0,0.03,51,0.366422 0.549472 0.0791915 10885,F,,10885,0.183372,0.0794672,0.286633,0.366422,0.0791915,0.0075333,0.0638493,0.554387,0.379146
0.6,0.2,T,0.1,3430,0.1,0.8,52,0.2,6.0,0.03,52,0.396409 0.582147 0.0806777 10889,F,,10889,0.210671,0.0831114,0.288364,0.396409,0.0806777,0.0074387,0.0633667,0.522913,0.347047
0.6,0.2,T,0.1,2955,0.1,0.8,53,0.2,6.0,0.03,53,0.433313 0.620155 0.0892467 10062,F,,10062,0.246472,0.100676,0.273007,0.433313,0.0892467,0.0107335,0.0563506,0.47744,0.312761
0.6,0.2,T,0.1,2584,0.1,0.8,54,0.2,6.0,0.03,54,0.438942 0.629692 0.0894957 8844,F,,8844,0.248191,0.10346,0.278042,0.438942,0.0894957,0.00927182,0.0569878,0.471563,0.304048
0.6,0.2,T,0.1,2221,0.1,0.8,55,0.2,6.0,0.03,55,0.464742 0.651712 0.0833439 7913,F,,7913,0.277771,0.0990775,0.274864,0.464742,0.0833439,0.00897258,0.0496651,0.451915,0.28965
0.6,0.2,T,0.1,1859,0.1,0.8,56,0.2,6.0,0.03,56,0.474794 0.660915 0.0843211 6665,F,,6665,0.288672,0.103226,0.269017,0.474794,0.0843211,0.00930233,0.0468117,0.440885,0.282971
0.6,0.2,T,0.1,1543,0.1,0.8,57,0.2,6.0,0.03,57,0.469668 0.652717 0.0845789 5687,F,,5687,0.286619,0.101459,0.264639,0.469668,0.0845789,0.00826446,0.0511693,0.445753,0.287849
0.6,0.2,T,0.1,1438,0.1,0.8,58,0.2,6.0,0.03,58,0.462199 0.667071 0.0905599 4947,F,,4947,0.257328,0.113604,0.296139,0.462199,0.0905599,0.00707499,0.0533657,0.447241,0.272488
0.6,0.2,T,0.1,1396,0.1,0.8,59,0.2,6.0,0.03,59,0.469186 0.681657 0.0923381 4803,F,,4803,0.256715,0.105143,0.3198,0.469186,0.0923381,0.00957735,0.0603789,0.438476,0.248386
0.6,0.2,T,0.1,1170,0.1,0.8,60,0.2,6.0,0.03,60,0.493606 0.715952 0.104779 4457,F,,4457,0.271259,0.115997,0.328696,0.493606,0.104779,0.0105452,0.0724703,0.401615,0.201032
0.6,0.2,T,0.1,981,0.1,0.8,61,0.2,6.0,0.03,61,0.540807 0.747094 0.103677 4215,F,,4215,0.33452,0.119573,0.293001,0.540807,0.103677,0.0116251,0.0645314,0.355516,0.17675
0.6,0.2,T,0.1,892,0.1,0.8,62,0.2,6.0,0.03,62,0.545604 0.762088 0.100687 3640,F,,3640,0.329121,0.115934,0.317033,0.545604,0.100687,0.0101648,0.0651099,0.353709,0.162637
0.6,0.2,T,0.1,799,0.1,0.8,63,0.2,6.0,0.03,63,0.560477 0.787053 0.105622 3522,F,,3522,0.333901,0.121522,0.33163,0.560477,0.105622,0.011925,0.0658717,0.333901,0.13515
0.6,0.2,T,0.1,708,0.1,0.8,64,0.2,6.0,0.03,64,0.593526 0.834111 0.113445 3213,F,,3213,0.352941,0.140056,0.341114,0.593526,0.113445,0.010582,0.0656707,0.293028,0.0896359
0.6,0.2,T,0.1,469,0.1,0.8,65,0.2,6.0,0.03,65,0.648491 0.867627 0.125343 2916,F,,2916,0.429355,0.170782,0.26749,0.648491,0.125343,0.0126886,0.0545267,0.226166,0.0651578
0.6,0.2,T,0.1,323,0.1,0.8,66,0.2,6.0,0.03,66,0.654536 0.860232 0.118935 1896,F,,1896,0.44884,0.156118,0.255274,0.654536,0.118935,0.0121308,0.0574895,0.22653,0.0701477
0.6,0.2,T,0.1,244,0.1,0.8,67,0.2,6.0,0.03,67,0.661061 0.875809 0.113519 1546,F,,1546,0.446313,0.153946,0.27555,0.661061,0.113519,0.0116429,0.049806,0.22542,0.0627426
0.6,0.2,T,0.1,194,0.1,0.8,68,0.2,6.0,0.03,68,0.670035 0.892794 0.108963 1138,F,,1138,0.447276,0.150264,0.295255,0.670035,0.108963,0.0105448,0.0465729,0.221002,0.0500879
0.6,0.2,T,0.1,172,0.1,0.8,69,0.2,6.0,0.03,69,0.648259 0.874627 0.129851 1005,F,,1005,0.421891,0.177114,0.275622,0.648259,0.129851,0.0129353,0.0567164,0.221891,0.0557214
0.6,0.2,T,0.1,146,0.1,0.8,70,0.2,6.0,0.03,70,0.679487 0.904429 0.114802 858,F,,858,0.454545,0.167832,0.282051,0.679487,0.114802,0.00699301,0.0477855,0.205711,0.0407925
0.6,0.2,T,0.1,82,0.1,0.8,71,0.2,6.0,0.03,71,0.702413 0.900804 0.146113 746,F,,746,0.504021,0.205094,0.191689,0.702413,0.146113,0.0187668,0.0495979,0.151475,0.0308311
0.6,0.2,T,0.1,51,0.1,0.8,72,0.2,6.0,0.03,72,0.690217 0.867391 0.132609 460,F,,460,0.513043,0.158696,0.195652,0.690217,0.132609,0.0195652,0.0673913,0.177174,0.0456522
0.6,0.2,T,0.1,62,0.1,0.8,73,0.2,6.0,0.03,73,0.636232 0.805797 0.108696 345,F,,345,0.466667,0.150725,0.188406,0.636232,0.108696,0.0173913,0.0318841,0.255072,0.144928
0.6,0.2,T,0.1,97,0.1,0.8,74,0.2,6.0,0.03,74,0.486998 0.654846 0.0827423 423,F,,423,0.319149,0.0732861,0.262411,0.486998,0.0827423,0.00236407,0.0874704,0.43026,0.255319
0.6,0.2,T,0.1,120,0.1,0.8,75,0.2,6.0,0.03,75,0.420323 0.642032 0.105081 433,F,,433,0.198614,0.120092,0.323326,0.420323,0.105081,0.0184758,0.0531178,0.474596,0.286374
0.6,0.2,T,0.1,137,0.1,0.8,76,0.2,6.0,0.03,76,0.442656 0.653924 0.0774648 497,F,,497,0.231388,0.0784708,0.344064,0.442656,0.0774648,0.00603622,0.0643863,0.479879,0.275654
0.6,0.2,T,0.1,203,0.1,0.8,77,0.2,6.0,0.03,77,0.436989 0.675941 0.0671031 611,F,,611,0.198036,0.0752864,0.402619,0.436989,0.0671031,0.00818331,0.0425532,0.495908,0.273322
0.6,0.2,T,0.1,301,0.1,0.8,78,0.2,6.0,0.03,78,0.436702 0.664894 0.0803191 940,F,,940,0.208511,0.0957447,0.360638,0.436702,0.0803191,0.00957447,0.0457447,0.482979,0.279787
0.6,0.2,T,0.1,302,0.1,0.8,79,0.2,6.0,0.03,79,0.485385 0.684677 0.0956599 1129,F,,1129,0.286094,0.104517,0.294066,0.485385,0.0956599,0.0141718,0.0584588,0.418955,0.242693
