Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,136,0.1,0.8,25,0.2,6.0,0.03,25,0.618564 0.829268 0.126694 738,F,,738,0.407859,0.178862,0.242547,0.618564,0.126694,0.0162602,0.0420054,0.254743,0.112466
0.6,0.2,T,0.1,199,0.1,0.8,26,0.2,6.0,0.03,26,0.556432 0.739078 0.104369 824,F,,824,0.373786,0.123786,0.241505,0.556432,0.104369,0.0169903,0.0509709,0.339199,0.192961
0.6,0.2,T,0.1,301,0.1,0.8,27,0.2,6.0,0.03,27,0.440171 0.642925 0.106838 1053,F,,1053,0.237417,0.111111,0.294397,0.440171,0.106838,0.00854701,0.0854701,0.452991,0.263058
0.6,0.2,T,0.1,366,0.1,0.8,28,0.2,6.0,0.03,28,0.410213 0.626383 0.101702 1175,F,,1175,0.194043,0.115745,0.316596,0.410213,0.101702,0.00680851,0.0740426,0.488085,0.292766
0.6,0.2,T,0.1,434,0.1,0.8,29,0.2,6.0,0.03,29,0.43277 0.649324 0.0932432 1480,F,,1480,0.216216,0.0878378,0.34527,0.43277,0.0932432,0.0121622,0.0743243,0.473986,0.264189
0.6,0.2,T,0.1,369,0.1,0.8,30,0.2,6.0,0.03,30,0.500636 0.724555 0.114822 1572,F,,1572,0.276718,0.130407,0.31743,0.500636,0.114822,0.0127226,0.0737913,0.384542,0.188931
0.6,0.2,T,0.1,334,0.1,0.8,31,0.2,6.0,0.03,31,0.532431 0.742694 0.0972915 1403,F,,1403,0.322167,0.109765,0.310763,0.532431,0.0972915,0.00784034,0.0691376,0.370278,0.180328
0.6,0.2,T,0.1,320,0.1,0.8,32,0.2,6.0,0.03,32,0.535603 0.771518 0.106025 1278,F,,1278,0.299687,0.113459,0.358372,0.535603,0.106025,0.014867,0.0688576,0.358372,0.144757
0.6,0.2,T,0.1,196,0.1,0.8,33,0.2,6.0,0.03,33,0.618073 0.83035 0.129582 1173,F,,1173,0.405797,0.156863,0.26769,0.618073,0.129582,0.0119352,0.0784314,0.252344,0.0792839
0.6,0.2,T,0.1,119,0.1,0.8,34,0.2,6.0,0.03,34,0.62531 0.833747 0.138958 806,F,,806,0.416873,0.183623,0.233251,0.62531,0.138958,0.0186104,0.057072,0.235732,0.0905707
0.6,0.2,T,0.1,86,0.1,0.8,35,0.2,6.0,0.03,35,0.653021 0.851852 0.0964912 513,F,,513,0.454191,0.109162,0.288499,0.653021,0.0964912,0.00974659,0.0643275,0.250487,0.0740741
0.6,0.2,T,0.1,87,0.1,0.8,36,0.2,6.0,0.03,36,0.706019 0.918981 0.0659722 432,F,,432,0.493056,0.0925926,0.333333,0.706019,0.0659722,0.00462963,0.0300926,0.228009,0.0462963
0.6,0.2,T,0.1,62,0.1,0.8,37,0.2,6.0,0.03,37,0.716435 0.888889 0.0706019 432,F,,432,0.543981,0.106481,0.238426,0.716435,0.0706019,0.00694444,0.0208333,0.212963,0.0833333
0.6,0.2,T,0.1,65,0.1,0.8,38,0.2,6.0,0.03,38,0.632836 0.844776 0.0970149 335,F,,335,0.420896,0.101493,0.322388,0.632836,0.0970149,0.0149254,0.0626866,0.270149,0.0776119
0.6,0.2,T,0.1,48,0.1,0.8,39,0.2,6.0,0.03,39,0.670659 0.886228 0.110778 334,F,,334,0.45509,0.149701,0.281437,0.670659,0.110778,0.00898204,0.0538922,0.218563,0.0508982
0.6,0.2,T,0.1,32,0.1,0.8,40,0.2,6.0,0.03,40,0.6875 0.889706 0.148897 272,F,,272,0.485294,0.198529,0.205882,0.6875,0.148897,0.0110294,0.0772059,0.163603,0.0220588
0.6,0.2,T,0.1,10,0.1,0.8,41,0.2,6.0,0.03,41,0.84472 0.987578 0.0776398 161,F,,161,0.701863,0.130435,0.15528,0.84472,0.0776398,0.0124224,0.0,0.0776398,0.0
0.6,0.2,T,0.1,9,0.1,0.8,42,0.2,6.0,0.03,42,0.79375 0.9625 0.09375 80,F,,80,0.625,0.1375,0.2,0.79375,0.09375,0.0125,0.025,0.1125,0.0
0.6,0.2,T,0.1,3,0.1,0.8,43,0.2,6.0,0.03,43,0.835821 0.970149 0.0970149 67,F,,67,0.701493,0.149254,0.119403,0.835821,0.0970149,0.0149254,0.0149254,0.0671642,0.0
0.6,0.2,T,0.1,0,0.1,0.8,44,0.2,6.0,0.03,44,0.875 1.0 0.125 16,F,,16,0.75,0.25,0.0,0.875,0.125,0.0,0.0,0.0,0.0
0.6,0.2,T,0.1,0,0.1,0.8,45,0.2,6.0,0.03,45,NAN NAN NAN 0,F,45,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
