Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,29244,0.1,0.8,0,0.2,6.0,0.03,,0.0477021 0.0954041 0.0 58226,F,,58226,0.0,0.0,0.0954041,0.0477021,0.0,0.0,0.0,0.952298,0.904596
0.6,0.2,T,0.1,25749,0.1,0.8,1,0.2,6.0,0.03,,0.0696024 0.133904 0.0123246 53389,F,,53389,0.00530072,0.006949,0.121654,0.0696024,0.0123246,0.000899062,0.0159022,0.918073,0.849295
0.6,0.2,T,0.1,23594,0.1,0.8,2,0.2,6.0,0.03,,0.0941044 0.17853 0.022945 49902,F,,49902,0.00967897,0.0102801,0.158571,0.0941044,0.022945,0.00166326,0.0322833,0.882951,0.787524
0.6,0.2,T,0.1,21835,0.1,0.8,3,0.2,6.0,0.03,,0.12427 0.231592 0.0336787 47968,F,,47968,0.0169488,0.0161358,0.198507,0.12427,0.0336787,0.00164693,0.0479278,0.842051,0.718833
0.6,0.2,T,0.1,20415,0.1,0.8,4,0.2,6.0,0.03,4,0.162367 0.297158 0.0417553 46090,F,,46090,0.0275765,0.0230853,0.246496,0.162367,0.0417553,0.00221306,0.0559991,0.795878,0.64463
0.6,0.2,T,0.1,18477,0.1,0.8,5,0.2,6.0,0.03,5,0.213837 0.380451 0.0539575 43664,F,,43664,0.0472243,0.0325669,0.30066,0.213837,0.0539575,0.00343532,0.0684775,0.732205,0.547636
0.6,0.2,T,0.1,15952,0.1,0.8,6,0.2,6.0,0.03,6,0.267946 0.463563 0.068246 40398,F,,40398,0.0723303,0.0472796,0.343953,0.267946,0.068246,0.00547057,0.0782712,0.663808,0.452696
0.6,0.2,T,0.1,13578,0.1,0.8,7,0.2,6.0,0.03,7,0.33903 0.561505 0.082427 37330,F,,37330,0.116555,0.0637021,0.381248,0.33903,0.082427,0.00626842,0.0886151,0.578543,0.343611
0.6,0.2,T,0.1,10445,0.1,0.8,8,0.2,6.0,0.03,8,0.414237 0.656523 0.0971665 32928,F,,32928,0.171951,0.0871295,0.397443,0.414237,0.0971665,0.00844266,0.0903183,0.488596,0.244716
0.6,0.2,T,0.1,7490,0.1,0.8,9,0.2,6.0,0.03,9,0.492571 0.739624 0.109306 27057,F,,27057,0.245519,0.112392,0.381713,0.492571,0.109306,0.0109029,0.0844144,0.398122,0.165059
0.6,0.2,T,0.1,5043,0.1,0.8,10,0.2,6.0,0.03,10,0.564144 0.808345 0.117056 21857,F,,21857,0.319943,0.132177,0.356225,0.564144,0.117056,0.012536,0.0768632,0.318799,0.102256
0.6,0.2,T,0.1,2941,0.1,0.8,11,0.2,6.0,0.03,11,0.635259 0.864741 0.120517 16620,F,,16620,0.405776,0.15349,0.305475,0.635259,0.120517,0.0123345,0.0628761,0.244224,0.0600481
0.6,0.2,T,0.1,1710,0.1,0.8,12,0.2,6.0,0.03,12,0.674544 0.890032 0.127147 11467,F,,11467,0.459056,0.173193,0.257783,0.674544,0.127147,0.0168309,0.0474405,0.198308,0.0456963
0.6,0.2,T,0.1,1111,0.1,0.8,13,0.2,6.0,0.03,13,0.710929 0.916696 0.123947 8427,F,,8427,0.505162,0.171117,0.240418,0.710929,0.123947,0.0138839,0.0490091,0.165124,0.0204106
0.6,0.2,T,0.1,596,0.1,0.8,14,0.2,6.0,0.03,14,0.745799 0.931241 0.130487 5832,F,,5832,0.560357,0.191358,0.179527,0.745799,0.130487,0.0180041,0.0336077,0.123714,0.0171468
0.6,0.2,T,0.1,328,0.1,0.8,15,0.2,6.0,0.03,15,0.750278 0.933093 0.131594 3602,F,,3602,0.567463,0.197668,0.167962,0.750278,0.131594,0.0166574,0.0322043,0.118129,0.0180455
0.6,0.2,T,0.1,221,0.1,0.8,16,0.2,6.0,0.03,16,0.729803 0.915764 0.130788 2030,F,,2030,0.543842,0.196552,0.175369,0.729803,0.130788,0.0147783,0.035468,0.139409,0.0339901
0.6,0.2,T,0.1,217,0.1,0.8,17,0.2,6.0,0.03,17,0.687777 0.889804 0.121913 1579,F,,1579,0.48575,0.164661,0.239392,0.687777,0.121913,0.0170994,0.0449652,0.19031,0.0481317
0.6,0.2,T,0.1,186,0.1,0.8,18,0.2,6.0,0.03,18,0.685402 0.884465 0.125293 1281,F,,1281,0.486339,0.171741,0.226386,0.685402,0.125293,0.0202966,0.0382514,0.189305,0.0569867
0.6,0.2,T,0.1,150,0.1,0.8,19,0.2,6.0,0.03,19,0.655108 0.843486 0.121837 1067,F,,1067,0.466729,0.164948,0.211809,0.655108,0.121837,0.0168697,0.0449859,0.223055,0.0946579
0.6,0.2,T,0.1,195,0.1,0.8,20,0.2,6.0,0.03,20,0.583636 0.791515 0.100606 825,F,,825,0.375758,0.135758,0.28,0.583636,0.100606,0.0133333,0.0387879,0.315758,0.156364
0.6,0.2,T,0.1,289,0.1,0.8,21,0.2,6.0,0.03,21,0.47376 0.680344 0.104485 1048,F,,1048,0.267176,0.11355,0.299618,0.47376,0.104485,0.014313,0.0667939,0.421756,0.23855
0.6,0.2,T,0.1,359,0.1,0.8,22,0.2,6.0,0.03,22,0.424893 0.667811 0.0948498 1165,F,,1165,0.181974,0.0858369,0.4,0.424893,0.0948498,0.00944206,0.0849785,0.480258,0.237768
0.6,0.2,T,0.1,362,0.1,0.8,23,0.2,6.0,0.03,23,0.478786 0.683248 0.0918069 1367,F,,1367,0.274323,0.109729,0.299195,0.478786,0.0918069,0.00658376,0.0607169,0.429407,0.249451
0.6,0.2,T,0.1,430,0.1,0.8,24,0.2,6.0,0.03,24,0.451579 0.675088 0.0877193 1425,F,,1425,0.22807,0.0821053,0.364912,0.451579,0.0877193,0.00912281,0.0750877,0.460702,0.240702
0.6,0.2,T,0.1,484,0.1,0.8,25,0.2,6.0,0.03,25,0.490479 0.690133 0.0888632 1733,F,,1733,0.290825,0.103289,0.296018,0.490479,0.0888632,0.0103866,0.0536642,0.420658,0.245817
0.6,0.2,T,0.1,490,0.1,0.8,26,0.2,6.0,0.03,26,0.494933 0.711467 0.0962667 1875,F,,1875,0.2784,0.106667,0.3264,0.494933,0.0962667,0.00853333,0.0688,0.4088,0.2112
0.6,0.2,T,0.1,487,0.1,0.8,27,0.2,6.0,0.03,27,0.487658 0.704882 0.0984641 1823,F,,1823,0.270433,0.111355,0.323094,0.487658,0.0984641,0.0071311,0.071311,0.413878,0.216676
0.6,0.2,T,0.1,481,0.1,0.8,28,0.2,6.0,0.03,28,0.534186 0.751044 0.0947286 1916,F,,1916,0.317328,0.105428,0.328288,0.534186,0.0947286,0.00939457,0.0652401,0.371086,0.174322
0.6,0.2,T,0.1,470,0.1,0.8,29,0.2,6.0,0.03,29,0.538935 0.748152 0.0988172 2029,F,,2029,0.329719,0.113356,0.305076,0.538935,0.0988172,0.00788566,0.0685067,0.362247,0.175456
0.6,0.2,T,0.1,504,0.1,0.8,30,0.2,6.0,0.03,30,0.511153 0.713819 0.0916757 1838,F,,1838,0.308487,0.0924918,0.31284,0.511153,0.0916757,0.0054407,0.0799782,0.397171,0.200762
0.6,0.2,T,0.1,468,0.1,0.8,31,0.2,6.0,0.03,31,0.539099 0.738477 0.0888141 1931,F,,1931,0.33972,0.101502,0.297255,0.539099,0.0888141,0.007768,0.0605904,0.372087,0.193164
0.6,0.2,T,0.1,420,0.1,0.8,32,0.2,6.0,0.03,32,0.536374 0.737875 0.0897806 1732,F,,1732,0.334873,0.102194,0.300808,0.536374,0.0897806,0.00750577,0.0623557,0.373845,0.192263
0.6,0.2,T,0.1,412,0.1,0.8,33,0.2,6.0,0.03,33,0.52217 0.730455 0.109685 1714,F,,1714,0.313886,0.124271,0.292299,0.52217,0.109685,0.0157526,0.0635939,0.368145,0.190198
0.6,0.2,T,0.1,408,0.1,0.8,34,0.2,6.0,0.03,34,0.492003 0.697377 0.106526 1563,F,,1563,0.286628,0.127319,0.283429,0.492003,0.106526,0.0153551,0.0550224,0.401472,0.232246
0.6,0.2,T,0.1,407,0.1,0.8,35,0.2,6.0,0.03,35,0.473164 0.717514 0.111229 1416,F,,1416,0.228814,0.11935,0.36935,0.473164,0.111229,0.0148305,0.0734463,0.415607,0.194209
0.6,0.2,T,0.1,317,0.1,0.8,36,0.2,6.0,0.03,36,0.539749 0.791492 0.132497 1434,F,,1434,0.288006,0.144351,0.359135,0.539749,0.132497,0.0167364,0.0871688,0.327755,0.104603
0.6,0.2,T,0.1,220,0.1,0.8,37,0.2,6.0,0.03,37,0.602509 0.83218 0.133651 1156,F,,1156,0.372837,0.163495,0.295848,0.602509,0.133651,0.016436,0.0709343,0.263841,0.0804498
0.6,0.2,T,0.1,186,0.1,0.8,38,0.2,6.0,0.03,38,0.597484 0.836478 0.135744 954,F,,954,0.358491,0.165618,0.312369,0.597484,0.135744,0.0209644,0.0639413,0.266771,0.0786164
0.6,0.2,T,0.1,184,0.1,0.8,39,0.2,6.0,0.03,39,0.621302 0.835306 0.134122 1014,F,,1014,0.407298,0.185404,0.242604,0.621302,0.134122,0.0118343,0.0591716,0.244576,0.0936884
0.6,0.2,T,0.1,200,0.1,0.8,40,0.2,6.0,0.03,40,0.599253 0.832444 0.11793 937,F,,937,0.366062,0.151547,0.314835,0.599253,0.11793,0.0117396,0.0608324,0.282818,0.094984
0.6,0.2,T,0.1,212,0.1,0.8,41,0.2,6.0,0.03,41,0.594949 0.828283 0.126263 990,F,,990,0.361616,0.157576,0.309091,0.594949,0.126263,0.0131313,0.0686869,0.278788,0.089899
0.6,0.2,T,0.1,153,0.1,0.8,42,0.2,6.0,0.03,42,0.625969 0.825581 0.12936 1032,F,,1032,0.426357,0.176357,0.222868,0.625969,0.12936,0.0145349,0.0532946,0.244671,0.106589
0.6,0.2,T,0.1,210,0.1,0.8,43,0.2,6.0,0.03,43,0.527529 0.742638 0.0992318 781,F,,781,0.31242,0.110115,0.320102,0.527529,0.0992318,0.00768246,0.0729834,0.373239,0.176697
0.6,0.2,T,0.1,252,0.1,0.8,44,0.2,6.0,0.03,44,0.543035 0.75244 0.111801 1127,F,,1127,0.333629,0.127773,0.291038,0.543035,0.111801,0.0168589,0.0621118,0.345164,0.168589
0.6,0.2,T,0.1,305,0.1,0.8,45,0.2,6.0,0.03,45,0.500438 0.716287 0.10683 1142,F,,1142,0.284588,0.119089,0.312609,0.500438,0.10683,0.0105079,0.0735552,0.392732,0.19965
0.6,0.2,T,0.1,343,0.1,0.8,46,0.2,6.0,0.03,46,0.498408 0.736465 0.10629 1256,F,,1256,0.26035,0.105892,0.370223,0.498408,0.10629,0.0103503,0.0859873,0.395303,0.167197
0.6,0.2,T,0.1,379,0.1,0.8,47,0.2,6.0,0.03,47,0.491245 0.711414 0.130999 1542,F,,1542,0.271077,0.140078,0.300259,0.491245,0.130999,0.0123217,0.0972763,0.377756,0.178988
0.6,0.2,T,0.1,480,0.1,0.8,48,0.2,6.0,0.03,48,0.468857 0.693143 0.109143 1750,F,,1750,0.244571,0.114286,0.334286,0.468857,0.109143,0.00914286,0.0857143,0.422,0.212
0.6,0.2,T,0.1,615,0.1,0.8,49,0.2,6.0,0.03,49,0.478858 0.674419 0.113108 2365,F,,2365,0.283298,0.125581,0.265539,0.478858,0.113108,0.00845666,0.0837209,0.408034,0.233404
0.6,0.2,T,0.1,877,0.1,0.8,50,0.2,6.0,0.03,50,0.421017 0.610031 0.0980894 2931,F,,2931,0.232003,0.106448,0.27158,0.421017,0.0980894,0.00955305,0.0706244,0.480894,0.309792
0.6,0.2,T,0.1,1135,0.1,0.8,51,0.2,6.0,0.03,51,0.381361 0.554119 0.0774529 3557,F,,3557,0.208603,0.080686,0.26483,0.381361,0.0774529,0.00730953,0.0596008,0.541186,0.378971
0.6,0.2,T,0.1,1533,0.1,0.8,52,0.2,6.0,0.03,52,0.350702 0.514952 0.0728364 4414,F,,4414,0.186452,0.0752152,0.253285,0.350702,0.0728364,0.00792932,0.054599,0.576461,0.422519
0.6,0.2,T,0.1,1817,0.1,0.8,53,0.2,6.0,0.03,53,0.320515 0.476527 0.0677481 5240,F,,5240,0.164504,0.0698473,0.242176,0.320515,0.0677481,0.00801527,0.0496183,0.611737,0.46584
