Conversion,DROP_RADIUS,Dominant_r2,Embryo,FERTILE_FEMALES,FRACTION,Fitness,Gen,Germline,Growth,Migration,POTENTIAL_CHASE,Rates,Recessive_r2,SUPPRESSED,pop_size,rate_DD,rate_Dr2,rate_Dwt,rate_dr,rate_r2,rate_r2r2,rate_r2wt,rate_wt,rate_wtwt
0.6,0.2,T,0.1,29123,0.1,0.8,0,0.2,6.0,0.03,,0.0473104 0.0946208 0.0 58708,F,,58708,0.0,0.0,0.0946208,0.0473104,0.0,0.0,0.0,0.95269,0.905379
0.6,0.2,T,0.1,25326,0.1,0.8,1,0.2,6.0,0.03,,0.0687342 0.132281 0.01239 52623,F,,52623,0.00518785,0.00714516,0.119948,0.0687342,0.01239,0.000836136,0.0159626,0.918876,0.850921
0.6,0.2,T,0.1,23593,0.1,0.8,2,0.2,6.0,0.03,,0.093003 0.177245 0.0221031 49993,F,,49993,0.00876123,0.0105815,0.157902,0.093003,0.0221031,0.0014602,0.0307043,0.884894,0.790591
0.6,0.2,T,0.1,22054,0.1,0.8,3,0.2,6.0,0.03,,0.12729 0.239166 0.0323514 48205,F,,48205,0.0154133,0.0155793,0.208173,0.12729,0.0323514,0.00192926,0.045265,0.840359,0.71364
0.6,0.2,T,0.1,20471,0.1,0.8,4,0.2,6.0,0.03,4,0.170622 0.31042 0.0434305 45970,F,,45970,0.0308245,0.0228845,0.256711,0.170622,0.0434305,0.00315423,0.057668,0.785947,0.628758
0.6,0.2,T,0.1,18335,0.1,0.8,5,0.2,6.0,0.03,5,0.223482 0.396109 0.0555479 43791,F,,43791,0.0508552,0.0346875,0.310566,0.223482,0.0555479,0.00305999,0.0702884,0.72097,0.530543
0.6,0.2,T,0.1,15727,0.1,0.8,6,0.2,6.0,0.03,6,0.285554 0.487985 0.0704282 39700,F,,39700,0.0831234,0.0503023,0.354559,0.285554,0.0704282,0.0056927,0.0791688,0.644018,0.427154
0.6,0.2,T,0.1,13086,0.1,0.8,7,0.2,6.0,0.03,7,0.352717 0.578469 0.0833924 36664,F,,36664,0.126964,0.0683504,0.383155,0.352717,0.0833924,0.00714597,0.0841425,0.563891,0.330242
0.6,0.2,T,0.1,10120,0.1,0.8,8,0.2,6.0,0.03,8,0.422347 0.662945 0.0962992 31615,F,,31615,0.181749,0.0880911,0.393105,0.422347,0.0962992,0.00929938,0.0859086,0.481354,0.241847
0.6,0.2,T,0.1,7271,0.1,0.8,9,0.2,6.0,0.03,9,0.49547 0.744235 0.106993 26712,F,,26712,0.246706,0.109539,0.38799,0.49547,0.106993,0.00999551,0.0844564,0.397537,0.161313
0.6,0.2,T,0.1,4783,0.1,0.8,10,0.2,6.0,0.03,10,0.57301 0.818506 0.119321 21593,F,,21593,0.327514,0.142917,0.348076,0.57301,0.119321,0.0125041,0.0707174,0.307669,0.0982726
0.6,0.2,T,0.1,3021,0.1,0.8,11,0.2,6.0,0.03,11,0.633767 0.868321 0.122282 16282,F,,16282,0.399214,0.157597,0.31151,0.633767,0.122282,0.0147402,0.0574868,0.24395,0.0594522
0.6,0.2,T,0.1,1772,0.1,0.8,12,0.2,6.0,0.03,12,0.684977 0.900017 0.125565 11942,F,,11942,0.469938,0.17384,0.256238,0.684977,0.125565,0.0148216,0.047647,0.189457,0.0375147
0.6,0.2,T,0.1,976,0.1,0.8,13,0.2,6.0,0.03,13,0.729095 0.925061 0.122249 8180,F,,8180,0.53313,0.174694,0.217237,0.729095,0.122249,0.0146699,0.0404645,0.148655,0.0198044
0.6,0.2,T,0.1,524,0.1,0.8,14,0.2,6.0,0.03,14,0.751969 0.933832 0.119732 5078,F,,5078,0.570106,0.177235,0.186491,0.751969,0.119732,0.0151635,0.0319023,0.128299,0.019102
0.6,0.2,T,0.1,385,0.1,0.8,15,0.2,6.0,0.03,15,0.743652 0.936984 0.121597 3269,F,,3269,0.550321,0.176201,0.210462,0.743652,0.121597,0.0149893,0.0370144,0.134751,0.0110125
0.6,0.2,T,0.1,172,0.1,0.8,16,0.2,6.0,0.03,16,0.769358 0.941201 0.131263 2415,F,,2415,0.597516,0.20207,0.141615,0.769358,0.131263,0.0128364,0.0347826,0.0993789,0.0111801
0.6,0.2,T,0.1,113,0.1,0.8,17,0.2,6.0,0.03,17,0.757507 0.944495 0.117379 1099,F,,1099,0.570519,0.172884,0.201092,0.757507,0.117379,0.0191083,0.0236579,0.125114,0.0127389
0.6,0.2,T,0.1,88,0.1,0.8,18,0.2,6.0,0.03,18,0.74328 0.944892 0.110215 744,F,,744,0.541667,0.162634,0.240591,0.74328,0.110215,0.0107527,0.0362903,0.146505,0.00806452
0.6,0.2,T,0.1,37,0.1,0.8,19,0.2,6.0,0.03,19,0.776817 0.930796 0.140138 578,F,,578,0.622837,0.204152,0.103806,0.776817,0.140138,0.0276817,0.0207612,0.083045,0.0207612
0.6,0.2,T,0.1,44,0.1,0.8,20,0.2,6.0,0.03,20,0.711957 0.90942 0.125 276,F,,276,0.514493,0.155797,0.23913,0.711957,0.125,0.0217391,0.0507246,0.163043,0.0181159
0.6,0.2,T,0.1,28,0.1,0.8,21,0.2,6.0,0.03,21,0.744094 0.944882 0.108268 254,F,,254,0.543307,0.165354,0.23622,0.744094,0.108268,0.00393701,0.0433071,0.147638,0.00787402
0.6,0.2,T,0.1,19,0.1,0.8,22,0.2,6.0,0.03,22,0.772251 0.947644 0.13089 191,F,,191,0.596859,0.193717,0.157068,0.772251,0.13089,0.0157068,0.0366492,0.0968586,0.0
0.6,0.2,T,0.1,5,0.1,0.8,23,0.2,6.0,0.03,23,0.75 0.940789 0.177632 152,F,,152,0.559211,0.269737,0.111842,0.75,0.177632,0.0328947,0.0197368,0.0723684,0.00657895
0.6,0.2,T,0.1,1,0.1,0.8,24,0.2,6.0,0.03,24,0.741935 0.806452 0.112903 31,F,,31,0.677419,0.0322581,0.0967742,0.741935,0.112903,0.0,0.193548,0.145161,0.0
0.6,0.2,T,0.1,0,0.1,0.8,25,0.2,6.0,0.03,25,0.928571 1.0 0.0714286 7,F,,7,0.857143,0.142857,0.0,0.928571,0.0714286,0.0,0.0,0.0,0.0
0.6,0.2,T,0.1,0,0.1,0.8,26,0.2,6.0,0.03,26,NAN NAN NAN 0,F,26,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
