radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_pop_size,ending_fertile_female,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.1,0.0,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.0,0.9,0.8,T,F,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,0,0,1,0,0,26,0,0,0,0,0,11,2599,15,522
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.05,0.9,0.8,T,F,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,0,0,1,0,0,25,0,0,0,0,0,11,821,14,97
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.1,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.15,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,0,0,1,0,0,27,0,0,0,0,0,11,1086,16,146
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,0,0,1,0,0,25,0,0,0,0,0,11,2127,14,347
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.2,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.25,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.3,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.35,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,T,F,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,1,0,0,39,0,0,0,0,0,12,6423,27,1407
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,1,0,0,23,0,0,0,0,0,12,430,11,58
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
