radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_pop_size,ending_fertile_female,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,1,0,0,643,0,0,0,0,0,16,9480,627,1872
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.557591,0.785809,0.243234,6060,1045,16,10792,984,2285
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.547885,0.788174,0.253184,6359,1146,17,11421,983,2596
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.503161,0.738079,0.218861,23572,5407,14,10689,986,2223
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.568809,0.809404,0.236834,6380,1098,15,10995,985,2284
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.543774,0.771313,0.226347,10897,2170,15,10537,985,2169
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.540974,0.772893,0.220573,9872,1949,15,10989,985,2390
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.606096,0.840033,0.221582,6070,980,15,10993,985,2401
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.533643,0.770759,0.227544,12380,2500,18,12426,982,3018
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.554474,0.77774,0.245258,5957,1065,15,9959,985,2011
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.648962,0.875633,0.202566,6119,848,15,9868,985,1950
0.2,0.1,0.05,6.0,0.1,0.4,0.9,0.8,F,T,0,0,0,0,1,1000,0.626361,0.858663,0.213985,8080,1220,15,10817,985,2266
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.6369,0.865067,0.209612,7626,1087,18,10482,982,2080
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.492457,0.726193,0.253611,18692,4038,15,10468,985,2081
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.605186,0.840328,0.227411,9507,1474,13,10598,987,2161
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.624129,0.864333,0.22495,6457,905,15,10428,985,2135
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.545504,0.781709,0.239536,11109,2084,15,10502,985,2161
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.484251,0.690256,0.261426,7461,1629,16,10702,984,2162
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.485101,0.725855,0.247371,11410,2525,18,11265,982,2393
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.477264,0.716323,0.247684,16406,3752,15,11934,985,2677
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.479935,0.706957,0.263036,16646,3541,14,10935,986,2253
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.603847,0.825999,0.229696,3977,601,15,11048,985,2318
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.64545,0.874395,0.216784,8264,1121,17,10515,983,2146
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.49057,0.713761,0.228043,18240,4197,16,11813,984,2682
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.566957,0.80357,0.245538,12381,2072,15,10178,985,1987
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.626152,0.85817,0.225332,8898,1254,16,10971,984,2300
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.583023,0.828015,0.240296,7239,1162,18,10534,982,2187
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.477713,0.708033,0.203958,13618,3451,19,11617,981,2637
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.584285,0.810409,0.231379,9895,1610,16,10958,984,2283
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.617619,0.841746,0.22119,6300,917,15,10968,985,2246
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.253976,0.39017,0.197748,13143,4783,15,11042,985,2280
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,F,T,0,0,0,0,1,1000,0.545173,0.769493,0.240563,6464,1176,15,10757,985,2199
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.510025,0.742224,0.255903,16010,3181,16,10717,984,2108
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.547842,0.764929,0.233917,7368,1373,16,11008,984,2273
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.203755,0.280795,0.176849,14142,5259,18,10635,982,2107
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.262963,0.386271,0.232064,24532,8468,15,10299,985,1972
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.55198,0.791285,0.258556,10052,1696,16,10321,984,2011
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.560212,0.802613,0.239781,15462,2681,17,11357,983,2381
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.545406,0.789171,0.252718,9382,1711,20,10921,980,2161
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.591596,0.832545,0.244703,9722,1430,16,11071,984,2228
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.529074,0.763713,0.257818,10009,1893,15,11040,985,2224
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.453104,0.675636,0.255583,8956,2157,15,10896,985,2175
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.517602,0.744947,0.278219,4403,781,17,11331,983,2299
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.632646,0.856693,0.228708,8583,1132,17,11942,983,2638
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.582837,0.80988,0.203909,9899,1768,15,10903,985,2185
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.531112,0.754616,0.218519,10832,2228,18,12105,982,2645
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.575174,0.816819,0.231942,10203,1775,16,11109,984,2276
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.602013,0.830483,0.223172,6607,1057,16,12783,984,2963
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.49314,0.712039,0.268691,6487,1316,16,10729,984,2077
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.672308,0.898258,0.211797,5052,547,15,10749,985,2101
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.459101,0.667416,0.262397,6675,1475,17,11570,983,2461
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,F,T,0,0,0,0,1,1000,0.569838,0.805995,0.244015,9608,1625,17,10985,983,2252
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.621005,0.855489,0.20843,4318,655,16,12209,984,2716
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.570286,0.812571,0.23181,7875,1355,22,11143,978,2195
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.635696,0.868193,0.22868,6813,840,16,11524,984,2384
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.439809,0.658904,0.270102,15459,3626,17,11838,983,2473
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.585914,0.814985,0.235378,5232,825,16,10933,984,2110
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.624855,0.856056,0.217077,7753,1145,15,11567,985,2350
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.374581,0.57995,0.238968,23840,6961,17,11521,983,2373
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.567988,0.801551,0.242654,11605,1938,17,11220,983,2294
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.535456,0.766238,0.253797,8560,1543,17,11379,983,2242
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.448457,0.678063,0.218018,26968,7000,17,10392,983,1980
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.474407,0.709627,0.254104,18032,4061,19,10909,981,2209
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.613946,0.84231,0.226776,8504,1183,16,11008,984,2170
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.534446,0.770654,0.249447,11293,2081,15,11279,985,2261
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.547939,0.791431,0.23751,6185,1138,16,11822,984,2504
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.57945,0.817058,0.245564,8735,1371,16,11088,984,2231
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.555958,0.790841,0.244201,10088,1823,18,10920,982,2116
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.468718,0.699742,0.271741,16639,3639,22,11294,978,2321
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.477366,0.705311,0.253074,11222,2542,18,11770,982,2406
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.543986,0.788117,0.242286,16528,3179,19,10730,981,2042
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,F,T,0,0,0,0,1,1000,0.562929,0.781542,0.237634,12959,2216,18,11130,982,2202
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.393452,0.612305,0.25812,17457,4776,18,11272,982,2160
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.483147,0.715175,0.255219,13173,2921,19,11275,981,2155
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.555108,0.798322,0.238002,15252,2822,19,12161,981,2513
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.592465,0.82775,0.232009,9463,1545,17,11704,983,2369
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.547288,0.786326,0.249433,13661,2475,18,11294,982,2151
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.526854,0.777569,0.270385,13294,2341,17,11557,983,2269
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.537378,0.787449,0.263412,14166,2503,16,11571,984,2323
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.651047,0.878639,0.215734,6114,761,17,11685,983,2323
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.566699,0.792226,0.237764,4168,704,17,10933,983,2093
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.439777,0.667699,0.23315,24866,6402,18,11463,982,2203
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.61248,0.841198,0.232362,8646,1231,16,10399,984,1961
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,1,0,0,812,0,0,0,0,0,17,11511,795,2264
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.575313,0.813323,0.253213,6380,999,17,11171,983,2135
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.564557,0.806754,0.246403,8202,1339,16,11676,984,2354
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.504057,0.728289,0.257844,12079,2407,19,10914,981,2044
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.613333,0.84117,0.237076,4275,597,18,11170,982,2184
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.565337,0.805486,0.259996,10354,1628,17,11639,983,2341
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.419798,0.626722,0.252919,13360,3459,17,11269,983,2167
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.582776,0.823773,0.241714,12552,1964,16,11277,984,2139
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,F,T,0,0,0,0,1,1000,0.580645,0.791563,0.242763,2418,367,16,11848,984,2430
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.536753,0.766559,0.264055,6190,1131,19,11999,981,2374
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.433107,0.643828,0.282684,10158,2366,18,11315,982,2138
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.57255,0.81053,0.244469,8091,1349,17,11574,983,2232
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.497651,0.742171,0.268702,17244,3451,21,11986,979,2384
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.55218,0.802866,0.242491,13118,2328,21,11911,979,2365
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.609084,0.822547,0.224566,9456,1399,17,11491,983,2190
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.571749,0.810739,0.24336,8697,1425,17,11867,983,2343
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.595645,0.82972,0.21815,10424,1684,21,12224,979,2462
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.62009,0.846232,0.22396,6874,992,19,12394,981,2476
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.586411,0.828328,0.244966,8691,1330,17,11722,983,2268
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.657947,0.877931,0.209661,4989,613,16,11556,984,2248
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.405898,0.617588,0.241114,22311,5986,21,12378,979,2501
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.625805,0.855537,0.234377,6673,853,17,11104,983,2089
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.436657,0.642857,0.246163,18242,4477,20,12496,980,2561
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.507123,0.740356,0.273697,12987,2486,19,11860,981,2323
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.577502,0.814127,0.247846,10561,1633,19,11435,981,2160
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.52277,0.75738,0.260617,9113,1685,25,11802,975,2341
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.55,0.789583,0.260636,9120,1552,18,11120,982,2118
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.534466,0.775471,0.254065,11562,2244,18,11486,982,2177
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,F,T,0,0,0,0,1,1000,0.627765,0.85387,0.21564,7596,1100,19,11865,981,2285
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.57208,0.808983,0.24419,13381,2251,18,11401,982,2125
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.557787,0.790119,0.246067,13541,2321,18,12210,982,2338
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.602317,0.853997,0.229301,6993,1085,21,12046,979,2274
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.583469,0.822476,0.24659,9824,1486,20,12197,980,2362
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.579503,0.823326,0.245673,8377,1289,20,12403,980,2450
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.539398,0.76918,0.259849,9163,1601,19,12261,981,2362
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.55851,0.788735,0.266013,9836,1569,20,12437,980,2488
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.514605,0.752705,0.251676,15063,3072,19,11856,981,2216
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.448107,0.664467,0.261547,18490,4216,18,11691,982,2228
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.563725,0.801145,0.25416,14845,2474,18,11878,982,2267
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.584882,0.818908,0.242884,6886,1053,20,12084,980,2302
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.482504,0.695647,0.241402,8316,1804,17,11969,983,2327
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.507126,0.744161,0.264375,20208,3992,17,11172,983,2089
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.593367,0.834203,0.239356,14186,2223,18,11980,982,2341
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.557062,0.799544,0.255581,13170,2206,18,12512,982,2533
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.623509,0.859455,0.242866,4696,607,17,11827,983,2212
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.520323,0.76833,0.266107,14171,2670,16,12637,984,2539
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.4684,0.708568,0.261875,20063,4549,19,12259,981,2395
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.532441,0.766956,0.272001,7136,1248,17,12148,983,2308
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,F,T,0,0,0,0,1,1000,0.484536,0.727729,0.277073,11349,2361,19,11771,981,2248
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.57382,0.812907,0.265582,9530,1420,17,12875,983,2511
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.561324,0.78915,0.251753,8129,1332,19,12227,981,2326
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.615666,0.846762,0.237466,8477,1165,20,12338,980,2363
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.6314,0.850656,0.241767,7774,887,20,12045,980,2229
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.547427,0.782994,0.258905,7327,1211,19,12462,981,2419
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.578532,0.806583,0.253728,11333,1718,23,12602,977,2413
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.387007,0.591627,0.223286,19634,5633,20,12434,980,2391
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.544435,0.782036,0.256555,9497,1733,22,12415,978,2403
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.563435,0.799371,0.245107,13029,2227,20,12047,980,2289
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.619008,0.846074,0.235165,7718,1073,20,12454,980,2399
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.55616,0.805052,0.256743,12865,2169,20,12068,980,2306
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.533921,0.781779,0.259381,13885,2456,23,12546,977,2402
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.56155,0.806856,0.265407,12835,2025,22,12009,978,2236
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.545153,0.779803,0.256099,10863,1911,19,12479,981,2398
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.533163,0.783568,0.26761,8021,1471,18,11875,982,2202
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.424683,0.627234,0.275517,8504,1987,20,11932,980,2209
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.547297,0.786116,0.265614,12633,2150,19,11722,981,2174
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.586089,0.833549,0.250092,10826,1587,21,12305,979,2367
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.565202,0.79954,0.254353,9992,1621,19,12634,981,2433
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,F,T,0,0,0,0,1,1000,0.524928,0.756605,0.271851,11052,2038,22,12732,978,2517
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.46987,0.703896,0.276289,13475,2868,21,12557,979,2391
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.494074,0.736773,0.273377,17635,3565,20,13016,980,2465
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.447083,0.683152,0.287108,16762,3771,17,12170,983,2225
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.58094,0.814459,0.244439,9890,1562,20,13185,980,2551
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.519168,0.751965,0.269852,11321,2149,23,12703,977,2406
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.405123,0.639108,0.275342,26803,6911,23,12602,977,2399
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.546939,0.797337,0.273089,15094,2485,22,12895,978,2455
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.556919,0.790627,0.262826,7212,1113,21,12480,979,2339
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.54675,0.783755,0.266593,13198,2212,20,12147,980,2222
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.462388,0.679107,0.281479,8601,1886,21,12588,979,2341
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.493924,0.734274,0.273036,21477,4294,20,12084,980,2225
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.383928,0.601791,0.253734,25243,6994,20,12739,980,2438
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.556662,0.791348,0.274821,7836,1160,23,12456,977,2333
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.478368,0.727474,0.297316,9500,1899,17,12345,983,2276
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.534982,0.78124,0.276481,12292,2094,19,12112,981,2220
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.500881,0.737485,0.277351,18738,3683,20,13379,980,2642
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.535603,0.770254,0.270348,10603,1808,21,13002,979,2575
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.571301,0.818359,0.258461,12321,1939,20,12199,980,2245
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.499225,0.739113,0.266584,14834,3018,22,12472,978,2323
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,F,T,0,0,0,0,1,1000,0.532906,0.776121,0.266366,11533,2023,23,13035,977,2508
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.534955,0.778496,0.274652,12230,2153,19,13065,981,2467
