radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_pop_size,ending_fertile_female,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,0,0,1,1000,0.48938,0.705607,0.149958,4708,1069,15,11151,985,2551
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,0,0,1,1000,0.583957,0.824602,0.192236,4276,617,15,10829,985,2501
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,1,0,0,400,0,1,0,0,0,16,11163,385,2745
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,0,0,1,1000,0.478633,0.70592,0.14085,9290,2201,15,11298,985,2633
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,0,0,1,1000,0.453954,0.688446,0.145093,17830,4446,16,11646,984,2829
0.2,0.1,0.05,6.0,0.1,0.45,0.9,0.8,T,F,0,0,0,0,1,1000,0.560027,0.787068,0.1692,9604,1679,15,10633,985,2489
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.579037,0.819571,0.189097,4384,639,17,10747,983,2303
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.479701,0.716431,0.149991,11454,2713,15,11841,985,2699
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.477878,0.724785,0.172265,12205,2634,21,12132,979,2890
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.508345,0.750343,0.169867,8748,1778,18,11597,982,2570
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.572836,0.821041,0.196366,6549,993,16,12278,984,2926
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.594685,0.845638,0.197689,8655,1199,16,12210,984,2917
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.594112,0.832558,0.186195,10105,1418,15,11833,985,2769
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,1,0,0,43,0,0,0,0,0,16,16324,27,3773
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.499215,0.742053,0.17602,10192,2041,15,11814,985,2738
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.406413,0.616476,0.133642,10573,2891,16,11596,984,2680
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.496466,0.724772,0.165724,9196,1910,16,11486,984,2586
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.468632,0.702011,0.155243,23766,5578,15,12126,985,2783
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.411818,0.62648,0.132797,13852,3809,17,12223,983,2893
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.591449,0.83235,0.18667,12198,1769,17,12120,983,2892
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.577665,0.815485,0.182609,8395,1288,19,13023,981,3216
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.592696,0.815998,0.186582,5038,672,15,12217,985,2831
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.508787,0.754394,0.174879,9275,1835,16,11929,984,2820
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.57488,0.819993,0.183512,13555,2158,15,11997,985,2800
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,0,0,0,0,1,1000,0.52883,0.782917,0.164635,20430,4179,16,11095,984,2477
0.2,0.1,0.05,6.0,0.1,0.5,0.9,0.8,T,F,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.471053,0.705128,0.1675,17394,3851,16,12129,984,2726
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.541051,0.788024,0.180639,7515,1338,16,12312,984,2754
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.514543,0.747232,0.174083,9214,1732,20,12039,980,2670
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.500623,0.737076,0.173015,20059,4027,16,12049,984,2668
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.395266,0.603119,0.138599,10837,2930,16,11999,984,2673
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.415225,0.641326,0.152147,14509,3715,19,11667,981,2598
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.44049,0.67195,0.153162,24164,5972,21,11642,979,2531
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.384931,0.594723,0.132336,20618,5821,15,12262,985,2810
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.520653,0.754093,0.17572,11911,2222,16,12567,984,2953
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,1,0,0,698,0,0,0,0,0,16,12357,682,2675
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,1,0,0,667,0,0,0,0,0,16,11920,651,2574
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,1,0,0,93,0,0,0,0,0,17,10979,76,2453
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.357725,0.570404,0.125272,27612,8471,17,12631,983,2838
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.570387,0.80566,0.198712,8233,1149,16,12785,984,2877
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.511228,0.746326,0.187266,10955,1986,20,12417,980,2874
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.432927,0.648503,0.151899,6478,1614,17,12788,983,3008
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.411057,0.638821,0.157194,18315,4673,16,11605,984,2486
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,1,0,0,590,0,0,0,0,0,15,12066,575,2687
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.37973,0.568557,0.132842,12289,3397,16,11778,984,2561
0.2,0.1,0.05,6.0,0.1,0.55,0.9,0.8,T,F,0,0,0,0,1,1000,0.492415,0.743088,0.171275,7053,1550,18,12794,982,2967
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.483056,0.721477,0.178067,11184,2315,17,12407,983,2653
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.498863,0.736225,0.191899,10998,1988,17,12754,983,2786
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.531596,0.76195,0.189373,7406,1239,20,12583,980,2749
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.465044,0.70774,0.176654,16020,3513,16,12474,984,2733
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.431902,0.656499,0.167865,5147,1244,16,11905,984,2511
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.486503,0.733968,0.197145,6409,1216,17,11959,983,2502
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.565838,0.807166,0.211091,4382,610,17,14073,983,3266
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.441083,0.666249,0.173668,10379,2367,15,12791,985,2880
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.511385,0.759077,0.179913,16030,3086,17,12997,983,2889
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.556469,0.802038,0.191902,10891,1721,15,12130,985,2556
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.498129,0.735341,0.187043,5611,1080,16,13466,984,3202
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.392775,0.621324,0.143041,33868,9508,18,12393,982,2725
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.484444,0.716692,0.16994,17871,3759,17,12288,983,2613
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,1,0,0,655,0,0,0,0,0,17,12270,638,2590
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.425413,0.64205,0.147781,6107,1529,17,13116,983,2883
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.445195,0.687956,0.175367,11915,2776,17,13256,983,2958
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.574409,0.813801,0.205421,11289,1526,18,12992,982,2923
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,0,0,1,1000,0.568785,0.817244,0.19849,7945,1177,16,12934,984,2865
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,1,0,0,249,0,0,0,0,0,16,12131,233,2660
0.2,0.1,0.05,6.0,0.1,0.6,0.9,0.8,T,F,0,0,1,0,0,88,0,0,0,0,0,17,10307,71,2154
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.432563,0.643642,0.160778,11292,2626,19,13052,981,2825
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.412416,0.643497,0.162239,26917,6834,17,13682,983,3018
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.413999,0.643226,0.162029,18401,4603,16,13363,984,2926
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.5708,0.81507,0.201013,13524,1899,17,12533,983,2711
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.373689,0.582879,0.146279,14298,3952,17,12756,983,2752
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.588328,0.838421,0.216214,5372,678,15,13138,985,2813
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,1,0,0,986,0,0,0,0,0,16,13076,970,2837
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.534015,0.767728,0.181806,7629,1333,20,13231,980,2882
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.487951,0.73234,0.213944,5436,952,19,13608,981,3044
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.40896,0.643316,0.155859,38785,10130,16,12925,984,2724
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.49308,0.740455,0.196414,14668,2779,19,12321,981,2644
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.518202,0.77385,0.215966,8543,1361,17,12626,983,2593
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.44795,0.688414,0.171253,16753,3912,18,13084,982,2773
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.469507,0.699686,0.192455,11478,2248,17,13255,983,2876
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.414574,0.641261,0.157515,17319,4353,17,12896,983,2698
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.579172,0.822275,0.20782,8772,1201,20,13685,980,3043
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.554079,0.810078,0.221392,5418,797,17,12909,983,2667
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.46119,0.694872,0.171513,16439,3737,17,13418,983,2914
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.301511,0.482878,0.12235,20850,6635,17,13354,983,2940
0.2,0.1,0.05,6.0,0.1,0.65,0.9,0.8,T,F,0,0,0,0,1,1000,0.382651,0.593756,0.158115,16975,4546,18,13405,982,2877
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.553686,0.796355,0.205224,11083,1615,17,14000,983,2975
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.351682,0.566979,0.15137,27195,7842,18,13274,982,2776
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.49784,0.727273,0.189151,9955,1822,17,13823,983,2929
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.52503,0.766565,0.215642,7531,1125,18,14196,982,3077
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.460624,0.696604,0.190438,18082,3687,16,13390,984,2768
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.525365,0.767798,0.203345,8161,1283,17,13886,983,2937
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.378007,0.590422,0.154327,22948,6223,16,13507,984,2822
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.57458,0.825068,0.22706,5122,585,19,13243,981,2717
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.425574,0.656761,0.177609,15109,3471,16,13822,984,2896
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.471431,0.704088,0.183687,12426,2503,18,12955,982,2615
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.389702,0.615404,0.1587,23305,6234,18,13388,982,2781
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.378289,0.590928,0.165781,19004,4811,17,13428,983,2779
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.471428,0.704218,0.180403,20177,4201,19,13585,981,2800
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.360524,0.558118,0.146794,14006,3805,17,13228,983,2723
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.528364,0.77038,0.210512,9237,1403,18,13131,982,2714
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.434633,0.664861,0.178512,13845,3183,18,13660,982,2853
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.383829,0.599827,0.164536,15021,3879,17,13397,983,2778
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.361474,0.555027,0.151737,15138,4031,18,14224,982,3179
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,1,0,0,240,0,0,0,0,0,24,12717,216,2641
0.2,0.1,0.05,6.0,0.1,0.7,0.9,0.8,T,F,0,0,0,0,1,1000,0.474118,0.718707,0.185532,16865,3527,17,13416,983,2825
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.474382,0.700047,0.197548,15009,2777,20,13934,980,2878
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.502687,0.750966,0.203652,11910,2046,17,13645,983,2791
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.46903,0.708333,0.204022,15192,2800,18,14331,982,3005
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.402706,0.618879,0.168976,18624,4507,17,13644,983,2723
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.482263,0.726692,0.198793,21452,4070,18,13729,982,2755
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.517168,0.763348,0.216211,11912,1883,19,14729,981,3077
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.382129,0.593418,0.170447,7627,1903,17,13860,983,2804
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.484421,0.725978,0.207304,14539,2499,20,13946,980,2868
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.486875,0.73215,0.219693,10476,1783,20,13854,980,2814
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.454468,0.692699,0.197693,17120,3414,18,13604,982,2753
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.364168,0.590365,0.162381,34145,9336,18,13527,982,2762
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.46177,0.698606,0.192272,19579,3909,17,14079,983,2913
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.492465,0.727215,0.200866,11082,1893,17,13705,983,2765
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.460038,0.693808,0.199127,7332,1415,19,13773,981,2825
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.433912,0.661257,0.195544,10660,2164,22,14095,978,2915
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.459816,0.692444,0.19801,11858,2264,17,13879,983,2826
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.526896,0.77866,0.21353,7938,1234,18,14949,982,3188
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.343962,0.558967,0.158811,28304,7965,18,14638,982,3069
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.494818,0.743373,0.213678,15053,2593,22,13736,978,2798
0.2,0.1,0.05,6.0,0.1,0.75,0.9,0.8,T,F,0,0,0,0,1,1000,0.493449,0.729698,0.204025,8472,1483,16,13963,984,2905
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.403929,0.636146,0.182961,24180,5742,18,14229,982,2838
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.474571,0.726434,0.207865,16910,3140,20,14053,980,2762
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.444594,0.682696,0.191682,14078,2939,18,14147,982,2826
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.504507,0.750048,0.209135,15643,2652,21,14753,979,3010
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.514849,0.762277,0.204042,6903,1163,21,14729,979,3086
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.272624,0.446184,0.132539,35250,11324,18,14569,982,2943
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.483327,0.723149,0.206475,15474,2778,16,14635,984,2968
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.449828,0.683237,0.189545,11889,2432,19,14688,981,3018
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.524745,0.772541,0.20321,16104,2638,18,15023,982,3119
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.513532,0.760255,0.219447,14115,2179,20,14363,980,2927
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.479147,0.718974,0.210228,13835,2445,19,14577,981,2976
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.48207,0.724004,0.216215,10848,1843,19,14708,981,2983
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.49845,0.75217,0.214468,12904,2223,18,14660,982,3003
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.473948,0.712145,0.207816,13281,2424,10,14642,990,3022
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.475655,0.720895,0.207511,8667,1589,19,14859,981,3129
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.409545,0.633209,0.183743,20115,4627,20,14252,980,2845
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.508917,0.754312,0.218937,8523,1254,20,14776,980,3013
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.407693,0.640786,0.18259,23969,5757,20,13779,980,2706
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.385237,0.597462,0.174006,14103,3534,18,14740,982,2988
0.2,0.1,0.05,6.0,0.1,0.8,0.9,0.8,T,F,0,0,0,0,1,1000,0.47937,0.728597,0.220907,12288,2120,20,14788,980,3123
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.444212,0.678916,0.201955,15756,3098,22,15137,978,3010
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.387458,0.610457,0.184759,21823,5284,18,15201,982,3039
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.330976,0.540194,0.164323,25526,7220,20,14596,980,2880
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.465045,0.704708,0.211729,16736,3032,20,14935,980,2971
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.480106,0.720101,0.217226,8696,1466,20,14872,980,2983
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.449459,0.687877,0.208864,17916,3422,19,15067,981,3022
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.461904,0.702343,0.220414,9988,1710,19,15138,981,2983
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.450215,0.681522,0.208796,15326,2869,22,14788,978,2920
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.399783,0.628948,0.195465,17507,3988,23,14910,977,2940
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.441879,0.674469,0.207901,19098,3721,19,15180,981,3019
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.335538,0.540477,0.161078,31907,8795,24,14985,976,2976
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.340267,0.546883,0.167701,22716,6215,19,14857,981,2930
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.415881,0.64955,0.206749,9231,1856,21,14513,979,2813
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.433552,0.670855,0.199758,16953,3582,22,15264,978,3073
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.458871,0.707647,0.219621,11233,2130,19,15503,981,3180
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.426068,0.660206,0.196267,20174,4264,19,14748,981,2880
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.4674,0.711245,0.214041,11089,1963,21,15103,979,2990
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.455435,0.692211,0.20514,12723,2452,19,14778,981,2920
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.382638,0.599132,0.178563,20735,5053,19,14878,981,2909
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,T,F,0,0,0,0,1,1000,0.433898,0.661549,0.197323,13222,2676,19,15084,981,3028
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.42385,0.66397,0.215721,15082,3053,22,15566,978,3023
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.420361,0.648403,0.210132,15495,3160,21,15499,979,2972
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.469388,0.70926,0.217595,16317,2868,23,15442,977,2956
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.463454,0.71805,0.220139,17950,3287,20,15906,980,3175
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.439227,0.673757,0.216298,10860,2036,19,15650,981,3091
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.403098,0.638375,0.204655,23823,5175,22,15568,978,3023
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.438537,0.677075,0.211612,16750,3212,9,16149,991,3274
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,T,F,0,0,0,0,1,1000,0.450161,0.68614,0.211642,16724,3117,21,15711,979,3083
