radius,fraction,migration,growth,germline,embryo,fitness,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,95,0.0,0.0,0.0,103966,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,93,0.0,0.0,0.0,103691,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,118,0.0,0.0,0.0,103116,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,125,0.0,0.0,0.0,103240,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,98,0.0,0.0,0.0,104080,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,122,0.0,0.0,0.0,104024,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,95,0.0,0.0,0.0,103917,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,117,0.0,0.0,0.0,103584,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,116,0.0,0.0,0.0,103221,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,109,0.0,0.0,0.0,103696,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,126,0.0,0.0,0.0,103978,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,89,0.0,0.0,0.0,103343,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,108,0.0,0.0,0.0,102727,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,103,0.0,0.0,0.0,103313,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,105,0.0,0.0,0.0,104690,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,89,0.0,0.0,0.0,102846,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,117,0.0,0.0,0.0,104176,0,0,0,0
0.2,0.05,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,112,0.0,0.0,0.0,103354,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,148,0.0,0.0,0.0,103590,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,109,0.0,0.0,0.0,103381,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,103,0.0,0.0,0.0,103335,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,121,0.0,0.0,0.0,103765,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,107,0.0,0.0,0.0,102876,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,105,0.0,0.0,0.0,103297,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,116,0.0,0.0,0.0,104371,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,102,0.0,0.0,0.0,103283,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,105,0.0,0.0,0.0,103730,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,91,0.0,0.0,0.0,103675,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,144,0.0,0.0,0.0,103528,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,106,0.0,0.0,0.0,103395,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,155,0.0,0.0,0.0,103924,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,128,0.0,0.0,0.0,103325,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,118,0.0,0.0,0.0,104373,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,115,0.0,0.0,0.0,103910,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,111,0.0,0.0,0.0,103936,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,136,0.0,0.0,0.0,103485,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,136,0.0,0.0,0.0,103154,0,0,0,0
0.2,0.1,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,117,0.0,0.0,0.0,104000,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,157,0.0,0.0,0.0,103783,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,129,0.0,0.0,0.0,103169,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,167,0.0,0.0,0.0,103626,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,140,0.0,0.0,0.0,103761,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,126,0.0,0.0,0.0,103266,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,143,0.0,0.0,0.0,103854,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,130,0.0,0.0,0.0,102591,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,160,0.0,0.0,0.0,103645,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,135,0.0,0.0,0.0,104179,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,120,0.0,0.0,0.0,104293,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,121,0.0,0.0,0.0,102417,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,134,0.0,0.0,0.0,103799,7,98249,127,47033
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,141,0.0,0.0,0.0,104048,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,131,0.0,0.0,0.0,103572,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,134,0.0,0.0,0.0,103529,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,109,0.0,0.0,0.0,104054,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,187,0.0,0.0,0.0,103315,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,118,0.0,0.0,0.0,103687,0,0,0,0
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,124,0.0,0.0,0.0,104095,7,98056,117,46853
0.2,0.15,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,137,0.0,0.0,0.0,104434,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,152,0.0,0.0,0.0,103109,7,94551,145,44197
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,141,0.0,0.0,0.0,103119,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,139,0.0,0.0,0.0,104595,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,138,0.0,0.0,0.0,103649,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,178,0.0,0.0,0.0,103975,7,96529,171,45803
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,150,0.0,0.0,0.0,103883,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,125,0.0,0.0,0.0,104145,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,186,0.0,0.0,0.0,103967,8,97496,178,46561
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,157,0.0,0.0,0.0,104077,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,139,0.0,0.0,0.0,103851,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,137,0.0,0.0,0.0,104074,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,145,0.0,0.0,0.0,103402,7,96604,138,45728
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,138,0.0,0.0,0.0,103688,8,94677,130,44238
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,191,0.0,0.0,0.0,103524,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,177,0.0,0.0,0.0,103251,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,123,0.0,0.0,0.0,104301,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,147,0.0,0.0,0.0,103551,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,147,0.0,0.0,0.0,104458,0,0,0,0
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,176,0.0,0.0,0.0,103310,8,96859,168,46057
0.2,0.2,0.08,6.0,1.0,0.3,1.0,0,0,1,0,0,0,151,0.0,0.0,0.0,103226,0,0,0,0
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,196,0.0,0.0,0.0,103710,7,87443,189,39291
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,201,0.0,0.0,0.0,103760,7,91396,194,42198
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,210,0.0,0.0,0.0,104322,6,89293,204,40687
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,167,0.0,0.0,0.0,103974,6,88376,161,39902
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,273,0.0,0.0,0.0,104246,8,81737,265,35663
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,191,0.0,0.0,0.0,103349,6,85714,185,38015
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,207,0.0,0.0,0.0,102639,6,93618,201,43873
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,202,0.0,0.0,0.0,104423,8,88513,194,40154
0.2,0.25,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,393,0.0,0.0,0.0,103553,9,56955,384,23364
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,192,0.0,0.0,0.0,104741,6,88412,186,39999
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,179,0.0,0.0,0.0,103863,7,88768,172,40261
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,168,0.0,0.0,0.0,103961,7,89383,161,40626
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,209,0.0,0.0,0.0,104029,7,91640,202,42397
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,178,0.0,0.0,0.0,103444,7,87833,171,39541
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,181,0.0,0.0,0.0,103570,9,86460,172,38666
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,144,0.0,0.0,0.0,103331,6,89261,138,40412
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,169,0.0,0.0,0.0,103609,10,87105,159,39038
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,176,0.0,0.0,0.0,104135,6,91092,170,41884
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,162,0.0,0.0,0.0,103235,6,91122,156,41863
0.2,0.25,0.08,6.0,1.0,0.3,1.0,0,0,0,0,1,0,169,0.0,0.0,0.0,103443,8,88674,161,40068
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,280,0.0,0.0,0.0,102747,6,60339,274,25246
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,274,0.0,0.0,0.0,103638,23,75442,251,34563
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,339,0.0,0.0,0.0,103468,28,55776,311,23729
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,357,0.0,0.0,0.0,103779,15,56461,342,23615
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,370,0,0,0,0,12,18545,358,3882
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,508,0.0,0.0,0.0,103213,9,38500,499,15365
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,183,0,0,0,0,7,19606,176,4117
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,434,0.0,0.0,0.0,104057,8,53090,426,21067
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,264,0.0,0.0,0.0,103788,21,67795,243,31369
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,50,0,0,0,0,0,0,0,0
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,640,0.0,0.0,0.0,103178,38,51052,602,20171
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,540,0.0,0.0,0.0,103470,14,43473,526,16662
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,276,0.0,0.0,0.0,102913,12,71597,264,31279
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,599,0.0,0.0,0.0,103054,6,48315,593,17892
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,372,0.0,0.0,0.0,103346,12,59577,360,23996
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,410,0.0,0.0,0.0,104056,6,56559,404,22860
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,287,0.0,0.0,0.0,103893,29,56506,258,24347
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,321,0.0,0.0,0.0,103349,10,62670,311,25298
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,335,0.0,0.0,0.0,103173,12,56687,323,23280
0.2,0.3,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,254,0.0,0.0,0.0,103832,13,59586,241,25364
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,236,0.0,0.0,0.0,104259,10,75821,226,34789
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,208,0.0,0.0,0.0,102962,16,83726,192,39405
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,46,0,0,0,0,0,0,0,0
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,563,0.0,0.0,0.0,103704,7,41290,556,15520
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,234,0.0,0.0,0.0,103356,27,74449,207,32613
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,337,0.0,0.0,0.0,103848,22,55940,315,23032
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,793,0.0,0.0,0.0,103970,26,35305,767,12434
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,238,0.0,0.0,0.0,103839,7,79538,231,36600
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,347,0.0,0.0,0.0,104157,12,61494,335,26800
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,208,0.0,0.0,0.0,103557,30,84692,178,38033
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,270,0.0,0.0,0.0,103628,11,64772,259,29067
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,232,0.0,0.0,0.0,103583,12,76128,220,35479
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,234,0.0,0.0,0.0,103220,16,75023,218,33104
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,227,0.0,0.0,0.0,104026,6,73093,221,33264
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,629,0.0,0.0,0.0,102996,37,39536,592,14688
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,707,0.0,0.0,0.0,104144,20,40822,687,14502
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,625,0.0,0.0,0.0,103936,6,43185,619,15501
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,225,0.0,0.0,0.0,104520,33,71417,192,32534
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,495,0.0,0.0,0.0,102883,10,46524,485,17886
0.2,0.35,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,468,0.0,0.0,0.0,103769,11,49689,457,19829
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,254,0.0,0.0,0.0,103740,10,69980,244,30182
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,515,0.0,0.0,0.0,102905,22,49056,493,20327
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,361,0.0,0.0,0.0,104116,23,54617,338,23194
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,330,0.0,0.0,0.0,102944,29,55463,301,22770
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,306,0.0,0.0,0.0,103297,19,65923,287,27716
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,36,0,0,0,0,27,1994,9,191
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,466,0.0,0.0,0.0,104024,13,46905,453,19007
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,521,0.0,0.0,0.0,103836,24,41931,497,16019
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,123,0,0,0,0,22,11837,101,1910
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,143,0.0,0.0,0.0,103378,31,91299,112,44515
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,255,0.0,0.0,0.0,104049,21,73306,234,32289
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,423,0.0,0.0,0.0,103947,25,45384,398,17827
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,682,0.0,0.0,0.0,103210,14,35999,668,13622
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,311,0.0,0.0,0.0,103571,18,75283,293,32846
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,0,1,1000,0.199899,0.36129,0.331307,16776,23,18110,977,3723
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,334,0.0,0.0,0.0,103809,16,63815,318,26146
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,649,0,0,0,0,24,21227,625,4812
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,422,0.0,0.0,0.0,103332,29,51530,393,21454
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,192,0.0,0.0,0.0,103595,22,76569,170,34092
0.2,0.4,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,438,0.0,0.0,0.0,103243,29,58073,409,24520
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,344,0.0,0.0,0.0,103320,26,66262,318,27896
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,287,0.0,0.0,0.0,103608,19,64357,268,27674
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,412,0.0,0.0,0.0,103408,20,46929,392,18296
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,752,0.0,0.0,0.0,103897,22,40969,730,14697
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,255,0.0,0.0,0.0,103704,21,63768,234,27642
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,239,0.0,0.0,0.0,103516,14,63140,225,27690
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,215,0.0,0.0,0.0,104276,8,68112,207,30742
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,527,0.0,0.0,0.0,104251,12,41671,515,16286
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,356,0.0,0.0,0.0,103162,9,52259,347,21296
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,494,0.0,0.0,0.0,104057,8,42733,486,16188
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,161,0.0,0.0,0.0,103776,24,84326,137,38757
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,300,0.0,0.0,0.0,103855,20,63894,280,28632
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,170,0.0,0.0,0.0,102942,16,81402,154,37952
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,555,0,0,0,0,13,20450,542,4463
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,384,0.0,0.0,0.0,103563,17,54494,367,23845
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,210,0.0,0.0,0.0,103846,21,77323,189,34271
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,243,0.0,0.0,0.0,103449,13,80119,230,36538
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,27,0,0,0,0,19,822,8,79
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,203,0.0,0.0,0.0,104189,23,80559,180,35881
0.2,0.45,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,241,0.0,0.0,0.0,104456,23,79475,218,35613
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,35,0,0,0,0,0,0,0,0
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,420,0.0,0.0,0.0,102912,21,54965,399,22802
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,0,1,1000,5.80119e-05,0.000116024,0.000246551,103427,18,32906,982,10999
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,205,0.0,0.0,0.0,103641,17,83872,188,38558
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,196,0.0,0.0,0.0,103922,14,87837,182,41963
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,232,0.0,0.0,0.0,104283,15,67239,217,30195
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,635,0.0,0.0,0.0,103756,18,42624,617,16178
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,358,0.0,0.0,0.0,103421,18,56582,340,24254
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,554,0.0,0.0,0.0,103621,13,38667,541,14297
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,273,0.0,0.0,0.0,103954,8,66747,265,27890
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,746,0.0,0.0,0.0,103788,16,34118,730,12590
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,29,0,0,0,0,0,0,0,0
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,169,0.0,0.0,0.0,103564,16,91628,153,42979
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,408,0.0,0.0,0.0,102940,13,48540,395,19493
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,237,0.0,0.0,0.0,103444,29,76076,208,32957
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,58,0,0,0,0,19,10102,39,1539
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,289,0.0,0.0,0.0,103197,16,76111,273,33714
0.2,0.5,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,159,0,0,0,0,15,16293,144,3148
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,401,0.0,0.0,0.0,103874,18,56139,383,23624
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,351,0.0,0.0,0.0,104250,16,56638,335,23247
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,273,0.0,0.0,0.0,103259,14,78371,259,36891
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,316,0.0,0.0,0.0,103798,15,60296,301,25585
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,205,0.0,0.0,0.0,103516,15,78498,190,35029
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,206,0.0,0.0,0.0,103517,17,81941,189,36327
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,630,0.0,0.0,0.0,104202,14,42239,616,15406
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,326,0,0,0,0,11,15987,315,2987
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,171,0.0,0.0,0.0,103886,15,83694,156,38931
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,276,0.0,0.0,0.0,103963,14,64061,262,27388
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,0,1,0,227,0.0,0.0,0.0,104622,16,91421,211,43721
0.2,0.55,0.08,6.0,1.0,0.3,1.0,1,0,0,1,0,0,88,0,0,0,0,12,13343,76,2376
