radius,fraction,migration,growth,germline,embryo,fitness,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.177605,0.315459,0.254298,27395,57,28240,943,9355
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.186429,0.330934,0.278768,25141,85,28824,915,10535
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.226164,0.398043,0.331894,18292,78,29022,922,9868
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.203595,0.359084,0.291928,22783,75,28364,925,9617
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.253403,0.438358,0.357233,18145,49,28877,951,9248
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.223666,0.392049,0.306275,23696,84,27425,916,9769
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.199877,0.354677,0.282483,25113,68,27680,932,9270
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.245417,0.426185,0.336347,19691,78,26695,922,9405
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.240858,0.415203,0.32874,22206,63,28117,937,9216
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.194655,0.343038,0.282362,25933,69,27231,931,9236
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.279087,0.471586,0.365909,17104,69,28628,931,9606
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.244168,0.422761,0.331858,22249,74,27798,926,9653
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.219084,0.386987,0.3213,20887,73,28803,927,9552
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.19556,0.344765,0.279323,28109,54,28126,946,9120
0.2,0.2,0.035,6,1,0,1,1,0,0,0,0,1,1000,0.228845,0.398219,0.322769,22465,89,27506,911,9293
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.194325,0.344649,0.278607,25658,62,27124,938,8808
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.177667,0.316923,0.256669,29575,66,28668,934,9482
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.23465,0.405319,0.32236,19365,57,28379,943,9219
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.251101,0.434876,0.342866,20438,96,25772,904,8563
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.180944,0.318767,0.263157,27666,67,28110,933,9436
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.219218,0.382225,0.298433,25778,65,26666,935,8494
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.234526,0.412156,0.324603,20599,67,29034,933,9783
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.253067,0.438386,0.356994,17772,78,28564,922,9940
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.118366,0.214417,0.175455,49651,66,28988,934,9636
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.190469,0.336505,0.272797,30585,74,28113,926,9614
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.259394,0.444885,0.362009,23179,91,27158,909,9573
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.20355,0.356686,0.283995,20312,64,28204,936,9285
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.257885,0.440625,0.350836,13760,113,26646,887,9716
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.191476,0.338124,0.268059,29223,86,26828,914,9381
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.242603,0.422891,0.334718,23590,69,27508,931,8969
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.136014,0.242198,0.201602,37713,97,28817,903,10955
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.17712,0.310249,0.255601,22050,82,28123,918,9870
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.180906,0.319201,0.257262,28092,69,28860,931,9762
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.230472,0.403121,0.319087,23901,57,28089,943,8974
0.2,0.2,0.035,6.5,1,0,1,1,0,0,0,0,1,1000,0.212217,0.371782,0.294791,26685,90,28391,910,10121
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.208999,0.368338,0.300055,29158,76,27572,924,8907
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.21929,0.38016,0.305669,21996,88,28736,912,10048
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.192744,0.33641,0.275376,25674,90,27683,910,9522
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.255272,0.439742,0.341545,20296,85,27690,915,9605
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.211814,0.372961,0.296203,28440,63,30250,937,10010
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.204431,0.35963,0.285524,29269,81,30049,919,10411
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.235096,0.410276,0.325036,23199,70,27934,930,9365
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.190033,0.333769,0.270951,29808,76,28458,924,9575
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.197527,0.347685,0.279046,25270,51,27664,949,8505
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.180233,0.323128,0.265875,35701,65,29160,935,9626
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.276705,0.475158,0.370241,19463,68,28494,932,9438
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.203159,0.359497,0.296765,26398,72,27607,928,9264
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.24917,0.429287,0.342183,18363,58,30465,942,9776
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.224921,0.394924,0.314648,22379,66,28739,934,9413
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.212383,0.37082,0.289421,16628,63,27982,937,8949
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.170027,0.300439,0.249047,31201,66,28055,934,9069
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.201007,0.353736,0.28706,27611,72,27947,928,9273
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.228788,0.398418,0.318423,23395,67,28335,933,9329
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.145025,0.260039,0.209106,34987,74,27954,926,9415
0.2,0.2,0.035,7,1,0,1,1,0,0,0,0,1,1000,0.219464,0.383487,0.293259,18470,83,28098,917,9625
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.229868,0.39566,0.303847,25345,82,28249,918,9546
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.212374,0.371262,0.300011,26119,59,27873,941,8604
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.193243,0.341325,0.283901,32617,77,28959,923,9740
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.259302,0.441917,0.351989,16313,71,28937,929,9216
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.1922,0.339989,0.270285,30601,72,30070,928,9967
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.218588,0.378952,0.308092,20971,67,29405,933,9618
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.150763,0.268892,0.221072,41552,64,28412,936,9114
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.231523,0.402123,0.319349,27412,69,29622,931,9718
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.263693,0.455831,0.362607,17399,67,29050,933,9495
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.141981,0.254754,0.211941,40023,75,28583,925,9600
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.188154,0.334274,0.276766,29048,73,27652,927,9194
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.163385,0.293348,0.240447,37580,74,28671,926,9694
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.201963,0.357627,0.289567,23435,81,29437,919,10251
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.192617,0.340881,0.272506,31181,80,26225,920,8089
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.264547,0.454169,0.369406,16670,57,29401,943,9068
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.253198,0.436253,0.358718,19546,74,29377,926,9965
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.188216,0.335923,0.268969,28191,58,29263,942,9201
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.222175,0.386993,0.312217,26954,60,29222,940,9314
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.159046,0.280848,0.23369,35254,62,31361,938,10104
0.2,0.2,0.035,7.5,1,0,1,1,0,0,0,0,1,1000,0.226706,0.391047,0.305562,21647,50,30738,950,9545
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.27136,0.461964,0.36899,17720,78,29541,922,9978
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.225171,0.396879,0.32061,20893,62,28665,938,8670
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.181298,0.321477,0.257504,27019,77,28641,923,9627
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.259664,0.447108,0.346744,20022,65,29015,935,9237
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.190169,0.332338,0.270828,25459,63,27822,937,8868
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.267832,0.452073,0.344411,20959,83,29452,917,10047
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.141991,0.252717,0.210028,34224,61,29695,939,9487
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.278187,0.475915,0.366376,19016,79,29700,921,10010
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.2404,0.414471,0.323963,19584,85,29586,915,10321
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.199927,0.348591,0.287324,26042,79,29182,921,9555
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.237047,0.408538,0.321976,22042,70,29121,930,9500
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.259087,0.440608,0.343308,15406,53,29097,947,9013
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.245968,0.423093,0.344943,22137,64,27626,936,8695
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.163788,0.287589,0.229965,36886,52,31395,948,9857
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.26803,0.458361,0.353772,16847,63,29588,937,9541
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.232765,0.403454,0.322404,21715,63,30110,937,9783
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.235563,0.405023,0.325684,19152,55,29279,945,9087
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.247569,0.426236,0.331937,19332,65,28561,935,9170
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.199443,0.354013,0.293562,35880,56,28414,944,8763
0.2,0.2,0.035,8,1,0,1,1,0,0,0,0,1,1000,0.192952,0.339167,0.272103,25483,58,29114,942,8897
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.203466,0.353507,0.282483,31278,59,29974,941,9512
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.173544,0.302153,0.238458,29955,71,29023,929,9543
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.192948,0.340736,0.273711,34942,68,29697,932,9605
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.250429,0.433985,0.34656,22745,76,28062,924,8704
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.270807,0.464085,0.371472,22108,63,29105,937,9138
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.247925,0.429434,0.336108,21200,61,28601,939,8701
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.226448,0.392947,0.30797,27790,65,29916,935,9597
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.164109,0.293412,0.237708,42609,74,30584,926,10095
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.201611,0.357661,0.293367,23595,73,28365,927,9230
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.245102,0.424913,0.348705,24092,78,29608,922,9953
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.269482,0.462882,0.358461,22213,75,28636,925,9227
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.210821,0.36762,0.295218,24509,66,29996,934,9752
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.209071,0.362679,0.280472,25819,72,30067,928,9677
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.235827,0.404789,0.31727,24766,63,30864,937,9877
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.200998,0.350265,0.28443,27759,65,28866,935,9181
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.219968,0.388038,0.316059,33739,64,29717,936,9293
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.259788,0.445662,0.347925,23906,72,29103,928,9447
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.222472,0.389644,0.311247,26691,67,29103,933,8979
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.245061,0.418878,0.336287,22121,67,28800,933,9158
0.2,0.2,0.035,8.5,1,0,1,1,0,0,0,0,1,1000,0.213387,0.374957,0.296088,26227,55,30549,945,9517
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.131681,0.239497,0.197287,40393,80,28646,920,9328
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.234015,0.406444,0.315717,26321,76,30286,924,10124
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.247655,0.426883,0.340835,18019,62,29544,938,9351
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.245585,0.426858,0.334851,27351,64,30054,936,9454
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.220583,0.386432,0.305304,30748,63,27684,937,8235
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.207226,0.360009,0.287634,17119,93,28530,907,9464
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.282283,0.480665,0.376878,19964,75,30011,925,9906
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.277706,0.47019,0.37411,16991,75,29695,925,9727
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.22681,0.395068,0.310668,28590,70,28616,930,9117
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.223228,0.387386,0.301819,24513,55,29360,945,9010
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.197709,0.344888,0.280065,32080,60,28726,940,8897
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.253071,0.435775,0.333914,21814,72,27606,928,8789
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.261969,0.450491,0.344047,18653,57,28733,943,8836
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.143419,0.254446,0.205792,38743,63,30126,937,9527
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.258824,0.446276,0.341391,21843,77,28326,923,9025
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.223493,0.390611,0.304208,23645,70,28536,930,9225
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.24392,0.4174,0.33027,23069,75,30305,925,9851
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.22771,0.395554,0.317855,21815,60,29135,940,9019
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.222187,0.390303,0.316995,31163,65,29581,935,9369
0.2,0.2,0.035,9,1,0,1,1,0,0,0,0,1,1000,0.265715,0.456323,0.367901,17801,65,28725,935,8903
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.250521,0.43327,0.343262,23048,68,29235,932,9224
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.208886,0.366108,0.292591,29789,70,30321,930,9760
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.204186,0.353463,0.285565,24441,78,31375,922,10510
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.185589,0.331037,0.271722,35126,75,31355,925,10324
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.173153,0.303819,0.247668,27444,60,29482,940,9262
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.231344,0.406927,0.328077,31008,70,29170,930,9124
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.235866,0.401469,0.308056,16609,72,29443,928,9468
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.190074,0.332815,0.264537,28289,56,30616,944,9193
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.204149,0.3603,0.29499,31335,60,29037,940,8829
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.219012,0.381339,0.306228,26268,55,28939,945,8596
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.282723,0.479368,0.362587,16334,70,27843,930,8736
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.195624,0.339608,0.270009,21940,73,28679,927,9216
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.276027,0.473714,0.354463,21266,75,27849,925,8889
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.281994,0.476754,0.364781,18433,81,30043,919,9846
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.249736,0.430871,0.344267,24664,82,28956,918,9785
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.200505,0.350587,0.290194,29134,84,28206,916,8560
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.213411,0.375656,0.299569,33166,67,29947,933,9582
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.276824,0.469143,0.362189,14567,88,29245,912,9778
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.22441,0.387218,0.312341,24707,74,30027,926,9683
0.2,0.2,0.035,9.5,1,0,1,1,0,0,0,0,1,1000,0.153858,0.269025,0.212519,39907,95,30126,905,10618
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.212162,0.373688,0.299236,33908,56,29990,944,9107
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.21849,0.384504,0.303397,26317,56,29575,944,8700
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.212356,0.372253,0.278088,29719,59,29140,941,8843
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.192353,0.338814,0.276032,33449,65,30508,935,9071
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.258547,0.444438,0.35376,17755,67,29329,933,9129
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.255623,0.436748,0.33897,18363,69,27917,931,8721
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.229305,0.401748,0.31661,25852,59,29384,941,8769
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.255579,0.43869,0.353672,23748,88,29290,912,9761
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.18211,0.321703,0.26079,37373,66,30838,934,9759
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.16876,0.295678,0.236062,37020,59,28593,941,8056
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.205555,0.362424,0.298802,30296,67,29823,933,9501
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.160156,0.285075,0.234458,37092,72,28205,928,8912
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.2528,0.435821,0.341237,25538,66,28604,934,8681
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.256629,0.442976,0.354324,22780,72,30539,928,9776
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.278138,0.47231,0.361414,21759,55,30198,945,9120
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.236342,0.408091,0.325639,24693,60,29911,940,9206
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.147887,0.261663,0.215712,39226,67,29907,933,9440
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.195998,0.342534,0.272097,26485,78,28858,922,9100
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.221943,0.38654,0.310033,22704,69,30095,931,9655
0.2,0.2,0.035,10,1,0,1,1,0,0,0,0,1,1000,0.255204,0.440365,0.357783,18303,48,30857,952,9226
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.183982,0.318854,0.25255,28731,57,28582,943,8445
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.264661,0.45123,0.355446,20207,78,30625,922,10155
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.281438,0.476033,0.372017,19944,66,30293,934,9509
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.236039,0.403282,0.308972,22850,80,29151,920,9523
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.259269,0.442797,0.343326,18880,66,29704,934,9176
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.226747,0.391067,0.313759,23083,57,30009,943,8949
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.236359,0.407243,0.316021,24742,59,29513,941,8958
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.174697,0.304148,0.23477,36114,83,29798,917,10130
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.238904,0.415943,0.31554,27285,75,29897,925,9526
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.273919,0.465717,0.354193,18960,58,29883,942,9084
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.268825,0.457717,0.363715,20292,67,29238,933,9028
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.209895,0.364612,0.290321,32440,75,29725,925,9504
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.2021,0.354113,0.291124,26195,71,29272,929,9131
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.152814,0.269991,0.219938,39368,66,30721,934,9673
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.260713,0.446915,0.35133,27070,87,30328,913,10098
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.194555,0.340492,0.276951,23654,73,29092,927,9204
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.248276,0.425936,0.328893,27699,74,30141,926,9530
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.26233,0.449652,0.355231,22384,70,29193,930,9043
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.25442,0.437317,0.337856,21154,100,30070,900,10721
0.2,0.2,0.035,10.5,1,0,1,1,0,0,0,0,1,1000,0.277399,0.469556,0.354992,22747,65,27882,935,8180
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.210059,0.363185,0.291193,23572,65,28463,935,8441
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.205315,0.361929,0.296425,33059,73,30587,927,9729
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.246366,0.42755,0.340026,16784,74,28767,926,9022
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.200939,0.347441,0.28952,22375,63,30165,937,9186
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.121882,0.21683,0.172766,45741,69,31261,931,9783
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.256816,0.442511,0.353611,21091,52,30406,948,9035
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.19753,0.346608,0.264689,28626,60,30261,940,9144
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.214107,0.372104,0.292513,30814,62,30191,938,9234
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.23227,0.398359,0.310347,19628,90,28981,910,9715
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.21989,0.383498,0.295497,33403,50,31191,950,9153
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.254804,0.439794,0.345446,24823,50,29863,950,8620
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.240189,0.413809,0.330814,27851,64,30722,936,9501
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.221443,0.386,0.297373,26228,74,29488,926,9398
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.27361,0.464104,0.368494,19250,70,30176,930,9569
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.157935,0.27739,0.213972,38956,83,29602,917,9655
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.240084,0.413445,0.32635,25943,66,30069,934,9286
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.220516,0.384438,0.312952,28236,56,29747,944,8674
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.303256,0.51198,0.384166,20702,70,28975,930,8954
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.247563,0.425749,0.335839,19286,60,30305,940,9230
0.2,0.2,0.035,11,1,0,1,1,0,0,0,0,1,1000,0.263428,0.454533,0.369403,21708,55,32243,945,9885
0.2,0.2,0.035,11.5,1,0,1,1,0,0,0,0,1,1000,0.199803,0.352559,0.292399,31416,82,30791,918,10063
